selector_type,min_support_count,min_effective_neighbors,max_neighbor_distance,min_predicted_margin,max_candidate_worse_rate,max_group_worse_rate,min_fold_agreement,non_additive_budget,additive_fallback_threshold,support_rows,better,equal,worse,better_minus_worse,mean_delta_ratio_vs_ltm,ratio_worse_than_ltm_groups,success_worse_than_ltm_groups,zero_nonadditive_groups,selected_nonadditive_cases,additive_fallback_cases,additive_fallback_rate,support_primary_passed,selected_candidate_distribution
knn_utility,20,5,1.5,0.003,0.5,0.5,0,0.5,0.003,120,12,88,20,-8,0.0006925157460749971,3,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d090"": 1, ""c100_b075_w100_d100"": 13, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 5, ""c100_b100_w075_d090"": 14, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 5, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 1, ""c100_b125_w100_d100"": 1, ""c125_b100_w100_d100"": 6}"
knn_utility,20,5,1.5,0.003,1.0,1.0,0,0.5,0.003,120,12,88,20,-8,0.0006925157460749971,3,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d090"": 1, ""c100_b075_w100_d100"": 13, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 5, ""c100_b100_w075_d090"": 14, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 5, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 1, ""c100_b125_w100_d100"": 1, ""c125_b100_w100_d100"": 6}"
knn_utility,20,3,999.0,0.0,0.5,0.5,0,0.5,0.0,120,12,88,20,-8,0.0009441811522416613,3,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d100"": 13, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 4, ""c100_b100_w075_d090"": 14, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 5, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 1, ""c100_b125_w100_d100"": 1, ""c125_b075_w100_d100"": 1, ""c125_b100_w100_d100"": 6, ""c125_b125_w100_d100"": 1}"
knn_utility,20,3,999.0,0.0,1.0,1.0,0,0.5,0.0,120,12,88,20,-8,0.0009441811522416613,3,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d100"": 13, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 4, ""c100_b100_w075_d090"": 14, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 5, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 1, ""c100_b125_w100_d100"": 1, ""c125_b075_w100_d100"": 1, ""c125_b100_w100_d100"": 6, ""c125_b125_w100_d100"": 1}"
knn_utility,20,3,999.0,0.003,0.5,0.5,0,0.5,0.003,120,12,88,20,-8,0.0009441811522416613,3,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d100"": 13, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 4, ""c100_b100_w075_d090"": 14, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 5, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 1, ""c100_b125_w100_d100"": 1, ""c125_b075_w100_d100"": 1, ""c125_b100_w100_d100"": 6, ""c125_b125_w100_d100"": 1}"
knn_utility,20,3,999.0,0.003,1.0,1.0,0,0.5,0.003,120,12,88,20,-8,0.0009441811522416613,3,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d100"": 13, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 4, ""c100_b100_w075_d090"": 14, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 5, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 1, ""c100_b125_w100_d100"": 1, ""c125_b075_w100_d100"": 1, ""c125_b100_w100_d100"": 6, ""c125_b125_w100_d100"": 1}"
knn_utility,20,5,999.0,0.0,0.5,0.5,0,0.5,0.0,120,12,88,20,-8,0.0009441811522416613,3,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d100"": 13, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 4, ""c100_b100_w075_d090"": 14, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 5, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 1, ""c100_b125_w100_d100"": 1, ""c125_b075_w100_d100"": 1, ""c125_b100_w100_d100"": 6, ""c125_b125_w100_d100"": 1}"
knn_utility,20,5,999.0,0.0,1.0,1.0,0,0.5,0.0,120,12,88,20,-8,0.0009441811522416613,3,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d100"": 13, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 4, ""c100_b100_w075_d090"": 14, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 5, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 1, ""c100_b125_w100_d100"": 1, ""c125_b075_w100_d100"": 1, ""c125_b100_w100_d100"": 6, ""c125_b125_w100_d100"": 1}"
knn_utility,20,5,999.0,0.003,0.5,0.5,0,0.5,0.003,120,12,88,20,-8,0.0009441811522416613,3,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d100"": 13, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 4, ""c100_b100_w075_d090"": 14, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 5, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 1, ""c100_b125_w100_d100"": 1, ""c125_b075_w100_d100"": 1, ""c125_b100_w100_d100"": 6, ""c125_b125_w100_d100"": 1}"
knn_utility,20,5,999.0,0.003,1.0,1.0,0,0.5,0.003,120,12,88,20,-8,0.0009441811522416613,3,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d100"": 13, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 4, ""c100_b100_w075_d090"": 14, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 5, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 1, ""c100_b125_w100_d100"": 1, ""c125_b075_w100_d100"": 1, ""c125_b100_w100_d100"": 6, ""c125_b125_w100_d100"": 1}"
group_balanced_utility,5,3,1.5,0.0,0.5,0.5,0,0.5,0.0,120,9,92,19,-10,0.0011179196560333264,4,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 6, ""c100_b100_w075_d090"": 37, ""c100_b100_w075_d095"": 1, ""c125_b100_w075_d100"": 13, ""c125_b125_w100_d100"": 3}"
group_balanced_utility,5,3,1.5,0.0,1.0,1.0,0,0.5,0.0,120,9,92,19,-10,0.0011179196560333264,4,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 6, ""c100_b100_w075_d090"": 37, ""c100_b100_w075_d095"": 1, ""c125_b100_w075_d100"": 13, ""c125_b125_w100_d100"": 3}"
group_balanced_utility,5,3,1.5,0.003,0.5,0.5,0,0.5,0.003,120,9,92,19,-10,0.0011179196560333264,4,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 6, ""c100_b100_w075_d090"": 37, ""c100_b100_w075_d095"": 1, ""c125_b100_w075_d100"": 13, ""c125_b125_w100_d100"": 3}"
group_balanced_utility,5,3,1.5,0.003,1.0,1.0,0,0.5,0.003,120,9,92,19,-10,0.0011179196560333264,4,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 6, ""c100_b100_w075_d090"": 37, ""c100_b100_w075_d095"": 1, ""c125_b100_w075_d100"": 13, ""c125_b125_w100_d100"": 3}"
group_balanced_utility,5,5,1.5,0.0,0.5,0.5,0,0.5,0.0,120,9,92,19,-10,0.0011179196560333264,4,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 6, ""c100_b100_w075_d090"": 37, ""c100_b100_w075_d095"": 1, ""c125_b100_w075_d100"": 13, ""c125_b125_w100_d100"": 3}"
group_balanced_utility,5,5,1.5,0.0,1.0,1.0,0,0.5,0.0,120,9,92,19,-10,0.0011179196560333264,4,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 6, ""c100_b100_w075_d090"": 37, ""c100_b100_w075_d095"": 1, ""c125_b100_w075_d100"": 13, ""c125_b125_w100_d100"": 3}"
group_balanced_utility,5,5,1.5,0.003,0.5,0.5,0,0.5,0.003,120,9,92,19,-10,0.0011179196560333264,4,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 6, ""c100_b100_w075_d090"": 37, ""c100_b100_w075_d095"": 1, ""c125_b100_w075_d100"": 13, ""c125_b125_w100_d100"": 3}"
group_balanced_utility,5,5,1.5,0.003,1.0,1.0,0,0.5,0.003,120,9,92,19,-10,0.0011179196560333264,4,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 6, ""c100_b100_w075_d090"": 37, ""c100_b100_w075_d095"": 1, ""c125_b100_w075_d100"": 13, ""c125_b125_w100_d100"": 3}"
group_balanced_utility,20,3,1.5,0.0,0.5,0.5,0,0.5,0.0,120,9,92,19,-10,0.0011179196560333264,4,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 6, ""c100_b100_w075_d090"": 37, ""c100_b100_w075_d095"": 1, ""c125_b100_w075_d100"": 13, ""c125_b125_w100_d100"": 3}"
group_balanced_utility,20,3,1.5,0.0,1.0,1.0,0,0.5,0.0,120,9,92,19,-10,0.0011179196560333264,4,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 6, ""c100_b100_w075_d090"": 37, ""c100_b100_w075_d095"": 1, ""c125_b100_w075_d100"": 13, ""c125_b125_w100_d100"": 3}"
group_balanced_utility,20,3,1.5,0.003,0.5,0.5,0,0.5,0.003,120,9,92,19,-10,0.0011179196560333264,4,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 6, ""c100_b100_w075_d090"": 37, ""c100_b100_w075_d095"": 1, ""c125_b100_w075_d100"": 13, ""c125_b125_w100_d100"": 3}"
group_balanced_utility,20,3,1.5,0.003,1.0,1.0,0,0.5,0.003,120,9,92,19,-10,0.0011179196560333264,4,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 6, ""c100_b100_w075_d090"": 37, ""c100_b100_w075_d095"": 1, ""c125_b100_w075_d100"": 13, ""c125_b125_w100_d100"": 3}"
group_balanced_utility,20,5,1.5,0.0,0.5,0.5,0,0.5,0.0,120,9,92,19,-10,0.0011179196560333264,4,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 6, ""c100_b100_w075_d090"": 37, ""c100_b100_w075_d095"": 1, ""c125_b100_w075_d100"": 13, ""c125_b125_w100_d100"": 3}"
group_balanced_utility,20,5,1.5,0.0,1.0,1.0,0,0.5,0.0,120,9,92,19,-10,0.0011179196560333264,4,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 6, ""c100_b100_w075_d090"": 37, ""c100_b100_w075_d095"": 1, ""c125_b100_w075_d100"": 13, ""c125_b125_w100_d100"": 3}"
group_balanced_utility,20,5,1.5,0.003,0.5,0.5,0,0.5,0.003,120,9,92,19,-10,0.0011179196560333264,4,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 6, ""c100_b100_w075_d090"": 37, ""c100_b100_w075_d095"": 1, ""c125_b100_w075_d100"": 13, ""c125_b125_w100_d100"": 3}"
group_balanced_utility,20,5,1.5,0.003,1.0,1.0,0,0.5,0.003,120,9,92,19,-10,0.0011179196560333264,4,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 6, ""c100_b100_w075_d090"": 37, ""c100_b100_w075_d095"": 1, ""c125_b100_w075_d100"": 13, ""c125_b125_w100_d100"": 3}"
group_balanced_utility,5,3,999.0,0.0,0.5,0.5,0,0.5,0.0,120,5,93,22,-17,0.002292297745449993,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
group_balanced_utility,5,3,999.0,0.0,1.0,1.0,0,0.5,0.0,120,5,93,22,-17,0.002292297745449993,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
group_balanced_utility,5,3,999.0,0.003,0.5,0.5,0,0.5,0.003,120,5,93,22,-17,0.002292297745449993,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
group_balanced_utility,5,3,999.0,0.003,1.0,1.0,0,0.5,0.003,120,5,93,22,-17,0.002292297745449993,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
group_balanced_utility,5,5,999.0,0.0,0.5,0.5,0,0.5,0.0,120,5,93,22,-17,0.002292297745449993,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
group_balanced_utility,5,5,999.0,0.0,1.0,1.0,0,0.5,0.0,120,5,93,22,-17,0.002292297745449993,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
group_balanced_utility,5,5,999.0,0.003,0.5,0.5,0,0.5,0.003,120,5,93,22,-17,0.002292297745449993,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
group_balanced_utility,5,5,999.0,0.003,1.0,1.0,0,0.5,0.003,120,5,93,22,-17,0.002292297745449993,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
group_balanced_utility,20,3,999.0,0.0,0.5,0.5,0,0.5,0.0,120,5,93,22,-17,0.002292297745449993,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
group_balanced_utility,20,3,999.0,0.0,1.0,1.0,0,0.5,0.0,120,5,93,22,-17,0.002292297745449993,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
group_balanced_utility,20,3,999.0,0.003,0.5,0.5,0,0.5,0.003,120,5,93,22,-17,0.002292297745449993,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
group_balanced_utility,20,3,999.0,0.003,1.0,1.0,0,0.5,0.003,120,5,93,22,-17,0.002292297745449993,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
group_balanced_utility,20,5,999.0,0.0,0.5,0.5,0,0.5,0.0,120,5,93,22,-17,0.002292297745449993,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
group_balanced_utility,20,5,999.0,0.0,1.0,1.0,0,0.5,0.0,120,5,93,22,-17,0.002292297745449993,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
group_balanced_utility,20,5,999.0,0.003,0.5,0.5,0,0.5,0.003,120,5,93,22,-17,0.002292297745449993,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
group_balanced_utility,20,5,999.0,0.003,1.0,1.0,0,0.5,0.003,120,5,93,22,-17,0.002292297745449993,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,5,3,1.5,0.0,0.5,0.5,0,0.5,0.0,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,5,3,1.5,0.0,1.0,1.0,0,0.5,0.0,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,5,3,1.5,0.003,0.5,0.5,0,0.5,0.003,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,5,3,1.5,0.003,1.0,1.0,0,0.5,0.003,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,5,3,999.0,0.0,0.5,0.5,0,0.5,0.0,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,5,3,999.0,0.0,1.0,1.0,0,0.5,0.0,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,5,3,999.0,0.003,0.5,0.5,0,0.5,0.003,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,5,3,999.0,0.003,1.0,1.0,0,0.5,0.003,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,5,5,1.5,0.0,0.5,0.5,0,0.5,0.0,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,5,5,1.5,0.0,1.0,1.0,0,0.5,0.0,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,5,5,1.5,0.003,0.5,0.5,0,0.5,0.003,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,5,5,1.5,0.003,1.0,1.0,0,0.5,0.003,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,5,5,999.0,0.0,0.5,0.5,0,0.5,0.0,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,5,5,999.0,0.0,1.0,1.0,0,0.5,0.0,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,5,5,999.0,0.003,0.5,0.5,0,0.5,0.003,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,5,5,999.0,0.003,1.0,1.0,0,0.5,0.003,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,20,3,1.5,0.0,0.5,0.5,0,0.5,0.0,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,20,3,1.5,0.0,1.0,1.0,0,0.5,0.0,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,20,3,1.5,0.003,0.5,0.5,0,0.5,0.003,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,20,3,1.5,0.003,1.0,1.0,0,0.5,0.003,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,20,3,999.0,0.0,0.5,0.5,0,0.5,0.0,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,20,3,999.0,0.0,1.0,1.0,0,0.5,0.0,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,20,3,999.0,0.003,0.5,0.5,0,0.5,0.003,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,20,3,999.0,0.003,1.0,1.0,0,0.5,0.003,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,20,5,1.5,0.0,0.5,0.5,0,0.5,0.0,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,20,5,1.5,0.0,1.0,1.0,0,0.5,0.0,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,20,5,1.5,0.003,0.5,0.5,0,0.5,0.003,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,20,5,1.5,0.003,1.0,1.0,0,0.5,0.003,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,20,5,999.0,0.0,0.5,0.5,0,0.5,0.0,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,20,5,999.0,0.0,1.0,1.0,0,0.5,0.0,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,20,5,999.0,0.003,0.5,0.5,0,0.5,0.003,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
candidate_risk_capped,20,5,999.0,0.003,1.0,1.0,0,0.5,0.003,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
radius_neighbor_abstain,5,3,999.0,0.0,0.5,0.5,0,0.5,0.0,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
radius_neighbor_abstain,5,3,999.0,0.0,1.0,1.0,0,0.5,0.0,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
radius_neighbor_abstain,5,3,999.0,0.003,0.5,0.5,0,0.5,0.003,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
radius_neighbor_abstain,5,3,999.0,0.003,1.0,1.0,0,0.5,0.003,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
radius_neighbor_abstain,5,5,999.0,0.0,0.5,0.5,0,0.5,0.0,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
radius_neighbor_abstain,5,5,999.0,0.0,1.0,1.0,0,0.5,0.0,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
radius_neighbor_abstain,5,5,999.0,0.003,0.5,0.5,0,0.5,0.003,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
radius_neighbor_abstain,5,5,999.0,0.003,1.0,1.0,0,0.5,0.003,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
radius_neighbor_abstain,20,3,999.0,0.0,0.5,0.5,0,0.5,0.0,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
radius_neighbor_abstain,20,3,999.0,0.0,1.0,1.0,0,0.5,0.0,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
radius_neighbor_abstain,20,3,999.0,0.003,0.5,0.5,0,0.5,0.003,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
radius_neighbor_abstain,20,3,999.0,0.003,1.0,1.0,0,0.5,0.003,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
radius_neighbor_abstain,20,5,999.0,0.0,0.5,0.5,0,0.5,0.0,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
radius_neighbor_abstain,20,5,999.0,0.0,1.0,1.0,0,0.5,0.0,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
radius_neighbor_abstain,20,5,999.0,0.003,0.5,0.5,0,0.5,0.003,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
radius_neighbor_abstain,20,5,999.0,0.003,1.0,1.0,0,0.5,0.003,120,0,98,22,-22,0.0024314400545333275,5,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 60}"
