agents,best_ratio_before,context_id,decision_status,feature_agents,feature_best_ratio_before,feature_blocked_count,feature_blocked_per_agent,feature_blocked_per_committed,feature_c_flow_update_ratio,feature_c_nonzero_edges,feature_c_update_count,feature_committed_count,feature_committed_per_agent,feature_cost_bounds_respected,feature_cost_max,feature_cost_min,feature_cost_span,feature_density,feature_f_nonzero_edges,feature_f_update_count,feature_free_cells,feature_has_incumbent_before,feature_improved_last_iteration,feature_ltm_iterations,feature_map_height,feature_map_width,feature_nonprogress_committed_count,feature_obstacle_ratio,feature_progress_committed_count,feature_progress_ratio,feature_returned_solutions_count_so_far,feature_wait_event_count,feature_wait_per_committed,has_incumbent_before,iteration,map,method,scen,seed,selected_candidate_id,source_log,trace_events_available,traffic_snapshot_available
100,1.20499788225,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:203,applied,100,1.20499788225,0,0,0,1.05360721443,2103,2103,0,0,1,11,1,10,0.1221001221,1996,1996,819,1,0,3,32,32,0,0.2001953125,0,0,1,0,0,True,3,random-32-32-20,repair5g51_runtime_always_map_agent_selector,random-32-32-20-random-138.scen,138,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:204,applied,100,0,691,6.91,0.125636363636,0,0,0,5500,55,1,2,2,0,0.1221001221,0,0,819,0,1,0,32,32,2601,0.2001953125,2899,0.527090909091,1,329,0.0598181818182,False,0,random-32-32-20,repair5g51_runtime_bad_g5_stump,random-32-32-20-random-138.scen,138,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.29055484964,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:205,applied,100,1.29055484964,874,8.74,0.132424242424,0,1435,1435,6600,66,1,11,1,10,0.1221001221,0,0,819,1,0,1,32,32,3265,0.2001953125,3335,0.505303030303,1,383,0.0580303030303,True,1,random-32-32-20,repair5g51_runtime_bad_g5_stump,random-32-32-20-random-138.scen,138,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.29055484964,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:206,applied,100,1.29055484964,409,4.09,0.0576056338028,0,2035,2035,7100,71,1,11,1,10,0.1221001221,0,0,819,1,0,2,32,32,4057,0.2001953125,3043,0.428591549296,1,170,0.0239436619718,True,2,random-32-32-20,repair5g51_runtime_bad_g5_stump,random-32-32-20-random-138.scen,138,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.29055484964,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:207,applied,100,1.29055484964,448,4.48,0.07,0,2277,2277,6400,64,1,11,1,10,0.1221001221,0,0,819,1,1,3,32,32,3435,0.2001953125,2965,0.46328125,1,169,0.02640625,True,3,random-32-32-20,repair5g51_runtime_bad_g5_stump,random-32-32-20-random-138.scen,138,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:208,force_additive,100,0,653,6.53,0.112586206897,0,0,0,5800,58,1,2,2,0,0.1221001221,0,0,819,0,1,0,32,32,3170,0.2001953125,2630,0.453448275862,1,313,0.0539655172414,False,0,random-32-32-20,repair5g51_runtime_always_additive_selector,random-32-32-20-random-139.scen,139,additive_ltm,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.29829545455,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:209,force_additive,100,1.29829545455,512,5.12,0.0839344262295,0,1434,1434,6100,61,1,11,1,10,0.1221001221,0,0,819,1,0,1,32,32,3358,0.2001953125,2742,0.449508196721,1,225,0.0368852459016,True,1,random-32-32-20,repair5g51_runtime_always_additive_selector,random-32-32-20-random-139.scen,139,additive_ltm,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.29829545455,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:210,force_additive,100,1.29829545455,426,4.26,0.0687096774194,0,2017,2017,6200,62,1,11,1,10,0.1221001221,0,0,819,1,1,2,32,32,3590,0.2001953125,2610,0.420967741935,1,196,0.0316129032258,True,2,random-32-32-20,repair5g51_runtime_always_additive_selector,random-32-32-20-random-139.scen,139,additive_ltm,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.27888257576,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:211,force_additive,100,1.27888257576,503,5.03,0.0838333333333,0,2237,2237,6000,60,1,11,1,10,0.1221001221,0,0,819,1,0,3,32,32,3290,0.2001953125,2710,0.451666666667,1,212,0.0353333333333,True,3,random-32-32-20,repair5g51_runtime_always_additive_selector,random-32-32-20-random-139.scen,139,additive_ltm,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:212,applied,100,0,653,6.53,0.112586206897,0,0,0,5800,58,1,2,2,0,0.1221001221,0,0,819,0,1,0,32,32,3170,0.2001953125,2630,0.453448275862,1,313,0.0539655172414,False,0,random-32-32-20,repair5g51_runtime_always_static_flow_shield,random-32-32-20-random-139.scen,139,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.29829545455,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:213,applied,100,1.29829545455,396,3.96,0.068275862069,1.09549274255,1434,1434,5800,58,1,11,1,10,0.1221001221,1309,1309,819,1,1,1,32,32,3306,0.2001953125,2494,0.43,1,161,0.0277586206897,True,1,random-32-32-20,repair5g51_runtime_always_static_flow_shield,random-32-32-20-random-139.scen,139,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.20643939394,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:214,applied,100,1.20643939394,442,4.42,0.0736666666667,1.07624794295,1962,1962,6000,60,1,11,1,10,0.1221001221,1823,1823,819,1,0,2,32,32,3500,0.2001953125,2500,0.416666666667,1,189,0.0315,True,2,random-32-32-20,repair5g51_runtime_always_static_flow_shield,random-32-32-20-random-139.scen,139,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.20643939394,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:215,applied,100,1.20643939394,0,0,0,1.05778648384,2160,2160,0,0,1,11,1,10,0.1221001221,2042,2042,819,1,0,3,32,32,0,0.2001953125,0,0,1,0,0,True,3,random-32-32-20,repair5g51_runtime_always_static_flow_shield,random-32-32-20-random-139.scen,139,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:216,applied,100,0,653,6.53,0.112586206897,0,0,0,5800,58,1,2,2,0,0.1221001221,0,0,819,0,1,0,32,32,3170,0.2001953125,2630,0.453448275862,1,313,0.0539655172414,False,0,random-32-32-20,repair5g51_runtime_always_map_agent_selector,random-32-32-20-random-139.scen,139,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.29829545455,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:217,applied,100,1.29829545455,476,4.76,0.0820689655172,1.09549274255,1434,1434,5800,58,1,11,1,10,0.1221001221,1309,1309,819,1,1,1,32,32,3240,0.2001953125,2560,0.441379310345,1,193,0.033275862069,True,1,random-32-32-20,repair5g51_runtime_always_map_agent_selector,random-32-32-20-random-139.scen,139,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.23626893939,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:218,applied,100,1.23626893939,361,3.61,0.0622413793103,1.06743421053,1947,1947,5800,58,1,11,1,10,0.1221001221,1824,1824,819,1,1,2,32,32,3360,0.2001953125,2440,0.420689655172,1,158,0.0272413793103,True,2,random-32-32-20,repair5g51_runtime_always_map_agent_selector,random-32-32-20-random-139.scen,139,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.18797348485,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:219,applied,100,1.18797348485,0,0,0,1.05090553108,2147,2147,0,0,1,11,1,10,0.1221001221,2043,2043,819,1,0,3,32,32,0,0.2001953125,0,0,1,0,0,True,3,random-32-32-20,repair5g51_runtime_always_map_agent_selector,random-32-32-20-random-139.scen,139,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:220,applied,100,0,653,6.53,0.112586206897,0,0,0,5800,58,1,2,2,0,0.1221001221,0,0,819,0,1,0,32,32,3170,0.2001953125,2630,0.453448275862,1,313,0.0539655172414,False,0,random-32-32-20,repair5g51_runtime_bad_g5_stump,random-32-32-20-random-139.scen,139,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.29829545455,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:221,applied,100,1.29829545455,512,5.12,0.0839344262295,0,1434,1434,6100,61,1,11,1,10,0.1221001221,0,0,819,1,0,1,32,32,3358,0.2001953125,2742,0.449508196721,1,225,0.0368852459016,True,1,random-32-32-20,repair5g51_runtime_bad_g5_stump,random-32-32-20-random-139.scen,139,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.29829545455,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:222,applied,100,1.29829545455,429,4.29,0.06703125,0,2017,2017,6400,64,1,11,1,10,0.1221001221,0,0,819,1,1,2,32,32,3774,0.2001953125,2626,0.4103125,1,186,0.0290625,True,2,random-32-32-20,repair5g51_runtime_bad_g5_stump,random-32-32-20-random-139.scen,139,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.28077651515,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:223,applied,100,1.28077651515,532,5.32,0.07,0,2247,2247,7600,76,1,11,1,10,0.1221001221,0,0,819,1,0,3,32,32,4844,0.2001953125,2756,0.362631578947,1,212,0.0278947368421,True,3,random-32-32-20,repair5g51_runtime_bad_g5_stump,random-32-32-20-random-139.scen,139,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:224,applied,100,0,739,7.39,0.136851851852,0,0,0,5400,54,1,2,2,0,0.1221001221,0,0,819,0,1,0,32,32,2623,0.2001953125,2777,0.514259259259,1,345,0.0638888888889,False,0,random-32-32-20,repair5g51_runtime_always_static_flow_shield,random-32-32-20-random-140.scen,140,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.33211512106,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:225,applied,100,1.33211512106,612,6.12,0.117692307692,1.10845175767,1482,1482,5200,52,1,11,1,10,0.1221001221,1337,1337,819,1,1,1,32,32,2489,0.2001953125,2711,0.521346153846,1,270,0.0519230769231,True,1,random-32-32-20,repair5g51_runtime_always_static_flow_shield,random-32-32-20-random-140.scen,140,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.29648241206,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:226,applied,100,1.29648241206,523,5.23,0.0968518518519,1.07921348315,1921,1921,5400,54,1,11,1,10,0.1221001221,1780,1780,819,1,1,2,32,32,2757,0.2001953125,2643,0.489444444444,1,226,0.0418518518519,True,2,random-32-32-20,repair5g51_runtime_always_static_flow_shield,random-32-32-20-random-140.scen,140,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.24897213339,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:227,applied,100,1.24897213339,0,0,0,1.06475903614,2121,2121,0,0,1,11,1,10,0.1221001221,1992,1992,819,1,0,3,32,32,0,0.2001953125,0,0,1,0,0,True,3,random-32-32-20,repair5g51_runtime_always_static_flow_shield,random-32-32-20-random-140.scen,140,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:228,force_additive,100,0,739,7.39,0.136851851852,0,0,0,5400,54,1,2,2,0,0.1221001221,0,0,819,0,1,0,32,32,2623,0.2001953125,2777,0.514259259259,1,345,0.0638888888889,False,0,random-32-32-20,repair5g51_runtime_always_additive_selector,random-32-32-20-random-140.scen,140,additive_ltm,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.33211512106,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:229,force_additive,100,1.33211512106,606,6.06,0.0946875,0,1482,1482,6400,64,1,11,1,10,0.1221001221,0,0,819,1,0,1,32,32,3525,0.2001953125,2875,0.44921875,1,266,0.0415625,True,1,random-32-32-20,repair5g51_runtime_always_additive_selector,random-32-32-20-random-140.scen,140,additive_ltm,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.33211512106,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:230,force_additive,100,1.33211512106,580,5.8,0.0674418604651,0,2005,2005,8600,86,1,11,1,10,0.1221001221,0,0,819,1,0,2,32,32,5669,0.2001953125,2931,0.340813953488,1,253,0.0294186046512,True,2,random-32-32-20,repair5g51_runtime_always_additive_selector,random-32-32-20-random-140.scen,140,additive_ltm,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.33211512106,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:231,force_additive,100,1.33211512106,646,6.46,0.090985915493,0,2232,2232,7100,71,1,11,1,10,0.1221001221,0,0,819,1,0,3,32,32,4145,0.2001953125,2955,0.416197183099,1,274,0.0385915492958,True,3,random-32-32-20,repair5g51_runtime_always_additive_selector,random-32-32-20-random-140.scen,140,additive_ltm,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:232,applied,100,0,739,7.39,0.136851851852,0,0,0,5400,54,1,2,2,0,0.1221001221,0,0,819,0,1,0,32,32,2623,0.2001953125,2777,0.514259259259,1,345,0.0638888888889,False,0,random-32-32-20,repair5g51_runtime_always_map_agent_selector,random-32-32-20-random-140.scen,140,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.33211512106,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:233,applied,100,1.33211512106,643,6.43,0.123653846154,1.10845175767,1482,1482,5200,52,1,11,1,10,0.1221001221,1337,1337,819,1,1,1,32,32,2477,0.2001953125,2723,0.523653846154,1,296,0.0569230769231,True,1,random-32-32-20,repair5g51_runtime_always_map_agent_selector,random-32-32-20-random-140.scen,140,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.30105070809,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:234,applied,100,1.30105070809,547,5.47,0.105192307692,1.08220720721,1922,1922,5200,52,1,11,1,10,0.1221001221,1776,1776,819,1,1,2,32,32,2563,0.2001953125,2637,0.507115384615,1,251,0.0482692307692,True,2,random-32-32-20,repair5g51_runtime_always_map_agent_selector,random-32-32-20-random-140.scen,140,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.25491091823,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:235,applied,100,1.25491091823,453,4.53,0.110487804878,1.06649874055,2117,2117,4100,41,1,11,1,10,0.1221001221,1985,1985,819,1,0,3,32,32,1598,0.2001953125,2502,0.610243902439,1,198,0.0482926829268,True,3,random-32-32-20,repair5g51_runtime_always_map_agent_selector,random-32-32-20-random-140.scen,140,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:236,applied,100,0,739,7.39,0.136851851852,0,0,0,5400,54,1,2,2,0,0.1221001221,0,0,819,0,1,0,32,32,2623,0.2001953125,2777,0.514259259259,1,345,0.0638888888889,False,0,random-32-32-20,repair5g51_runtime_bad_g5_stump,random-32-32-20-random-140.scen,140,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.33211512106,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:237,applied,100,1.33211512106,606,6.06,0.0946875,0,1482,1482,6400,64,1,11,1,10,0.1221001221,0,0,819,1,0,1,32,32,3525,0.2001953125,2875,0.44921875,1,266,0.0415625,True,1,random-32-32-20,repair5g51_runtime_bad_g5_stump,random-32-32-20-random-140.scen,140,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.33211512106,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:238,applied,100,1.33211512106,603,6.03,0.0677528089888,0,2005,2005,8900,89,1,11,1,10,0.1221001221,0,0,819,1,0,2,32,32,5965,0.2001953125,2935,0.329775280899,1,258,0.0289887640449,True,2,random-32-32-20,repair5g51_runtime_bad_g5_stump,random-32-32-20-random-140.scen,140,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.33211512106,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:239,applied,100,1.33211512106,559,5.59,0.0810144927536,0,2221,2221,6900,69,1,11,1,10,0.1221001221,0,0,819,1,0,3,32,32,4023,0.2001953125,2877,0.416956521739,1,228,0.0330434782609,True,3,random-32-32-20,repair5g51_runtime_bad_g5_stump,random-32-32-20-random-140.scen,140,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:240,force_additive,100,0,649,6.49,0.120185185185,0,0,0,5400,54,1,2,2,0,0.1221001221,0,0,819,0,1,0,32,32,2736,0.2001953125,2664,0.493333333333,1,293,0.0542592592593,False,0,random-32-32-20,repair5g51_runtime_always_additive_selector,random-32-32-20-random-141.scen,141,additive_ltm,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
