theta_id,map_family,agents,nominal_budget_ms,rows,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
repair5g549_theta_549000217,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000217,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000218,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000218,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000219,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000219,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000220,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000220,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000221,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000221,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000222,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000222,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000223,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000223,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000224,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000224,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000225,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000225,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000226,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000226,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000227,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000227,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000228,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000228,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000229,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000229,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000230,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000230,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000231,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000231,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000232,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000232,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000233,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000233,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000234,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000234,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000235,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000235,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000236,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000236,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000237,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000237,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000238,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000238,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000239,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000239,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000240,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000240,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000241,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000241,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000242,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000242,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000243,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000243,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000244,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000244,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000245,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000245,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000246,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000246,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000247,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000247,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000248,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000248,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000249,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000249,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000250,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000250,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000251,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000251,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000252,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000252,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000253,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000253,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000254,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000254,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000255,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000255,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000256,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000256,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000257,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000257,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000258,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000258,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000259,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000259,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000260,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000260,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000261,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000261,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000262,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000262,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000263,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000263,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000264,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000264,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000265,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000265,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000266,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000266,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000267,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000267,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000268,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000268,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000269,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000269,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000270,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000270,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000271,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000271,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000272,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000272,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000273,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000273,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000274,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000274,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000275,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000275,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000276,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000276,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000277,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000277,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000278,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000278,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000279,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000279,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000280,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000280,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000281,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000281,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000282,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000282,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000283,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000283,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000284,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000284,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000285,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000285,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000286,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000286,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000287,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000287,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000288,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000288,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000289,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000289,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000290,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000290,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000291,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000291,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000292,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000292,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000293,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000293,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000294,random,50,2000,12,False,False,False,False,False
