candidate_id,registry_row_id,candidate_family,theta_cluster,source_model,distance_from_g554_c00051,theta_in_bounds,goal_projection_mode,predicted_regression_risk_vs_g554_c00051,predicted_success_gain_rate_vs_g554_c00051,predicted_quality_delta_vs_g554_c00051,support_coverage,pareto_score,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,selected_for_solver
g556_c005911,g556_c005911,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.089957240134,True,flow_shield,0.0276684587956,0.00826213850458,-0.0115517403148,0.725332174003,0.0339841196171,1.25,1.12087160306,1.25,0.75,0.75,1.06488789854,0.689321862657,0.984334960495,1,0.69002008744,0.65,0.302861911156,0.785233205342,1,10.7311908266,1,0,0,False,False,False,False,False,True
g556_c009052,g556_c009052,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0648610179111,True,flow_shield,0.0277650349539,0.00717896887185,-0.00652846427712,0.744571116287,0.0298745026145,1.25,1.13962712179,1.25,0.75,0.75,1.05833751569,0.698660825265,0.98354011888,1,0.681286963639,0.65,0.3061470813,0.824731102473,1,10.6514249759,1,0,0,False,False,False,False,False,True
g556_c025306,g556_c025306,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0945873312283,True,flow_shield,0.0277651274029,0.00672668976644,-0.0116797596158,0.738604384187,0.0347274151237,1.25,1.11475136829,1.25,0.75,0.75,1.04127883562,0.704492864019,0.981115629903,1,0.661459013123,0.65,0.319936675932,0.81078561931,0.993344714966,10.7376656771,1,0,0,False,False,False,False,False,True
g556_c074446,g556_c074446,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0929642885907,True,flow_shield,0.0278059687291,0.0112240020673,-0.00806455960387,0.702924241227,0.0293077873007,1.25,1.14220834217,1.25,0.75,0.75,1.04887401408,0.6583825461,0.980385135845,1,0.682679551961,0.65,0.313191556167,0.830971402502,1,10.7782656353,1,0,0,False,False,False,False,False,True
g556_c021094,g556_c021094,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0948898328327,True,flow_shield,0.0278426076226,0.00513897712732,-0.00792765336453,0.85115329654,0.0365640143803,1.25,1.15123247447,1.25,0.75,0.75,1.09126368066,0.680818691291,0.982967569847,1,0.657430670208,0.65,0.301502069235,0.821442259215,1,10.6658348326,1,0,0,False,False,False,False,False,True
g556_c029527,g556_c029527,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0894964415207,True,flow_shield,0.0278486442559,0.00479928796313,-0.00502484229544,0.892592422223,0.0357301412786,1.25,1.14344454471,1.25,0.75,0.75,1.0273837998,0.665336318989,0.982005871232,1,0.670603638189,0.65,0.305494331259,0.802561078358,1,10.806058272,1,0,0,False,False,False,False,False,True
g556_c008935,g556_c008935,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0911568915272,True,flow_shield,0.0278963660105,0.00192277798317,-0.00861189016934,0.787245488264,0.0340259815772,1.25,1.14078876518,1.25,0.75,0.75,1.0869499036,0.682439755178,0.982816926049,1,0.650270741688,0.65,0.307401425537,0.786712491529,1,10.7462161015,1,0,0,False,False,False,False,False,True
g556_c059668,g556_c059668,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0820478388613,True,flow_shield,0.0279006815988,0.00976069289142,-0.0109861502865,0.90096014712,0.0420838168431,1.25,1.15938535314,1.25,0.75,0.75,1.04375334444,0.70207088691,0.982064861555,1,0.67952011144,0.65,0.31811063541,0.824753996154,1,10.7766454602,1,0,0,False,False,False,False,False,True
g556_c056464,g556_c056464,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0832693927007,True,flow_shield,0.0279118919159,0.00805236196466,-0.0102311878789,0.786289491132,0.0355897164775,1.25,1.1394807316,1.25,0.75,0.75,1.03445663108,0.675368926391,0.983703808139,1,0.69597008209,0.65,0.304767709438,0.821573349446,0.99525657923,10.6999380703,1,0,0,False,False,False,False,False,True
g556_c062506,g556_c062506,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0930079049642,True,flow_shield,0.0279163693687,0.00246851632886,-0.00776339965784,0.947778756664,0.0411941528067,1.25,1.13810038012,1.25,0.75,0.75,1.04467235794,0.697561587938,0.980750787448,1,0.697686018942,0.65,0.319587798978,0.818074589943,1,10.6403196312,1,0,0,False,False,False,False,False,True
g556_c029149,g556_c029149,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0792917421275,True,flow_shield,0.0279182426458,0.0103638832763,-0.00480483714548,0.854309037073,0.0335611676762,1.25,1.15223014961,1.25,0.75,0.75,1.09089135178,0.68033423962,0.983034356397,1,0.670025862422,0.65,0.301074480518,0.822763342751,0.997153441665,10.7058148727,1,0,0,False,False,False,False,False,True
g556_c098569,g556_c098569,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0962598832129,True,flow_shield,0.0279191172013,0.0115759852673,-0.00678393663221,0.856364530906,0.0356426045769,1.25,1.11022779374,1.25,0.75,0.75,1.02758788919,0.693115815025,0.981204799186,1,0.691460404619,0.65,0.31432389477,0.795437119105,1,10.6984489448,1,0,0,False,False,False,False,False,True
g556_c074122,g556_c074122,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0790219804216,True,flow_shield,0.0279407353255,0.00409475961998,-0.00356251016001,0.729138412585,0.0260490631265,1.25,1.11906052724,1.25,0.75,0.75,1.07551931914,0.662904413784,0.982134611346,1,0.67844652716,0.65,0.315761858456,0.834157842943,1,10.739364332,1,0,0,False,False,False,False,False,True
g556_c087307,g556_c087307,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0981914729311,True,flow_shield,0.0279485143055,0.0104918315338,-0.00934965414852,0.892079173762,0.0399793556839,1.25,1.1560907724,1.25,0.75,0.75,1.02971763905,0.678654479034,0.982062535062,1,0.660260351719,0.65,0.301810678309,0.805434235364,1,10.6336780191,1,0,0,False,False,False,False,False,True
g556_c022177,g556_c022177,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0821805714538,True,flow_shield,0.0280096932101,0.00370798598985,-0.00281739659382,0.927781316656,0.0352016158216,1.25,1.11956129449,1.25,0.75,0.75,1.04899685396,0.716529807283,0.982858873323,1,0.670671819985,0.65,0.306384992187,0.824306069998,0.987717856096,10.7359800082,1,0,0,False,False,False,False,False,True
g556_c094669,g556_c094669,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0995627088041,True,flow_shield,0.0280206872865,0.010723409973,-0.00763664556759,0.748849353452,0.0310687695969,1.25,1.16270876192,1.25,0.75,0.75,1.0845524458,0.692883798846,0.984527028919,1,0.668901653295,0.65,0.305963391851,0.810657566569,1,10.7795979013,1,0,0,False,False,False,False,False,True
g556_c086884,g556_c086884,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0952566267354,True,flow_shield,0.0280207001888,0.0112946881947,-0.0063605276809,0.714516956449,0.0280760254089,1.25,1.12308793078,1.25,0.75,0.75,1.01986121737,0.700379285735,0.983036977639,1,0.662847888956,0.65,0.298386764581,0.819264209499,1,10.6577756268,1,0,0,False,False,False,False,False,True
g556_c046270,g556_c046270,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0850312649035,True,flow_shield,0.0280347794952,0.00769883858549,-0.00465722896832,0.925667822997,0.0369232303706,1.25,1.12926759662,1.25,0.75,0.75,1.03445500809,0.660778218288,0.981582179753,1,0.667979469062,0.65,0.319885035686,0.801755808899,1,10.7591743426,1,0,0,False,False,False,False,False,True
g556_c025486,g556_c025486,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.100222901833,True,flow_shield,0.0280699422405,0.0106680138637,-0.0101635574018,0.787229238312,0.0354900481972,1.25,1.15000026567,1.25,0.75,0.75,1.06953208711,0.657993831641,0.981216152852,1,0.681980839057,0.65,0.31571059461,0.792790763919,1,10.7647861958,1,0,0,False,False,False,False,False,True
g556_c049705,g556_c049705,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0985731167708,True,flow_shield,0.0280744700248,0.00539610704044,-0.00624547852609,0.704490236529,0.0274327553401,1.25,1.15964294924,1.25,0.75,0.75,1.03314170128,0.678338439357,0.980849826951,1,0.679817853046,0.65,0.298015101696,0.803126979785,1,10.7639782682,1,0,0,False,False,False,False,False,True
g556_c016189,g556_c016189,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0782241553251,True,flow_shield,0.0280766359697,0.00883910588168,-0.00406248214256,0.872238483285,0.033636088322,1.25,1.14225010767,1.25,0.75,0.75,1.06538803829,0.68957082441,0.983299659851,1,0.65345340214,0.65,0.318589037974,0.835061271483,1,10.6968815895,1,0,0,False,False,False,False,False,True
g556_c001783,g556_c001783,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0869657011011,True,flow_shield,0.0280798089202,0.00963750762168,-0.00533168361895,0.756229581311,0.0291032582244,1.25,1.12028337357,1.25,0.75,0.75,1.07829600056,0.696084523619,0.981681995754,1,0.695962479113,0.65,0.319855335776,0.818999944667,1,10.6868156517,1,0,0,False,False,False,False,False,True
g556_c095011,g556_c095011,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0999373551837,True,flow_shield,0.028150073449,0.0101807046684,-0.00958787577139,0.776671269986,0.0343464025462,1.25,1.11828214208,1.25,0.75,0.75,1.08770445009,0.66973252455,0.980806415581,1,0.661538212885,0.65,0.305800924339,0.823464018774,1,10.751381456,1,0,0,False,False,False,False,False,True
g556_c021418,g556_c021418,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0828097540726,True,flow_shield,0.0281748859257,0.0107336389468,-0.00335990741277,0.807805426584,0.0296627357791,1.25,1.14384476226,1.25,0.75,0.75,1.03906190602,0.694420291112,0.98199329377,1,0.69207012379,0.65,0.323061502557,0.796237837953,1,10.6944736467,1,0,0,False,False,False,False,False,True
g556_c000343,g556_c000343,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0899294822135,True,flow_shield,0.0281762808315,0.00872084801065,-0.00602275017574,0.814240907277,0.0326466551239,1.25,1.12989473724,1.25,0.75,0.75,1.01183853944,0.659524578299,0.984166860099,1,0.66940665778,0.65,0.305777450809,0.819117833063,1,10.7370260931,1,0,0,False,False,False,False,False,True
g556_c068803,g556_c068803,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0952360167863,True,flow_shield,0.0281782699142,0.0101874836653,-0.011694853508,0.887378937863,0.041974665444,1.25,1.11878996555,1.25,0.75,0.75,1.0666851144,0.691665258752,0.984294033118,1,0.682196163412,0.65,0.298679461703,0.796282359694,1,10.6538283287,1,0,0,False,False,False,False,False,True
g556_c085408,g556_c085408,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0800113024564,True,flow_shield,0.0281858030908,0.00927544873541,-0.00917159535774,0.758419324742,0.0329996600494,1.25,1.13024113745,1.25,0.75,0.75,1.0470682595,0.693971164334,0.980267173198,1,0.660185831943,0.65,0.295262153955,0.822154072704,1,10.7061613717,1,0,0,False,False,False,False,False,True
g556_c088702,g556_c088702,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0951240671423,True,flow_shield,0.0281875888898,0.00949463914882,-0.00962597556453,0.746746359761,0.0328694991077,1.25,1.14146944439,1.25,0.75,0.75,1.06593245791,0.681134252845,0.980390711328,1,0.659647476058,0.65,0.316674077719,0.802552725258,0.992145192939,10.6611974165,1,0,0,False,False,False,False,False,True
g556_c082819,g556_c082819,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0886199321344,True,flow_shield,0.0282534608786,0.00379373689059,-0.00845799153204,0.892108923673,0.0389367072764,1.25,1.11515791145,1.25,0.75,0.75,1.06069762886,0.654985486916,0.98452682302,1,0.67824345827,0.65,0.301385859984,0.810136448757,1,10.6912929943,1,0,0,False,False,False,False,False,True
g556_c089242,g556_c089242,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0794082367879,True,flow_shield,0.0282691206949,0.00532735399043,-0.00260402426289,0.764264807206,0.0266827042757,1.25,1.15050544541,1.25,0.75,0.75,1.04950051345,0.662507711849,0.98214667356,1,0.697288308135,0.65,0.319569855032,0.817296252903,1,10.6983020552,1,0,0,False,False,False,False,False,True
g556_c076258,g556_c076258,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0941750844832,True,flow_shield,0.0282946011777,0.00242705528853,-0.0108725087814,0.825262374213,0.0379883269032,1.25,1.14226380138,1.25,0.75,0.75,1.02923246776,0.675560336442,0.985236361991,1,0.658329428012,0.65,0.307888671676,0.822653303707,1,10.7493627881,1,0,0,False,False,False,False,False,True
g556_c090295,g556_c090295,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.100818745039,True,flow_shield,0.02829969365,0.0082406523853,-0.00583988283787,0.884726445821,0.0359263583039,1.25,1.15461567683,1.25,0.75,0.75,1.08303859409,0.678274539549,0.98320000765,1,0.65603670939,0.65,0.306529004155,0.824588931025,1,10.6389611833,1,0,0,False,False,False,False,False,True
g556_c020770,g556_c020770,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.087340430489,True,flow_shield,0.0283147697075,0.00407495950186,-0.00495616055399,0.710254219237,0.0263114866621,1.25,1.15599655393,1.25,0.75,0.75,1.04777980861,0.699341279474,0.982124360377,1,0.65970671838,0.65,0.326585387985,0.804604690977,1,10.6862315614,1,0,0,False,False,False,False,False,True
g556_c097918,g556_c097918,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0738762783596,True,flow_shield,0.0283234350276,0.00963640949078,-0.00458645424067,0.827371117887,0.0317932926212,1.25,1.12507686857,1.25,0.75,0.75,1.04998384575,0.703938381307,0.98211006392,1,0.678003615989,0.65,0.297063012552,0.831145720729,0.997381506605,10.6841237678,1,0,0,False,False,False,False,False,True
g556_c086464,g556_c086464,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0978066665722,True,flow_shield,0.0283663776995,0.00814872923982,-0.00576283933151,0.738361384916,0.0284977197276,1.25,1.15803793031,1.25,0.75,0.75,1.04184874691,0.680937809059,0.983204545186,1,0.671668575994,0.65,0.308078556706,0.804619251559,0.988411193766,10.5999177084,1,0,0,False,False,False,False,False,True
g556_c031732,g556_c031732,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0906005582032,True,flow_shield,0.0283781342665,0.00215586843539,-0.00923218731342,0.707734726796,0.03042985652,1.25,1.12510251849,1.25,0.75,0.75,1.07520861758,0.700356560803,0.980568710544,1,0.67015334704,0.65,0.300539378123,0.794281300073,1,10.7386518942,1,0,0,False,False,False,False,False,True
g556_c037573,g556_c037573,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0971500635447,True,flow_shield,0.028379368761,0.00716752722792,-0.0035857056779,0.862637012089,0.0325278719019,1.25,1.12275346929,1.25,0.75,0.75,1.0445510233,0.659043031618,0.981693702669,1,0.678440879677,0.65,0.323409711512,0.796833326791,1,10.6409807772,1,0,0,False,False,False,False,False,True
g556_c051010,g556_c051010,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0836704439839,True,flow_shield,0.028411709864,0.00572803984038,-0.00782929192714,0.834328597014,0.0353398668458,1.25,1.1389153083,1.25,0.75,0.75,1.0333168295,0.675235473666,0.980847997706,1,0.681592265223,0.65,0.316662971753,0.835921050153,1,10.6808202377,1,0,0,False,False,False,False,False,True
g556_c086446,g556_c086446,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0622026983857,True,flow_shield,0.0284568639283,0.00802030719258,-0.00275442058176,0.864179007463,0.0317349389908,1.25,1.12319011735,1.25,0.75,0.75,1.06396143307,0.690165061377,0.984100119,1,0.681473107581,0.65,0.307501989636,0.82054207879,1,10.6682286915,1,0,0,False,False,False,False,False,True
g556_c035137,g556_c035137,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0990900147218,True,flow_shield,0.028469840749,0.00405737419708,-0.00375768529097,0.728917163249,0.0259686230789,1.25,1.12242760589,1.25,0.75,0.75,1.07332216999,0.661184600819,0.981819762841,1,0.656635912092,0.65,0.31986036856,0.834784941062,1,10.6985560805,1,0,0,False,False,False,False,False,True
g556_c073936,g556_c073936,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0951374545776,True,flow_shield,0.0284883377332,0.0105431222546,-0.0104182330253,0.71726319821,0.0320372240693,1.25,1.12636075159,1.25,0.75,0.75,1.06299291897,0.670570616411,0.9834001272,1,0.66435332594,0.65,0.305036767431,0.840796405527,0.99761319141,10.7975973873,1,0,0,False,False,False,False,False,True
g556_c077992,g556_c077992,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0855273959074,True,flow_shield,0.0285102019175,0.00320407495053,-0.0101804640011,0.807646427061,0.0363076843954,1.25,1.12135197662,1.25,0.75,0.75,1.03396972129,0.704529173285,0.981671371486,1,0.669585133745,0.65,0.322588175977,0.824045867029,0.994591166227,10.7302697693,1,0,0,False,False,False,False,False,True
g556_c060442,g556_c060442,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0906227206355,True,flow_shield,0.0285235230801,0.00825690318604,-0.00974357929175,0.812332163004,0.0360984259019,1.25,1.10979364879,1.25,0.75,0.75,1.06179077158,0.712834629619,0.981252548742,1,0.663698093906,0.65,0.307100988439,0.830873752795,1,10.7044463368,1,0,0,False,False,False,False,False,True
g556_c090289,g556_c090289,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.101439223669,True,flow_shield,0.0285317094424,0.00618341847456,-0.0074022467093,0.879494711516,0.0371111275639,1.25,1.14565181872,1.25,0.75,0.75,1.09042919716,0.666363657782,0.980232494303,1,0.688064057808,0.65,0.30668384889,0.803949113569,1,10.7032904623,1,0,0,False,False,False,False,False,True
g556_c004615,g556_c004615,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0914086532747,True,flow_shield,0.0285361913415,0.00936997650532,-0.0095352321118,0.704350986947,0.0304846857884,1.25,1.13747086888,1.25,0.75,0.75,1.06161972709,0.678490848275,0.981645390814,1,0.665651335546,0.65,0.291829384253,0.822997904548,0.992329720511,10.6409695272,1,0,0,False,False,False,False,False,True
g556_c088687,g556_c088687,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0847340228002,True,flow_shield,0.0285402242397,0.00287385582913,-0.0109056819519,0.933837298488,0.0433274347565,1.25,1.12887792029,1.25,0.75,0.75,1.07812760207,0.703222323456,0.981455158635,1,0.665224343327,0.65,0.314952798483,0.830642680988,1,10.7668574396,1,0,0,False,False,False,False,False,True
