g538_blind_row_id,context_budget_iteration_key,context_key,role,planned_candidate_id,materialized_candidate_id,materialization_source,raw_solver_result_id,source_round,commit,branch,dirty_state,binary_path,method,method_alias,candidate_id,update_params_fingerprint,map,map_family,agents,seed,budget_ms,ltm_max_iterations,iteration,solution_found,sum_of_loss_ratio,time_to_first_solution,expanded_nodes,high_level_expansions,low_level_pibt_calls,trace_event_count,pibt_failure_audit_count,traffic_before_hash,traffic_after_hash,raw_checkpoint_source,trace_backend,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g538_blind_00000039,maze-32-32-4|100|406|2000|final,maze-32-32-4|100|406|2000,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_g538_blind_real_solver_execution,g538_blind_raw_00002401,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b2000__i2,repair5g59_high_beta_cap_safe,,maze-32-32-4,maze,100,406,2000,2,final,True,1.35790293278,589,91,91,8999,10588,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000040,maze-32-32-4|100|406|2000|final,maze-32-32-4|100|406|2000,family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_g538_blind_real_solver_execution,g538_blind_raw_00002402,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap__b2000__i2,repair5g59_low_beta_high_cap,,maze-32-32-4,maze,100,406,2000,2,final,True,1.35790293278,595,91,91,8999,10588,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000041,maze-32-32-4|100|406|2000|final,maze-32-32-4|100|406|2000,best_residual_candidate,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,new_g538_blind_real_solver_execution,g538_blind_raw_00002404,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light__b2000__i2,repair5g538_random_bridge_c_light,,maze-32-32-4,maze,100,406,2000,2,final,True,1.35790293278,558,91,91,8999,10588,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000042,maze-32-32-4|100|406|2000|final,maze-32-32-4|100|406|2000,ultra_safe_static_fallback,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g538_blind_real_solver_execution,g538_blind_raw_00002403,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b2000__i2,repair5g59_static_flow_shield,,maze-32-32-4,maze,100,406,2000,2,final,True,1.35790293278,606,91,91,8999,10588,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000043,maze-32-32-4|100|406|2000|final,maze-32-32-4|100|406|2000,residual_selector,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,new_g538_blind_real_solver_execution,g538_blind_raw_00002404,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light__b2000__i2,repair5g538_random_bridge_c_light,,maze-32-32-4,maze,100,406,2000,2,final,True,1.35790293278,558,91,91,8999,10588,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000044,random-32-32-20|50|406|500|final,random-32-32-20|50|406|500,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g538_blind_real_solver_execution,g538_blind_raw_00002625,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b500__i2,repair5g59_additive_fallback,,random-32-32-20,random,50,406,500,2,final,True,1.13399503722,211,50,50,2450,2620,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000045,random-32-32-20|50|406|500|final,random-32-32-20|50|406|500,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g538_blind_real_solver_execution,g538_blind_raw_00002628,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b500__i2,repair5g59_static_flow_shield,,random-32-32-20,random,50,406,500,2,final,True,1.13399503722,228,50,50,2450,2620,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000046,random-32-32-20|50|406|500|final,random-32-32-20|50|406|500,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_g538_blind_real_solver_execution,g538_blind_raw_00002626,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b500__i2,repair5g59_high_beta_cap_safe,,random-32-32-20,random,50,406,500,2,final,True,1.13399503722,223,50,50,2450,2620,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000047,random-32-32-20|50|406|500|final,random-32-32-20|50|406|500,family_static_goal_aware,repair5g59_wait_aggressive,repair5g59_wait_aggressive,new_g538_blind_real_solver_execution,g538_blind_raw_00002627,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_wait_aggressive,repair5g59_wait_aggressive__b500__i2,repair5g59_wait_aggressive,,random-32-32-20,random,50,406,500,2,final,True,1.13399503722,225,50,50,2450,2620,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000048,random-32-32-20|50|406|500|final,random-32-32-20|50|406|500,best_residual_candidate,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,new_g538_blind_real_solver_execution,g538_blind_raw_00002630,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light__b500__i2,repair5g538_random_bridge_c_light,,random-32-32-20,random,50,406,500,2,final,True,1.13399503722,226,50,50,2450,2620,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000049,random-32-32-20|50|406|500|final,random-32-32-20|50|406|500,ultra_safe_static_fallback,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g538_blind_real_solver_execution,g538_blind_raw_00002628,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b500__i2,repair5g59_static_flow_shield,,random-32-32-20,random,50,406,500,2,final,True,1.13399503722,228,50,50,2450,2620,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000050,random-32-32-20|50|406|500|final,random-32-32-20|50|406|500,residual_selector,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,new_g538_blind_real_solver_execution,g538_blind_raw_00002630,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light__b500__i2,repair5g538_random_bridge_c_light,,random-32-32-20,random,50,406,500,2,final,True,1.13399503722,226,50,50,2450,2620,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000051,random-32-32-20|50|406|1000|final,random-32-32-20|50|406|1000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g538_blind_real_solver_execution,g538_blind_raw_00002852,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b1000__i2,repair5g59_additive_fallback,,random-32-32-20,random,50,406,1000,2,final,True,1.13399503722,210,120,144,7116,7496,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000052,random-32-32-20|50|406|1000|final,random-32-32-20|50|406|1000,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g538_blind_real_solver_execution,g538_blind_raw_00002850,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b1000__i2,repair5g59_static_flow_shield,,random-32-32-20,random,50,406,1000,2,final,True,1.13399503722,212,51,50,2450,2620,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000053,random-32-32-20|50|406|1000|final,random-32-32-20|50|406|1000,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_g538_blind_real_solver_execution,g538_blind_raw_00002853,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b1000__i2,repair5g59_high_beta_cap_safe,,random-32-32-20,random,50,406,1000,2,final,True,1.13399503722,222,51,50,2450,2620,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000054,random-32-32-20|50|406|1000|final,random-32-32-20|50|406|1000,family_static_goal_aware,repair5g59_wait_aggressive,repair5g59_wait_aggressive,new_g538_blind_real_solver_execution,g538_blind_raw_00002851,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_wait_aggressive,repair5g59_wait_aggressive__b1000__i2,repair5g59_wait_aggressive,,random-32-32-20,random,50,406,1000,2,final,True,1.13399503722,224,51,50,2450,2620,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000055,random-32-32-20|50|406|1000|final,random-32-32-20|50|406|1000,best_residual_candidate,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,new_g538_blind_real_solver_execution,g538_blind_raw_00002857,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light__b1000__i2,repair5g538_random_bridge_c_light,,random-32-32-20,random,50,406,1000,2,final,True,1.13399503722,220,51,50,2450,2620,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000056,random-32-32-20|50|406|1000|final,random-32-32-20|50|406|1000,ultra_safe_static_fallback,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g538_blind_real_solver_execution,g538_blind_raw_00002850,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b1000__i2,repair5g59_static_flow_shield,,random-32-32-20,random,50,406,1000,2,final,True,1.13399503722,212,51,50,2450,2620,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000057,random-32-32-20|50|406|1000|final,random-32-32-20|50|406|1000,residual_selector,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,new_g538_blind_real_solver_execution,g538_blind_raw_00002857,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light__b1000__i2,repair5g538_random_bridge_c_light,,random-32-32-20,random,50,406,1000,2,final,True,1.13399503722,220,51,50,2450,2620,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000058,random-32-32-20|50|406|2000|final,random-32-32-20|50|406|2000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g538_blind_real_solver_execution,g538_blind_raw_00003075,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b2000__i2,repair5g59_additive_fallback,,random-32-32-20,random,50,406,2000,2,final,True,1.13399503722,223,122,152,7460,7846,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000059,random-32-32-20|50|406|2000|final,random-32-32-20|50|406|2000,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g538_blind_real_solver_execution,g538_blind_raw_00003076,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b2000__i2,repair5g59_static_flow_shield,,random-32-32-20,random,50,406,2000,2,final,True,1.12655086849,227,108,108,5300,5566,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000060,random-32-32-20|50|406|2000|final,random-32-32-20|50|406|2000,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_g538_blind_real_solver_execution,g538_blind_raw_00003077,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b2000__i2,repair5g59_high_beta_cap_safe,,random-32-32-20,random,50,406,2000,2,final,True,1.13399503722,219,108,108,5300,5581,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000061,random-32-32-20|50|406|2000|final,random-32-32-20|50|406|2000,family_static_goal_aware,repair5g59_wait_aggressive,repair5g59_wait_aggressive,new_g538_blind_real_solver_execution,g538_blind_raw_00003078,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_wait_aggressive,repair5g59_wait_aggressive__b2000__i2,repair5g59_wait_aggressive,,random-32-32-20,random,50,406,2000,2,final,True,1.12406947891,221,108,108,5300,5557,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000062,random-32-32-20|50|406|2000|final,random-32-32-20|50|406|2000,best_residual_candidate,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,new_g538_blind_real_solver_execution,g538_blind_raw_00003080,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light__b2000__i2,repair5g538_random_bridge_c_light,,random-32-32-20,random,50,406,2000,2,final,True,1.13399503722,239,108,108,5300,5592,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000063,random-32-32-20|50|406|2000|final,random-32-32-20|50|406|2000,ultra_safe_static_fallback,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g538_blind_real_solver_execution,g538_blind_raw_00003076,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b2000__i2,repair5g59_static_flow_shield,,random-32-32-20,random,50,406,2000,2,final,True,1.12655086849,227,108,108,5300,5566,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000064,random-32-32-20|50|406|2000|final,random-32-32-20|50|406|2000,residual_selector,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,new_g538_blind_real_solver_execution,g538_blind_raw_00003080,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light__b2000__i2,repair5g538_random_bridge_c_light,,random-32-32-20,random,50,406,2000,2,final,True,1.13399503722,239,108,108,5300,5592,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000065,random-32-32-20|100|406|500|final,random-32-32-20|100|406|500,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g538_blind_real_solver_execution,g538_blind_raw_00003295,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b500__i2,repair5g59_additive_fallback,,random-32-32-20,random,100,406,500,2,final,True,1.22194304858,442,51,51,4999,5586,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000066,random-32-32-20|100|406|500|final,random-32-32-20|100|406|500,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g538_blind_real_solver_execution,g538_blind_raw_00003298,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b500__i2,repair5g59_static_flow_shield,,random-32-32-20,random,100,406,500,2,final,True,1.22194304858,452,51,51,4999,5586,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000067,random-32-32-20|100|406|500|final,random-32-32-20|100|406|500,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_g538_blind_real_solver_execution,g538_blind_raw_00003297,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b500__i2,repair5g59_high_beta_cap_safe,,random-32-32-20,random,100,406,500,2,final,True,1.22194304858,439,51,51,4999,5586,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000068,random-32-32-20|100|406|500|final,random-32-32-20|100|406|500,family_static_goal_aware,repair5g59_wait_aggressive,repair5g59_wait_aggressive,new_g538_blind_real_solver_execution,g538_blind_raw_00003296,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_wait_aggressive,repair5g59_wait_aggressive__b500__i2,repair5g59_wait_aggressive,,random-32-32-20,random,100,406,500,2,final,True,1.22194304858,444,51,51,4999,5586,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00000069,random-32-32-20|100|406|500|final,random-32-32-20|100|406|500,best_residual_candidate,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,new_g538_blind_real_solver_execution,g538_blind_raw_00003300,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light__b500__i2,repair5g538_random_bridge_c_light,,random-32-32-20,random,100,406,500,2,final,True,1.22194304858,440,51,51,4999,5586,,,,,real_solver_trace,False,False,False,False,False
