panel_row_id,g560_evaluation_uid,split,map,map_family,agent_count,seed,budget_ms,alpha_to_raw_actor_residual,raw_actor_theta_id,raw_actor_method,raw_actor_variant_id,raw_actor_training_seed,raw_actor_model_path,raw_actor_quality_delta_vs_g556,raw_actor_success_regression,fresh_transfer_tail_context,requires_exact_materialization_before_claim,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g565_alpha_00000037,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.125,g562_g565_fresh_solver_panel_b2_s565_e20d4c9a9de3,g565_B2_phase5p5_repair5g565_scaling_b2_fold1_all_seed565,B2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold1_all_seed565.pt,0.005714285719999879,False,True,True,1.2497708797454834,1.158405065536499,1.2513285875320435,0.7493076324462891,0.7497524619102478,1.0393317937850952,0.6948305368423462,0.9800750017166138,0.9999783635139465,0.6842916011810303,0.649931788444519,0.3360641896724701,0.8626111149787903,1.0,10.796957015991211,1,0,0,False,False,False,False,False
g565_alpha_00000038,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.25,g562_g565_fresh_solver_panel_b2_s565_e20d4c9a9de3,g565_B2_phase5p5_repair5g565_scaling_b2_fold1_all_seed565,B2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold1_all_seed565.pt,0.005714285719999879,False,True,True,1.2495417594909668,1.1588059663772583,1.2526570558547974,0.7486152648925781,0.7495049834251404,1.0383238792419434,0.696395218372345,0.9802141189575195,0.9999567270278931,0.6844278573989868,0.649863600730896,0.336617112159729,0.8662161827087402,1.0,10.800650596618652,1,0,0,False,False,False,False,False
g565_alpha_00000039,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.5,g562_g565_fresh_solver_panel_b2_s565_e20d4c9a9de3,g565_B2_phase5p5_repair5g565_scaling_b2_fold1_all_seed565,B2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold1_all_seed565.pt,0.005714285719999879,False,True,True,1.2490835189819336,1.1596078872680664,1.2553141117095947,0.7472305297851562,0.7490099668502808,1.0363080501556396,0.6995246410369873,0.980492353439331,0.9999134540557861,0.6847003698348999,0.6497272253036499,0.33772289752960205,0.8734263181686401,1.0,10.808036804199219,1,0,0,False,False,False,False,False
g565_alpha_00000040,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.75,g562_g565_fresh_solver_panel_b2_s565_e20d4c9a9de3,g565_B2_phase5p5_repair5g565_scaling_b2_fold1_all_seed565,B2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold1_all_seed565.pt,0.005714285719999879,False,True,True,1.2486251592636108,1.160409688949585,1.2579712867736816,0.7458457946777344,0.7485148906707764,1.034292221069336,0.7026540040969849,0.9807706475257874,0.999870240688324,0.684972882270813,0.6495908498764038,0.3388287425041199,0.88063645362854,1.0,10.815423965454102,1,0,0,False,False,False,False,False
g565_alpha_00000041,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,1.0,g562_g565_fresh_solver_panel_b2_s565_e20d4c9a9de3,g565_B2_phase5p5_repair5g565_scaling_b2_fold1_all_seed565,B2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold1_all_seed565.pt,0.005714285719999879,False,True,True,1.2481669187545776,1.1612114906311035,1.260628342628479,0.7444610595703125,0.7480198740959167,1.0322765111923218,0.7057833671569824,0.9810489416122437,0.999826967716217,0.6852453947067261,0.6494545340538025,0.3399345576763153,0.8878465890884399,1.0,10.822811126708984,1,0,0,False,False,False,False,False
g565_alpha_00000042,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.0,g562_g565_fresh_solver_panel_e0_s565_d566ebd17404,g565_E0_phase5p5_repair5g565_screening_scaling_e0_fold0_all_seed565,E0,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e0_fold0_all_seed565.pt,0.019047619049999964,False,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g565_alpha_00000043,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.125,g562_g565_fresh_solver_panel_e0_s565_d566ebd17404,g565_E0_phase5p5_repair5g565_screening_scaling_e0_fold0_all_seed565,E0,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e0_fold0_all_seed565.pt,0.019047619049999964,False,True,True,1.2498098611831665,1.158921241760254,1.2580697536468506,0.7486703991889954,0.749991774559021,1.036535620689392,0.6951826810836792,0.980065107345581,1.0,0.6838129758834839,0.6495823860168457,0.33628690242767334,0.8638436198234558,1.0,10.79672622680664,1,0,0,False,False,False,False,False
g565_alpha_00000044,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.25,g562_g565_fresh_solver_panel_e0_s565_d566ebd17404,g565_E0_phase5p5_repair5g565_screening_scaling_e0_fold0_all_seed565,E0,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e0_fold0_all_seed565.pt,0.019047619049999964,False,True,True,1.249619722366333,1.1598381996154785,1.2661393880844116,0.7473407983779907,0.7499834895133972,1.0327314138412476,0.6970995664596558,0.9801943898200989,1.0,0.6834706664085388,0.6491648554801941,0.3370625674724579,0.8686811923980713,1.0,10.800189018249512,1,0,0,False,False,False,False,False
g565_alpha_00000045,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.5,g562_g565_fresh_solver_panel_e0_s565_d566ebd17404,g565_E0_phase5p5_repair5g565_screening_scaling_e0_fold0_all_seed565,E0,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e0_fold0_all_seed565.pt,0.019047619049999964,False,True,True,1.249239444732666,1.1616723537445068,1.2822787761688232,0.7446815967559814,0.7499669790267944,1.025123119354248,0.7009333372116089,0.9804530143737793,1.0,0.6827860474586487,0.6483297348022461,0.3386138379573822,0.8783563375473022,1.0,10.807113647460938,1,0,0,False,False,False,False,False
g565_alpha_00000046,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.75,g562_g565_fresh_solver_panel_e0_s565_d566ebd17404,g565_E0_phase5p5_repair5g565_screening_scaling_e0_fold0_all_seed565,E0,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e0_fold0_all_seed565.pt,0.019047619049999964,False,True,True,1.2488592863082886,1.1635065078735352,1.2984182834625244,0.7420224547386169,0.7499504685401917,1.017514705657959,0.7047670483589172,0.9807115793228149,1.0,0.6821013689041138,0.6474946141242981,0.3401651382446289,0.8880314826965332,1.0,10.81403923034668,1,0,0,False,False,False,False,False
g565_alpha_00000047,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,1.0,g562_g565_fresh_solver_panel_e0_s565_d566ebd17404,g565_E0_phase5p5_repair5g565_screening_scaling_e0_fold0_all_seed565,E0,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e0_fold0_all_seed565.pt,0.019047619049999964,False,True,True,1.2484790086746216,1.165340542793274,1.314557671546936,0.7393632531166077,0.7499339580535889,1.0099064111709595,0.7086007595062256,0.9809701442718506,1.0,0.6814167499542236,0.6466594934463501,0.3417164087295532,0.8977066278457642,1.0,10.820964813232422,1,0,0,False,False,False,False,False
g565_alpha_00000048,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.0,g562_g565_fresh_solver_panel_e1_s565_2432cd5ebf99,g565_E1_phase5p5_repair5g565_scaling_e1_fold2_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold2_all_seed565.pt,0.04761904762000002,False,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g565_alpha_00000049,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.125,g562_g565_fresh_solver_panel_e1_s565_2432cd5ebf99,g565_E1_phase5p5_repair5g565_scaling_e1_fold2_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold2_all_seed565.pt,0.04761904762000002,False,True,True,1.2489259243011475,1.1549742221832275,1.260179042816162,0.7495689988136292,0.7483068704605103,1.0370434522628784,0.6958490014076233,0.9800857901573181,1.0,0.6842070817947388,0.648725152015686,0.3378083109855652,0.863568127155304,0.9975776672363281,10.795465469360352,1,0,0,False,False,False,False,False
g565_alpha_00000050,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.25,g562_g565_fresh_solver_panel_e1_s565_2432cd5ebf99,g565_E1_phase5p5_repair5g565_scaling_e1_fold2_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold2_all_seed565.pt,0.04761904762000002,False,True,True,1.2478519678115845,1.1519442796707153,1.2703582048416138,0.7491379976272583,0.7466137409210205,1.0337471961975098,0.6984321475028992,0.9802356958389282,1.0,0.6842588186264038,0.6474503874778748,0.3401053845882416,0.8681302070617676,0.9951553344726562,10.79766845703125,1,0,0,False,False,False,False,False
g565_alpha_00000051,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.5,g562_g565_fresh_solver_panel_e1_s565_2432cd5ebf99,g565_E1_phase5p5_repair5g565_scaling_e1_fold2_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold2_all_seed565.pt,0.04761904762000002,False,True,True,1.245703935623169,1.145884394645691,1.2907164096832275,0.7482759952545166,0.7432274222373962,1.027154564857483,0.7035984396934509,0.9805355072021484,1.0,0.6843624114990234,0.6449007987976074,0.3446994721889496,0.8772542476654053,0.9903106689453125,10.802072525024414,1,0,0,False,False,False,False,False
g565_alpha_00000052,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.75,g562_g565_fresh_solver_panel_e1_s565_2432cd5ebf99,g565_E1_phase5p5_repair5g565_scaling_e1_fold2_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold2_all_seed565.pt,0.04761904762000002,False,True,True,1.2435559034347534,1.1398245096206665,1.3110746145248413,0.7474140524864197,0.739841103553772,1.020561933517456,0.7087647318840027,0.9808353781700134,1.0,0.6844660043716431,0.6423511505126953,0.34929358959198,0.886378288269043,0.9854660034179688,10.806476593017578,1,0,0,False,False,False,False,False
g565_alpha_00000053,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,1.0,g562_g565_fresh_solver_panel_e1_s565_2432cd5ebf99,g565_E1_phase5p5_repair5g565_scaling_e1_fold2_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold2_all_seed565.pt,0.04761904762000002,False,True,True,1.241407871246338,1.133764624595642,1.331432819366455,0.746552050113678,0.7364548444747925,1.0139694213867188,0.7139310240745544,0.9811352491378784,1.0,0.6845694780349731,0.639801561832428,0.353887677192688,0.8955024480819702,0.980621337890625,10.810881614685059,1,0,0,False,False,False,False,False
g565_alpha_00000054,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.0,g562_g565_fresh_solver_panel_e1_s565_43cc8a0ccb4c,g565_E1_phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565.pt,0.02666666666999995,False,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g565_alpha_00000055,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.125,g562_g565_fresh_solver_panel_e1_s565_43cc8a0ccb4c,g565_E1_phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565.pt,0.02666666666999995,False,True,True,1.249235987663269,1.157580018043518,1.257560133934021,0.7493815422058105,0.7505704164505005,1.0376954078674316,0.6945534944534302,0.9800700545310974,1.0,0.6832653284072876,0.6479233503341675,0.33655887842178345,0.8675324320793152,1.0,10.797995567321777,1,0,0,False,False,False,False,False
g565_alpha_00000056,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.25,g562_g565_fresh_solver_panel_e1_s565_43cc8a0ccb4c,g565_E1_phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565.pt,0.02666666666999995,False,True,True,1.2484720945358276,1.1571557521820068,1.2651203870773315,0.7487630248069763,0.7511407732963562,1.0350511074066162,0.6958410739898682,0.9802042245864868,1.0,0.6823753714561462,0.6458467245101929,0.3376065194606781,0.87605881690979,1.0,10.802728652954102,1,0,0,False,False,False,False,False
g565_alpha_00000057,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.5,g562_g565_fresh_solver_panel_e1_s565_43cc8a0ccb4c,g565_E1_phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565.pt,0.02666666666999995,False,True,True,1.2469441890716553,1.1563074588775635,1.280240774154663,0.7475260496139526,0.7522815465927124,1.0297625064849854,0.6984163522720337,0.9804726839065552,1.0,0.6805953979492188,0.6416934728622437,0.33970171213150024,0.8931115865707397,1.0,10.812192916870117,1,0,0,False,False,False,False,False
g565_alpha_00000058,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.75,g562_g565_fresh_solver_panel_e1_s565_43cc8a0ccb4c,g565_E1_phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565.pt,0.02666666666999995,False,True,True,1.2454161643981934,1.1554591655731201,1.295361042022705,0.7462891340255737,0.7534223794937134,1.0244739055633545,0.7009916305541992,0.9807412028312683,1.0,0.678815484046936,0.6375402212142944,0.3417969346046448,0.9101643562316895,1.0,10.82165813446045,1,0,0,False,False,False,False,False
g565_alpha_00000059,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,1.0,g562_g565_fresh_solver_panel_e1_s565_43cc8a0ccb4c,g565_E1_phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565.pt,0.02666666666999995,False,True,True,1.243888258934021,1.1546108722686768,1.3104814291000366,0.74505215883255,0.7545631527900696,1.0191853046417236,0.70356684923172,0.9810096025466919,1.0,0.6770355105400085,0.63338702917099,0.3438921868801117,0.9272171258926392,1.0,10.831123352050781,1,0,0,False,False,False,False,False
g565_alpha_00000060,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.0,g562_g565_fresh_solver_panel_e1_s565_f16b02e0e20c,g565_E1_phase5p5_repair5g565_scaling_e1_fold1_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold1_all_seed565.pt,0.003809523809999993,False,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g565_alpha_00000061,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.125,g562_g565_fresh_solver_panel_e1_s565_f16b02e0e20c,g565_E1_phase5p5_repair5g565_scaling_e1_fold1_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold1_all_seed565.pt,0.003809523809999993,False,True,True,1.2498494386672974,1.1575367450714111,1.2523471117019653,0.7475566864013672,0.7503559589385986,1.0375034809112549,0.6950759887695312,0.9800373315811157,1.0,0.6834143400192261,0.6492065787315369,0.3375526964664459,0.8660910129547119,0.9995362162590027,10.795449256896973,1,0,0,False,False,False,False,False
g565_alpha_00000062,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.25,g562_g565_fresh_solver_panel_e1_s565_f16b02e0e20c,g565_E1_phase5p5_repair5g565_scaling_e1_fold1_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold1_all_seed565.pt,0.003809523809999993,False,True,True,1.2496988773345947,1.157069206237793,1.2546941041946411,0.7451134324073792,0.750711977481842,1.0346670150756836,0.6968861818313599,0.9801387786865234,1.0,0.6826733946800232,0.6484131813049316,0.33959412574768066,0.8731759786605835,0.9990724325180054,10.797636985778809,1,0,0,False,False,False,False,False
g565_alpha_00000063,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.5,g562_g565_fresh_solver_panel_e1_s565_f16b02e0e20c,g565_E1_phase5p5_repair5g565_scaling_e1_fold1_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold1_all_seed565.pt,0.003809523809999993,False,True,True,1.2493977546691895,1.1561343669891357,1.2593882083892822,0.7402268648147583,0.7514239549636841,1.0289944410324097,0.7005065083503723,0.9803417325019836,1.0,0.6811915040016174,0.6468263864517212,0.34367695450782776,0.8873457908630371,0.998144805431366,10.802009582519531,1,0,0,False,False,False,False,False
g565_alpha_00000064,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.75,g562_g565_fresh_solver_panel_e1_s565_f16b02e0e20c,g565_E1_phase5p5_repair5g565_scaling_e1_fold1_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold1_all_seed565.pt,0.003809523809999993,False,True,True,1.2490967512130737,1.1551995277404785,1.264082431793213,0.7353402972221375,0.7521359324455261,1.0233218669891357,0.7041268348693848,0.9805446863174438,1.0,0.6797095537185669,0.6452395915985107,0.34775978326797485,0.9015157222747803,0.9972171783447266,10.806382179260254,1,0,0,False,False,False,False,False
g565_alpha_00000065,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,1.0,g562_g565_fresh_solver_panel_e1_s565_f16b02e0e20c,g565_E1_phase5p5_repair5g565_scaling_e1_fold1_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold1_all_seed565.pt,0.003809523809999993,False,True,True,1.2487956285476685,1.1542645692825317,1.268776535987854,0.7304537296295166,0.7528479099273682,1.0176491737365723,0.7077471613883972,0.980747640132904,1.0,0.6782276630401611,0.6436527967453003,0.35184264183044434,0.9156855940818787,0.9962896108627319,10.810755729675293,1,0,0,False,False,False,False,False
g565_alpha_00000066,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.0,g562_g565_fresh_solver_panel_e2_s565_1dfe10b68944,g565_E2_phase5p5_repair5g565_screening_scaling_e2_fold0_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e2_fold0_all_seed565.pt,0.02666666666999995,False,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g565_alpha_00000067,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.125,g562_g565_fresh_solver_panel_e2_s565_1dfe10b68944,g565_E2_phase5p5_repair5g565_screening_scaling_e2_fold0_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e2_fold0_all_seed565.pt,0.02666666666999995,False,True,True,1.2497422695159912,1.1588915586471558,1.258209466934204,0.7492230534553528,0.7503282427787781,1.0357556343078613,0.695399284362793,0.9800971746444702,1.0,0.6838579177856445,0.6495774388313293,0.33653488755226135,0.8647462725639343,1.0,10.796774864196777,1,0,0,False,False,False,False,False
g565_alpha_00000068,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,validation,empty-16-16,other,32,7001,1000,0.25,g562_g565_fresh_solver_panel_e2_s565_1dfe10b68944,g565_E2_phase5p5_repair5g565_screening_scaling_e2_fold0_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e2_fold0_all_seed565.pt,0.02666666666999995,False,True,True,1.2494845390319824,1.1597788333892822,1.2664189338684082,0.7484461069107056,0.7506564855575562,1.0311715602874756,0.6975326538085938,0.9802584052085876,1.0,0.6835605502128601,0.6491549015045166,0.33755847811698914,0.8704864978790283,1.0,10.800288200378418,1,0,0,False,False,False,False,False
