registry_row_id,candidate_id,registry_label,candidate_group,theta_cluster,changed_field_for_smoke_pair,materialization_family,bounded_updateparams,full_only_field_varied,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g549_registry_000074,repair5g549_theta_549000074,edge_cost_clamp_sweep_0073,edge_cost_clamp_sweep,edge_cost_clamp_sweep,edge_cost_clamp_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.985379529241,11.1733336533,1,0,0,False,False,False,False,False
g549_registry_000075,repair5g549_theta_549000075,goal_projection_mode_ablation_0074,goal_projection_mode_ablation,goal_projection_mode_ablation,goal_projection_mode_ablation,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.722965554069,0.35,0.75,1,11,0,0,1,False,False,False,False,False
g549_registry_000076,repair5g549_theta_549000076,alpha_cong_commit_nonprogress_sweep_0075,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.56221162558,1.25,0.75,0.75,1,1,0.95,1,1.28344143312,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000077,repair5g549_theta_549000077,g543_true_near_signal_neighborhood_0076,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.767447465105,0.345262209476,0.63160523679,1,11,1,0,0,False,False,False,False,False
g549_registry_000078,repair5g549_theta_549000078,g546_g548_safe_no_gain_neighborhood_0077,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.517171965656,0.95,1,1.07918729163,1,0.35,0.75,0.330801438397,11,1,0,0,False,False,False,False,False
g549_registry_000079,repair5g549_theta_549000079,surrogate_guided_theta_if_model_exists_0078,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists,repair5g549_fulltheta_registry,True,True,1.25,1.45624208752,1.25,0.75,0.75,1,1,0.95,1,1.31883706233,0.217063065874,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000080,repair5g549_theta_549000080,negative_control_0079,negative_control,negative_control,negative_control,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.05565888868,0.662320675359,0.35,0.75,1,9.448001104,0,0,1,False,False,False,False,False
g549_registry_000081,repair5g549_theta_549000081,static_flow_local_perturbation_fulltheta_0080,static_flow_local_perturbation_fulltheta,static_flow_local_perturbation_fulltheta,static_flow_local_perturbation_fulltheta,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1.25,0.95,1,0.752243095514,1.09236321527,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000082,repair5g549_theta_549000082,lambda_flow_lambda_cong_sweep_0081,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.23159153682,0.150362699275,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000083,repair5g549_theta_549000083,alpha_flow_wait_progress_sweep_0082,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1.02312670375,0.95,1,1,1.16606916786,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000084,repair5g549_theta_549000084,edge_cost_clamp_sweep_0083,edge_cost_clamp_sweep,edge_cost_clamp_sweep,edge_cost_clamp_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.487486275027,11.8619682761,1,0,0,False,False,False,False,False
g549_registry_000085,repair5g549_theta_549000085,goal_projection_mode_ablation_0084,goal_projection_mode_ablation,goal_projection_mode_ablation,goal_projection_mode_ablation,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.593991312017,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000086,repair5g549_theta_549000086,alpha_cong_commit_nonprogress_sweep_0085,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.74297876404,1.25,0.75,0.75,1,1,0.95,1,1.08009083982,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000087,repair5g549_theta_549000087,g543_true_near_signal_neighborhood_0086,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.302622794754,0.585582728835,0.594686560627,1,11,1,0,0,False,False,False,False,False
g549_registry_000088,repair5g549_theta_549000088,g546_g548_safe_no_gain_neighborhood_0087,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.968799162402,0.95,1,0.790179669641,1,0.35,0.75,0.674749300501,11,1,0,0,False,False,False,False,False
g549_registry_000089,repair5g549_theta_549000089,surrogate_guided_theta_if_model_exists_0088,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists,repair5g549_fulltheta_registry,True,True,1.25,1.41246802506,1.25,0.75,0.75,1,1,0.95,1,0.828720442559,0.540011219978,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000090,repair5g549_theta_549000090,negative_control_0089,negative_control,negative_control,negative_control,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.00217299565,1.32930334139,0.35,0.75,1,8.45262709475,0,0,1,False,False,False,False,False
g549_registry_000091,repair5g549_theta_549000091,static_flow_local_perturbation_fulltheta_0090,static_flow_local_perturbation_fulltheta,static_flow_local_perturbation_fulltheta,static_flow_local_perturbation_fulltheta,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.75281009438,0.95,1,0.92525514949,0.825250949498,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000092,repair5g549_theta_549000092,lambda_flow_lambda_cong_sweep_0091,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.92653014694,0.200809098382,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000093,repair5g549_theta_549000093,alpha_flow_wait_progress_sweep_0092,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.282729434541,0.95,1,1,0.33836482327,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000094,repair5g549_theta_549000094,edge_cost_clamp_sweep_0093,edge_cost_clamp_sweep,edge_cost_clamp_sweep,edge_cost_clamp_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.32824509351,9.4879010242,1,0,0,False,False,False,False,False
g549_registry_000095,repair5g549_theta_549000095,goal_projection_mode_ablation_0094,goal_projection_mode_ablation,goal_projection_mode_ablation,goal_projection_mode_ablation,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.17806764386,0.35,0.75,1,11,0,1,0,False,False,False,False,False
g549_registry_000096,repair5g549_theta_549000096,alpha_cong_commit_nonprogress_sweep_0095,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.2739509521,1.25,0.75,0.75,1,1,0.95,1,0.703714592571,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000097,repair5g549_theta_549000097,g543_true_near_signal_neighborhood_0096,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.482243235514,0.405330589339,1.09498431003,1,11,1,0,0,False,False,False,False,False
g549_registry_000098,repair5g549_theta_549000098,g546_g548_safe_no_gain_neighborhood_0097,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.226511246978,0.95,1,0.791716916566,1,0.35,0.75,0.255751338497,11,1,0,0,False,False,False,False,False
g549_registry_000099,repair5g549_theta_549000099,surrogate_guided_theta_if_model_exists_0098,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists,repair5g549_fulltheta_registry,True,True,1.25,0.913991622017,1.25,0.75,0.75,1,1,0.95,1,1.34207701585,0.596078707843,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000100,repair5g549_theta_549000100,negative_control_0099,negative_control,negative_control,negative_control,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.782752434495,0.0128384743231,0.35,0.75,1,8.28781942436,0,0,1,False,False,False,False,False
g549_registry_000101,repair5g549_theta_549000101,static_flow_local_perturbation_fulltheta_0100,static_flow_local_perturbation_fulltheta,static_flow_local_perturbation_fulltheta,static_flow_local_perturbation_fulltheta,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1.16135527729,0.95,1,1.21834496331,0.821206357587,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000102,repair5g549_theta_549000102,lambda_flow_lambda_cong_sweep_0101,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.3704022592,1.13501772996,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000103,repair5g549_theta_549000103,alpha_flow_wait_progress_sweep_0102,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.334163081674,0.95,1,1,0.922987154026,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000104,repair5g549_theta_549000104,edge_cost_clamp_sweep_0103,edge_cost_clamp_sweep,edge_cost_clamp_sweep,edge_cost_clamp_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.314958870082,11.9022521955,1,0,0,False,False,False,False,False
g549_registry_000105,repair5g549_theta_549000105,goal_projection_mode_ablation_0104,goal_projection_mode_ablation,goal_projection_mode_ablation,goal_projection_mode_ablation,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.0305429389141,0.35,0.75,1,11,0,0,1,False,False,False,False,False
g549_registry_000106,repair5g549_theta_549000106,alpha_cong_commit_nonprogress_sweep_0105,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.17354615291,1.25,0.75,0.75,1,1,0.95,1,0.769323461353,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000107,repair5g549_theta_549000107,g543_true_near_signal_neighborhood_0106,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.104860790278,0.662328075344,0.56052487895,1,11,1,0,0,False,False,False,False,False
g549_registry_000108,repair5g549_theta_549000108,g546_g548_safe_no_gain_neighborhood_0107,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.281910636179,0.95,1,0.759365831268,1,0.35,0.75,0.318301613397,11,1,0,0,False,False,False,False,False
g549_registry_000109,repair5g549_theta_549000109,surrogate_guided_theta_if_model_exists_0108,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists,repair5g549_fulltheta_registry,True,True,1.25,1.46559121882,1.25,0.75,0.75,1,1,0.95,1,1.06985996028,0.976638746723,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000110,repair5g549_theta_549000110,negative_control_0109,negative_control,negative_control,negative_control,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.41817616365,1.19312461375,0.35,0.75,1,11.830524339,0,0,1,False,False,False,False,False
g549_registry_000111,repair5g549_theta_549000111,static_flow_local_perturbation_fulltheta_0110,static_flow_local_perturbation_fulltheta,static_flow_local_perturbation_fulltheta,static_flow_local_perturbation_fulltheta,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.875701848596,0.95,1,0.797952804094,1.01410777178,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000112,repair5g549_theta_549000112,lambda_flow_lambda_cong_sweep_0111,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.901794196412,1.38843022314,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000113,repair5g549_theta_549000113,alpha_flow_wait_progress_sweep_0112,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.352526794946,0.95,1,1,0.805039389921,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000114,repair5g549_theta_549000114,edge_cost_clamp_sweep_0113,edge_cost_clamp_sweep,edge_cost_clamp_sweep,edge_cost_clamp_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.37763999472,10.349523301,1,0,0,False,False,False,False,False
g549_registry_000115,repair5g549_theta_549000115,goal_projection_mode_ablation_0114,goal_projection_mode_ablation,goal_projection_mode_ablation,goal_projection_mode_ablation,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.716019067962,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000116,repair5g549_theta_549000116,alpha_cong_commit_nonprogress_sweep_0115,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.4846980306,1.25,0.75,0.75,1,1,0.95,1,0.627862744275,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000117,repair5g549_theta_549000117,g543_true_near_signal_neighborhood_0116,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.557564684871,0.476743446513,0.958081083838,1,11,1,0,0,False,False,False,False,False
g549_registry_000118,repair5g549_theta_549000118,g546_g548_safe_no_gain_neighborhood_0117,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.769460361079,0.95,1,1.01476072048,1,0.35,0.75,0.262353525293,11,1,0,0,False,False,False,False,False
g549_registry_000119,repair5g549_theta_549000119,surrogate_guided_theta_if_model_exists_0118,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists,repair5g549_fulltheta_registry,True,True,1.25,1.38596337807,1.25,0.75,0.75,1,1,0.95,1,1.09181991636,0.562682774634,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000120,repair5g549_theta_549000120,negative_control_0119,negative_control,negative_control,negative_control,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.29903440193,0.20254009492,0.35,0.75,1,8.13575972848,0,0,1,False,False,False,False,False
g549_registry_000121,repair5g549_theta_549000121,static_flow_local_perturbation_fulltheta_0120,static_flow_local_perturbation_fulltheta,static_flow_local_perturbation_fulltheta,static_flow_local_perturbation_fulltheta,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1.13826612347,0.95,1,0.802621994756,1.08757762484,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000122,repair5g549_theta_549000122,lambda_flow_lambda_cong_sweep_0121,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.41849116302,1.12366125268,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000123,repair5g549_theta_549000123,alpha_flow_wait_progress_sweep_0122,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.916139417721,0.95,1,1,0.259275981448,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000124,repair5g549_theta_549000124,edge_cost_clamp_sweep_0123,edge_cost_clamp_sweep,edge_cost_clamp_sweep,edge_cost_clamp_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.367641014718,9.83655632689,1,0,0,False,False,False,False,False
g549_registry_000125,repair5g549_theta_549000125,goal_projection_mode_ablation_0124,goal_projection_mode_ablation,goal_projection_mode_ablation,goal_projection_mode_ablation,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.38197723605,0.35,0.75,1,11,0,1,0,False,False,False,False,False
g549_registry_000126,repair5g549_theta_549000126,alpha_cong_commit_nonprogress_sweep_0125,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.66814141372,1.25,0.75,0.75,1,1,0.95,1,0.54462491075,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000127,repair5g549_theta_549000127,g543_true_near_signal_neighborhood_0126,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.314702770594,0.503901892196,1.04410516179,1,11,1,0,0,False,False,False,False,False
g549_registry_000128,repair5g549_theta_549000128,g546_g548_safe_no_gain_neighborhood_0127,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.970342659315,0.95,1,0.846803006394,1,0.35,0.75,0.272347555305,11,1,0,0,False,False,False,False,False
g549_registry_000129,repair5g549_theta_549000129,surrogate_guided_theta_if_model_exists_0128,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists,repair5g549_fulltheta_registry,True,True,1.25,1.46167442665,1.25,0.75,0.75,1,1,0.95,1,0.933054633891,0.281032537935,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_000130,repair5g549_theta_549000130,negative_control_0129,negative_control,negative_control,negative_control,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.42322815354,0.961396077208,0.35,0.75,1,8.45884308231,0,0,1,False,False,False,False,False
