g550_active_probe_row_id,execution_mode,counts_as_new_g546_solver_row,real_solver_execution,context_key,context_id,role,candidate_id,materialized_method,sampling_policy,map,map_family,agents,seed,budget_ms,iteration,solution_found,probe_feasible,sum_of_loss_ratio,probe_sum_of_loss,probe_lower_bound,probe_runtime_ms,expanded_nodes,low_level_pibt_calls,trace_event_count,delta_vs_additive_in_same_context,delta_vs_static_in_same_context,is_best_candidate_in_context,oracle_gap_vs_static,candidate_recognized,updateparams_hash,updateparams_fingerprint,traffic_before_hash_full,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,feature_map_family_maze,feature_map_family_random,feature_map_family_warehouse,feature_agents,feature_budget_ms,feature_iteration_final,feature_trace_event_count,feature_trace_events_per_agent,feature_pibt_failure_audit_count,feature_expanded_nodes,feature_high_level_expansions,feature_low_level_pibt_calls,feature_expansions_per_agent,feature_budget_per_agent,feature_obstacle_ratio_proxy,feature_corridor_proxy,feature_junction_proxy,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,counts_as_new_g549_solver_row,probe_materialized,no_probe_reason,panel,route,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,fresh_seed_block,theta_cluster,registry_label,candidate_group,fulltheta_registry_row_id,counts_as_g549_calibration_topup,counts_as_g549_fulltheta_replay,context_horizon_key,fulltheta_fingerprint_match,fulltheta_fingerprint_mismatched_fields,counts_as_new_g550_solver_row,g550_stage
g550_active_probe_00000000,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|2000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short2000_t050_i2_b2000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,baseline,random-32-32-20,random,100,1740,2000,0,True,True,1.38250114521,3018,2183,614.7316,50,4899,1518,0,0.0884104443426,False,-0.0939074667888,True,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,14650fb0739d0383,0,1,1,1,1,0,0,1,1,1,0,0,0.25,0.25,11,0,0,1,0,1,0,100,2000,0,1518,15.18,0,50,0,4899,0.5,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,additive_ltm,,,,,,random-32-32-20|100|1740|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000011,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|2000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000009,repair5g550_theta_550000009,repair5g550_theta_550000009,g549_true_region_best_examples,random-32-32-20,random,100,1740,2000,0,True,True,1.23224919835,2690,2183,985.8797,48,4700,1518,-0.150251946862,-0.0618415025195,False,-0.0939074667888,True,e4a7857ae38c8062,alpha_commit=1.0444326611300001|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.0444326611300001|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.97112205775600002|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.04443266113,1.25,0.75,0.75,1,1,0.95,1,0.971122057756,1,0.35,0.75,1,11,1,0,0,0,1,0,100,2000,0,1518,15.18,0,48,0,4700,0.48,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,g549_true_region_best_examples,best_4_0008,g549_true_region_best_examples,g550_registry_000009,,,random-32-32-20|100|1740|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000012,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|2000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000010,repair5g550_theta_550000010,repair5g550_theta_550000010,g549_true_region_dense_local_perturbation,random-32-32-20,random,100,1740,2000,0,True,True,1.27714154833,2788,2183,800.1362,48,4698,1518,-0.105359596885,-0.0169491525424,False,-0.0939074667888,True,c6b42e932aa7e1b4,alpha_commit=0.88476349004199994|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=0.88476349004199994|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.91000000000000003|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.19123979821|lambda_flow=0.78000000000000003|min_edge_cost=0.89000000000000001|max_edge_cost=10.34|goal_projection_mode=flow_shield|flow_shield_beta=0.33250000000000002|max_flow_shield=0.66749999999999998,14650fb0739d0383,1.25,0.884763490042,1.25,0.75,0.75,1,0.91,0.95,1,1.19123979821,0.78,0.3325,0.6675,0.89,10.34,1,0,0,0,1,0,100,2000,0,1518,15.18,0,48,0,4698,0.48,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,g549_true_region_dense_local_perturbation,local_0009_00,g549_true_region_dense_local_perturbation,g550_registry_000010,,,random-32-32-20|100|1740|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000013,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|2000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000011,repair5g550_theta_550000011,repair5g550_theta_550000011,g549_true_region_dense_local_perturbation,random-32-32-20,random,100,1740,2000,0,True,True,1.24370132845,2715,2183,1098.8655,48,4698,1518,-0.138799816766,-0.0503893724233,False,-0.0939074667888,True,1720b70068d41198,alpha_commit=1.3384883567300001|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.3384883567300001|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.87|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.78423286715499996|lambda_flow=0.83999999999999997|min_edge_cost=0.83999999999999997|max_edge_cost=8.9100000000000001|goal_projection_mode=flow_shield|flow_shield_beta=0.41649999999999998|max_flow_shield=0.59250000000000003,14650fb0739d0383,1.25,1.33848835673,1.25,0.75,0.75,1,0.87,0.95,1,0.784232867155,0.84,0.4165,0.5925,0.84,8.91,1,0,0,0,1,0,100,2000,0,1518,15.18,0,48,0,4698,0.48,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,g549_true_region_dense_local_perturbation,local_0010_01,g549_true_region_dense_local_perturbation,g550_registry_000011,,,random-32-32-20|100|1740|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000014,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|2000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000012,repair5g550_theta_550000012,repair5g550_theta_550000012,g549_true_region_dense_local_perturbation,random-32-32-20,random,100,1740,2000,0,True,True,1.30737517178,2854,2183,914.9923,52,5099,1518,-0.0751259734311,0.0132844709116,False,-0.0939074667888,True,b7eb03e42213e508,alpha_commit=1.24774338339|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.24774338339|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.89000000000000001|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.0721158183899999|lambda_flow=0.78000000000000003|min_edge_cost=0.93999999999999995|max_edge_cost=11.880000000000001|goal_projection_mode=flow_shield|flow_shield_beta=0.32200000000000001|max_flow_shield=0.59999999999999998,14650fb0739d0383,1.25,1.24774338339,1.25,0.75,0.75,1,0.89,0.95,1,1.07211581839,0.78,0.322,0.6,0.94,11.88,1,0,0,0,1,0,100,2000,0,1518,15.18,0,52,0,5099,0.52,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,g549_true_region_dense_local_perturbation,local_0011_02,g549_true_region_dense_local_perturbation,g550_registry_000012,,,random-32-32-20|100|1740|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000015,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|2000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000013,repair5g550_theta_550000013,repair5g550_theta_550000013,g549_true_region_dense_local_perturbation,random-32-32-20,random,100,1740,2000,0,True,True,1.27027027027,2773,2183,1352.11,48,4698,1518,-0.112230874943,-0.0238204306001,False,-0.0939074667888,True,5aacea3c6503de2d,alpha_commit=1.37251772173|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.37251772173|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1.2|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.14160480662|lambda_flow=0.81999999999999995|min_edge_cost=0.88|max_edge_cost=9.9000000000000004|goal_projection_mode=flow_shield|flow_shield_beta=0.40250000000000002|max_flow_shield=0.67500000000000004,14650fb0739d0383,1.25,1.37251772173,1.25,0.75,0.75,1,1.2,0.95,1,1.14160480662,0.82,0.4025,0.675,0.88,9.9,1,0,0,0,1,0,100,2000,0,1518,15.18,0,48,0,4698,0.48,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,g549_true_region_dense_local_perturbation,local_0012_03,g549_true_region_dense_local_perturbation,g550_registry_000013,,,random-32-32-20|100|1740|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000016,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|2000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000014,repair5g550_theta_550000014,repair5g550_theta_550000014,g549_true_region_dense_local_perturbation,random-32-32-20,random,100,1740,2000,0,True,True,1.23041685754,2686,2183,862.977,49,4800,1518,-0.152084287678,-0.0636738433349,False,-0.0939074667888,True,c57ae152b31a8a61,alpha_commit=1.3158021134|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.3158021134|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.84999999999999998|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.883502850339|lambda_flow=1.2|min_edge_cost=0.80000000000000004|max_edge_cost=11.550000000000001|goal_projection_mode=flow_shield|flow_shield_beta=0.32550000000000001|max_flow_shield=0.66000000000000003,14650fb0739d0383,1.25,1.3158021134,1.25,0.75,0.75,1,0.85,0.95,1,0.883502850339,1.2,0.3255,0.66,0.8,11.55,1,0,0,0,1,0,100,2000,0,1518,15.18,0,49,0,4800,0.49,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,g549_true_region_dense_local_perturbation,local_0013_04,g549_true_region_dense_local_perturbation,g550_registry_000014,,,random-32-32-20|100|1740|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000017,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|2000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000015,repair5g550_theta_550000015,repair5g550_theta_550000015,g549_true_region_dense_local_perturbation,random-32-32-20,random,100,1740,2000,0,True,True,1.26660558864,2765,2183,973.527,53,5593,1518,-0.115895556574,-0.0274851122309,False,-0.0939074667888,True,1d308ab3335d53be,alpha_commit=1.3384883567300001|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.3384883567300001|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1.1699999999999999|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.82394086042900005|lambda_flow=1.0600000000000001|min_edge_cost=1|max_edge_cost=12|goal_projection_mode=flow_shield|flow_shield_beta=0.27300000000000002|max_flow_shield=0.70499999999999996,14650fb0739d0383,1.25,1.33848835673,1.25,0.75,0.75,1,1.17,0.95,1,0.823940860429,1.06,0.273,0.705,1,12,1,0,0,0,1,0,100,2000,0,1518,15.18,0,53,0,5593,0.53,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,g549_true_region_dense_local_perturbation,local_0014_05,g549_true_region_dense_local_perturbation,g550_registry_000015,,,random-32-32-20|100|1740|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000018,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|2000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000016,repair5g550_theta_550000016,repair5g550_theta_550000016,g549_true_region_dense_local_perturbation,random-32-32-20,random,100,1740,2000,0,True,True,1.26889601466,2770,2183,949.4776,50,4898,1518,-0.113605130554,-0.0251946862116,False,-0.0939074667888,True,d6c101cfd5964f53,alpha_commit=1.37251772173|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.37251772173|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1.0600000000000001|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.883502850339|lambda_flow=1.0700000000000001|min_edge_cost=1|max_edge_cost=9.5700000000000003|goal_projection_mode=flow_shield|flow_shield_beta=0.3115|max_flow_shield=0.64500000000000002,14650fb0739d0383,1.25,1.37251772173,1.25,0.75,0.75,1,1.06,0.95,1,0.883502850339,1.07,0.3115,0.645,1,9.57,1,0,0,0,1,0,100,2000,0,1518,15.18,0,50,0,4898,0.5,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,g549_true_region_dense_local_perturbation,local_0015_06,g549_true_region_dense_local_perturbation,g550_registry_000016,,,random-32-32-20|100|1740|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000019,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|2000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000017,repair5g550_theta_550000017,repair5g550_theta_550000017,g549_true_region_dense_local_perturbation,random-32-32-20,random,100,1740,2000,0,True,True,1.26568941823,2763,2183,793.9528,48,4699,1518,-0.116811726981,-0.0284012826386,False,-0.0939074667888,True,b8548883d001ae1b,alpha_commit=0.97550846337999997|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=0.97550846337999997|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.93000000000000005|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.90335684697600005|lambda_flow=0.81999999999999995|min_edge_cost=1|max_edge_cost=9.3499999999999996|goal_projection_mode=flow_shield|flow_shield_beta=0.30099999999999999|max_flow_shield=0.65249999999999997,14650fb0739d0383,1.25,0.97550846338,1.25,0.75,0.75,1,0.93,0.95,1,0.903356846976,0.82,0.301,0.6525,1,9.35,1,0,0,0,1,0,100,2000,0,1518,15.18,0,48,0,4699,0.48,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,g549_true_region_dense_local_perturbation,local_0016_07,g549_true_region_dense_local_perturbation,g550_registry_000017,,,random-32-32-20|100|1740|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000020,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|2000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000018,repair5g550_theta_550000018,repair5g550_theta_550000018,g549_true_region_dense_local_perturbation,random-32-32-20,random,100,1740,2000,0,True,True,1.2496564361,2728,2183,860.5107,50,4900,1518,-0.132844709116,-0.0444342647732,False,-0.0939074667888,True,4085571a33326d1c,alpha_commit=1.3838608433999999|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.3838608433999999|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.94999999999999996|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.14160480662|lambda_flow=1.1299999999999999|min_edge_cost=1|max_edge_cost=12|goal_projection_mode=flow_shield|flow_shield_beta=0.29749999999999999|max_flow_shield=0.91500000000000004,14650fb0739d0383,1.25,1.3838608434,1.25,0.75,0.75,1,0.95,0.95,1,1.14160480662,1.13,0.2975,0.915,1,12,1,0,0,0,1,0,100,2000,0,1518,15.18,0,50,0,4900,0.5,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,g549_true_region_dense_local_perturbation,local_0017_08,g549_true_region_dense_local_perturbation,g550_registry_000018,,,random-32-32-20|100|1740|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000021,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|2000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000019,repair5g550_theta_550000019,repair5g550_theta_550000019,g549_true_region_dense_local_perturbation,random-32-32-20,random,100,1740,2000,0,True,True,1.29088410444,2818,2183,876.0066,51,5000,1518,-0.0916170407696,-0.00320659642694,False,-0.0939074667888,True,d1aa6c1b3aefec4,alpha_commit=0.95282222004499995|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=0.95282222004499995|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.95999999999999996|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.92321084361299999|lambda_flow=0.93999999999999995|min_edge_cost=1|max_edge_cost=11.66|goal_projection_mode=flow_shield|flow_shield_beta=0.41999999999999998|max_flow_shield=0.63,14650fb0739d0383,1.25,0.952822220045,1.25,0.75,0.75,1,0.96,0.95,1,0.923210843613,0.94,0.42,0.63,1,11.66,1,0,0,0,1,0,100,2000,0,1518,15.18,0,51,0,5000,0.51,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,g549_true_region_dense_local_perturbation,local_0018_09,g549_true_region_dense_local_perturbation,g550_registry_000019,,,random-32-32-20|100|1740|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000022,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|2000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000020,repair5g550_theta_550000020,repair5g550_theta_550000020,g549_true_region_dense_local_perturbation,random-32-32-20,random,100,1740,2000,0,True,True,1.24415941365,2716,2183,857.0601,50,5195,1518,-0.138341731562,-0.0499312872194,False,-0.0939074667888,True,5e4295565ed45339,alpha_commit=0.95282222004499995|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=0.95282222004499995|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.81000000000000005|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.0423348234300001|lambda_flow=0.82999999999999996|min_edge_cost=1|max_edge_cost=9.3499999999999996|goal_projection_mode=flow_shield|flow_shield_beta=0.41299999999999998|max_flow_shield=0.89249999999999996,14650fb0739d0383,1.25,0.952822220045,1.25,0.75,0.75,1,0.81,0.95,1,1.04233482343,0.83,0.413,0.8925,1,9.35,1,0,0,0,1,0,100,2000,0,1518,15.18,0,50,0,5195,0.5,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,g549_true_region_dense_local_perturbation,local_0019_10,g549_true_region_dense_local_perturbation,g550_registry_000020,,,random-32-32-20|100|1740|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000023,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|2000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000021,repair5g550_theta_550000021,repair5g550_theta_550000021,g549_true_region_dense_local_perturbation,random-32-32-20,random,100,1740,2000,0,True,True,1.21071919377,2643,2183,1276.8317,46,4500,1518,-0.171781951443,-0.0833715071003,False,-0.0939074667888,True,2cab960437ef9e56,alpha_commit=1.0095378283800001|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.0095378283800001|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.90000000000000002|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.79415986547399997|lambda_flow=0.93000000000000005|min_edge_cost=0.95999999999999996|max_edge_cost=12|goal_projection_mode=flow_shield|flow_shield_beta=0.40600000000000003|max_flow_shield=0.87749999999999995,14650fb0739d0383,1.25,1.00953782838,1.25,0.75,0.75,1,0.9,0.95,1,0.794159865474,0.93,0.406,0.8775,0.96,12,1,0,0,0,1,0,100,2000,0,1518,15.18,0,46,0,4500,0.46,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,g549_true_region_dense_local_perturbation,local_0020_11,g549_true_region_dense_local_perturbation,g550_registry_000021,,,random-32-32-20|100|1740|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
