g566_evaluation_uid,g566_dataset_row_id,split,map,map_family,agents,budget_ms,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
d809d8edcd115a89c3fa622456c3b1da3b9915bd0edd7d8774e2ba75e882f492,g566_valid_000546,VALIDATION,g566-lanes-48x32-a-v3,other,16,3000,False,False,False,False,False
679a8917e7e8df5a609082edb0efd144693ddcfce01bbe72e4bba96e0542d697,g566_valid_000802,VALIDATION,g566-lanes-48x32-a-v3,other,16,750,False,False,False,False,False
5c1396d8351e0caaf004f0d8be8366d6ecba70e9aa9eb3943918dad7bab9e706,g566_valid_001058,VALIDATION,g566-lanes-48x32-a-v3,other,16,3000,False,False,False,False,False
6d7907ebc12df271822b34d12a774b6a582b7e38cfcfc70a8c3fca984c425cae,g566_valid_001314,VALIDATION,g566-lanes-48x32-a-v3,other,16,750,False,False,False,False,False
12c5fe534692531a02a8b5924077e01d8e44d310e12de9af1153ba53bc881f22,g566_valid_001570,VALIDATION,g566-lanes-48x32-a-v3,other,16,3000,False,False,False,False,False
ba9f551bc5110eea5e4c93d63335add5920ea37712fc944d5df218c9c522e200,g566_valid_001826,VALIDATION,g566-lanes-48x32-a-v3,other,16,750,False,False,False,False,False
c4d76eafcf36e8e7770f1b2a1039633ed878c05326e73cd31f0e5cc247cad39b,g566_valid_002082,VALIDATION,g566-lanes-48x32-a-v3,other,16,3000,False,False,False,False,False
d071df8bdb30e2c064cac340c29b108a64fdece9beddd9351034416979f8191d,g566_valid_002338,VALIDATION,g566-lanes-48x32-a-v3,other,16,750,False,False,False,False,False
37fe679ee284032095a35de6477f02b1486f610214dffe2a30f76ece3c06f1ba,g566_valid_002594,VALIDATION,g566-lanes-48x32-a-v3,other,16,3000,False,False,False,False,False
4a14b86be69324b6ff65e4cea683ab987bb9d519d8a4bdb392aafbe75bf83eb5,g566_valid_002850,VALIDATION,g566-lanes-48x32-a-v3,other,16,750,False,False,False,False,False
887329d761fb97fc65e00d62cb12faadaf8084225e2731e466d695ed0c641a72,g566_valid_003106,VALIDATION,g566-lanes-48x32-a-v3,other,16,3000,False,False,False,False,False
93d974d06797dc8e192a0d3fd358d12f39cafc082f1bbc7aa8d4f382a8282298,g566_valid_003362,VALIDATION,g566-lanes-48x32-a-v3,other,16,750,False,False,False,False,False
c785a90b1a112bdf3ce9dc2efe28beae6dd7c0a247778d52c3c1a1c73f530e4f,g566_valid_003618,VALIDATION,g566-lanes-48x32-a-v3,other,16,3000,False,False,False,False,False
f6127f5ddd8fe0716b60c8d92618b5fb8e09cffe6c82ac9b12681736296b92d8,g566_valid_000183,VALIDATION,g566-lanes-48x32-a-v3,other,80,1000,False,False,False,False,False
e0509ecbeb15080f20fbb5dbf32e80e88b0745de8a94607c3dd004f1a7a8fb37,g566_valid_000439,VALIDATION,g566-lanes-48x32-a-v3,other,80,5000,False,False,False,False,False
a35cde3b4a465e094d543d550cd7dd83a8f37d62b19f4fd52627d2ead8b5981d,g566_valid_000695,VALIDATION,g566-lanes-48x32-a-v3,other,80,1000,False,False,False,False,False
518d61fc7eec5cd6d07d2f430e920926dd376c04a762f91fc18b0ff3d86b11ad,g566_valid_000951,VALIDATION,g566-lanes-48x32-a-v3,other,80,5000,False,False,False,False,False
88048fceb2e1b9f1e274b25ee7b9b4b2bbf5f7f68f60b54d3c55da3d11407f0d,g566_valid_001207,VALIDATION,g566-lanes-48x32-a-v3,other,80,1000,False,False,False,False,False
3f2ef0f87253d7f378ecdcaaa72aacd4bfe6b5beff02ebbca67f84d38e3b21a6,g566_valid_001463,VALIDATION,g566-lanes-48x32-a-v3,other,80,5000,False,False,False,False,False
ef8e7bc7cd787c20192359e5bc9fce44f923ea77e90c355afc72a68c01071f92,g566_valid_001719,VALIDATION,g566-lanes-48x32-a-v3,other,80,1000,False,False,False,False,False
d5769c3f043fc2d97f5581888b371ab74d05c6e7af17f0bd4952f32792fac12c,g566_valid_001975,VALIDATION,g566-lanes-48x32-a-v3,other,80,5000,False,False,False,False,False
9fd71c01115a17019c05d90392ff37d212fd47af110e2516ad2da4ca32d17518,g566_valid_002231,VALIDATION,g566-lanes-48x32-a-v3,other,80,1000,False,False,False,False,False
15c6a49d83aea1470c5550ae585205490718cae19053d5c4b754142cf9e11cea,g566_valid_002487,VALIDATION,g566-lanes-48x32-a-v3,other,80,5000,False,False,False,False,False
3fadd2011a8876054e6f84a071b89a1ff54d5e244cc4cd00bebfc379d31ed4a0,g566_valid_002743,VALIDATION,g566-lanes-48x32-a-v3,other,80,1000,False,False,False,False,False
b78ce5e5f4ec32405dfe40a9a589d0069c960eb83707f7cbec7c7144b089e4ae,g566_valid_002999,VALIDATION,g566-lanes-48x32-a-v3,other,80,5000,False,False,False,False,False
6cd4a1afbc55006724dd2fe62bb867aa4dc18f3bf12a46a3a5c50a9ada25f285,g566_valid_003255,VALIDATION,g566-lanes-48x32-a-v3,other,80,1000,False,False,False,False,False
f6678d2cb75e4e23a70dc00f91678474b61674ccaeef837bf6baca70a7bf5e18,g566_valid_003511,VALIDATION,g566-lanes-48x32-a-v3,other,80,5000,False,False,False,False,False
38b3ac3ad9ccba05fd32d49e7529bfda4aae6e86343e060230573bf505d0bf8a,g566_valid_000141,VALIDATION,g566-lanes-64x48-a-v0,other,48,3000,False,False,False,False,False
04c51bafaf50756dff9884c70dad36187d6968136206e350285dfd624911c55d,g566_valid_000397,VALIDATION,g566-lanes-64x48-a-v0,other,48,750,False,False,False,False,False
2523cd838824b0f5730d8ce2453cf73920fc6c657e58d3b41164c61f4f35d4dd,g566_valid_000653,VALIDATION,g566-lanes-64x48-a-v0,other,48,3000,False,False,False,False,False
ee14c50e0f09b8e80d7199a92a0a72ba696d42aa0e213dbdbc61422a50c3af3e,g566_valid_000909,VALIDATION,g566-lanes-64x48-a-v0,other,48,750,False,False,False,False,False
e38ad475c67c547d8dfb6ab76cfc60cea6a1393dd4645bdcdf20aded2f9344d1,g566_valid_001165,VALIDATION,g566-lanes-64x48-a-v0,other,48,3000,False,False,False,False,False
0ca8a47b8f20b1d0ec1b975e38c1fea25b4da888754b14ff04181f39f11cffe9,g566_valid_001421,VALIDATION,g566-lanes-64x48-a-v0,other,48,750,False,False,False,False,False
be85b5c522ff463ea1981b903afb0ec40296a344aae6cd1474e7406a336aa5ae,g566_valid_001677,VALIDATION,g566-lanes-64x48-a-v0,other,48,3000,False,False,False,False,False
3df1de83bb12fd963d56fe1aa85bb3820da7cb8cc88df107442fb3c30ee62992,g566_valid_001933,VALIDATION,g566-lanes-64x48-a-v0,other,48,750,False,False,False,False,False
b6118712a20f0bba394cdb21d618352a9c7197090e651922a62b67f00e3134af,g566_valid_002189,VALIDATION,g566-lanes-64x48-a-v0,other,48,3000,False,False,False,False,False
44381f75133c3f3c2403bfd9fee46eab73e8a722ea96d72974bc1016ec004863,g566_valid_002445,VALIDATION,g566-lanes-64x48-a-v0,other,48,750,False,False,False,False,False
1faaca10d7eb573bad5ed114dec49db6f8a6e90852b1e773182d35526be455b8,g566_valid_002701,VALIDATION,g566-lanes-64x48-a-v0,other,48,3000,False,False,False,False,False
f590ef328d288bd9f998b0dc6629c012b4f54b8519cb4c64bdde8498a1b5cf95,g566_valid_002957,VALIDATION,g566-lanes-64x48-a-v0,other,48,750,False,False,False,False,False
4c7f7d1f5ef76682f287a41ef282154e4b8d6a51d4d418475e9e2730fcf8670f,g566_valid_003213,VALIDATION,g566-lanes-64x48-a-v0,other,48,3000,False,False,False,False,False
5ac18b04a0e386e52f0901cfe9b6703ac54f5b77e2f9fcd76fdd9e518a5d093a,g566_valid_003469,VALIDATION,g566-lanes-64x48-a-v0,other,48,750,False,False,False,False,False
fa9bc2c8701ad7f5c3c5eafb43ba6500f0193f271e1359cc662cd81d15fbac53,g566_valid_000205,VALIDATION,g566-lanes-64x48-a-v1,other,48,5000,False,False,False,False,False
93a62e2708cab2a62bf581cec3d47948b0d996854c6694ce527dbe72b2c21677,g566_valid_000461,VALIDATION,g566-lanes-64x48-a-v1,other,48,1000,False,False,False,False,False
4c1ac38dc144c9545f53b9e269473d11ed5cec0db199514dc60787c9435ba94e,g566_valid_000717,VALIDATION,g566-lanes-64x48-a-v1,other,48,5000,False,False,False,False,False
7c9d332884aaa8a45f67f09d8213f6887da62781d35316b9aba40537b9709580,g566_valid_000973,VALIDATION,g566-lanes-64x48-a-v1,other,48,1000,False,False,False,False,False
6541df558c2bf93bfc5105fe6bde1903c9cec29fea570c393802f0737ebfa514,g566_valid_001229,VALIDATION,g566-lanes-64x48-a-v1,other,48,5000,False,False,False,False,False
c4313ffa0dff8f5d8148683fb36a7f75066d974cc562d2cbc515f5986a1f755a,g566_valid_001485,VALIDATION,g566-lanes-64x48-a-v1,other,48,1000,False,False,False,False,False
365ee0ecb7fbfc6a1c83292a3f5476c0cb76defc091809c43f5ea7d442578742,g566_valid_001741,VALIDATION,g566-lanes-64x48-a-v1,other,48,5000,False,False,False,False,False
6ef0a7cf76734d3338d547dc890ded81e6a10ff2defcaff0b6c3199932c96ddc,g566_valid_001997,VALIDATION,g566-lanes-64x48-a-v1,other,48,1000,False,False,False,False,False
ef4f57f2f4e5c0376fe32afbfa3a7b4328ec6375c3e452e8578e20aa2ff02e8e,g566_valid_002253,VALIDATION,g566-lanes-64x48-a-v1,other,48,5000,False,False,False,False,False
0f3feb76bf403fde3133c09af44be8e84d84460a4c4ad7642cc908989bf39bea,g566_valid_002509,VALIDATION,g566-lanes-64x48-a-v1,other,48,1000,False,False,False,False,False
1fbbf1f40348022d47241300efe7828f10d461dbedaef7089707c0aac17d0840,g566_valid_002765,VALIDATION,g566-lanes-64x48-a-v1,other,48,5000,False,False,False,False,False
530e48a0b2359a985fdb84d76d1aec28219b3ccbd714fb600ae994bb8f18c94d,g566_valid_003021,VALIDATION,g566-lanes-64x48-a-v1,other,48,1000,False,False,False,False,False
a6d77926197af44d8d8c6f7c614924d7b20eef0d4dc52f76c1e9a8a433504f3f,g566_valid_003277,VALIDATION,g566-lanes-64x48-a-v1,other,48,5000,False,False,False,False,False
66d55c5abe126e8129d5945e275820d3d83f32c5dddaf201880a8c3358bbd2ce,g566_valid_003533,VALIDATION,g566-lanes-64x48-a-v1,other,48,1000,False,False,False,False,False
c6eb9a6671e43216af31c4b3589ec6f3976ceba36ef711ba01a320c691a28125,g566_valid_000013,VALIDATION,g566-lanes-64x48-a-v2,other,48,1500,False,False,False,False,False
4d2385367f4546c3bc4743c2a24a2c435df4f45521201cecbc1fca922922570e,g566_valid_000269,VALIDATION,g566-lanes-64x48-a-v2,other,48,8000,False,False,False,False,False
cd84f3d7078036a76e1b4c7e0514b60ba8d078ae6190fe39de967c672ebc86bf,g566_valid_000525,VALIDATION,g566-lanes-64x48-a-v2,other,48,1500,False,False,False,False,False
9a6d18cec93092317448f3697e3a47b7c2566b331b2677590f19ef04bd70b51b,g566_valid_000781,VALIDATION,g566-lanes-64x48-a-v2,other,48,8000,False,False,False,False,False
79a78d2739b00eea89ac6b8454491ca3ebf6ecda7b403e3361e9300e301c6eeb,g566_valid_001037,VALIDATION,g566-lanes-64x48-a-v2,other,48,1500,False,False,False,False,False
093b24a10cc2e700a200ac2fa7be29b8c92b598a96b755748a1638dc418532ed,g566_valid_001293,VALIDATION,g566-lanes-64x48-a-v2,other,48,8000,False,False,False,False,False
49f2335a8fb61b795d305b55b2198387c030af8eebd796c8b9a27e5cc81742c9,g566_valid_001549,VALIDATION,g566-lanes-64x48-a-v2,other,48,1500,False,False,False,False,False
86e5b67de3a8c1b60ae6fe5d9781811ea52a2e4dca50759d7ee1d4b144091103,g566_valid_001805,VALIDATION,g566-lanes-64x48-a-v2,other,48,8000,False,False,False,False,False
8ca4f90c6cf472412aef429493b39bc596ea49bba3c35ea40a76d482b6b91184,g566_valid_002061,VALIDATION,g566-lanes-64x48-a-v2,other,48,1500,False,False,False,False,False
f530296129de30e47e5014bc21f4058d0639cb59c2e31f6fa520774b6890f0d9,g566_valid_002317,VALIDATION,g566-lanes-64x48-a-v2,other,48,8000,False,False,False,False,False
739095296c0e388a2587963a58e16436da9982a85450aaefc6b469b42f2a851d,g566_valid_002573,VALIDATION,g566-lanes-64x48-a-v2,other,48,1500,False,False,False,False,False
6eaa8c2ef32d7f3e222cd95089c33929bdfcf041e72e1f94e17fa7afca5a3200,g566_valid_002829,VALIDATION,g566-lanes-64x48-a-v2,other,48,8000,False,False,False,False,False
09921cca07689ae128052ff5b8c37d72a1523883131ad1df810d960b8378c55a,g566_valid_003085,VALIDATION,g566-lanes-64x48-a-v2,other,48,1500,False,False,False,False,False
5ee59ab331fcfdb331018deb52dbe0de4607350c2a9d752eca62669ca6a101a7,g566_valid_003341,VALIDATION,g566-lanes-64x48-a-v2,other,48,8000,False,False,False,False,False
e5bdc369b29eaff78c6d1e141ffabbfd5fbff41fea00e7d5eff03862e1040c78,g566_valid_003597,VALIDATION,g566-lanes-64x48-a-v2,other,48,1500,False,False,False,False,False
adbc8d31f43ff2ba5b760a1a692df5534238143964d8cf979c734d4cca491798,g566_valid_000077,VALIDATION,g566-lanes-64x48-a-v3,other,48,2000,False,False,False,False,False
1874ea8ff03500696f4fcb34198edd4cab11cc10787f9064f3f8f54288be3ceb,g566_valid_000333,VALIDATION,g566-lanes-64x48-a-v3,other,48,500,False,False,False,False,False
eff8de244dab310732b6beff44ed3ef206d7062669899a3cdbd552707f56af57,g566_valid_000589,VALIDATION,g566-lanes-64x48-a-v3,other,48,2000,False,False,False,False,False
65615aa7eabc11491921d0f43febc231269d9ee9cfb9f71baff21af1a9f630b7,g566_valid_000845,VALIDATION,g566-lanes-64x48-a-v3,other,48,500,False,False,False,False,False
417ef73d2f92f00c956ec7cfd621dd2a09d5d3b09738e92474177d21d684f0ce,g566_valid_001101,VALIDATION,g566-lanes-64x48-a-v3,other,48,2000,False,False,False,False,False
6915ba8c7bb8e3c3335820ed84c0391f693e950ad3fca6a19cdfec79c5d48a74,g566_valid_001357,VALIDATION,g566-lanes-64x48-a-v3,other,48,500,False,False,False,False,False
af318a674b8c9f28a726efcdf6e677612fa5bfb27e01ed0a6e83521d795529f0,g566_valid_001613,VALIDATION,g566-lanes-64x48-a-v3,other,48,2000,False,False,False,False,False
b9b17aefe7a29211c1991a808783ef0d92a66d1c641245c2c90bb16d3e3bbce2,g566_valid_001869,VALIDATION,g566-lanes-64x48-a-v3,other,48,500,False,False,False,False,False
b3f2b8f4d0188ea1e8c7c5cfe328036be02b766c1ae8c24af912c22080a866b7,g566_valid_002125,VALIDATION,g566-lanes-64x48-a-v3,other,48,2000,False,False,False,False,False
27ad0a8cf64680c4148ddb6f3057353651fddee8886338026be4cb9b375f2a6c,g566_valid_002381,VALIDATION,g566-lanes-64x48-a-v3,other,48,500,False,False,False,False,False
059e47df3978bf12dfee1c59be9a3a231ec83513ed7d2f2e6a7f801c69609bfa,g566_valid_002637,VALIDATION,g566-lanes-64x48-a-v3,other,48,2000,False,False,False,False,False
caac5ed8bb4bc0fafba27e6722923d1c8d92fbf0bb65a74af136c22037f12362,g566_valid_002893,VALIDATION,g566-lanes-64x48-a-v3,other,48,500,False,False,False,False,False
310c68ef74b529bfd59551af7e99e91b92fe52d8a7cf951e12e2778a402f8139,g566_valid_003149,VALIDATION,g566-lanes-64x48-a-v3,other,48,2000,False,False,False,False,False
ef7362f0b49bfebf55bd41ac096b965b4f4496eaf1638f148ec3f4179229559f,g566_valid_003405,VALIDATION,g566-lanes-64x48-a-v3,other,48,500,False,False,False,False,False
219ae2153a0ea770deaa227cc538c6c3945b9c2e88d1d7b39572d8fab00a86f5,g566_valid_000007,VALIDATION,g566-loop-32x32-a-v0,other,80,8000,False,False,False,False,False
e19c75539e1003f810a47fef8929f09c371db0e2b0c0bf086e5fbc73645e178a,g566_valid_000263,VALIDATION,g566-loop-32x32-a-v0,other,80,1500,False,False,False,False,False
80588c5b98cf9b9f77f20407d112114b175283a30e0dd1fa99febc590b06c457,g566_valid_000519,VALIDATION,g566-loop-32x32-a-v0,other,80,8000,False,False,False,False,False
58f4b3781a37d270f53564605051e66eab0b5e4d8f2ec00b525b2740f496cebd,g566_valid_000775,VALIDATION,g566-loop-32x32-a-v0,other,80,1500,False,False,False,False,False
224ed9971004cbd9b3c35b96f595820fca538a88769dcf183ec78989d37d5cec,g566_valid_001031,VALIDATION,g566-loop-32x32-a-v0,other,80,8000,False,False,False,False,False
5d3e77171a94352138440250294a60e2ee004d72a3c664e10f6367a2d3dd58f1,g566_valid_001287,VALIDATION,g566-loop-32x32-a-v0,other,80,1500,False,False,False,False,False
081e0a43b7e5edaf8d36159601087ed860314ce7657a88906ae31fcaa5f58488,g566_valid_001543,VALIDATION,g566-loop-32x32-a-v0,other,80,8000,False,False,False,False,False
df1b15967f24405f0dba4e02d7c7eccb49e8839e20a89a042ddf981808005d2b,g566_valid_001799,VALIDATION,g566-loop-32x32-a-v0,other,80,1500,False,False,False,False,False
14d86580b35f687ad750afe75e56148a90bafcc4ab69a74cf19b30b6a39b775a,g566_valid_002055,VALIDATION,g566-loop-32x32-a-v0,other,80,8000,False,False,False,False,False
0da2da34dd4a07e2cd662030c2cc91ece453c369c6778304de5f480d13c9df2f,g566_valid_002311,VALIDATION,g566-loop-32x32-a-v0,other,80,1500,False,False,False,False,False
80a79279b0c04c5cd36ae1440e988656d28f4bef1ff4f8fcaa6cd2854359b909,g566_valid_002567,VALIDATION,g566-loop-32x32-a-v0,other,80,8000,False,False,False,False,False
8aa7033844f324e1d629b8ebffb8b585c0d5b9bb03388dc87db3097a48aa0960,g566_valid_002823,VALIDATION,g566-loop-32x32-a-v0,other,80,1500,False,False,False,False,False
b4b91b255227845d7322e8e1225cae7547a2216e50df1386f85e9ca6c6854272,g566_valid_003079,VALIDATION,g566-loop-32x32-a-v0,other,80,8000,False,False,False,False,False
acfd80c7eb9b43488a0bb49c8716f2fb73ac2f6e69ff3600d01287f9b1442188,g566_valid_003335,VALIDATION,g566-loop-32x32-a-v0,other,80,1500,False,False,False,False,False
3a9a4846a4d14eef55447fd609e671be60539639d4027235e9ec92eaba4c0d99,g566_valid_003591,VALIDATION,g566-loop-32x32-a-v0,other,80,8000,False,False,False,False,False
8b2cb41a986378c346adf74da139d9e3ad0ef3e6b999c61dc9f9cfe70161bbbb,g566_valid_000071,VALIDATION,g566-loop-32x32-a-v1,other,80,500,False,False,False,False,False
68441c4036184ab722694303a76e95e25f53a310f6a58e733b62deda286ba902,g566_valid_000327,VALIDATION,g566-loop-32x32-a-v1,other,80,2000,False,False,False,False,False
985f15d8c718b50f88d1ac55cef97d7fba71c61ad5b01f35c74f6c744a82d11a,g566_valid_000583,VALIDATION,g566-loop-32x32-a-v1,other,80,500,False,False,False,False,False
64c6410e20786a9b99cc00e7cb495136a004aca5253723c0e96933256984b2ca,g566_valid_000839,VALIDATION,g566-loop-32x32-a-v1,other,80,2000,False,False,False,False,False
44511181b5f990d9332bcd9b1c3aa5ce59f8b8883103b726ad374672bc70743b,g566_valid_001095,VALIDATION,g566-loop-32x32-a-v1,other,80,500,False,False,False,False,False
9242f847ae46afd1be850e2c947af1fcc010003a47256f0959bf72f16e03e16f,g566_valid_001351,VALIDATION,g566-loop-32x32-a-v1,other,80,2000,False,False,False,False,False
b57989e9c68badac57f9cfbb2fcd4e865fadce8dea8b9bf9dcd92a006d937a1a,g566_valid_001607,VALIDATION,g566-loop-32x32-a-v1,other,80,500,False,False,False,False,False
7006279918be3fec0dc27dfc8c8e855f0cfa160592a12bd8c82906dc6f7172f7,g566_valid_001863,VALIDATION,g566-loop-32x32-a-v1,other,80,2000,False,False,False,False,False
cb647ae20044f2b16d666a1625aeeff0a2f76f1fdcf6990eccd32e19db514f56,g566_valid_002119,VALIDATION,g566-loop-32x32-a-v1,other,80,500,False,False,False,False,False
573beb121d612c5af87288b6a6fe33a6e087fac16ab625c96c323a07b566ecb4,g566_valid_002375,VALIDATION,g566-loop-32x32-a-v1,other,80,2000,False,False,False,False,False
3099df80e4e3bd33bf535655ac351e69782e37219fe38559ec178d31f85f922f,g566_valid_002631,VALIDATION,g566-loop-32x32-a-v1,other,80,500,False,False,False,False,False
54eb6c66e4dee7bdbba62eaec044bea6a9934e4ad7a73e4dc21d47d9f9eee623,g566_valid_002887,VALIDATION,g566-loop-32x32-a-v1,other,80,2000,False,False,False,False,False
41ff32f2091edd5ba7488ae614749c09e783b9201b77eaf6b58157c895c567da,g566_valid_003143,VALIDATION,g566-loop-32x32-a-v1,other,80,500,False,False,False,False,False
b43016d0ad33ebb9c93c046f5976d570ddab546299dec15a7001f2ce1d4dd39c,g566_valid_003399,VALIDATION,g566-loop-32x32-a-v1,other,80,2000,False,False,False,False,False
ec27aeb8371c77e134131b3a6789deaeac9d09e3f5e95e6259fec349994608bc,g566_valid_000135,VALIDATION,g566-loop-32x32-a-v2,other,80,750,False,False,False,False,False
2ad5557f77abf93ee39707f35d1c47a19281b4f25f70db391d47cab84a57b18c,g566_valid_000391,VALIDATION,g566-loop-32x32-a-v2,other,80,3000,False,False,False,False,False
ac7dc6d15a473ca6d2aa156164c2fefb6896185330212dea892064dbe89eecc9,g566_valid_000647,VALIDATION,g566-loop-32x32-a-v2,other,80,750,False,False,False,False,False
1fd63eeab4371b75cc1ba0b1f0943b0cd6116ca0483020bdb22ade91b138e419,g566_valid_000903,VALIDATION,g566-loop-32x32-a-v2,other,80,3000,False,False,False,False,False
8a23cc811ba349b956c8253c58f9ea4a481ec734cec0f6b3b561d3ad13be0985,g566_valid_001159,VALIDATION,g566-loop-32x32-a-v2,other,80,750,False,False,False,False,False
95e5dc2998fb18779c30c7e519f084c43dee7f5390cc5c44e3f52be33363322a,g566_valid_001415,VALIDATION,g566-loop-32x32-a-v2,other,80,3000,False,False,False,False,False
8f3be529ad701d2ded4f919d9842f6416ecefa30d4d47b48f19073c7f471997b,g566_valid_001671,VALIDATION,g566-loop-32x32-a-v2,other,80,750,False,False,False,False,False
4729d7b8095d4110ca8c69e49e0c796834d898529a98524e769ea7d28397ad41,g566_valid_001927,VALIDATION,g566-loop-32x32-a-v2,other,80,3000,False,False,False,False,False
940d8665401778399e0ef3a6bd22cc0c063359ed744c2a00aaa79b323e63cac1,g566_valid_002183,VALIDATION,g566-loop-32x32-a-v2,other,80,750,False,False,False,False,False
324a542a2d52c2315d8cc4fdc39ed727b1ffeb534be0e9cc386b626329707c0f,g566_valid_002439,VALIDATION,g566-loop-32x32-a-v2,other,80,3000,False,False,False,False,False
fa21d1c1e8e78080ff8434b046442744a451eff24b12064f2be1baaa728a5fea,g566_valid_002695,VALIDATION,g566-loop-32x32-a-v2,other,80,750,False,False,False,False,False
eb30b956f8493000de217ceee7db645c26273a39fe0ddd2ffcf9c67687140d21,g566_valid_002951,VALIDATION,g566-loop-32x32-a-v2,other,80,3000,False,False,False,False,False
bbccc6218a6f08cfc1f171ace72fe349c267bae51e36571729cbc10e0de6a772,g566_valid_003207,VALIDATION,g566-loop-32x32-a-v2,other,80,750,False,False,False,False,False
44e7b604fb3de4389e5a36050d4d72a2f06cd221bcae3da9ea5b948b17ae0f14,g566_valid_003463,VALIDATION,g566-loop-32x32-a-v2,other,80,3000,False,False,False,False,False
31038aa33d0932356640b55e10573114c859d6dcf0b1fca1fb1f4be7b2d83756,g566_valid_000199,VALIDATION,g566-loop-32x32-a-v3,other,80,1000,False,False,False,False,False
076770bc22da6327572510f94d5f1a9fd915703b5a7231ece95e74d0b61b7e85,g566_valid_000455,VALIDATION,g566-loop-32x32-a-v3,other,80,5000,False,False,False,False,False
ea46d9efd78c5c95cab8b10254f71deb01a724156931f48862a4e8ff61cc488a,g566_valid_000711,VALIDATION,g566-loop-32x32-a-v3,other,80,1000,False,False,False,False,False
a92bc773b57ad5604ab56f63d0f204eceff344e1ea7d658893623c70ec0f9be0,g566_valid_000967,VALIDATION,g566-loop-32x32-a-v3,other,80,5000,False,False,False,False,False
ede1103bc13e630e8c6fd181c38105e82fb9fb905d163f8cdf54cc3fb58d9ffa,g566_valid_001223,VALIDATION,g566-loop-32x32-a-v3,other,80,1000,False,False,False,False,False
3012ecf9827a6ed61acf048cb09cc8f94ac60bb8381ac258850e6b4bff02896c,g566_valid_001479,VALIDATION,g566-loop-32x32-a-v3,other,80,5000,False,False,False,False,False
a6259f1022baea670ab52a7142ac0bdaadfb86a90298e8ea3406505440bd3d57,g566_valid_001735,VALIDATION,g566-loop-32x32-a-v3,other,80,1000,False,False,False,False,False
a97873ecb1072e894b7ccd8b8dc8363b346bd964b51a79a7f98fbcaf4b73cfed,g566_valid_001991,VALIDATION,g566-loop-32x32-a-v3,other,80,5000,False,False,False,False,False
59992e1e648f7a004ae711109be1e9b113731e35ace229e83325b41d845e1c53,g566_valid_002247,VALIDATION,g566-loop-32x32-a-v3,other,80,1000,False,False,False,False,False
198457e7a94422072c17c39e76b2755e9d9991e699c8a4917acda298e2ed336f,g566_valid_002503,VALIDATION,g566-loop-32x32-a-v3,other,80,5000,False,False,False,False,False
cb59ddb56ba7089570322e585a00cfe5e7c62ae8346a9075273e087eebcfe6af,g566_valid_002759,VALIDATION,g566-loop-32x32-a-v3,other,80,1000,False,False,False,False,False
19e0dd3c5735ab50ac0382cd973febc690973c590d6288fb634729f6da48c6a0,g566_valid_003015,VALIDATION,g566-loop-32x32-a-v3,other,80,5000,False,False,False,False,False
145e064b031d42cf25f5a6785fc1731c03813877cab19440d33dc7ef19cac0fb,g566_valid_003271,VALIDATION,g566-loop-32x32-a-v3,other,80,1000,False,False,False,False,False
aed6766d9981480eb75e7ce38991eb6052501b81e512e39d86ed6652d137a50c,g566_valid_003527,VALIDATION,g566-loop-32x32-a-v3,other,80,5000,False,False,False,False,False
9377d5e7104811843229478e187ae82d6061c3f4abe46380aca79627eeada927,g566_valid_000137,CALIBRATION,g566-string-32x24-a-v0,other,12,3000,False,False,False,False,False
896a5a37521c7e41dfe336a5d0433e2ffa5cb815ab1d2e3bd4677e0588b8f6f8,g566_valid_000393,CALIBRATION,g566-string-32x24-a-v0,other,12,750,False,False,False,False,False
5fa85453c34fa2b1b6aa97a8f2301c31482632b0da3498ee3bf51c5fc7ffcb24,g566_valid_000649,CALIBRATION,g566-string-32x24-a-v0,other,12,3000,False,False,False,False,False
a186d2f55cf4f546aa7e794d6970520decce0390a3bc7354483e55649263ab84,g566_valid_000905,CALIBRATION,g566-string-32x24-a-v0,other,12,750,False,False,False,False,False
f3e414087cdad709be7b5abf70f735ba9e2b38a789433a667f148e5b8a93ad7e,g566_valid_001161,CALIBRATION,g566-string-32x24-a-v0,other,12,3000,False,False,False,False,False
07adf5734b4c33e9658292ec53fc52958d0dc2223c45f5c58c1cf5d1828095fd,g566_valid_001417,CALIBRATION,g566-string-32x24-a-v0,other,12,750,False,False,False,False,False
61be5a581b0af086c94af3f79e5930bb9bd93d71d80dc18376e93f5b1a2f804f,g566_valid_001673,CALIBRATION,g566-string-32x24-a-v0,other,12,3000,False,False,False,False,False
033319ed969957bb640b0364230ee07a4b89dcdc4c65d115ebfcd280c222f535,g566_valid_001929,CALIBRATION,g566-string-32x24-a-v0,other,12,750,False,False,False,False,False
b4f5a60ba2b994d3b682c870c76cb240cd28e59c16c895f9702af7cc91ea9f1f,g566_valid_002185,CALIBRATION,g566-string-32x24-a-v0,other,12,3000,False,False,False,False,False
65f0a5cdf445c144cabf8c92c8368019c456bf2bee0918bc5a31c5832f17291f,g566_valid_002441,CALIBRATION,g566-string-32x24-a-v0,other,12,750,False,False,False,False,False
4d753ca97c924e03c2107150c5ae3c7b6c273314fc311f1e0857a9d261bac541,g566_valid_002697,CALIBRATION,g566-string-32x24-a-v0,other,12,3000,False,False,False,False,False
