pool_id,source,source_id,distance_from_current_static_flow,distance_from_legacy_helper,active_field_deltas,global_fixed_candidate,context_dependent,theta_family,support_rows_existing,success_regression_count_existing,quality_delta_existing,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,support_strata_existing
g554_pool_895690996976,g553_high_quality_nearmiss_shrinkage_to_hand,repair5g549_theta_549001560_t035,0.604717975568,1.19977816545,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow;theta_max_edge_cost,True,False,shrinkage_to_hand_from_risky,28,0,-0.0312099223957,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,0.90777518445,0.23370485759,0.35,0.75,1,10.6932403135,1,0,0,False,False,False,False,False,
g554_pool_736641374967,g553_high_quality_nearmiss,repair5g549_theta_549001560,2.22776564447,1.20412809175,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow;theta_max_edge_cost;theta_goal_projection_mode_flow_shield;theta_goal_projection_mode_none,True,False,g553_high_quality_nearmiss,28,0,-0.0312099223957,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.736500526999,0.667728164544,0.35,0.75,1,10.1235437529,0,0,1,False,False,False,False,False,4
g554_pool_344761842568,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000877_t035,0.5722745542,1.27150671574,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_flow_shield_beta;theta_max_flow_shield,True,False,shrinkage_to_hand_from_risky,30,0,-0.03112953564,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.155575878848,0.430691533617,0.859616105767,1,11,1,0,0,False,False,False,False,False,
g554_pool_635736353585,g553_zero_regression_low_support,repair5g549_theta_549000877,1.63507015486,0.909066806865,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_flow_shield_beta;theta_max_flow_shield,True,False,g553_zero_regression_low_support,30,0,-0.03112953564,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.444502510995,0.580547238906,1.06318887362,1,11,1,0,0,False,False,False,False,False,4
g554_pool_057632760097,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000369_t035,0.552587091821,1.16407988884,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,30,0,-0.03109742898,1.25,1.24608765533,1.25,0.75,0.75,1,0.35,0.95,1,0.878129718741,0.221380402239,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_939207377044,g553_zero_regression_low_support,repair5g549_theta_549000369,1.57882026236,0.602133015731,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_zero_regression_low_support,30,0,-0.03109742898,1.25,1.23882187236,1.25,0.75,0.75,1,1,0.95,1,0.651799196402,0.632515434969,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_047947660162,g553_high_quality_nearmiss_shrinkage_to_hand,repair5g549_theta_549001311_t035,0.618617126765,1.00524598551,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,28,0,-0.030983308131,1.25,1.25,1.25,0.75,0.75,1,0.324290381419,0.95,1,0.921401777197,0.42087989824,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_080478576766,g553_high_quality_nearmiss,repair5g549_theta_549001311,1.76747750504,0.418340523317,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_high_quality_nearmiss,28,0,-0.030983308131,1.25,1.25,1.25,0.75,0.75,1,0.926543946912,0.95,1,0.775433649133,1.20251399497,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_332929822725,g553_high_quality_nearmiss_shrinkage_to_hand,repair5g549_theta_549001086_t035,0.799457481084,1.23945748108,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,28,0,-0.0308626806443,1.25,1.01023026704,1.25,0.75,0.75,1,0.35,0.95,1,0.905691638617,0.35,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_548906339238,g553_high_quality_nearmiss,repair5g549_theta_549001086,2.28416423167,0.817497565005,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_high_quality_nearmiss,28,0,-0.0308626806443,1.25,0.564943620113,1.25,0.75,0.75,1,1,0.95,1,0.730547538905,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_534822137868,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000252_t035,0.381297497405,1.28475607049,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,30,0,-0.0306595744456,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,0.900306549387,0.00240607018786,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_538196491479,g553_zero_regression_low_support,repair5g549_theta_549000252,1.08942142116,0.946922106156,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_zero_regression_low_support,30,0,-0.0306595744456,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.715161569677,0.00687448625103,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_624811383672,g553_high_quality_nearmiss_shrinkage_to_hand,repair5g549_theta_549000009_t035,0.659882891233,1.14309618481,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,28,0,-0.0305567687989,1.25,1.33401390197,1.25,0.75,0.75,1,0.35,0.95,1,0.89905491689,0.31759002982,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_607304789143,g553_high_quality_nearmiss,repair5g549_theta_549000009,1.88537968924,0.54217957564,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_high_quality_nearmiss,28,0,-0.0305567687989,1.25,1.49003971992,1.25,0.75,0.75,1,1,0.95,1,0.711585476829,0.9074000852,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_520048296856,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000957_t035,0.559965714652,1.1820572838,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_flow_shield_beta;theta_max_flow_shield,True,False,shrinkage_to_hand_from_risky,29,0,-0.0304953685757,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.213431323137,0.402122840754,0.840655768689,1,11,1,0,0,False,False,False,False,False,
g554_pool_523444779857,g553_zero_regression_low_support,repair5g549_theta_549000957,1.59990204186,0.653497001342,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_flow_shield_beta;theta_max_flow_shield,True,False,g553_zero_regression_low_support,29,0,-0.0304953685757,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.609803780392,0.498922402155,1.00901648197,1,11,1,0,0,False,False,False,False,False,4
g554_pool_558200338161,g553_high_quality_nearmiss_shrinkage_to_hand,repair5g549_theta_549001699_t035,0.781691131619,1.09070557359,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,28,0,-0.0302855646782,1.25,1.11627349245,1.25,0.75,0.75,1,0.35,0.95,1,0.904116186768,0.44823916852,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_180773352258,g553_high_quality_nearmiss,repair5g549_theta_549001699,2.23340323319,0.766736566525,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_high_quality_nearmiss,28,0,-0.0302855646782,1.25,0.867924264151,1.25,0.75,0.75,1,1,0.95,1,0.726046247908,1.28068333863,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_870430234327,g553_high_quality_nearmiss_shrinkage_to_hand,repair5g549_theta_549001289_t035,0.538288038428,1.33758933983,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,28,0,-0.030214984571,1.25,1.1372977754,1.25,0.75,0.75,1,0.35,0.95,1,0.885556423887,0.080524023952,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_119858878056,g553_high_quality_nearmiss,repair5g549_theta_549001289,1.53796582407,1.09787430425,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_high_quality_nearmiss,28,0,-0.030214984571,1.25,0.927993644013,1.25,0.75,0.75,1,1,0.95,1,0.673018353963,0.230068639863,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_574849759857,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000845_t035,0.576380807237,0.890285859429,theta_alpha_flow_wait_progress;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,29,0,-0.0300896772071,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.444571210856,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_965008344723,g553_zero_regression_low_support,repair5g549_theta_549000845,2.14680230639,0.680135639727,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_goal_projection_mode_flow_shield;theta_goal_projection_mode_agent_progress,True,False,g553_zero_regression_low_support,29,0,-0.0300896772071,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.27020345959,0.35,0.75,1,11,0,1,0,False,False,False,False,False,4
g554_pool_903916523585,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000945_t035,0.624391261217,0.84227540545,theta_alpha_flow_wait_progress;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,29,0,-0.0300488875443,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.516586891825,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
