instance_index,map,map_family,solver_seed,solver_scenario_path,solver_scenario_sha256,solver_scenario_pair_count,start_goal_assignment_sha256,actual_solver_scenario_from_instance_assignment,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
3951,g565-synth-bridge-b-48,narrow_bridge,10951,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-bridge-b-48-random-10951.scen,78cca06d81cda84302e27857d9cf769330c35a6c2aabd1f4b8df61d001a6bfa9,96,6dc18f4197d66d934519a98322177c0e180f48b564ea7576ad3103b41c756f41,True,False,False,False,False,False
3952,g565-synth-labyrinth-a-40,labyrinth,10952,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-labyrinth-a-40-random-10952.scen,423bbf4e9daa8a67d8753283e7da70c75c5af96807c937282b85717dc2d14f66,128,f95cf514a8463cf90bce397537100adbce3782cdc7818501493622f1f8766167,True,False,False,False,False,False
3953,g565-synth-labyrinth-b-48,labyrinth,10953,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-labyrinth-b-48-random-10953.scen,710873ebd958ca2f3887867df5bae5338ef7ffb6b30f653a8dbefc5fecdd6442,256,1bf74e0cd0b5a6d17b2dffd7b6fadbfe4c8097ba9ba7ba105400667c27b7e38f,True,False,False,False,False,False
3954,g565-synth-checker-a-40,checker,10954,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-checker-a-40-random-10954.scen,59df0f1a556a290689f81b55c13418761f1619c7908789fc8baabf40fb05961e,16,ca39400b01bf13fee2b13f045c18e477a3b1f693e054847631ade8c320d822c6,True,False,False,False,False,False
3955,g565-synth-checker-b-48,checker,10955,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-checker-b-48-random-10955.scen,d3aa039630f7c80d1b6bd0582a94ee5b91fd3749996215821e3e501fc0827350,32,837232347ebbd0d4062952f1eaac9ecfe4505f3f5a0daddb811399be419ecf8a,True,False,False,False,False,False
3956,g565-synth-corridor-grid-a-44,corridor_grid,10956,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-corridor-grid-a-44-random-10956.scen,1f104013927fc9f1cb8cd3022f00a09590988e851ef3e34130ca95e25ed59f95,64,0eab500462594a6b543ee1f8a66b263edd0b2bf6f65d4c6374565eaa9c7104ec,True,False,False,False,False,False
3957,g565-synth-corridor-grid-b-52,corridor_grid,10957,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-corridor-grid-b-52-random-10957.scen,99fbf6d3677b10047ba05db366c63c47e265c11b9c8824905f9233563a2e9342,96,bc8d4f810b74015156225436ee93bd72384cdcc7da464ab15255c9762f7568c1,True,False,False,False,False,False
3958,g565-synth-hub-spoke-a-44,hub_spoke,10958,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-hub-spoke-a-44-random-10958.scen,6110bcced3c91280d9dd684f5ae597445263d42bb1674c117a164aab6967fba4,128,012e7619811024e1546a52a32fb213718e8f0b4ea73cc5477c89aeec091a16fa,True,False,False,False,False,False
3959,g565-synth-hub-spoke-b-52,hub_spoke,10959,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-hub-spoke-b-52-random-10959.scen,431690d6efd3e1c569543ae5ad6218a6a201554fb9ef99255e252a11f0fdc92c,256,606aa6214102d774f5f3b9e8f27155ec8532f64f7103676c0c2404cb00280f9f,True,False,False,False,False,False
3960,empty-8-8,empty,10960,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-8-8-random-10960.scen,636a4d3ce8bb1d62784762732d7783cfa539c9b1f4d1049df63e24733fb2aa77,16,d62909d9d9fea41d3d7d7a66ca05a0752a0074d7f362a21bc2370a2c5d41a505,True,False,False,False,False,False
3961,empty-16-16,empty,10961,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-10961.scen,44052bc709dfa41aef091daefd820f807e330a535362bb966abe3eb017538f53,32,e7bafc2156bb83959a0637aa0b0fb48c56241e7a77d611b8a0d0b202152f522f,True,False,False,False,False,False
3962,empty-32-32,empty,10962,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-10962.scen,1fe526c56f909daf547a2f7516182a0e92cd57f6e6b8c60530bd3814271986d1,64,283e4d44613f3c69ee696f8f29291bfd9bd4ce140cb85fe0dfcae6179c5eac26,True,False,False,False,False,False
3963,random-8-8-20,random,10963,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-8-8-20-random-10963.scen,c24d1e2f6142e4b752743990477146d28d177d16f96369a273f67897be3e18cf,32,5578605bfeffc3550a8053fb3a47eb759b803d7041e78ae318fd1c86cd1a468a,True,False,False,False,False,False
3964,random-32-32-10,random,10964,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-10-random-10964.scen,57f13dbe8f5660dfe1ecb7df28b2709c8edde478e6cef4cd34e5b9e31720b021,128,8a0a3a0d11732a0f5c3e6bc22c868df994494409c01d1fee12cd21ad4109546a,True,False,False,False,False,False
3965,random-32-32-20,random,10965,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-10965.scen,9da85f22948ade8dcc8020a35c6a25d378e708c4e352ccbf730ff872f67d192b,256,817b9ed8c08b0333d713b72ed24c375871b87dd144890d52c38eccbb79b409a7,True,False,False,False,False,False
3966,maze-32-32-2,maze,10966,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-32-32-2-random-10966.scen,1fedcca06d38ca359179d8afc27a03fff83ec6285f3776c8aa528d4cb763fa36,16,352e1ede8acb10d97982337ed86c48e4ca004008cba1bea72eddfaf1149405a1,True,False,False,False,False,False
3967,maze-36-32-4,maze,10967,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-36-32-4-random-10967.scen,dfa5481c4e060506644e14043125c42cfa0c310863c6c8d9514ea1ea25b6b11f,32,272def07cfbe44e25d3bbbcb38a76e133ec09a11659e75559e02177e0515ab29,True,False,False,False,False,False
3968,room-32-32-4,room,10968,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-32-32-4-random-10968.scen,ff0b3a046633bbb71b61a2e70251c4041c16891abe777d3a99500cb470dc61a5,64,08f1f37d7e7d9f09027ee1a379a25764dcbc768a6f579add6b915f2f2023195c,True,False,False,False,False,False
3969,room-40-32-8,room,10969,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-40-32-8-random-10969.scen,b55c92ff092b2f503bad4d3835ed54958e813aea2f524fe71b278d3355a677a4,96,c358d99d861815a3424b70fac0d3fca96a7643b54375ac616e0b741a8d5f8c38,True,False,False,False,False,False
3970,g559-synth-warehouse-a-32,warehouse,10970,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-a-32-random-10970.scen,4e8f50a0423e0c1d13b38b92e8b809a62795ab49284cb73a575e986a5c0f3e1a,128,448c2b1db968bb40ee41b7b60460a90e53e06088e6477653f3ccb02243b05b67,True,False,False,False,False,False
3971,g559-synth-warehouse-b-36,warehouse,10971,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-b-36-random-10971.scen,02f27123c7bec4fbff4547d0879813c2974985657e2b2d980a617007a6e52959,256,01678e5173d89fe9604af6f6d68deeb0372e95503d3eed7db506b3c4e18393de,True,False,False,False,False,False
3972,g559-synth-connector-32,irregular_bottleneck,10972,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-connector-32-random-10972.scen,cad0473c9b39f2bd9d41375719a7f27395f2c6ad9e78bed9e16f8ea471086b0a,16,fd6c47d515fe0b268b2d0d0047ab2305e722c245b37bf1ff60f9673c76e8f23b,True,False,False,False,False,False
3973,g559-synth-corners-34,irregular_bottleneck,10973,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-10973.scen,052effb2936ed1b0f3b2b8bc15568acd2caf7b40d6abac9e2eccdb6687040195,32,59177d0d42ebc24bd33515bace20b826ff046d2223fba1ac192197720c5b5fa0,True,False,False,False,False,False
3974,g559-synth-loop-chain-36,irregular_bottleneck,10974,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-10974.scen,02a832239b83e87c81721507cdb21c6c184dc342cfd505a689158d4d76b2b802,64,a1d150eb5f7877c0f3fb2616f250d08d0685eb6f14d4e9f24d76d065039acaa2,True,False,False,False,False,False
3975,g559-synth-tunnel-38,irregular_bottleneck,10975,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tunnel-38-random-10975.scen,b3f5e00690c97d79e80fd3ef824d13c2c67baa6287cad5918965453e6d799dd3,96,5d42760812d82f4ff4ad1ac9768637d99b80ccdd53ca36548c37449c2f30f4e9,True,False,False,False,False,False
3976,g559-synth-string-40,irregular_bottleneck,10976,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-string-40-random-10976.scen,17a98a87ceb1c2ed16c2879402355dc2f678c18192f1fb1fa0ade60c27562c87,128,059cb7fb664911ad1bd736a348b8fd50f986bc7d7eac5a1cf01737ebd8ff3969,True,False,False,False,False,False
3977,g559-synth-tree-42,irregular_bottleneck,10977,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tree-42-random-10977.scen,7ed0789bf8d0d5d11f5673c754d00d35db6181cf61626067733e116fd7bf213a,256,0d9937eec58bb4596f341822be448c2b8c178b5c04ea53038f1ca0cb3db2bdff,True,False,False,False,False,False
3978,g559-synth-game-den-32,game,10978,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-den-32-random-10978.scen,5d8fe30d729e5b8314e3b30e9bbd594d2bcd87500d7a0377de465ad280a33082,16,32d97a77a019172fcf88d633fc40cb7260db4b64785440ba00f684a6c8d8080f,True,False,False,False,False,False
3979,g559-synth-game-brc-32,game,10979,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-brc-32-random-10979.scen,bf6b2c888b44b12e22ea60375967c9e276b39678b33d295c8e7b4d0dcb202fda,32,a581d52c82d08d1ba1fe8a5cdc441c170045f0df0773e60b225adb05927dbec7,True,False,False,False,False,False
3980,g559-synth-city-berlin-32,city,10980,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-10980.scen,12c1fa91e37b1670a1c75f11477bcd9731fccfdb0ee423b205b421c6f8578868,64,5e7753b01b5e3b944d39ada18a211a3cbd6cdb5b647732124a7f42a1d13eeb70,True,False,False,False,False,False
3981,g559-synth-city-boston-32,city,10981,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-boston-32-random-10981.scen,4d18a539d7eebc7df2659cff3f941932c3ff60ba0e12a939d58068cecc042856,96,d10fc5cd2b0aacb2eb0185e13dfd92c401e64ae87db55840711c2028d7cda09f,True,False,False,False,False,False
3982,g559-synth-city-paris-32,city,10982,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-paris-32-random-10982.scen,5be194946d97c72e8a139d965c915f8b2fefb18e85c9a7d31da2f1e55bc4791a,128,bb9f6a6c83c4d70ebe1238ea7456c12d87ee128be1f6733f01ffc4728dcf11d1,True,False,False,False,False,False
3983,g559-synth-game-lak-32,game,10983,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-lak-32-random-10983.scen,4260944f1b5eb3fdd9d4f5dd6b94a9630da0f2a3bc0733174498139521d165bd,256,2636ed739a0271bfaf1f4d31201ebf99f7358a7f3b49916cc5422f3229b4452f,True,False,False,False,False,False
3984,g565-synth-open-cross-40,open_cross,10984,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-open-cross-40-random-10984.scen,3b462653c620807c0c2b82f90d6f70553c8eea5b5911b685e4d5dec99fed6113,16,d8192209efe6cbfda6dbc0309a996252ae48ea1cbeaee20889a3125ac22568c4,True,False,False,False,False,False
3985,g565-synth-open-halls-44,open_cross,10985,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-open-halls-44-random-10985.scen,9c79b70ec8e8d321577f9d7efaf7340e3432975d1fa317aac0ca5153a9dd1ab0,32,19b9810acfb64d715e4d58982fd7e39442820ab78f324464a0a4e4bdd31c41c7,True,False,False,False,False,False
3986,g565-synth-ring-a-40,ring,10986,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-ring-a-40-random-10986.scen,e1e17fb038b83ed3c051137a7e7dde48540733ebe4a37221793e640dc35f8d2f,64,3bdbe2e473caacc1f3f4de89b80a31f087e994214d7aaf705f8d2c454a7fb061,True,False,False,False,False,False
3987,g565-synth-ring-b-48,ring,10987,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-ring-b-48-random-10987.scen,c3224b985b457221260a9402de238f88b46629abf1c5f870e95b3a3cb17a2f57,96,b12688eb5a754f2e913f270562ab23c36204308f19178a68b3b943e806767398,True,False,False,False,False,False
3988,g565-synth-islands-a-40,islands,10988,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-islands-a-40-random-10988.scen,bda9db1e91ee090740897ed23514d3902834c8c7f084b4df4b83eb2a114914da,128,9bfb7c1bf90b0fb52760a4d46e90e9a39fbbcda2d923ba125147d00f0dd977cd,True,False,False,False,False,False
3989,g565-synth-islands-b-48,islands,10989,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-islands-b-48-random-10989.scen,12cb07d5941146574559286510ac99de59136f75cad5f5bf47513a381459925a,256,cc45aef6a3a230649ff316f57ae32b18e613dac6fd6f95e695de2ba05f3d27b5,True,False,False,False,False,False
3990,g565-synth-bridge-a-40,narrow_bridge,10990,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-bridge-a-40-random-10990.scen,22c996b12084c16c7652a6a28ff54afefdcf9d29f77d177184196251babae7b1,16,9f675296246184628b3221d7f0ee8c54724a9cd93b1f13033b4a31a1f49bf9a6,True,False,False,False,False,False
3991,g565-synth-bridge-b-48,narrow_bridge,10991,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-bridge-b-48-random-10991.scen,0404157cb1b705c6c30cc90ba41ab5e6b38f2e45363c6085a1c7156add78db24,32,929629baba7e7ce8b7b38837ece0b544e236d74aa27c9dbabaf5532c7d1c1036,True,False,False,False,False,False
3992,g565-synth-labyrinth-a-40,labyrinth,10992,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-labyrinth-a-40-random-10992.scen,d2656ffafddfacc9584c06a1dc69baf56eb83b5c797200a0910cbd3c87787c70,64,ed137ff1edf206a1699968af9ca2a75d1e73d21250ac03910f9be725af910ff5,True,False,False,False,False,False
3993,g565-synth-labyrinth-b-48,labyrinth,10993,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-labyrinth-b-48-random-10993.scen,9176ebc55bb63e4e53fd3b6b60c6dc06fbca022e042ddd79064186f90a7590d3,96,b30f473a259dfffd7c75ecfcd263bab492cd39c905580b484fce0563039aa482,True,False,False,False,False,False
3994,g565-synth-checker-a-40,checker,10994,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-checker-a-40-random-10994.scen,06e2a53caa7ddf0ccc4c4f9835a4dfae539e51e777ca4c9190f9bfdf5d8e9ae5,128,e4db8f0b0d9a6914d984148c1858e2f428f48abda5c4b63b5aa6a087b1efe211,True,False,False,False,False,False
3995,g565-synth-checker-b-48,checker,10995,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-checker-b-48-random-10995.scen,7853561a4fd342ff213a85cf933547091bad904773aac8246f7fe382b5d286c1,256,f430c37bd789ca759f3bf60c210cb2d44fc9e282480c5c54668223988dca3e56,True,False,False,False,False,False
3996,g565-synth-corridor-grid-a-44,corridor_grid,10996,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-corridor-grid-a-44-random-10996.scen,977c21458fde4396de7161dc3fe1b9f1cc55a62cbe5639e686fea8ddbb8d2d20,16,c2b8d98e6bd5d9b5771d54d790b148f3ae8e7cb33743cfda42276408c49997c9,True,False,False,False,False,False
3997,g565-synth-corridor-grid-b-52,corridor_grid,10997,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-corridor-grid-b-52-random-10997.scen,66b6f5e86efd19934fca5dd542fe3e0bccaa461039def128914955c5627efe58,32,1148bd86fa53b3998f2880ea14e0199114c9d3a21add5628a6de0de64bfcc307,True,False,False,False,False,False
3998,g565-synth-hub-spoke-a-44,hub_spoke,10998,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-hub-spoke-a-44-random-10998.scen,e291353bce6018f39c7b00e25d7f9d88e29f13a467745214a9d382c595594b91,64,f3eb24119765bcd867806e61bf88c47c94f5f424c728cab3d0ba75919947260e,True,False,False,False,False,False
3999,g565-synth-hub-spoke-b-52,hub_spoke,10999,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-hub-spoke-b-52-random-10999.scen,fd0d564e85b6e9fbcb7376354ba1d6a94dbcf49a2f3e8b94339324c6871610d1,96,2fb56fa3e7b8978142dac7524225197c0906f80092bdd6848f31a157c940b8c0,True,False,False,False,False,False
4000,empty-8-8,empty,11000,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-8-8-random-11000.scen,e65d5407b3bda921164923209b108d27b3169f8d0999a467258635b665f3b93f,64,9eed4c61a51ec3eb4aece35c626782e0b6a7f5e45dc89cdf51ebfa2d9a456a0d,True,False,False,False,False,False
4001,empty-16-16,empty,11001,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-11001.scen,e264bdc1b64a22b32d88324429d8d55e1963cb9b29c3523e4cd16f04b30bd13f,256,7e780fe37419d76fad41eb4ad834f0659a8b3d0177bbc0e00e687e858368eca7,True,False,False,False,False,False
4002,empty-32-32,empty,11002,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-11002.scen,35d0a5b48fe8ee360cfba8a467411d61c13f826b5f4eaad88110e0f14af2dac2,16,419f6a4579e63b3258f92bca0397ad5a0ff4a3341432a3720a7466d9f5643ede,True,False,False,False,False,False
4003,random-8-8-20,random,11003,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-8-8-20-random-11003.scen,600a44e8f8c17ecbd4fabbc38cddb6f6c2a64b28b15b70a951b41086541d7adb,32,5a98f3e15981dd21fd601cedbf9f708bab1c221f4e3fcb9099330e5dd80db817,True,False,False,False,False,False
4004,random-32-32-10,random,11004,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-10-random-11004.scen,528466385d885023b7f15dec6a5355abab054006a1dddd69d1c662654010c817,64,c460191802c75162897b0f439d75b52c874985ecb30dd5b8eccfb74611129260,True,False,False,False,False,False
4005,random-32-32-20,random,11005,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-11005.scen,9e293b869a3db0d0fec06eef866f14cec75b22193bea1c71f4c1c07fe3f7560a,96,96cf5c9c26d0094b2c63a964286783933f6790957fba3e16f1e63121e7a75cd0,True,False,False,False,False,False
4006,maze-32-32-2,maze,11006,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-32-32-2-random-11006.scen,df0eebf882c7ef2aa22251920bc9528dbf1f0cacfe6315b888343642d4f14dc2,128,db53eaa3f6c414600b7f9537acdeddbe5c6db37e44ce3ccf36eb22154428de4f,True,False,False,False,False,False
4007,maze-36-32-4,maze,11007,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-36-32-4-random-11007.scen,238964f0b5d79f5f35a548e99a057ef35269e1bcb25934e9422e6fd9adb17ce8,256,09060a9b2965d7c803ca5fabec7eec0d743d408332e4f615777576b3f215c4b6,True,False,False,False,False,False
4008,room-32-32-4,room,11008,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-32-32-4-random-11008.scen,1a0acef7671c75d097500c5eb3f3c244dcc798b7c7982f1cc01f82f0807fa49b,16,eb2e51e732aaea74a565c81b2b0aab4fafdb1317830177c9064eda75907ec4ca,True,False,False,False,False,False
4009,room-40-32-8,room,11009,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-40-32-8-random-11009.scen,974416287a1dacbab8e9886602be728c910d0a0b8acb3f1dae4f7e1f8d250437,32,39666169df823edf5152762a0d883ec5697e799b1e4486032ae2f10d414e41c1,True,False,False,False,False,False
4010,g559-synth-warehouse-a-32,warehouse,11010,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-a-32-random-11010.scen,deed6ada6e7fbdc05c66727880bc1de19fa7ed612118f668134cf10f9010b326,64,22f34023e670d0eda828ac4009fe9b9d03dd00d05a12bfe4f769577471b40d29,True,False,False,False,False,False
4011,g559-synth-warehouse-b-36,warehouse,11011,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-b-36-random-11011.scen,4fc4f59fc850a1c8b3aecf6a32c25ead93312cf5c8db216e72a3c34f744e0e4d,96,f76440dbd80c44fd7ad91a43d43225db38534fd3e95223d2cfb9363d0aea022f,True,False,False,False,False,False
4012,g559-synth-connector-32,irregular_bottleneck,11012,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-connector-32-random-11012.scen,72c60d45ba768e76f431902eff2e4429619d745be54a50798b78ab918af1ddd2,128,0dcfed0f3e2f4d7ce6e9c3b4412566e24b759aa43cf9338824f60fc0c84bf8b9,True,False,False,False,False,False
4013,g559-synth-corners-34,irregular_bottleneck,11013,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-11013.scen,209263b5174eeb2fb4fc3a3d027679d422a30ba891b6eded5e53f35e840c6d35,256,dcabd577b5cacb277eacf7517f58361b93bffb1c6fc8a3a1640f6d230cfd6b9f,True,False,False,False,False,False
4014,g559-synth-loop-chain-36,irregular_bottleneck,11014,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-11014.scen,5df3ca7988557b2471ce1935f43f24c1bf097b1442cf6869a36633e8b02702d0,16,ad139e7426053fd7584b0e0f379c5c2feaedba59062b298eb0da013d9df5fe53,True,False,False,False,False,False
4015,g559-synth-tunnel-38,irregular_bottleneck,11015,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tunnel-38-random-11015.scen,8e227988d7ec2eae1e46c17496f44b6bf18b357a6d89340079b19a2bb7607b8e,32,053fc2153c17fee0508c99c0e9cafd531f5d211e98ad77f65d1c6d0d1f37d4d0,True,False,False,False,False,False
