g553_stage0_smoke_row_id,execution_mode,counts_as_new_g546_solver_row,real_solver_execution,context_key,context_id,role,candidate_id,materialized_method,sampling_policy,map,map_family,agents,seed,budget_ms,iteration,solution_found,probe_feasible,sum_of_loss_ratio,probe_sum_of_loss,probe_lower_bound,probe_runtime_ms,expanded_nodes,low_level_pibt_calls,trace_event_count,delta_vs_additive_in_same_context,delta_vs_static_in_same_context,is_best_candidate_in_context,oracle_gap_vs_static,candidate_recognized,updateparams_hash,updateparams_fingerprint,traffic_before_hash_full,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,feature_map_family_maze,feature_map_family_random,feature_map_family_warehouse,feature_agents,feature_budget_ms,feature_iteration_final,feature_trace_event_count,feature_trace_events_per_agent,feature_pibt_failure_audit_count,feature_expanded_nodes,feature_high_level_expansions,feature_low_level_pibt_calls,feature_expansions_per_agent,feature_budget_per_agent,feature_obstacle_ratio_proxy,feature_corridor_proxy,feature_junction_proxy,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,counts_as_new_g549_solver_row,probe_materialized,no_probe_reason,panel,route,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,fresh_seed_block,theta_cluster,registry_label,candidate_group,fulltheta_registry_row_id,counts_as_g549_calibration_topup,counts_as_g549_fulltheta_replay,context_horizon_key,fulltheta_fingerprint_match,fulltheta_fingerprint_mismatched_fields
g553_stage0_smoke_00000056,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|487|25|0|14650fb0739d0383,random-32-32-20|a50|s487|it0|g553_stage0_smoke_random_32_32_20_a50_s487_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000054,repair5g553_theta_553000054,repair5g553_theta_553000054,tiny_local_perturbation_2pct,random-32-32-20,random,50,487,2000,0,False,False,,,1207,347.179,1,0,2717,,,False,,True,914991a8fdc56ade,alpha_commit=1.2570573195600001|alpha_block=1.2188573626100001|alpha_wait_spillover=0.77178602553599995|rho_decay=0.96160542535500004|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.26788540289|alpha_cong_commit_nonprogress=1.2570573195600001|alpha_cong_block=1.2188573626100001|alpha_cong_wait_progress=0.771942659443|alpha_cong_wait_nonprogress=0.77178602553599995|alpha_flow_commit_progress=1.0252817002800001|alpha_flow_wait_progress=0.024849193599200001|rho_cong_decay=0.96160542535500004|rho_flow_decay=0.98077628077599999|lambda_cong=1.0130454680500001|lambda_flow=0|min_edge_cost=0.99379797379799995|max_edge_cost=10.804755799800001|goal_projection_mode=flow_shield|flow_shield_beta=0.36509989110000002|max_flow_shield=0.73033370533399999,14650fb0739d0383,1.26788540289,1.25705731956,1.21885736261,0.771942659443,0.771786025536,1.02528170028,0.0248491935992,0.961605425355,0.980776280776,1.01304546805,0,0.3650998911,0.730333705334,0.993797973798,10.8047557998,1,0,0,0,1,0,50,25,0,2717,54.34,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,tiny_local_perturbation_2pct,,,g553_registry_000054,,,random-32-32-20|50|487|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000057,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|487|25|0|14650fb0739d0383,random-32-32-20|a50|s487|it0|g553_stage0_smoke_random_32_32_20_a50_s487_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000055,repair5g553_theta_553000055,repair5g553_theta_553000055,small_local_perturbation_5pct,random-32-32-20,random,50,487,2000,0,False,False,,,1207,352.1543,1,0,2717,,,False,,True,4616a212228bb4de,alpha_commit=1.1946389290099999|alpha_block=1.32855011918|alpha_wait_spillover=0.70642377517400001|rho_decay=0.90570529133|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2869480181999999|alpha_cong_commit_nonprogress=1.1946389290099999|alpha_cong_block=1.32855011918|alpha_cong_wait_progress=0.72842650967699996|alpha_cong_wait_nonprogress=0.70642377517400001|alpha_flow_commit_progress=0.966571885322|alpha_flow_wait_progress=0.041511697761700002|rho_cong_decay=0.90570529133|rho_flow_decay=1|lambda_cong=0.95856440856400005|lambda_flow=0|min_edge_cost=1|max_edge_cost=11.463893838900001|goal_projection_mode=flow_shield|flow_shield_beta=0.363086553087|max_flow_shield=0.72791580604100004,14650fb0739d0383,1.2869480182,1.19463892901,1.32855011918,0.728426509677,0.706423775174,0.966571885322,0.0415116977617,0.90570529133,1,0.958564408564,0,0.363086553087,0.727915806041,1,11.4638938389,1,0,0,0,1,0,50,25,0,2717,54.34,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,small_local_perturbation_5pct,,,g553_registry_000055,,,random-32-32-20|50|487|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000058,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|487|25|0|14650fb0739d0383,random-32-32-20|a50|s487|it0|g553_stage0_smoke_random_32_32_20_a50_s487_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000056,repair5g553_theta_553000056,repair5g553_theta_553000056,medium_local_perturbation_10pct,random-32-32-20,random,50,487,2000,0,False,False,,,1207,337.0778,1,0,2717,,,False,,True,830fcbfb19739260,alpha_commit=1.3237981050500001|alpha_block=1.3517311892299999|alpha_wait_spillover=0.81654355404400003|rho_decay=0.97617855867900005|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.38198828199|alpha_cong_commit_nonprogress=1.3237981050500001|alpha_cong_block=1.3517311892299999|alpha_cong_wait_progress=0.79652995278000005|alpha_cong_wait_nonprogress=0.81654355404400003|alpha_flow_commit_progress=1.0496005121|alpha_flow_wait_progress=0.067100785850799996|rho_cong_decay=0.97617855867900005|rho_flow_decay=1|lambda_cong=0.94436164436199999|lambda_flow=0|min_edge_cost=0.92992915492899997|max_edge_cost=11.5262622513|goal_projection_mode=flow_shield|flow_shield_beta=0.41275298275299999|max_flow_shield=0.68616040490999997,14650fb0739d0383,1.38198828199,1.32379810505,1.35173118923,0.79652995278,0.816543554044,1.0496005121,0.0671007858508,0.976178558679,1,0.944361644362,0,0.412752982753,0.68616040491,0.929929154929,11.5262622513,1,0,0,0,1,0,50,25,0,2717,54.34,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,medium_local_perturbation_10pct,,,g553_registry_000056,,,random-32-32-20|50|487|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000059,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|487|25|0|14650fb0739d0383,random-32-32-20|a50|s487|it0|g553_stage0_smoke_random_32_32_20_a50_s487_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000057,repair5g553_theta_553000057,repair5g553_theta_553000057,coordinate_sweep_each_field,random-32-32-20,random,50,487,2000,0,False,False,,,1207,335.5668,1,0,2717,,,False,,True,fbcf27bf34de68c,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.59999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.6,0.75,1,11,1,0,0,0,1,0,50,25,0,2717,54.34,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,coordinate_sweep_each_field,,,g553_registry_000057,,,random-32-32-20|50|487|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000060,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|487|25|0|14650fb0739d0383,random-32-32-20|a50|s487|it0|g553_stage0_smoke_random_32_32_20_a50_s487_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000058,repair5g553_theta_553000058,repair5g553_theta_553000058,lambda_flow_lambda_cong_grid,random-32-32-20,random,50,487,2000,0,False,False,,,1207,347.7174,1,0,2717,,,False,,True,28a3c7eea3ab2fcd,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.15606890606900001|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.87744537744499995|lambda_flow=1.12685662686|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.156068906069,0.95,1,0.877445377445,1.12685662686,0.35,0.75,1,11,1,0,0,0,1,0,50,25,0,2717,54.34,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,lambda_flow_lambda_cong_grid,,,g553_registry_000058,,,random-32-32-20|50|487|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000061,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|487|25|0|14650fb0739d0383,random-32-32-20|a50|s487|it0|g553_stage0_smoke_random_32_32_20_a50_s487_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000059,repair5g553_theta_553000059,repair5g553_theta_553000059,flow_shield_beta_cap_grid,random-32-32-20,random,50,487,2000,0,False,False,,,1207,331.6018,1,0,2717,,,False,,True,50be2c7b30c6453c,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.038327238327200003|max_flow_shield=1.2663847663800001,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.0383272383272,1.26638476638,1,11,1,0,0,0,1,0,50,25,0,2717,54.34,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,flow_shield_beta_cap_grid,,,g553_registry_000059,,,random-32-32-20|50|487|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000062,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|487|25|0|14650fb0739d0383,random-32-32-20|a50|s487|it0|g553_stage0_smoke_random_32_32_20_a50_s487_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000060,repair5g553_theta_553000060,repair5g553_theta_553000060,alpha_flow_wait_progress_grid,random-32-32-20,random,50,487,2000,0,False,False,,,1207,327.5985,1,0,2717,,,False,,True,8d16d8bfc4ecefc3,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.33710783710800002|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0.98739848739799996|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.337107837108,0.95,1,1,0.987398487398,0.35,0.75,1,11,1,0,0,0,1,0,50,25,0,2717,54.34,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,alpha_flow_wait_progress_grid,,,g553_registry_000060,,,random-32-32-20|50|487|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000063,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|487|25|0|14650fb0739d0383,random-32-32-20|a50|s487|it0|g553_stage0_smoke_random_32_32_20_a50_s487_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000061,repair5g553_theta_553000061,repair5g553_theta_553000061,alpha_cong_commit_nonprogress_grid,random-32-32-20,random,50,487,2000,0,False,False,,,1207,336.4881,1,0,2717,,,False,,True,6ecd3099de826001,alpha_commit=1.5012235012199999|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=0.97929247929200003|alpha_cong_commit_nonprogress=1.5012235012199999|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,0.979292479292,1.50122350122,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,0,1,0,50,25,0,2717,54.34,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,alpha_cong_commit_nonprogress_grid,,,g553_registry_000061,,,random-32-32-20|50|487|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000064,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|487|25|0|14650fb0739d0383,random-32-32-20|a50|s487|it0|g553_stage0_smoke_random_32_32_20_a50_s487_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000062,repair5g553_theta_553000062,repair5g553_theta_553000062,edge_cost_clamp_grid,random-32-32-20,random,50,487,2000,0,False,False,,,1207,311.9752,1,0,2717,,,False,,True,fd112febe471a211,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.54424854424900004|max_edge_cost=8.5874125874100002|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.544248544249,8.58741258741,1,0,0,0,1,0,50,25,0,2717,54.34,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,edge_cost_clamp_grid,,,g553_registry_000062,,,random-32-32-20|50|487|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000065,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|487|25|0|14650fb0739d0383,random-32-32-20|a50|s487|it0|g553_stage0_smoke_random_32_32_20_a50_s487_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000063,repair5g553_theta_553000063,repair5g553_theta_553000063,rho_decay_grid,random-32-32-20,random,50,487,2000,0,False,False,,,1207,328.5886,1,0,2717,,,False,,True,906ab5412299333f,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.99066009066000005|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.99066009066000005|rho_flow_decay=0.99796859796899995|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0,0.99066009066,0.997968597969,1,0,0.35,0.75,1,11,1,0,0,0,1,0,50,25,0,2717,54.34,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,rho_decay_grid,,,g553_registry_000063,,,random-32-32-20|50|487|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000066,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|487|25|0|14650fb0739d0383,random-32-32-20|a50|s487|it0|g553_stage0_smoke_random_32_32_20_a50_s487_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000064,repair5g553_theta_553000064,repair5g553_theta_553000064,sobol_local_global_static,random-32-32-20,random,50,487,2000,0,False,False,,,1207,334.5417,1,0,2717,,,False,,True,e6ae12b3aa9718ff,alpha_commit=1.0496969871999999|alpha_block=1.0175240800200001|alpha_wait_spillover=0.61114042363999999|rho_decay=0.96081528581499998|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.37217612218|alpha_cong_commit_nonprogress=1.0496969871999999|alpha_cong_block=1.0175240800200001|alpha_cong_wait_progress=0.56326262576300001|alpha_cong_wait_nonprogress=0.61114042363999999|alpha_flow_commit_progress=0.62855950356000001|alpha_flow_wait_progress=0.0132706382706|rho_cong_decay=0.96081528581499998|rho_flow_decay=0.979721729722|lambda_cong=0.89206114206099996|lambda_flow=0.35330135330099999|min_edge_cost=0.99140911640899998|max_edge_cost=11.770309770300001|goal_projection_mode=flow_shield|flow_shield_beta=0.32138177138200003|max_flow_shield=0.52700008949999999,14650fb0739d0383,1.37217612218,1.0496969872,1.01752408002,0.563262625763,0.61114042364,0.62855950356,0.0132706382706,0.960815285815,0.979721729722,0.892061142061,0.353301353301,0.321381771382,0.5270000895,0.991409116409,11.7703097703,1,0,0,0,1,0,50,25,0,2717,54.34,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,sobol_local_global_static,,,g553_registry_000064,,,random-32-32-20|50|487|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000067,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|487|25|0|14650fb0739d0383,random-32-32-20|a50|s487|it0|g553_stage0_smoke_random_32_32_20_a50_s487_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000065,repair5g553_theta_553000065,repair5g553_theta_553000065,cma_es_or_ranked_search_candidates,random-32-32-20,random,50,487,2000,0,False,False,,,1207,339.7352,1,0,2717,,,False,,True,79f9080e2b04e3c5,alpha_commit=1.5395027895|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.5395027895|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.92759897759900001|lambda_flow=0.038382638382599997|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.33806283806300003|max_flow_shield=0.80704795704800003,14650fb0739d0383,1.25,1.5395027895,1.25,0.75,0.75,1,0,0.95,1,0.927598977599,0.0383826383826,0.338062838063,0.807047957048,1,11,1,0,0,0,1,0,50,25,0,2717,54.34,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,cma_es_or_ranked_search_candidates,,,g553_registry_000065,,,random-32-32-20|50|487|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000068,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|487|25|0|14650fb0739d0383,random-32-32-20|a50|s487|it0|g553_stage0_smoke_random_32_32_20_a50_s487_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000066,repair5g553_theta_553000066,repair5g553_theta_553000066,negative_random_wide_control,random-32-32-20,random,50,487,2000,0,False,False,,,1207,298.9176,1,0,2717,,,False,,True,2e62a2f5990941ee,alpha_commit=1.3488695988699999|alpha_block=0.67910042910000001|alpha_wait_spillover=0.55060130060099999|rho_decay=0.99860269860299999|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=0.90944040944000004|alpha_cong_commit_nonprogress=1.3488695988699999|alpha_cong_block=0.67910042910000001|alpha_cong_wait_progress=0.39944664944699998|alpha_cong_wait_nonprogress=0.55060130060099999|alpha_flow_commit_progress=0.369898869899|alpha_flow_wait_progress=0.94388844388799997|rho_cong_decay=0.99860269860299999|rho_flow_decay=0.98346978347000003|lambda_cong=1.35608585609|lambda_flow=0.241092241092|min_edge_cost=0.85583860583899996|max_edge_cost=11.8701438701|goal_projection_mode=none|flow_shield_beta=0.68871908871900001|max_flow_shield=1.06484456484,14650fb0739d0383,0.90944040944,1.34886959887,0.6791004291,0.399446649447,0.550601300601,0.369898869899,0.943888443888,0.998602698603,0.98346978347,1.35608585609,0.241092241092,0.688719088719,1.06484456484,0.855838605839,11.8701438701,0,0,1,0,1,0,50,25,0,2717,54.34,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,negative_random_wide_control,,,g553_registry_000066,,,random-32-32-20|50|487|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000069,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|487|25|0|14650fb0739d0383,random-32-32-20|a50|s487|it0|g553_stage0_smoke_random_32_32_20_a50_s487_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000067,repair5g553_theta_553000067,repair5g553_theta_553000067,tiny_local_perturbation_2pct,random-32-32-20,random,50,487,2000,0,False,False,,,1207,336.2186,1,0,2717,,,False,,True,c86d749a7ba49598,alpha_commit=1.2672682235199999|alpha_block=1.2644334719300001|alpha_wait_spillover=0.77105233730199996|rho_decay=0.96515840990799995|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2411009036|alpha_cong_commit_nonprogress=1.2672682235199999|alpha_cong_block=1.2644334719300001|alpha_cong_wait_progress=0.73335727710700005|alpha_cong_wait_nonprogress=0.77105233730199996|alpha_flow_commit_progress=0.97952275202299999|alpha_flow_wait_progress=0.020323126573099998|rho_cong_decay=0.96515840990799995|rho_flow_decay=0.980522600523|lambda_cong=1.01885111885|lambda_flow=0.026891531891499999|min_edge_cost=1|max_edge_cost=10.805037949999999|goal_projection_mode=flow_shield|flow_shield_beta=0.363682569683|max_flow_shield=0.76339448839400004,14650fb0739d0383,1.2411009036,1.26726822352,1.26443347193,0.733357277107,0.771052337302,0.979522752023,0.0203231265731,0.965158409908,0.980522600523,1.01885111885,0.0268915318915,0.363682569683,0.763394488394,1,10.80503795,1,0,0,0,1,0,50,25,0,2717,54.34,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,tiny_local_perturbation_2pct,,,g553_registry_000067,,,random-32-32-20|50|487|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000070,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|487|25|0|14650fb0739d0383,random-32-32-20|a50|s487|it0|g553_stage0_smoke_random_32_32_20_a50_s487_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000068,repair5g553_theta_553000068,repair5g553_theta_553000068,small_local_perturbation_5pct,random-32-32-20,random,50,487,2000,0,False,False,,,1207,361.8478,1,0,2717,,,False,,True,b3cbe63a42fc83ae,alpha_commit=1.2097913816700001|alpha_block=1.3016168047400001|alpha_wait_spillover=0.713790779416|rho_decay=0.97319243256700005|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.30834469584|alpha_cong_commit_nonprogress=1.2097913816700001|alpha_cong_block=1.3016168047400001|alpha_cong_wait_progress=0.70040896603400005|alpha_cong_wait_nonprogress=0.713790779416|alpha_flow_commit_progress=0.96085361710399997|alpha_flow_wait_progress=0|rho_cong_decay=0.97319243256700005|rho_flow_decay=0.97740022739999999|lambda_cong=1.02205830956|lambda_flow=0|min_edge_cost=0.96065147315099997|max_edge_cost=10.6360933736|goal_projection_mode=flow_shield|flow_shield_beta=0.37151695151699998|max_flow_shield=0.78320600195599999,14650fb0739d0383,1.30834469584,1.20979138167,1.30161680474,0.700408966034,0.713790779416,0.960853617104,0,0.973192432567,0.9774002274,1.02205830956,0,0.371516951517,0.783206001956,0.960651473151,10.6360933736,1,0,0,0,1,0,50,25,0,2717,54.34,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,small_local_perturbation_5pct,,,g553_registry_000068,,,random-32-32-20|50|487|2000|stage0_short25_t050_i2,True,
