checkpoint_id,split,map_name,agents,seed,iteration,selected_rule,selected_decision,selected_rule_harmful,selected_vs_additive_delta
maze-32-32-2__a100__i16__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,100,16,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i16__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,100,16,2,block_light,use_nonadditive,False,0.0136018371312
maze-32-32-2__a100__i16__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,100,16,3,block_light,use_nonadditive,False,0.0
maze-32-32-2__a100__i17__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,100,17,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a100__i17__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,100,17,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i17__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,100,17,2,wait_light,use_nonadditive,False,-0.0101633393829
maze-32-32-2__a100__i17__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,100,17,3,decay_090,use_nonadditive,False,0.031941923775
maze-32-32-2__a100__i18__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,100,18,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a100__i18__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,100,18,1,wait_light,use_nonadditive,False,-0.00390988642711
maze-32-32-2__a100__i18__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,100,18,2,commit_heavy,use_nonadditive,False,0.00223422081549
maze-32-32-2__a100__i18__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,100,18,3,decay_095,use_nonadditive,False,-0.00390988642711
maze-32-32-2__a100__i19__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,100,19,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a100__i19__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,100,19,1,wait_light,use_nonadditive,False,0.0283153391729
maze-32-32-2__a100__i19__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,100,19,2,wait_light,use_nonadditive,False,-0.00937054389896
maze-32-32-2__a100__i19__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,100,19,3,block_light,use_nonadditive,False,0.0338154410267
maze-32-32-2__a100__i1__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,100,1,0,decay_090,use_nonadditive,False,0.0
maze-32-32-2__a100__i1__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,100,1,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i1__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,100,1,2,wait_light,use_nonadditive,False,-0.015899738122
maze-32-32-2__a100__i1__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,100,1,3,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i20__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,100,20,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a100__i20__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,100,20,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i20__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,100,20,2,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i20__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,100,20,3,block_light,use_nonadditive,False,0.0
maze-32-32-2__a100__i21__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,100,21,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a100__i21__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,100,21,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i21__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,100,21,2,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i21__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,100,21,3,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i22__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,100,22,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a100__i22__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,100,22,1,wait_light,use_nonadditive,False,0.0199163513244
maze-32-32-2__a100__i22__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,100,22,2,wait_light,use_nonadditive,True,-0.0256920932085
maze-32-32-2__a100__i22__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,100,22,3,block_light,use_nonadditive,False,-0.000398327026489
maze-32-32-2__a100__i23__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,100,23,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a100__i23__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,100,23,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i23__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,100,23,2,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i23__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,100,23,3,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i24__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,100,24,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a100__i24__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,100,24,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i24__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,100,24,2,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i24__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,100,24,3,wait_light,use_nonadditive,False,0.017364460737
maze-32-32-2__a100__i25__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,100,25,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a100__i25__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,100,25,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i25__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,100,25,2,block_light,use_nonadditive,False,0.0188093498904
maze-32-32-2__a100__i25__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,100,25,3,block_light,use_nonadditive,False,0.00766983199416
maze-32-32-2__a100__i2__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,100,2,0,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i2__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,100,2,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i2__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,100,2,2,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i2__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,100,2,3,block_light,use_nonadditive,True,-0.0310919647874
maze-32-32-2__a100__i3__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,100,3,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a100__i3__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,100,3,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i3__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,100,3,2,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i3__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,100,3,3,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i4__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,100,4,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a100__i4__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,100,4,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i4__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,100,4,2,wait_light,use_nonadditive,False,-0.00820767322008
maze-32-32-2__a100__i4__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,100,4,3,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i5__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,100,5,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a100__i5__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,100,5,1,wait_light,use_nonadditive,False,0.0140010770059
maze-32-32-2__a100__i5__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,100,5,2,wait_light,use_nonadditive,False,0.0393107162089
maze-32-32-2__a100__i5__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,100,5,3,block_light,use_nonadditive,False,0.00843654640101
maze-32-32-2__a100__i6__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,100,6,0,wait_light,use_nonadditive,False,0.0491743119266
maze-32-32-2__a100__i6__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,100,6,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i6__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,100,6,2,block_light,use_nonadditive,False,-0.00110091743119
maze-32-32-2__a100__i6__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,100,6,3,wait_light,use_nonadditive,False,0.00917431192661
maze-32-32-2__a100__i7__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,100,7,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a100__i7__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,100,7,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i7__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,100,7,2,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i7__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,100,7,3,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i8__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,100,8,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a100__i8__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,100,8,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i8__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,100,8,2,wait_light,use_nonadditive,False,0.00358490566038
maze-32-32-2__a100__i8__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,100,8,3,block_light,use_nonadditive,False,0.0254716981132
maze-32-32-2__a100__i9__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,100,9,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a100__i9__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,100,9,1,wait_light,use_nonadditive,False,-0.00709833795014
maze-32-32-2__a100__i9__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,100,9,2,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a100__i9__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,100,9,3,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i10__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,200,10,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a200__i10__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,200,10,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i10__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,200,10,2,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i10__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,200,10,3,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i11__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,200,11,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a200__i11__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,200,11,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i11__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,200,11,2,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i11__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,200,11,3,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i12__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,200,12,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a200__i12__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,200,12,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i12__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,200,12,2,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i12__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,200,12,3,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i13__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,200,13,0,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i13__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,200,13,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i13__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,200,13,2,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i13__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,200,13,3,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i14__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,200,14,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a200__i14__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,200,14,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i14__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,200,14,2,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i14__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,200,14,3,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i15__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,200,15,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a200__i15__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,200,15,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i15__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,200,15,2,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i15__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,200,15,3,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i16__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,200,16,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a200__i16__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,200,16,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i16__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,200,16,2,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i16__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,200,16,3,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i17__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,200,17,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a200__i17__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,200,17,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i17__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,200,17,2,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i17__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,200,17,3,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i18__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,200,18,0,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i18__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,200,18,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i18__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,200,18,2,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i18__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,200,18,3,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i19__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,200,19,0,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i19__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,200,19,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i19__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,200,19,2,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i19__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,200,19,3,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i1__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,200,1,0,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i1__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,200,1,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i1__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,200,1,2,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i1__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,200,1,3,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i20__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,200,20,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a200__i20__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,200,20,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i20__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,200,20,2,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i20__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,200,20,3,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i21__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,200,21,0,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i21__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,200,21,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i21__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,200,21,2,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i21__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,200,21,3,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i22__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,200,22,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a200__i22__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,200,22,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i22__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,200,22,2,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i22__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,200,22,3,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i23__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,200,23,0,decay_095,use_nonadditive,False,0.0
maze-32-32-2__a200__i23__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,200,23,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i23__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,200,23,2,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i23__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,200,23,3,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i24__phase4_phase4-full-repair5-expand5000__iter0,train,maze-32-32-2,200,24,0,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i24__phase4_phase4-full-repair5-expand5000__iter1,train,maze-32-32-2,200,24,1,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i24__phase4_phase4-full-repair5-expand5000__iter2,train,maze-32-32-2,200,24,2,additive_ltm,defer_ltm,False,0.0
maze-32-32-2__a200__i24__phase4_phase4-full-repair5-expand5000__iter3,train,maze-32-32-2,200,24,3,additive_ltm,defer_ltm,False,0.0
