candidate_id,stage,candidate_family,candidate_rows,raw_generated_rows,success_regression_count_vs_g554_c00051,success_gain_count_vs_g554_c00051,success_rate_delta_vs_g554_c00051,both_success_quality_pairs_vs_g554_c00051,quality_delta_mean_vs_g554_c00051,bootstrap_ci_upper,better_count_vs_g554_c00051,worse_count_vs_g554_c00051,support_strata,support_seed_blocks,fingerprint_match_rate,candidate_recognized_all,cost_finite_all,theta_in_bounds_all,materialization_gate_passed,support_gate_passed,quality_gate_passed,ci_gate_passed,better_worse_gate_passed,success_rate_gate_passed,validation_ready,not_ready_reason,distance_from_g554_c00051,goal_projection_mode,active_field_deltas,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g556_c048349,stage1,,100,100,0,0,0,100,-0.0055077008694,0.00239397059201,44,40,24,75,1,True,True,True,True,True,True,False,True,True,True,,0.0921199316405,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.12295261931,1.25,0.75,0.75,1.0685839272,0.70256072419,0.984989647531,1,0.679046165862,0.65,0.304202167535,0.789197674073,1,10.731376198,1,0,0,False,False,False,False,False
g556_c059977,stage1,,100,100,0,0,0,100,-0.0054865937251,-0.00141415444197,51,34,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.129338428984,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.11787109956,1.25,0.75,0.75,1.08843587414,0.680255757355,0.984670351889,1,0.683402872791,0.65,0.297673392721,0.848173728395,1,10.653708891,1,0,0,False,False,False,False,False
g556_c063336,stage1,,100,100,0,0,0,100,-0.0054752848529,-0.00112286729873,48,30,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.13824432127,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.12640356396,1.25,0.75,0.75,1.09600360644,0.701248893126,0.986214398457,1,0.669165157505,0.65,0.319346782901,0.855847481624,1,10.6965774024,1,0,0,False,False,False,False,False
g556_c079291,stage1,,100,100,0,0,0,100,-0.0054636226695,-0.0011344915294,48,28,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.158675676977,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.1194742535,1.25,0.75,0.75,1.01432693297,0.721723747951,0.981528333815,1,0.659537053389,0.65,0.331828395856,0.845899221469,1,10.6583071932,1,0,0,False,False,False,False,False
g556_c064317,stage1,,100,100,0,0,0,100,-0.0054450612614,-0.00143356663372,52,32,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.12314065459,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.12835988809,1.25,0.75,0.75,1.04411392611,0.671151458418,0.981520606938,1,0.642151234546,0.65,0.318748781495,0.836513154627,0.987716239851,10.6643039312,1,0,0,False,False,False,False,False
g556_c046438,stage1,,100,100,0,0,0,100,-0.0054328920511,0.00107730919481,45,37,24,75,1,True,True,True,True,True,True,False,True,True,True,,0.0782195653427,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.1209830621,1.25,0.75,0.75,1.06452248838,0.700386541963,0.98309340972,1,0.666664755006,0.65,0.307759930462,0.785221814751,1,10.7510192971,1,0,0,False,False,False,False,False
g556_c015676,stage1,,100,100,0,0,0,100,-0.0054290724143,-0.000954932891825,50,29,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.126436020704,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.15211334683,1.25,0.75,0.75,1.07836183687,0.66388259835,0.980564509806,1,0.668369304892,0.65,0.326435448435,0.802771283978,1,10.6227363019,1,0,0,False,False,False,False,False
g556_c005484,stage1,,100,100,0,0,0,100,-0.005422139873,-0.00152341577152,53,30,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.0979674980926,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.16089591048,1.25,0.75,0.75,1.01362513158,0.6618240664,0.983142005674,1,0.669213649359,0.65,0.314945954504,0.821105740849,1,10.7447793698,1,0,0,False,False,False,False,False
g556_c070687,stage1,,100,100,0,0,0,100,-0.0054086632183,0.00224354458491,50,29,24,75,1,True,True,True,True,True,True,False,True,True,True,,0.123024578945,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.11822631724,1.25,0.75,0.75,1.04209065268,0.694395543686,0.981024528826,1,0.657332132004,0.65,0.330299876442,0.831570769454,1,10.6188963834,1,0,0,False,False,False,False,False
g556_c004831,stage1,,100,100,0,0,0,100,-0.0053815083691,-0.000610591567701,50,27,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.134378069353,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.15872756761,1.25,0.75,0.75,1.08256282176,0.66622762569,0.9817999271,1,0.651639727581,0.65,0.297453557381,0.839867875813,1,10.7675356875,1,0,0,False,False,False,False,False
g556_c002422,stage1,,100,100,0,0,0,100,-0.0053652595787,-0.0012360871141,49,28,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.155350636942,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.11058399017,1.25,0.75,0.75,1.00988911829,0.660964720228,0.981292962021,1,0.646740495779,0.65,0.319570238231,0.834950281816,1,10.6405520465,1,0,0,False,False,False,False,False
g556_c004024,stage1,,100,100,0,0,0,100,-0.0053591816785,-0.000901913046992,52,32,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.095265395202,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.15282984843,1.25,0.75,0.75,1.04787994831,0.715605735055,0.983092660222,1,0.681384385847,0.65,0.314746562302,0.849536616807,1,10.7419440743,1,0,0,False,False,False,False,False
g556_c045736,stage1,,100,100,0,0,0,100,-0.0053429422927,0.00022466266494,51,32,24,75,1,True,True,True,True,True,True,False,True,True,True,,0.130934014704,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.10631963109,1.25,0.75,0.75,1.07371822205,0.693654027785,0.983930193459,1,0.666333466,0.65,0.317883242092,0.802274288594,0.981376224621,10.6229993711,1,0,0,False,False,False,False,False
g556_c064825,stage1,,100,100,0,0,0,100,-0.0053325750574,-0.00179448117402,46,32,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.125960822108,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.16159434026,1.25,0.75,0.75,1.02248071576,0.689349650074,0.981413805759,1,0.660998462005,0.65,0.32275386548,0.834602666608,1,10.624049668,1,0,0,False,False,False,False,False
g556_c005005,stage1,,100,100,0,0,0,100,-0.0053253764684,-0.00134885906665,52,26,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.131778438664,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.14560139637,1.25,0.75,0.75,1.01902678187,0.656509531094,0.984960271619,1,0.678524662426,0.65,0.322422228875,0.844893710735,1,10.7491767046,1,0,0,False,False,False,False,False
g556_c016273,stage1,,100,100,0,0,0,100,-0.00530272051,-0.000937172956363,43,33,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.139767753684,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.12703149708,1.25,0.75,0.75,1.02663180856,0.681728299188,0.984584573146,1,0.678308528074,0.65,0.327538454326,0.842380490775,0.982247861506,10.8018051627,1,0,0,False,False,False,False,False
g556_c059815,stage1,,100,100,0,0,0,100,-0.0052332643472,-0.000971714208479,51,34,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.14992470624,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.16055182527,1.25,0.75,0.75,1.01468037541,0.656081244879,0.983710620868,1,0.654410686768,0.65,0.299381861196,0.840057215245,1,10.7598290367,1,0,0,False,False,False,False,False
g556_c065809,stage1,,100,100,0,0,0,100,-0.005199171876,0.000321440023736,43,35,24,75,1,True,True,True,True,True,True,False,True,True,True,,0.129870420401,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.12302980533,1.25,0.75,0.75,1.03157684372,0.700794355739,0.981563115111,1,0.702080390759,0.65,0.326301382837,0.841540557045,0.995782839901,10.6751638906,1,0,0,False,False,False,False,False
g556_c018514,stage1,,100,100,0,0,0,100,-0.0051876776457,-0.000669284728518,46,34,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.123581695255,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.11397754249,1.25,0.75,0.75,1.08248636099,0.693505120107,0.983528374115,1,0.651066044802,0.65,0.305698783845,0.841971307002,1,10.797715323,1,0,0,False,False,False,False,False
g556_c017076,stage1,,100,100,0,0,0,100,-0.0051712311295,-0.000789295958165,51,31,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.153730970799,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.11809951387,1.25,0.75,0.75,1.08844298112,0.714989736903,0.98129329282,1,0.662542869371,0.65,0.340714072399,0.793726792986,1,10.7845009306,1,0,0,False,False,False,False,False
g556_c000964,stage1,,100,100,0,0,0,100,-0.0051645862681,-0.00112571612783,51,28,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.137551453349,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.15404376479,1.25,0.75,0.75,1.0499165252,0.693953892511,0.983690511328,1,0.647081585755,0.65,0.290322286775,0.846256902896,1,10.6342047975,1,0,0,False,False,False,False,False
g556_c059043,stage1,,100,100,0,0,0,100,-0.0051516406189,-0.000924957119392,52,30,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.128052895838,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.12847360275,1.25,0.75,0.75,1.07383105696,0.700272846054,0.980457929726,1,0.649600620198,0.65,0.320079481503,0.849334336163,1,10.6626552802,1,0,0,False,False,False,False,False
g556_c030679,stage1,,100,100,0,0,0,100,-0.0051432885472,-0.00112772269435,42,26,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.0638258635202,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.12466742604,1.25,0.75,0.75,1.04317011244,0.666246441258,0.982190528178,1,0.681347443458,0.65,0.32358384299,0.818922716773,1,10.7333971699,1,0,0,False,False,False,False,False
g556_c079201,stage1,,100,100,0,0,0,100,-0.0051020583686,-0.000659281381153,48,30,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.163491301511,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.09751829062,1.25,0.75,0.75,1.07363968903,0.65071764347,0.981632156604,1,0.648751368746,0.65,0.319561339058,0.841609305588,1,10.8201724516,1,0,0,False,False,False,False,False
g556_c020860,stage1,,100,100,0,0,0,100,-0.0050978630636,-0.000681695106785,52,32,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.0978098840758,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.1504414331,1.25,0.75,0.75,1.06457834447,0.689784151895,0.98354345787,1,0.651748469755,0.65,0.316075075516,0.835840922269,0.996254209362,10.7648107657,1,0,0,False,False,False,False,False
g556_c074554,stage1,,100,100,0,0,0,100,-0.0050907878261,-0.000748610426993,48,28,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.126632747598,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.15255777675,1.25,0.75,0.75,1.07007843047,0.655071259159,0.981701917394,1,0.664080840257,0.65,0.327176848211,0.834181636622,0.996494002393,10.6511259068,1,0,0,False,False,False,False,False
g556_c012805,stage1,,100,100,0,0,0,100,-0.0050811957241,0.000120751909664,46,34,24,75,1,True,True,True,True,True,True,False,True,True,True,,0.10315745554,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.12514119025,1.25,0.75,0.75,1.03336924309,0.65591421913,0.983173660229,1,0.683577209268,0.65,0.328132051345,0.826584759412,1,10.6722647733,1,0,0,False,False,False,False,False
g556_c044161,stage1,,100,100,0,0,0,100,-0.0050786537931,-0.000653153861126,45,35,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.0822394032826,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.14925478666,1.25,0.75,0.75,1.04007953296,0.689843073593,0.981698495155,1,0.657425157725,0.65,0.314194549158,0.827885030511,1,10.7818492446,1,0,0,False,False,False,False,False
g556_c059830,stage1,,100,100,0,0,0,100,-0.0050197299712,-0.000948257627463,51,32,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.0960379918908,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.14154344104,1.25,0.75,0.75,1.07297312553,0.69726428258,0.984159737771,1,0.685274356677,0.65,0.303938523926,0.834209283414,0.997020703313,10.6654055339,1,0,0,False,False,False,False,False
g556_c013417,stage1,,100,100,0,0,0,100,-0.0050131808596,-0.00114688629354,49,30,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.109740405791,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.11811628945,1.25,0.75,0.75,1.07054559657,0.689691114674,0.982029237412,1,0.690947647157,0.65,0.313687940678,0.840953019432,0.983972300583,10.7820896339,1,0,0,False,False,False,False,False
g556_c024658,stage1,,100,100,0,0,0,100,-0.0050056676536,-0.000622627069016,51,37,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.122682231948,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.15966235544,1.25,0.75,0.75,1.08388710029,0.700003593112,0.983578056016,1,0.661292423623,0.65,0.318444516408,0.831642547364,0.995132582102,10.6515609655,1,0,0,False,False,False,False,False
g556_c022375,stage1,,100,100,0,0,0,100,-0.0050047819453,-0.000301983033149,44,33,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.111099065711,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.12481463498,1.25,0.75,0.75,1.03749537447,0.68141405388,0.983655681433,1,0.681026960919,0.65,0.32948733008,0.842074919192,1,10.8201938356,1,0,0,False,False,False,False,False
g556_c043450,stage1,,100,100,0,0,0,100,-0.0050009793993,-0.000610085778922,51,36,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.0944428366707,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.13972232463,1.25,0.75,0.75,1.03511468661,0.70493085333,0.980606370931,1,0.682728804314,0.65,0.31859728195,0.83376704724,0.995644804316,10.7032776903,1,0,0,False,False,False,False,False
g556_c025576,stage1,,100,100,0,0,0,100,-0.0049962667143,-0.000380736868471,53,34,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.121630832611,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.16100512328,1.25,0.75,0.75,1.08058139896,0.674577435015,0.98078992313,1,0.671499608001,0.65,0.316550256091,0.839700223191,0.994813561184,10.7905126186,1,0,0,False,False,False,False,False
g556_c022636,stage1,,100,100,0,0,0,100,-0.0049946322184,-0.000911059660094,48,34,24,75,1,True,True,True,True,True,True,True,True,True,True,,0.134410456771,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.11378145558,1.25,0.75,0.75,1.06768126591,0.667797083481,0.981216843849,1,0.653720946837,0.65,0.317828505856,0.8281722559,0.978427669967,10.7663106372,1,0,0,False,False,False,False,False
