g539_probe_row_id,context_budget_iteration_key,context_key,role,planned_candidate_id,planned_method,materialized_candidate_id,materialization_source,raw_solver_result_id,source_round,commit,branch,dirty_state,binary_path,method,method_alias,candidate_id,update_params_fingerprint,map,map_family,agents,seed,budget_ms,ltm_max_iterations,iteration,solution_found,sum_of_loss_ratio,time_to_first_solution,expanded_nodes,high_level_expansions,low_level_pibt_calls,trace_event_count,pibt_failure_audit_count,traffic_before_hash,traffic_after_hash,raw_checkpoint_source,trace_backend,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g539_probe_00000128,warehouse-10-20-10-2-1|100|486|2000|final,warehouse-10-20-10-2-1|100|486|2000,param::repair5g539_s1_000,repair5g539_s1_000,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,repair5g539_s1_000,new_g539_probe_real_solver_execution,g539_probe_raw_00000204,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,repair5g539_s1_000__b2000__i2,repair5g539_s1_000,,warehouse-10-20-10-2-1,warehouse,100,486,2000,2,final,False,,,1,0,0,0,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000129,warehouse-10-20-10-2-1|100|486|2000|0,warehouse-10-20-10-2-1|100|486|2000,param::repair5g539_s1_001,repair5g539_s1_001,repair5g518_grid_c1p00_b1p25_f0p5_w0p75_dc0p98_df0p98_beta0p15_max0p75_c0,repair5g539_s1_001,new_g539_probe_real_solver_execution,g539_probe_raw_00000111,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p00_b1p25_f0p5_w0p75_dc0p98_df0p98_beta0p15_max0p75_c0,repair5g539_s1_001__b2000__i2,repair5g539_s1_001,alpha_commit=1|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97999999999999998|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1|alpha_cong_commit_nonprogress=1|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=0.5|alpha_flow_wait_progress=0|rho_cong_decay=0.97999999999999998|rho_flow_decay=0.97999999999999998|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.14999999999999999|max_flow_shield=0.75,warehouse-10-20-10-2-1,warehouse,100,486,2000,2,0,False,,,1,0,0,0,0,14650fb0739d0383,14650fb0739d0383,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_warehouse_10_20_10_2_1_a100_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000130,warehouse-10-20-10-2-1|100|486|2000|final,warehouse-10-20-10-2-1|100|486|2000,param::repair5g539_s1_001,repair5g539_s1_001,repair5g518_grid_c1p00_b1p25_f0p5_w0p75_dc0p98_df0p98_beta0p15_max0p75_c0,repair5g539_s1_001,new_g539_probe_real_solver_execution,g539_probe_raw_00000205,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p00_b1p25_f0p5_w0p75_dc0p98_df0p98_beta0p15_max0p75_c0,repair5g539_s1_001__b2000__i2,repair5g539_s1_001,,warehouse-10-20-10-2-1,warehouse,100,486,2000,2,final,False,,,1,0,0,0,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000131,warehouse-10-20-10-2-1|100|486|2000|0,warehouse-10-20-10-2-1|100|486|2000,param::repair5g539_s1_002,repair5g539_s1_002,repair5g518_grid_c1p4_b1p25_f1p25_w0p25_dc1p00_df1p00_beta0p45_max0p4_c0,repair5g539_s1_002,new_g539_probe_real_solver_execution,g539_probe_raw_00000112,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p4_b1p25_f1p25_w0p25_dc1p00_df1p00_beta0p45_max0p4_c0,repair5g539_s1_002__b2000__i2,repair5g539_s1_002,alpha_commit=1.3999999999999999|alpha_block=1.25|alpha_wait_spillover=0.25|rho_decay=1|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.3999999999999999|alpha_cong_commit_nonprogress=1.3999999999999999|alpha_cong_block=1.25|alpha_cong_wait_progress=0.25|alpha_cong_wait_nonprogress=0.25|alpha_flow_commit_progress=1.25|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.45000000000000001|max_flow_shield=0.40000000000000002,warehouse-10-20-10-2-1,warehouse,100,486,2000,2,0,False,,,1,0,0,0,0,14650fb0739d0383,14650fb0739d0383,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_warehouse_10_20_10_2_1_a100_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000132,warehouse-10-20-10-2-1|100|486|2000|final,warehouse-10-20-10-2-1|100|486|2000,param::repair5g539_s1_002,repair5g539_s1_002,repair5g518_grid_c1p4_b1p25_f1p25_w0p25_dc1p00_df1p00_beta0p45_max0p4_c0,repair5g539_s1_002,new_g539_probe_real_solver_execution,g539_probe_raw_00000206,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p4_b1p25_f1p25_w0p25_dc1p00_df1p00_beta0p45_max0p4_c0,repair5g539_s1_002__b2000__i2,repair5g539_s1_002,,warehouse-10-20-10-2-1,warehouse,100,486,2000,2,final,False,,,1,0,0,0,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000133,warehouse-10-20-10-2-1|100|486|2000|0,warehouse-10-20-10-2-1|100|486|2000,param::repair5g539_s1_003,repair5g539_s1_003,repair5g518_grid_c1p25_b1p25_f1p00_w0p35_dc0p95_df0p9_beta0p3_max1p00_c0,repair5g539_s1_003,new_g539_probe_real_solver_execution,g539_probe_raw_00000113,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p25_b1p25_f1p00_w0p35_dc0p95_df0p9_beta0p3_max1p00_c0,repair5g539_s1_003__b2000__i2,repair5g539_s1_003,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.34999999999999998|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.34999999999999998|alpha_cong_wait_nonprogress=0.34999999999999998|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.90000000000000002|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.29999999999999999|max_flow_shield=1,warehouse-10-20-10-2-1,warehouse,100,486,2000,2,0,False,,,1,0,0,0,0,14650fb0739d0383,14650fb0739d0383,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_warehouse_10_20_10_2_1_a100_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000134,warehouse-10-20-10-2-1|100|486|2000|final,warehouse-10-20-10-2-1|100|486|2000,param::repair5g539_s1_003,repair5g539_s1_003,repair5g518_grid_c1p25_b1p25_f1p00_w0p35_dc0p95_df0p9_beta0p3_max1p00_c0,repair5g539_s1_003,new_g539_probe_real_solver_execution,g539_probe_raw_00000207,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p25_b1p25_f1p00_w0p35_dc0p95_df0p9_beta0p3_max1p00_c0,repair5g539_s1_003__b2000__i2,repair5g539_s1_003,,warehouse-10-20-10-2-1,warehouse,100,486,2000,2,final,False,,,1,0,0,0,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000135,warehouse-10-20-10-2-1|100|486|2000|0,warehouse-10-20-10-2-1|100|486|2000,param::repair5g539_s2_080,repair5g539_s2_080,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p25_max0p75_c0,repair5g539_s2_080,new_g539_probe_real_solver_execution,g539_probe_raw_00000114,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p25_max0p75_c0,repair5g539_s2_080__b2000__i2,repair5g539_s2_080,alpha_commit=1|alpha_block=1.25|alpha_wait_spillover=0.65000000000000002|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1|alpha_cong_commit_nonprogress=1|alpha_cong_block=1.25|alpha_cong_wait_progress=0.65000000000000002|alpha_cong_wait_nonprogress=0.65000000000000002|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.97999999999999998|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.25|max_flow_shield=0.75,warehouse-10-20-10-2-1,warehouse,100,486,2000,2,0,False,,,1,0,0,0,0,14650fb0739d0383,14650fb0739d0383,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_warehouse_10_20_10_2_1_a100_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000136,warehouse-10-20-10-2-1|100|486|2000|final,warehouse-10-20-10-2-1|100|486|2000,param::repair5g539_s2_080,repair5g539_s2_080,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p25_max0p75_c0,repair5g539_s2_080,new_g539_probe_real_solver_execution,g539_probe_raw_00000208,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p25_max0p75_c0,repair5g539_s2_080__b2000__i2,repair5g539_s2_080,,warehouse-10-20-10-2-1,warehouse,100,486,2000,2,final,False,,,1,0,0,0,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000137,warehouse-10-20-10-2-1|100|486|2000|0,warehouse-10-20-10-2-1|100|486|2000,param::repair5g539_s2_081,repair5g539_s2_081,repair5g518_grid_c1p1_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p3_max0p75_c0,repair5g539_s2_081,new_g539_probe_real_solver_execution,g539_probe_raw_00000115,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p1_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p3_max0p75_c0,repair5g539_s2_081__b2000__i2,repair5g539_s2_081,alpha_commit=1.1000000000000001|alpha_block=1.25|alpha_wait_spillover=0.65000000000000002|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.1000000000000001|alpha_cong_commit_nonprogress=1.1000000000000001|alpha_cong_block=1.25|alpha_cong_wait_progress=0.65000000000000002|alpha_cong_wait_nonprogress=0.65000000000000002|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.97999999999999998|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.29999999999999999|max_flow_shield=0.75,warehouse-10-20-10-2-1,warehouse,100,486,2000,2,0,False,,,1,0,0,0,0,14650fb0739d0383,14650fb0739d0383,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_warehouse_10_20_10_2_1_a100_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000138,warehouse-10-20-10-2-1|100|486|2000|final,warehouse-10-20-10-2-1|100|486|2000,param::repair5g539_s2_081,repair5g539_s2_081,repair5g518_grid_c1p1_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p3_max0p75_c0,repair5g539_s2_081,new_g539_probe_real_solver_execution,g539_probe_raw_00000209,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p1_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p3_max0p75_c0,repair5g539_s2_081__b2000__i2,repair5g539_s2_081,,warehouse-10-20-10-2-1,warehouse,100,486,2000,2,final,False,,,1,0,0,0,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000139,warehouse-10-20-10-2-1|100|486|2000|0,warehouse-10-20-10-2-1|100|486|2000,param::repair5g539_s3_112,repair5g539_s3_112,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,repair5g539_s3_112,new_g539_probe_real_solver_execution,g539_probe_raw_00000116,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,repair5g539_s3_112__b2000__i2,repair5g539_s3_112,alpha_commit=1.3999999999999999|alpha_block=1.6000000000000001|alpha_wait_spillover=0.75|rho_decay=1|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.3999999999999999|alpha_cong_commit_nonprogress=1.3999999999999999|alpha_cong_block=1.6000000000000001|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.25|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.59999999999999998|max_flow_shield=1.25,warehouse-10-20-10-2-1,warehouse,100,486,2000,2,0,False,,,1,0,0,0,0,14650fb0739d0383,14650fb0739d0383,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_warehouse_10_20_10_2_1_a100_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000140,warehouse-10-20-10-2-1|100|486|2000|final,warehouse-10-20-10-2-1|100|486|2000,param::repair5g539_s3_112,repair5g539_s3_112,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,repair5g539_s3_112,new_g539_probe_real_solver_execution,g539_probe_raw_00000210,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,repair5g539_s3_112__b2000__i2,repair5g539_s3_112,,warehouse-10-20-10-2-1,warehouse,100,486,2000,2,final,False,,,1,0,0,0,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000141,warehouse-10-20-10-2-1|100|486|2000|0,warehouse-10-20-10-2-1|100|486|2000,param::repair5g539_s3_113,repair5g539_s3_113,repair5g518_grid_c1p00_b1p00_f0p5_w0p25_dc0p98_df0p9_beta0p15_max0p4_c0,repair5g539_s3_113,new_g539_probe_real_solver_execution,g539_probe_raw_00000117,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p00_b1p00_f0p5_w0p25_dc0p98_df0p9_beta0p15_max0p4_c0,repair5g539_s3_113__b2000__i2,repair5g539_s3_113,alpha_commit=1|alpha_block=1|alpha_wait_spillover=0.25|rho_decay=0.97999999999999998|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=0.25|alpha_cong_wait_nonprogress=0.25|alpha_flow_commit_progress=0.5|alpha_flow_wait_progress=0|rho_cong_decay=0.97999999999999998|rho_flow_decay=0.90000000000000002|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.14999999999999999|max_flow_shield=0.40000000000000002,warehouse-10-20-10-2-1,warehouse,100,486,2000,2,0,False,,,1,0,0,0,0,14650fb0739d0383,14650fb0739d0383,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_warehouse_10_20_10_2_1_a100_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000142,warehouse-10-20-10-2-1|100|486|2000|final,warehouse-10-20-10-2-1|100|486|2000,param::repair5g539_s3_113,repair5g539_s3_113,repair5g518_grid_c1p00_b1p00_f0p5_w0p25_dc0p98_df0p9_beta0p15_max0p4_c0,repair5g539_s3_113,new_g539_probe_real_solver_execution,g539_probe_raw_00000211,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p00_b1p00_f0p5_w0p25_dc0p98_df0p9_beta0p15_max0p4_c0,repair5g539_s3_113__b2000__i2,repair5g539_s3_113,,warehouse-10-20-10-2-1,warehouse,100,486,2000,2,final,False,,,1,0,0,0,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000143,maze-32-32-4|50|486|500|0,maze-32-32-4|50|486|500,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g539_probe_real_solver_execution,g539_probe_raw_00000000,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b500__i2,repair5g59_additive_fallback,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,maze-32-32-4,maze,50,486,500,2,0,True,1.14014752371,,86,86,4250,4544,1,14650fb0739d0383,a1f0bf07a20fa35,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_maze_32_32_4_a50_b500.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000144,maze-32-32-4|50|486|500|final,maze-32-32-4|50|486|500,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g539_probe_real_solver_execution,g539_probe_raw_00000118,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b500__i2,repair5g59_additive_fallback,,maze-32-32-4,maze,50,486,500,2,final,True,1.14014752371,257,86,86,4250,4544,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000145,maze-32-32-4|50|486|500|0,maze-32-32-4|50|486|500,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g539_probe_real_solver_execution,g539_probe_raw_00000001,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b500__i2,repair5g59_static_flow_shield,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,maze-32-32-4,maze,50,486,500,2,0,True,1.14014752371,,86,86,4250,4544,1,14650fb0739d0383,38781d2612bedb83,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_maze_32_32_4_a50_b500.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000146,maze-32-32-4|50|486|500|final,maze-32-32-4|50|486|500,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g539_probe_real_solver_execution,g539_probe_raw_00000119,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b500__i2,repair5g59_static_flow_shield,,maze-32-32-4,maze,50,486,500,2,final,True,1.14014752371,260,86,86,4250,4544,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000147,maze-32-32-4|50|486|500|0,maze-32-32-4|50|486|500,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_g539_probe_real_solver_execution,g539_probe_raw_00000002,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b500__i2,repair5g59_high_beta_cap_safe,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.59999999999999998|max_flow_shield=0.75,maze-32-32-4,maze,50,486,500,2,0,True,1.14014752371,,86,86,4250,4544,1,14650fb0739d0383,38781d2612bedb83,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_maze_32_32_4_a50_b500.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000148,maze-32-32-4|50|486|500|final,maze-32-32-4|50|486|500,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_g539_probe_real_solver_execution,g539_probe_raw_00000120,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b500__i2,repair5g59_high_beta_cap_safe,,maze-32-32-4,maze,50,486,500,2,final,True,1.14014752371,250,86,86,4250,4544,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000149,maze-32-32-4|50|486|500|0,maze-32-32-4|50|486|500,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_g539_probe_real_solver_execution,g539_probe_raw_00000003,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap__b500__i2,repair5g59_low_beta_high_cap,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.20000000000000001|max_flow_shield=1.25,maze-32-32-4,maze,50,486,500,2,0,True,1.14014752371,,86,86,4250,4544,1,14650fb0739d0383,38781d2612bedb83,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_maze_32_32_4_a50_b500.jsonl,real_solver_trace,False,False,False,False,False
