split,context_id,map,map_family,agents,seed,nominal_budget_ms,budget_ms,horizon_id,short_budget_ms,base_time_limit_sec,ltm_max_iterations,scenario_hash,fresh_seed_block,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
stage1_search,stage1_search|maze|a50|s1256|b2000,maze-32-32-4,maze,50,1256,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,50049592640862,1240_1259,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1256|b1000,maze-32-32-4,maze,100,1256,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,65246625079369,1240_1259,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1256|b2000,maze-32-32-4,maze,100,1256,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,110931984588417,1240_1259,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1257|b1000,random-32-32-20,random,50,1257,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,261450221619097,1240_1259,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1257|b2000,random-32-32-20,random,50,1257,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,9147319532262,1240_1259,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1257|b1000,random-32-32-20,random,100,1257,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,263250431598028,1240_1259,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1257|b2000,random-32-32-20,random,100,1257,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,68326804852034,1240_1259,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1257|b1000,maze-32-32-4,maze,50,1257,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,83047527503864,1240_1259,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1257|b2000,maze-32-32-4,maze,50,1257,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,174284232648454,1240_1259,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1257|b1000,maze-32-32-4,maze,100,1257,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,21952092558652,1240_1259,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1257|b2000,maze-32-32-4,maze,100,1257,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,277892011674929,1240_1259,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1258|b1000,random-32-32-20,random,50,1258,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,274924336429408,1240_1259,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1258|b2000,random-32-32-20,random,50,1258,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,236515518750017,1240_1259,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1258|b1000,random-32-32-20,random,100,1258,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,117347313886322,1240_1259,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1258|b2000,random-32-32-20,random,100,1258,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,42207302271185,1240_1259,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1258|b1000,maze-32-32-4,maze,50,1258,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,78257653739552,1240_1259,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1258|b2000,maze-32-32-4,maze,50,1258,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,191073593685129,1240_1259,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1258|b1000,maze-32-32-4,maze,100,1258,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,258173833194273,1240_1259,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1258|b2000,maze-32-32-4,maze,100,1258,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,246492916325066,1240_1259,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1259|b1000,random-32-32-20,random,50,1259,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,17848104241843,1240_1259,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1259|b2000,random-32-32-20,random,50,1259,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,111581896721733,1240_1259,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1259|b1000,random-32-32-20,random,100,1259,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,31481207672847,1240_1259,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1259|b2000,random-32-32-20,random,100,1259,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,90704841413552,1240_1259,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1259|b1000,maze-32-32-4,maze,50,1259,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,143246455464762,1240_1259,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1259|b2000,maze-32-32-4,maze,50,1259,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,146971527602232,1240_1259,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1259|b1000,maze-32-32-4,maze,100,1259,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,45812635021340,1240_1259,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1259|b2000,maze-32-32-4,maze,100,1259,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,228760971591539,1240_1259,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1260|b1000,random-32-32-20,random,50,1260,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,83974587135035,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1260|b2000,random-32-32-20,random,50,1260,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,244993011408633,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1260|b1000,random-32-32-20,random,100,1260,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,200016931278565,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1260|b2000,random-32-32-20,random,100,1260,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,74772799448462,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1260|b1000,maze-32-32-4,maze,50,1260,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,95588308016783,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1260|b2000,maze-32-32-4,maze,50,1260,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,125265924191015,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1260|b1000,maze-32-32-4,maze,100,1260,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,270758029849059,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1260|b2000,maze-32-32-4,maze,100,1260,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,69791678663419,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1261|b1000,random-32-32-20,random,50,1261,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,82236931847985,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1261|b2000,random-32-32-20,random,50,1261,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,227934950197756,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1261|b1000,random-32-32-20,random,100,1261,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,174594787732022,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1261|b2000,random-32-32-20,random,100,1261,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,273643092589096,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1261|b1000,maze-32-32-4,maze,50,1261,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,128453634105675,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1261|b2000,maze-32-32-4,maze,50,1261,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,179736208445738,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1261|b1000,maze-32-32-4,maze,100,1261,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,207954764649659,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1261|b2000,maze-32-32-4,maze,100,1261,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,50745847204484,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1262|b1000,random-32-32-20,random,50,1262,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,145966581544440,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1262|b2000,random-32-32-20,random,50,1262,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,202629000932875,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1262|b1000,random-32-32-20,random,100,1262,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,174174167069497,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1262|b2000,random-32-32-20,random,100,1262,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,247041423153690,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1262|b1000,maze-32-32-4,maze,50,1262,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,181614090633297,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1262|b2000,maze-32-32-4,maze,50,1262,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,103752108696936,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1262|b1000,maze-32-32-4,maze,100,1262,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,252241076208330,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1262|b2000,maze-32-32-4,maze,100,1262,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,15377678255910,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1263|b1000,random-32-32-20,random,50,1263,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,244593689827440,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1263|b2000,random-32-32-20,random,50,1263,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,216132684822888,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1263|b1000,random-32-32-20,random,100,1263,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,227693273138409,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1263|b2000,random-32-32-20,random,100,1263,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,83704473015980,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1263|b1000,maze-32-32-4,maze,50,1263,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,188159903261156,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1263|b2000,maze-32-32-4,maze,50,1263,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,199397456442557,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1263|b1000,maze-32-32-4,maze,100,1263,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,272584884273824,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1263|b2000,maze-32-32-4,maze,100,1263,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,204416790862315,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1264|b1000,random-32-32-20,random,50,1264,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,128310828373505,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1264|b2000,random-32-32-20,random,50,1264,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,153853307888573,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1264|b1000,random-32-32-20,random,100,1264,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,167362852404364,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1264|b2000,random-32-32-20,random,100,1264,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,31010668219185,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1264|b1000,maze-32-32-4,maze,50,1264,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,191556696548496,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1264|b2000,maze-32-32-4,maze,50,1264,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,217828203687564,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1264|b1000,maze-32-32-4,maze,100,1264,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,85164114393957,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1264|b2000,maze-32-32-4,maze,100,1264,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,252810083683678,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1265|b1000,random-32-32-20,random,50,1265,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,118248356449186,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1265|b2000,random-32-32-20,random,50,1265,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,217390253518168,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1265|b1000,random-32-32-20,random,100,1265,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,152224827616996,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1265|b2000,random-32-32-20,random,100,1265,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,61034508355472,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1265|b1000,maze-32-32-4,maze,50,1265,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,234754135135208,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1265|b2000,maze-32-32-4,maze,50,1265,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,88675298461978,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1265|b1000,maze-32-32-4,maze,100,1265,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,272494938466476,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1265|b2000,maze-32-32-4,maze,100,1265,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,244117298939500,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1266|b1000,random-32-32-20,random,50,1266,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,180464044795231,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1266|b2000,random-32-32-20,random,50,1266,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,208178043012616,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1266|b1000,random-32-32-20,random,100,1266,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,12719562489680,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1266|b2000,random-32-32-20,random,100,1266,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,74053571220880,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1266|b1000,maze-32-32-4,maze,50,1266,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,25995713707906,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1266|b2000,maze-32-32-4,maze,50,1266,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,176003386268236,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1266|b1000,maze-32-32-4,maze,100,1266,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,127203284848841,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1266|b2000,maze-32-32-4,maze,100,1266,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,165742488418617,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1267|b1000,random-32-32-20,random,50,1267,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,13703787137804,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1267|b2000,random-32-32-20,random,50,1267,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,144097853123689,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1267|b1000,random-32-32-20,random,100,1267,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,3386376581539,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1267|b2000,random-32-32-20,random,100,1267,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,219094057590381,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1267|b1000,maze-32-32-4,maze,50,1267,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,8866203385031,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1267|b2000,maze-32-32-4,maze,50,1267,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,132016829182495,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1267|b1000,maze-32-32-4,maze,100,1267,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,4007160074446,1260_1279,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1267|b2000,maze-32-32-4,maze,100,1267,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,242363514041943,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1268|b1000,random-32-32-20,random,50,1268,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,91007500493017,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1268|b2000,random-32-32-20,random,50,1268,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,211932101845378,1260_1279,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1268|b1000,random-32-32-20,random,100,1268,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,179260473428703,1260_1279,False,False,False,False,False
