mode,split,checkpoint_id,run_id,map_name,agents,seed,iteration,decision_target,target_rule,selected_decision,selected_rule,fallback_reason,rule_top1,rule_top3,safe_utility_top1,safe_utility_top3,selected_delta,additive_delta,selected_vs_additive_delta,selected_utility,additive_utility,selected_vs_additive_utility,oracle_best_safe_rule,oracle_best_safe_utility,utility_regret_to_oracle,selected_rule_harmful,has_nonadditive_opportunity,has_high_margin_nonadditive_opportunity,opportunity_margin,top_candidate_rules,harmful_labels,harmful_predictions,safety_mode
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i2__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a100__i2__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,2,0,use_nonadditive,wait_heavy,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,wait_heavy,0.0469619407968,0.0469619407968,False,True,True,0.01,"[""wait_light"", ""block_heavy"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i2__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a100__i2__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,2,1,defer_ltm,commit_heavy,use_nonadditive,wait_light,family_safe_anti_margin_rank,False,False,False,False,-0.0117961273091,0.0,-0.0117961273091,-0.0117961273091,0.0,-0.0117961273091,commit_heavy,0.00778989539283,0.019586022701930002,False,False,False,0.01,"[""wait_light"", ""block_light"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i2__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a100__i2__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,2,2,defer_ltm,wait_heavy,use_nonadditive,wait_light,family_safe_anti_margin_rank,False,False,False,False,-0.0091253060316,0.0,-0.0091253060316,-0.0091253060316,0.0,-0.0091253060316,wait_heavy,0.00600934787447,0.01513465390607,False,False,False,0.01,"[""commit_heavy"", ""wait_light"", ""block_light""]","[0, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 0, 0, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i2__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a100__i2__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,2,3,use_nonadditive,wait_light,use_nonadditive,wait_light,family_safe_anti_margin_rank,True,True,True,True,0.0131315379479,0.0,0.0131315379479,0.0131315379479,0.0,0.0131315379479,wait_light,0.0131315379479,0.0,False,True,False,0.01,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 1, 0, 0, 0, 1, 0, 0]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i3__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a100__i3__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,3,0,use_nonadditive,wait_light,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.0296728379407,0.0296728379407,False,True,True,0.01,"[""wait_light"", ""block_heavy"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i3__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a100__i3__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,3,1,use_nonadditive,wait_heavy,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,wait_heavy,0.0266294699467,0.0266294699467,False,True,True,0.01,"[""wait_light"", ""block_light"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i3__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a100__i3__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,3,2,use_nonadditive,block_heavy,use_nonadditive,wait_light,family_safe_anti_margin_rank,False,False,False,True,0.0144559979711,0.0,0.0144559979711,0.0144559979711,0.0,0.0144559979711,block_heavy,0.0266294699467,0.012173471975599998,False,True,True,0.01,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i3__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a100__i3__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,3,3,use_nonadditive,block_light,use_nonadditive,wait_light,family_safe_anti_margin_rank,False,False,False,True,0.0278975399442,0.0,0.0278975399442,0.0278975399442,0.0,0.0278975399442,block_light,0.0357595739285,0.007862033984300004,False,True,True,0.01,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i4__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a100__i4__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,4,0,use_nonadditive,block_heavy,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0378623972306,0.0378623972306,False,True,True,0.01,"[""wait_light"", ""block_heavy"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i4__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a100__i4__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,4,1,defer_ltm,block_heavy,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,-0.00627434011251,-0.00627434011251,False,False,False,0.01,"[""wait_light"", ""block_light"", ""commit_heavy""]","[0, 1, 0, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i4__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a100__i4__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,4,2,use_nonadditive,decay_090,use_nonadditive,wait_light,family_safe_anti_margin_rank,False,False,False,False,-0.014712245781,0.0,-0.014712245781,-0.014712245781,0.0,-0.014712245781,decay_090,0.0315880571181,0.0463003028991,False,True,True,0.01,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i4__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a100__i4__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,4,3,defer_ltm,wait_light,use_nonadditive,wait_light,family_safe_anti_margin_rank,False,False,True,True,0.00951968844656,0.0,0.00951968844656,0.00951968844656,0.0,0.00951968844656,wait_light,0.00951968844656,0.0,False,False,False,0.01,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i5__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a100__i5__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,5,0,use_nonadditive,block_light,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_light,0.0464553593032,0.0464553593032,False,True,True,0.01,"[""wait_light"", ""block_heavy"", ""commit_heavy""]","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i5__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a100__i5__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,5,1,defer_ltm,block_light,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_light,0.00314541495282,0.00314541495282,False,False,False,0.01,"[""wait_light"", ""block_light"", ""commit_heavy""]","[0, 0, 1, 0, 0, 1, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i5__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a100__i5__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,5,2,use_nonadditive,decay_090,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,decay_090,0.0527461892088,0.0527461892088,False,True,True,0.01,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i5__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a100__i5__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,5,3,defer_ltm,commit_heavy,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.00895233486572,0.00895233486572,False,False,False,0.01,"[""commit_heavy"", ""decay_095"", ""decay_090""]","[0, 0, 1, 0, 1, 1, 1, 1]","[0, 1, 1, 0, 0, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i6__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a100__i6__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,6,0,use_nonadditive,wait_light,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.021978021978,0.021978021978,False,True,True,0.01,"[""wait_light"", ""block_heavy"", ""commit_heavy""]","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i6__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a100__i6__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,6,1,defer_ltm,block_light,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_light,0.00286669851887,0.00286669851887,False,False,False,0.01,"[""wait_light"", ""block_light"", ""commit_heavy""]","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i6__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a100__i6__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,6,2,use_nonadditive,wait_light,use_nonadditive,wait_light,family_safe_anti_margin_rank,True,True,True,True,0.0145723841376,0.0,0.0145723841376,0.0145723841376,0.0,0.0145723841376,wait_light,0.0145723841376,0.0,False,True,False,0.01,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i6__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a100__i6__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,6,3,use_nonadditive,commit_heavy,use_nonadditive,wait_light,family_safe_anti_margin_rank,False,True,False,True,0.0107501194458,0.0,0.0107501194458,0.0107501194458,0.0,0.0107501194458,commit_heavy,0.026994744386,0.0162446249402,False,True,True,0.01,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 1, 0, 0, 0, 1, 0, 0]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i7__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a100__i7__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,7,0,use_nonadditive,block_heavy,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0154037267081,0.0154037267081,False,True,False,0.01,"[""wait_light"", ""block_heavy"", ""commit_heavy""]","[0, 1, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i7__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a100__i7__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,7,1,use_nonadditive,wait_light,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.0146583850932,0.0146583850932,False,True,False,0.01,"[""wait_light"", ""block_light"", ""commit_heavy""]","[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i7__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a100__i7__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,7,2,use_nonadditive,block_heavy,use_nonadditive,wait_light,family_safe_anti_margin_rank,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0452173913043,0.0452173913043,False,True,True,0.01,"[""commit_heavy"", ""wait_light"", ""block_light""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i7__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a100__i7__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,7,3,use_nonadditive,block_light,use_nonadditive,wait_light,family_safe_anti_margin_rank,False,True,False,False,0.0226086956522,0.0,0.0226086956522,0.0226086956522,0.0,0.0226086956522,block_light,0.0370186335404,0.014409937888199997,False,True,True,0.01,"[""commit_heavy"", ""wait_light"", ""block_light""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i8__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a100__i8__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,8,0,use_nonadditive,commit_heavy,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.0527595429127,0.0527595429127,False,True,True,0.01,"[""wait_light"", ""block_heavy"", ""commit_heavy""]","[0, 0, 0, 0, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i8__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a100__i8__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,8,1,defer_ltm,commit_heavy,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,-0.00705081449064,-0.00705081449064,False,False,False,0.01,"[""wait_light"", ""block_light"", ""commit_heavy""]","[0, 0, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i8__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a100__i8__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,8,2,use_nonadditive,decay_095,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,decay_095,0.0119134451738,0.0119134451738,False,True,False,0.01,"[""decay_095"", ""decay_090"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i8__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a100__i8__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,8,3,use_nonadditive,commit_heavy,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.0330658886458,0.0330658886458,False,True,True,0.01,"[""commit_heavy"", ""decay_095"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i9__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a100__i9__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,9,0,defer_ltm,decay_095,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,decay_095,0.0,0.0,False,False,False,0.01,"[""wait_light"", ""block_heavy"", ""commit_heavy""]","[0, 1, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i9__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a100__i9__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,9,1,use_nonadditive,commit_heavy,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,-0.1,-0.1,0.0,commit_heavy,0.1,0.2,False,True,True,0.01,"[""wait_light"", ""block_light"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i9__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a100__i9__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,9,2,use_nonadditive,block_heavy,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.016077170418,0.016077170418,False,True,False,0.01,"[""commit_heavy"", ""decay_095"", ""decay_090""]","[0, 1, 0, 1, 1, 1, 0, 1]","[0, 1, 1, 0, 0, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a100__i9__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a100__i9__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,9,3,use_nonadditive,commit_heavy,use_nonadditive,wait_light,family_safe_anti_margin_rank,False,True,False,True,1.0,0.0,1.0,0.1,-0.1,0.2,commit_heavy,0.1,0.0,False,True,True,0.01,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 1, 0, 0]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a200__i10__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a200__i10__phase4_phase4-full-repair5-expand5000,maze-32-32-4,200,10,0,defer_ltm,decay_095,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,decay_095,0.0,0.0,False,False,False,0.01,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 1, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a200__i10__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a200__i10__phase4_phase4-full-repair5-expand5000,maze-32-32-4,200,10,1,use_nonadditive,wait_light,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.0653439467744,0.0653439467744,False,True,True,0.01,"[""commit_heavy"", ""block_heavy"", ""block_light""]","[0, 1, 1, 0, 0, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a200__i10__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a200__i10__phase4_phase4-full-repair5-expand5000,maze-32-32-4,200,10,2,use_nonadditive,wait_heavy,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,wait_heavy,0.1,0.1,False,True,True,0.01,"[""decay_095"", ""commit_heavy"", ""decay_090""]","[0, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a200__i10__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a200__i10__phase4_phase4-full-repair5-expand5000,maze-32-32-4,200,10,3,use_nonadditive,block_light,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_light,0.1,0.1,False,True,True,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 0, 0, 0, 1, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a200__i11__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a200__i11__phase4_phase4-full-repair5-expand5000,maze-32-32-4,200,11,0,use_nonadditive,wait_light,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.0218412698413,0.0218412698413,False,True,True,0.01,"[""commit_heavy"", ""wait_light"", ""block_heavy""]","[0, 1, 0, 0, 0, 1, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a200__i11__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a200__i11__phase4_phase4-full-repair5-expand5000,maze-32-32-4,200,11,1,defer_ltm,wait_light,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,wait_light,-0.00139682539683,-0.00139682539683,False,False,False,0.01,"[""commit_heavy"", ""block_heavy"", ""block_light""]","[0, 1, 1, 1, 0, 1, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a200__i11__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a200__i11__phase4_phase4-full-repair5-expand5000,maze-32-32-4,200,11,2,use_nonadditive,block_heavy,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.1,0.1,False,True,True,0.01,"[""commit_heavy"", ""block_heavy"", ""wait_light""]","[0, 0, 0, 0, 1, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a200__i11__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a200__i11__phase4_phase4-full-repair5-expand5000,maze-32-32-4,200,11,3,use_nonadditive,commit_heavy,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.1,0.1,False,True,True,0.01,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
top3_anti_margin_per_family_safety,validation,maze-32-32-4__a200__i12__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a200__i12__phase4_phase4-full-repair5-expand5000,maze-32-32-4,200,12,0,use_nonadditive,block_heavy,defer_ltm,additive_ltm,family_safe_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0737133237133,0.0737133237133,False,True,True,0.01,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 1, 0, 1, 0, 1, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
