acquisition_category,rank,reason,replay_phase,map,map_family,agents,seed,budget_ms,horizon_id,theta_id,method,success_regression,quality_delta_vs_g556,quality_delta_vs_additive,theta_l2_distance_to_g556,candidate_runtime_ms,candidate_expanded_nodes,candidate_low_level_pibt_calls,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
large_positive_quality_delta,70,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-random-32x32-a-v0,random,80,561001298,8000,g561_dev_random_a80_b8000_i8,g561_f6_full_goal_aware_dual_channel_actor_ee1f935cd236,F6_full_goal_aware_dual_channel_actor,False,0.16004742145999984,-0.4712507409600002,0.6241322123422876,11.486423,74,6979,False,False,False,False,False
large_positive_quality_delta,71,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,random-32-32-20,random,256,7725,8000,g561_dev_random_a256_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_d8c386f0a15c,F7_full_goal_aware_actor_training_critic,False,0.1596877217899999,nan,0.7208803668965877,37.326297,90,22764,False,False,False,False,False
large_positive_quality_delta,72,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,random-32-32-20,random,256,7677,2000,g561_dev_random_a256_b2000_i4,g561_f6_full_goal_aware_dual_channel_actor_925ad7168779,F6_full_goal_aware_dual_channel_actor,False,0.1582537517,-0.44440654843000016,0.6599763691940641,36.203935,74,18680,False,False,False,False,False
large_positive_quality_delta,73,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-tree-56x40-a-v0,tree,80,561000884,8000,g561_dev_tree_a80_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_05138a5e7b9d,F7_full_goal_aware_actor_training_critic,False,0.15401419988999998,-0.006553795739999924,0.7247407443837404,8.594147,60,5508,False,False,False,False,False
large_positive_quality_delta,74,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-empty-8x8-v1,empty,12,561000521,750,g561_dev_empty_a12_b750_i2,g561_f7_full_goal_aware_actor_training_critic_71b58619a100,F7_full_goal_aware_actor_training_critic,False,0.15384615385,-0.6239316239299999,0.724774912763507,0.150818,20,227,False,False,False,False,False
large_positive_quality_delta,75,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-empty-8x8-v1,empty,32,561000419,2000,g561_dev_empty_a32_b2000_i4,g561_f6_full_goal_aware_dual_channel_actor_ed5b4829cce6,F6_full_goal_aware_dual_channel_actor,False,0.14772727272000008,-1.6306818181899998,0.6606287783838903,0.559716,37,1173,False,False,False,False,False
large_positive_quality_delta,76,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-random-32x32-a-v0,random,80,561000130,8000,g561_dev_random_a80_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_be51f7bb0dd7,F7_full_goal_aware_actor_training_critic,False,0.14754098360000012,-0.44375353306999976,0.6998515236785587,10.907199,53,4143,False,False,False,False,False
large_positive_quality_delta,77,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,random-32-32-20,random,256,7797,3000,g561_dev_random_a256_b3000_i4,g561_f6_full_goal_aware_dual_channel_actor_04bc5421f89e,F6_full_goal_aware_dual_channel_actor,False,0.14475757045000015,-0.29214073165999976,0.6579964233763526,36.300395,76,19188,False,False,False,False,False
large_positive_quality_delta,78,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-random-24x24-a-v1,random,16,561001341,1000,g561_dev_random_a16_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_c162fb4c32f6,F7_full_goal_aware_actor_training_critic,False,0.1399176954700001,0.14403292181000005,0.7039738662453692,1.177896,34,601,False,False,False,False,False
large_positive_quality_delta,79,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-string-64x32-a-v1,irregular_bottleneck,48,561000841,3000,g561_dev_irregular_bottleneck_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_64fb55470268,F7_full_goal_aware_actor_training_critic,False,0.13966480446999996,-0.13296089385999998,0.7251368362957488,4.773863,48,2252,False,False,False,False,False
large_positive_quality_delta,80,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-tunnel-64x32-a-v0,tunnel,48,561000152,3000,g561_dev_tunnel_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_e94547cd82d0,F7_full_goal_aware_actor_training_critic,False,0.13905930470999994,0.06441717792000001,0.725728882058982,4.853883,61,2868,False,False,False,False,False
large_positive_quality_delta,81,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-string-64x32-a-v0,irregular_bottleneck,48,561000914,3000,g561_dev_irregular_bottleneck_a48_b3000_i4,g561_f6_full_goal_aware_dual_channel_actor_82abb9211336,F6_full_goal_aware_dual_channel_actor,False,0.1388601036299999,-0.05906735751000003,0.6606456275279707,4.957045,59,2764,False,False,False,False,False
large_positive_quality_delta,82,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,random-32-32-20,random,256,7893,1500,g561_dev_random_a256_b1500_i3,g561_f7_full_goal_aware_actor_training_critic_50beaf8b7f66,F7_full_goal_aware_actor_training_critic,False,0.13579335794000014,-0.28357933579000005,0.7273949560101929,36.689556,79,20465,False,False,False,False,False
large_positive_quality_delta,83,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,random-32-32-20,random,256,7437,1000,g561_dev_random_a256_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_b861cac4975e,F7_full_goal_aware_actor_training_critic,False,0.13566967383000006,nan,0.7058174001521649,36.759948,78,19699,False,False,False,False,False
large_positive_quality_delta,84,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-string-64x32-a-v1,irregular_bottleneck,48,561001133,3000,g561_dev_irregular_bottleneck_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_6e760fd0a1c0,F7_full_goal_aware_actor_training_critic,False,0.13549832026999997,0.06494960806000005,0.7071603421455235,4.829992,49,2298,False,False,False,False,False
large_positive_quality_delta,85,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,room-32-32-4,room,64,7536,500,g561_dev_room_a64_b500_i2,g561_f7_full_goal_aware_actor_training_critic_454ff122524e,F7_full_goal_aware_actor_training_critic,False,0.13521819298999982,-0.15365703749000015,0.7203612391291858,7.501621,69,5538,False,False,False,False,False
large_positive_quality_delta,86,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,random-32-32-20,random,256,7125,1000,g561_dev_random_a256_b1000_i3,g561_f6_full_goal_aware_dual_channel_actor_a8456d294d93,F6_full_goal_aware_dual_channel_actor,False,0.13406223717,-0.18704793944999998,0.6621854770299657,36.228204,82,20722,False,False,False,False,False
large_positive_quality_delta,87,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,random-32-32-20,random,256,7677,2000,g561_dev_random_a256_b2000_i4,g561_f7_full_goal_aware_actor_training_critic_c73f23ac94ce,F7_full_goal_aware_actor_training_critic,False,0.13403819917999993,-0.46862210095000023,0.7279913408765026,36.422726,68,17142,False,False,False,False,False
large_positive_quality_delta,88,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,random-32-32-20,random,256,7797,3000,g561_dev_random_a256_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_9ba1eb0c128a,F7_full_goal_aware_actor_training_critic,False,0.13373008927000019,-0.30316821283999973,0.7258631057594149,36.738685,74,18668,False,False,False,False,False
large_positive_quality_delta,89,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-loop-56x56-a-v1,loop,64,561000591,5000,g561_dev_loop_a64_b5000_i6,g561_f6_full_goal_aware_dual_channel_actor_a30a9426709a,F6_full_goal_aware_dual_channel_actor,False,0.12931361394999996,0.017064846410000056,0.6543661056224107,9.574146,167,10587,False,False,False,False,False
large_positive_quality_delta,90,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-random-24x24-a-v1,random,16,561000611,1000,g561_dev_random_a16_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_569c5e221cd9,F7_full_goal_aware_actor_training_critic,False,0.12773722628000006,-0.3503649634999999,0.6993674031409671,1.190143,38,721,False,False,False,False,False
large_positive_quality_delta,91,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-string-64x32-a-v0,irregular_bottleneck,24,561001294,1500,g561_dev_irregular_bottleneck_a24_b1500_i3,g561_f6_full_goal_aware_dual_channel_actor_e87349b18ce1,F6_full_goal_aware_dual_channel_actor,False,0.1274509803899999,0.18627450980000004,0.6274670987873013,2.687749,83,1935,False,False,False,False,False
large_positive_quality_delta,92,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,random-32-32-20,random,256,7893,1500,g561_dev_random_a256_b1500_i3,g561_f6_full_goal_aware_dual_channel_actor_530bf69c7aad,F6_full_goal_aware_dual_channel_actor,False,0.12712177122000012,-0.29225092251000007,0.6595269701352475,36.880651,88,24050,False,False,False,False,False
large_positive_quality_delta,93,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,random-32-32-20,random,256,7773,1000,g561_dev_random_a256_b1000_i3,g561_f6_full_goal_aware_dual_channel_actor_445e17f2b5bb,F6_full_goal_aware_dual_channel_actor,False,0.12459488656999995,-0.1976953547,0.6561420985443065,36.300099,81,20473,False,False,False,False,False
large_positive_quality_delta,94,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-tree-56x40-a-v1,tree,80,561001249,8000,g561_dev_tree_a80_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_c6eb5bf242fb,F7_full_goal_aware_actor_training_critic,False,0.12400635931000004,0.08691043986000002,0.7264928730562179,7.876669,47,3680,False,False,False,False,False
large_positive_quality_delta,95,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-random-32x32-a-v0,random,80,561001152,8000,g561_dev_random_a80_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_7534b1b83422,F7_full_goal_aware_actor_training_critic,False,0.12398609502000002,-0.04750869060999996,0.6973192684026225,11.03432,55,4304,False,False,False,False,False
large_positive_quality_delta,96,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-tree-56x40-a-v1,tree,32,561000475,2000,g561_dev_tree_a32_b2000_i4,g561_f6_full_goal_aware_dual_channel_actor_171119b4148e,F6_full_goal_aware_dual_channel_actor,False,0.12368168743999997,0.012464046029999842,0.6461827692715302,3.154226,78,2429,False,False,False,False,False
large_positive_quality_delta,97,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-string-64x32-a-v1,irregular_bottleneck,24,561000199,1500,g561_dev_irregular_bottleneck_a24_b1500_i3,g561_f6_full_goal_aware_dual_channel_actor_9358147b5ea8,F6_full_goal_aware_dual_channel_actor,False,0.12312312312000007,0.0720720720700001,0.6578645310958564,2.496029,75,1753,False,False,False,False,False
large_positive_quality_delta,98,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-random-32x32-a-v0,random,80,561001152,8000,g561_dev_random_a80_b8000_i8,g561_f6_full_goal_aware_dual_channel_actor_2c86d347df5c,F6_full_goal_aware_dual_channel_actor,False,0.12282734647000004,-0.04866743915999994,0.6200546623818306,12.932945,98,12226,False,False,False,False,False
large_positive_quality_delta,99,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-tunnel-64x32-a-v0,tunnel,48,561000152,3000,g561_dev_tunnel_a48_b3000_i4,g561_f6_full_goal_aware_dual_channel_actor_697df601e2ed,F6_full_goal_aware_dual_channel_actor,False,0.12167689161999995,0.04703476483000002,0.6598563674726796,5.146413,76,3583,False,False,False,False,False
large_positive_quality_delta,100,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-tree-56x40-a-v1,tree,80,561001395,8000,g561_dev_tree_a80_b8000_i8,g561_f6_full_goal_aware_dual_channel_actor_4d3070848d79,F6_full_goal_aware_dual_channel_actor,False,0.12135416665999998,0.05625000000000013,0.6612417721550561,8.596641,53,4160,False,False,False,False,False
large_positive_quality_delta,101,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,random-32-32-20,random,256,7845,500,g561_dev_random_a256_b500_i2,g561_f7_full_goal_aware_actor_training_critic_92e8034d72b8,F7_full_goal_aware_actor_training_critic,False,0.12115384614999991,-0.20926573427000017,0.7298740017296291,35.391954,74,18673,False,False,False,False,False
large_positive_quality_delta,102,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,random-32-32-20,random,256,7533,500,g561_dev_random_a256_b500_i2,g561_f6_full_goal_aware_dual_channel_actor_49bc28a977e1,F6_full_goal_aware_dual_channel_actor,False,0.11680911681000006,-0.2008547008599999,0.6572967271471734,36.882766,82,21230,False,False,False,False,False
large_positive_quality_delta,103,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-string-64x32-a-v1,irregular_bottleneck,48,561001133,3000,g561_dev_irregular_bottleneck_a48_b3000_i4,g561_f6_full_goal_aware_dual_channel_actor_f0083c1339a4,F6_full_goal_aware_dual_channel_actor,False,0.11646136619000003,0.04591265398000011,0.6500518372760963,4.799636,48,2250,False,False,False,False,False
large_positive_quality_delta,104,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-tunnel-64x32-a-v0,tunnel,48,561000882,3000,g561_dev_tunnel_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_168b3fef8c9a,F7_full_goal_aware_actor_training_critic,False,0.11565420559999984,-0.03855140187000017,0.7184279687790606,4.857661,52,2433,False,False,False,False,False
large_positive_quality_delta,105,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-tree-56x40-a-v0,tree,32,561000548,2000,g561_dev_tree_a32_b2000_i4,g561_f6_full_goal_aware_dual_channel_actor_a60c7734a1d3,F6_full_goal_aware_dual_channel_actor,False,0.11303555150000011,0.2971741112099999,0.6519325175644839,3.290956,100,3123,False,False,False,False,False
large_positive_quality_delta,106,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,room-32-32-4,room,64,7656,2000,g561_dev_room_a64_b2000_i4,g561_f7_full_goal_aware_actor_training_critic_5f8fb5e1e42e,F7_full_goal_aware_actor_training_critic,False,0.11299804049999995,-0.06727629001000013,0.6970692724644455,6.99019,58,3645,False,False,False,False,False
large_positive_quality_delta,107,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-string-64x32-a-v1,irregular_bottleneck,48,561000841,3000,g561_dev_irregular_bottleneck_a48_b3000_i4,g561_f6_full_goal_aware_dual_channel_actor_d699e97d07ca,F6_full_goal_aware_dual_channel_actor,False,0.1117318435800001,-0.16089385474999984,0.6599463110115599,4.880733,52,2444,False,False,False,False,False
large_positive_quality_delta,108,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,g561-random-24x24-a-v1,random,16,561000611,1000,g561_dev_random_a16_b1000_i3,g561_f6_full_goal_aware_dual_channel_actor_10be7fcb53d8,F6_full_goal_aware_dual_channel_actor,False,0.10948905108999996,-0.36861313869,0.6210993835410753,1.106973,31,478,False,False,False,False,False
large_positive_quality_delta,109,candidate solved but worse than g556 on sum-of-loss ratio,development_replay,random-32-32-20,random,256,7173,3000,g561_dev_random_a256_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_7a3add5f0e26,F7_full_goal_aware_actor_training_critic,False,0.10846286701000007,-0.26994818652999997,0.7294996561867224,36.669826,79,19959,False,False,False,False,False
