panel_row_id,g560_evaluation_uid,split,map,map_family,agent_count,seed,budget_ms,alpha_to_real_positive_safe_target,best_observed_positive_quality_delta_vs_g556,source_positive_rows,requires_exact_materialization_before_claim,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g562_alpha_00001794,49b258b0b72fd865bb4f873e302bcc54ffcbb8c685853dceb239c5e7c869fee8,train,g559-synth-loop-chain-36,irregular_bottleneck,64,8118,2000,1.0,-3.4004898959,19,True,1.0985188484191895,1.185922384262085,1.2712393999099731,0.7817125916481018,0.8793482780456543,1.1423593759536743,0.7501823902130127,0.9782325625419617,0.9953203201293945,0.7102975249290466,0.5209110975265503,0.3273150324821472,0.9177195429801941,0.9493770599365234,10.184597969055176,1,0,0,False,False,False,False,False
g562_alpha_00001795,4a0655a28ce6a388f6463898f28d9d900361eb4b7e6f9accb711d1fe622629f6,train,g559-synth-game-brc-32,game,32,7787,5000,0.0,-0.08064516128999988,25,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001796,4a0655a28ce6a388f6463898f28d9d900361eb4b7e6f9accb711d1fe622629f6,train,g559-synth-game-brc-32,game,32,7787,5000,0.25,-0.08064516128999988,25,True,1.2446781396865845,1.1482030153274536,1.255730152130127,0.733909010887146,0.7359703779220581,1.0423200130462646,0.6876992583274841,0.980512797832489,0.9979404211044312,0.6759569644927979,0.6509485244750977,0.3571324646472931,0.9013361930847168,0.9900746941566467,10.837302207946777,1,0,0,False,False,False,False,False
g562_alpha_00001797,4a0655a28ce6a388f6463898f28d9d900361eb4b7e6f9accb711d1fe622629f6,train,g559-synth-game-brc-32,game,32,7787,5000,0.5,-0.08064516128999988,25,True,1.239356279373169,1.138401985168457,1.261460304260254,0.7178179621696472,0.721940815448761,1.0443001985549927,0.6821327209472656,0.9810898303985596,0.9958807826042175,0.667758584022522,0.651897132396698,0.378753662109375,0.9436663389205933,0.9801493883132935,10.881340026855469,1,0,0,False,False,False,False,False
g562_alpha_00001798,4a0655a28ce6a388f6463898f28d9d900361eb4b7e6f9accb711d1fe622629f6,train,g559-synth-game-brc-32,game,32,7787,5000,0.75,-0.08064516128999988,25,True,1.234034538269043,1.128600835800171,1.2671904563903809,0.7017269134521484,0.7079112529754639,1.0462803840637207,0.6765661239624023,0.9816668033599854,0.9938211441040039,0.6595602035522461,0.6528457403182983,0.4003748297691345,0.9859964847564697,0.970224142074585,10.92537784576416,1,0,0,False,False,False,False,False
g562_alpha_00001799,4a0655a28ce6a388f6463898f28d9d900361eb4b7e6f9accb711d1fe622629f6,train,g559-synth-game-brc-32,game,32,7787,5000,1.0,-0.08064516128999988,25,True,1.2287126779556274,1.1187996864318848,1.2729206085205078,0.6856359243392944,0.693881630897522,1.0482606887817383,0.6709995269775391,0.9822437763214111,0.9917615652084351,0.6513618230819702,0.6537942886352539,0.42199602723121643,1.0283266305923462,0.9602988362312317,10.969416618347168,1,0,0,False,False,False,False,False
g562_alpha_00001800,4a48b1fccdd18fb1167f3af19be2c981b13e890a74f68904fe9cd951a796a1fa,validation,random-32-32-20,random,256,7293,1000,0.0,-0.12903603182000012,2,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001801,4a48b1fccdd18fb1167f3af19be2c981b13e890a74f68904fe9cd951a796a1fa,validation,random-32-32-20,random,256,7293,1000,0.25,-0.12903603182000012,2,True,1.1760245561599731,1.1222443580627441,1.2039992809295654,0.6566665172576904,0.7255374193191528,1.0304561853408813,0.678718090057373,0.9794505834579468,1.0,0.6490110158920288,0.7292221784591675,0.35493507981300354,0.8474142551422119,0.9863255023956299,10.659137725830078,1,0,0,False,False,False,False,False
g562_alpha_00001802,4a48b1fccdd18fb1167f3af19be2c981b13e890a74f68904fe9cd951a796a1fa,validation,random-32-32-20,random,256,7293,1000,0.5,-0.12903603182000012,2,True,1.1020491123199463,1.086484670639038,1.1579986810684204,0.5633330941200256,0.7010748386383057,1.0205726623535156,0.6641702651977539,0.9789654016494751,1.0,0.6138667464256287,0.8084444403648376,0.3743588328361511,0.835822343826294,0.9726510047912598,10.52501106262207,1,0,0,False,False,False,False,False
g562_alpha_00001803,4a48b1fccdd18fb1167f3af19be2c981b13e890a74f68904fe9cd951a796a1fa,validation,random-32-32-20,random,256,7293,1000,0.75,-0.12903603182000012,2,True,1.0280735492706299,1.050724983215332,1.1119980812072754,0.46999961137771606,0.6766122579574585,1.0106890201568604,0.6496224999427795,0.9784801602363586,1.0,0.5787224769592285,0.8876667022705078,0.3937826156616211,0.824230432510376,0.9589764475822449,10.390884399414062,1,0,0,False,False,False,False,False
g562_alpha_00001804,4a48b1fccdd18fb1167f3af19be2c981b13e890a74f68904fe9cd951a796a1fa,validation,random-32-32-20,random,256,7293,1000,1.0,-0.12903603182000012,2,True,0.9540981650352478,1.0149651765823364,1.0659973621368408,0.3766661584377289,0.6521496772766113,1.0008054971694946,0.6350747346878052,0.9779949188232422,1.0,0.5435781478881836,0.9668889045715332,0.41320642828941345,0.8126386404037476,0.9453019499778748,10.256757736206055,1,0,0,False,False,False,False,False
g562_alpha_00001805,4a5c735f1f8f1683d2070ced48d2d73a491a7e7daf46f24ef946f0452e16c5b4,train,g559-synth-game-brc-32,game,32,8939,5000,0.0,-0.047854785469999994,27,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001806,4a5c735f1f8f1683d2070ced48d2d73a491a7e7daf46f24ef946f0452e16c5b4,train,g559-synth-game-brc-32,game,32,8939,5000,0.25,-0.047854785469999994,27,True,1.2116191387176514,1.154636025428772,1.222548246383667,0.7406691312789917,0.7560904622077942,1.0512068271636963,0.6800797581672668,0.9802029728889465,0.9989148378372192,0.6733388900756836,0.6700289249420166,0.3481135964393616,0.8638971447944641,0.9885327816009521,10.743919372558594,1,0,0,False,False,False,False,False
g562_alpha_00001807,4a5c735f1f8f1683d2070ced48d2d73a491a7e7daf46f24ef946f0452e16c5b4,train,g559-synth-game-brc-32,game,32,8939,5000,0.5,-0.047854785469999994,27,True,1.1732381582260132,1.1512680053710938,1.195096492767334,0.7313382625579834,0.7621809244155884,1.062073826789856,0.6668936610221863,0.9804701805114746,0.9978297352790833,0.662522554397583,0.6900578737258911,0.3607158660888672,0.8687881231307983,0.9770655632019043,10.694574356079102,1,0,0,False,False,False,False,False
g562_alpha_00001808,4a5c735f1f8f1683d2070ced48d2d73a491a7e7daf46f24ef946f0452e16c5b4,train,g559-synth-game-brc-32,game,32,8939,5000,0.75,-0.047854785469999994,27,True,1.134857177734375,1.1478999853134155,1.167644739151001,0.7220073342323303,0.7682714462280273,1.0729408264160156,0.6537075638771057,0.9807373285293579,0.9967446327209473,0.6517061591148376,0.7100868225097656,0.3733181357383728,0.8736791610717773,0.9655982851982117,10.645230293273926,1,0,0,False,False,False,False,False
g562_alpha_00001809,4a5c735f1f8f1683d2070ced48d2d73a491a7e7daf46f24ef946f0452e16c5b4,train,g559-synth-game-brc-32,game,32,8939,5000,1.0,-0.047854785469999994,27,True,1.0964763164520264,1.1445318460464478,1.140192985534668,0.712676465511322,0.7743619084358215,1.0838079452514648,0.6405214667320251,0.9810044765472412,0.9956594705581665,0.6408897638320923,0.7301157116889954,0.3859204649925232,0.8785702586174011,0.9541310667991638,10.59588623046875,1,0,0,False,False,False,False,False
g562_alpha_00001810,4a7246f0a8f6e98e3b47f397121f051c5629636df23050aa1810355606831c36,validation,maze-36-32-4,maze,32,7319,5000,0.0,-0.06825938567,20,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001811,4a7246f0a8f6e98e3b47f397121f051c5629636df23050aa1810355606831c36,validation,maze-36-32-4,maze,32,7319,5000,0.25,-0.06825938567,20,True,1.2172107696533203,1.1663986444473267,1.2543684244155884,0.7510637640953064,0.7661141157150269,1.0288491249084473,0.6924939155578613,0.9796860218048096,0.9977923631668091,0.6942867636680603,0.6427875757217407,0.35308051109313965,0.8540502786636353,0.9881043434143066,10.8506441116333,1,0,0,False,False,False,False,False
g562_alpha_00001812,4a7246f0a8f6e98e3b47f397121f051c5629636df23050aa1810355606831c36,validation,maze-36-32-4,maze,32,7319,5000,0.5,-0.06825938567,20,True,1.184421420097351,1.1747932434082031,1.2587368488311768,0.7521275281906128,0.7822282314300537,1.0173585414886475,0.69172203540802,0.9794361591339111,0.9955847859382629,0.7044181823730469,0.6355751156806946,0.37064969539642334,0.8490944504737854,0.9762086272239685,10.908024787902832,1,0,0,False,False,False,False,False
g562_alpha_00001813,4a7246f0a8f6e98e3b47f397121f051c5629636df23050aa1810355606831c36,validation,maze-36-32-4,maze,32,7319,5000,0.75,-0.06825938567,20,True,1.1516320705413818,1.1831878423690796,1.2631051540374756,0.7531912326812744,0.7983423471450806,1.0058679580688477,0.6909501552581787,0.9791863560676575,0.9933772087097168,0.7145496606826782,0.6283626556396484,0.38821887969970703,0.8441386222839355,0.9643129110336304,10.965405464172363,1,0,0,False,False,False,False,False
g562_alpha_00001814,4a7246f0a8f6e98e3b47f397121f051c5629636df23050aa1810355606831c36,validation,maze-36-32-4,maze,32,7319,5000,1.0,-0.06825938567,20,True,1.1188428401947021,1.1915823221206665,1.267473578453064,0.7542549967765808,0.8144564628601074,0.9943772554397583,0.6901782155036926,0.9789365530014038,0.9911695718765259,0.7246810793876648,0.6211502552032471,0.4057881236076355,0.8391828536987305,0.952417254447937,11.022786140441895,1,0,0,False,False,False,False,False
g562_alpha_00001815,4aa73cfd9362efaac0a265e8b948852fedbc8dc646456ec36e2e7ca30863bb95,train,g559-synth-corners-34,irregular_bottleneck,32,7829,1000,0.0,-0.06684491979000007,23,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001816,4aa73cfd9362efaac0a265e8b948852fedbc8dc646456ec36e2e7ca30863bb95,train,g559-synth-corners-34,irregular_bottleneck,32,7829,1000,0.25,-0.06684491979000007,23,True,1.2405920028686523,1.1582438945770264,1.2337236404418945,0.7611234188079834,0.7789145708084106,1.0014238357543945,0.6919198632240295,0.9796977043151855,0.9992369413375854,0.6779777407646179,0.6386736631393433,0.3471716046333313,0.8369426727294922,0.990851104259491,10.802350997924805,1,0,0,False,False,False,False,False
g562_alpha_00001817,4aa73cfd9362efaac0a265e8b948852fedbc8dc646456ec36e2e7ca30863bb95,train,g559-synth-corners-34,irregular_bottleneck,32,7829,1000,0.5,-0.06684491979000007,23,True,1.2311840057373047,1.1584837436676025,1.2174474000930786,0.7722468376159668,0.8078291416168213,0.962507963180542,0.6905739307403564,0.9794596433639526,0.9984738826751709,0.6718001961708069,0.6273473501205444,0.35883188247680664,0.8148792386054993,0.9817022085189819,10.811437606811523,1,0,0,False,False,False,False,False
g562_alpha_00001818,4aa73cfd9362efaac0a265e8b948852fedbc8dc646456ec36e2e7ca30863bb95,train,g559-synth-corners-34,irregular_bottleneck,32,7829,1000,0.75,-0.06684491979000007,23,True,1.221776008605957,1.1587235927581787,1.2011711597442627,0.7833702564239502,0.8367437124252319,0.9235921502113342,0.6892279386520386,0.9792215824127197,0.9977108240127563,0.6656225919723511,0.6160210371017456,0.370492160320282,0.7928158044815063,0.9725532531738281,10.820524215698242,1,0,0,False,False,False,False,False
g562_alpha_00001819,4aa73cfd9362efaac0a265e8b948852fedbc8dc646456ec36e2e7ca30863bb95,train,g559-synth-corners-34,irregular_bottleneck,32,7829,1000,1.0,-0.06684491979000007,23,True,1.2123680114746094,1.1589633226394653,1.1848948001861572,0.7944936752319336,0.8656582832336426,0.8846762776374817,0.6878819465637207,0.978983461856842,0.9969477653503418,0.65944504737854,0.6046947240829468,0.3821524977684021,0.7707524299621582,0.9634043574333191,10.829611778259277,1,0,0,False,False,False,False,False
g562_alpha_00001820,4acc7b1cbecdf5d243a875a45b910dcaad671dd11303f6b4f9028c5647da37ea,train,empty-8-8,empty,16,7336,500,0.0,-0.9661016949199999,43,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001821,4acc7b1cbecdf5d243a875a45b910dcaad671dd11303f6b4f9028c5647da37ea,train,empty-8-8,empty,16,7336,500,0.25,-0.9661016949199999,43,True,1.2586748600006104,1.1451449394226074,1.2370043992996216,0.7558849453926086,0.7318036556243896,0.994117259979248,0.7020033001899719,0.979180097579956,0.997612476348877,0.6787598133087158,0.6380231380462646,0.3301936686038971,0.9011685848236084,0.9839141368865967,10.78543758392334,1,0,0,False,False,False,False,False
g562_alpha_00001822,4acc7b1cbecdf5d243a875a45b910dcaad671dd11303f6b4f9028c5647da37ea,train,empty-8-8,empty,16,7336,500,0.5,-0.9661016949199999,43,True,1.2673497200012207,1.1322858333587646,1.2240087985992432,0.7617698907852173,0.7136073112487793,0.9478948712348938,0.7107407450675964,0.9784243702888489,0.9952249526977539,0.6733642816543579,0.6260462999343872,0.32487601041793823,0.9433311223983765,0.9678283333778381,10.77761173248291,1,0,0,False,False,False,False,False
g562_alpha_00001823,4acc7b1cbecdf5d243a875a45b910dcaad671dd11303f6b4f9028c5647da37ea,train,empty-8-8,empty,16,7336,500,0.75,-0.9661016949199999,43,True,1.276024580001831,1.1194267272949219,1.2110131978988647,0.7676548361778259,0.6954109072685242,0.9016724228858948,0.719478189945221,0.9776686429977417,0.9928374886512756,0.66796875,0.6140694618225098,0.31955838203430176,0.9854936599731445,0.9517425298690796,10.76978588104248,1,0,0,False,False,False,False,False
g562_alpha_00001824,4acc7b1cbecdf5d243a875a45b910dcaad671dd11303f6b4f9028c5647da37ea,train,empty-8-8,empty,16,7336,500,1.0,-0.9661016949199999,43,True,1.2846994400024414,1.1065675020217896,1.1980175971984863,0.7735397815704346,0.6772145628929138,0.8554500341415405,0.7282156348228455,0.9769129157066345,0.9904499650001526,0.6625732779502869,0.6020926237106323,0.31424078345298767,1.0276561975479126,0.9356566667556763,10.76196002960205,1,0,0,False,False,False,False,False
g562_alpha_00001825,4aeef100eb01f43ac9a804d2a66cd712c8b302356b7333d1c83e9b8421e9508c,validation,maze-32-32-2,maze,16,7942,2000,0.0,-0.08187543736999991,37,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001826,4aeef100eb01f43ac9a804d2a66cd712c8b302356b7333d1c83e9b8421e9508c,validation,maze-32-32-2,maze,16,7942,2000,0.25,-0.08187543736999991,37,True,1.223801612854004,1.1645331382751465,1.2295604944229126,0.7570077180862427,0.7261444330215454,1.0372774600982666,0.6947382092475891,0.9801064133644104,0.9986340403556824,0.68060302734375,0.64845871925354,0.3279317617416382,0.9013979434967041,0.9818164706230164,10.806721687316895,1,0,0,False,False,False,False,False
g562_alpha_00001827,4aeef100eb01f43ac9a804d2a66cd712c8b302356b7333d1c83e9b8421e9508c,validation,maze-32-32-2,maze,16,7942,2000,0.5,-0.08187543736999991,37,True,1.1976032257080078,1.1710622310638428,1.2091209888458252,0.7640154957771301,0.7022888660430908,1.0342150926589966,0.6962106227874756,0.9802770614624023,0.9972680807113647,0.6770507097244263,0.646917462348938,0.3203522264957428,0.9437898397445679,0.9636329412460327,10.82017993927002,1,0,0,False,False,False,False,False
g562_alpha_00001828,4aeef100eb01f43ac9a804d2a66cd712c8b302356b7333d1c83e9b8421e9508c,validation,maze-32-32-2,maze,16,7942,2000,0.75,-0.08187543736999991,37,True,1.1714048385620117,1.177591323852539,1.1886814832687378,0.7710232734680176,0.6784332990646362,1.0311527252197266,0.6976829767227173,0.9804476499557495,0.9959021806716919,0.6734983921051025,0.6453762054443359,0.3127726912498474,0.9861817359924316,0.9454494118690491,10.833638191223145,1,0,0,False,False,False,False,False
g562_alpha_00001829,4aeef100eb01f43ac9a804d2a66cd712c8b302356b7333d1c83e9b8421e9508c,validation,maze-32-32-2,maze,16,7942,2000,1.0,-0.08187543736999991,37,True,1.1452064514160156,1.1841204166412354,1.1682419776916504,0.7780309915542603,0.6545777320861816,1.028090476989746,0.699155330657959,0.9806182384490967,0.9945362210273743,0.6699461340904236,0.6438349485397339,0.3051931858062744,1.0285736322402954,0.9272658824920654,10.84709644317627,1,0,0,False,False,False,False,False
g562_alpha_00001830,4af1e53b8e99abb39992a3c8d4314524cc5adabdd529aeabff8834ebb11b6180,train,empty-8-8,empty,16,7672,500,0.0,-0.17730496453,25,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001831,4af1e53b8e99abb39992a3c8d4314524cc5adabdd529aeabff8834ebb11b6180,train,empty-8-8,empty,16,7672,500,0.25,-0.17730496453,25,True,1.22198486328125,1.1673402786254883,1.2407283782958984,0.7550656795501709,0.7577261328697205,1.0448071956634521,0.6806353330612183,0.9796411991119385,0.997407078742981,0.6698364615440369,0.6593418121337891,0.342703640460968,0.8926357626914978,0.9841078519821167,10.739365577697754,1,0,0,False,False,False,False,False
g562_alpha_00001832,4af1e53b8e99abb39992a3c8d4314524cc5adabdd529aeabff8834ebb11b6180,train,empty-8-8,empty,16,7672,500,0.5,-0.17730496453,25,True,1.1939697265625,1.1766762733459473,1.2314568758010864,0.7601314187049866,0.7654522657394409,1.0492746829986572,0.6680048704147339,0.9793465733528137,0.9948141574859619,0.6555176973342896,0.668683648109436,0.34989601373672485,0.9262654781341553,0.9682157039642334,10.685466766357422,1,0,0,False,False,False,False,False
g562_alpha_00001833,4af1e53b8e99abb39992a3c8d4314524cc5adabdd529aeabff8834ebb11b6180,train,empty-8-8,empty,16,7672,500,0.75,-0.17730496453,25,True,1.16595458984375,1.1860123872756958,1.2221853733062744,0.7651971578598022,0.7731783986091614,1.0537421703338623,0.6553743481636047,0.979051947593689,0.9922212362289429,0.6411988735198975,0.678025484085083,0.3570883870124817,0.959895133972168,0.9523234963417053,10.631568908691406,1,0,0,False,False,False,False,False
g562_alpha_00001834,4af1e53b8e99abb39992a3c8d4314524cc5adabdd529aeabff8834ebb11b6180,train,empty-8-8,empty,16,7672,500,1.0,-0.17730496453,25,True,1.137939453125,1.1953485012054443,1.2129137516021729,0.7702628374099731,0.7809045314788818,1.058209776878357,0.6427438259124756,0.9787573218345642,0.9896283149719238,0.6268799901008606,0.6873672604560852,0.3642807602882385,0.9935248494148254,0.936431348323822,10.57767105102539,1,0,0,False,False,False,False,False
