context_key,context_id,topology_id,map_family,agent_count,budget_ms,oracle_theta_id,oracle_topk_theta_ids,no_safe_improvement,safe_candidate_count,safe_improving_candidate_count,oracle_quality_delta_vs_g556,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
random-32-32-20|150|103157|5000|b5000_short2000_t200_i8,random-32-32-20|a150|s103157|it0|g557_label_matrix_random_32_32_20_a150_s103157_hb5000_short2000_t200_i8_b5000,,random,150,5000,g557_gcst_00269,g557_gcst_00269;g557_gcst_00502;g557_gcst_00432;g557_gcst_00410;g557_gcst_00120,False,512,186,-0.06719022688,False,False,False,False,False
random-32-32-10|150|103125|1000|b1000_short1000_t200_i2,random-32-32-10|a150|s103125|it0|g557_label_matrix_random_32_32_10_a150_s103125_hb1000_short1000_t200_i2_b1000,,random,150,1000,g557_gcst_00132,g557_gcst_00132;g557_gcst_00114;g557_gcst_00465;g557_gcst_00058;g557_gcst_00041,False,512,409,-0.05109717868,False,False,False,False,False
random-64-64-20|150|100964|500|b500_short500_t050_i8,random-64-64-20|a150|s100964|it0|g557_label_matrix_random_64_64_20_a150_s100964_hb500_short500_t050_i8_b500,,random,150,500,g557_gcst_00505,g557_gcst_00505;g557_gcst_00436;g557_gcst_00435;g557_gcst_00374;g557_gcst_00475,False,512,89,-0.01701292328,False,False,False,False,False
random-64-64-10|150|100246|1000|b1000_short2000_t100_i2,random-64-64-10|a150|s100246|it0|g557_label_matrix_random_64_64_10_a150_s100246_hb1000_short2000_t100_i2_b1000,,random,150,1000,g557_gcst_00129,g557_gcst_00129;g557_gcst_00443;g557_gcst_00092;g557_gcst_00207;g557_gcst_00506,False,512,13,-0.01014198783,False,False,False,False,False
random-64-64-20|150|100998|5000|b5000_short1000_t050_i4,random-64-64-20|a150|s100998|it0|g557_label_matrix_random_64_64_20_a150_s100998_hb5000_short1000_t050_i4_b5000,,random,150,5000,g557_gcst_00426,g557_gcst_00426;g557_gcst_00155;g557_gcst_00036;g557_gcst_00293;g557_gcst_00016,False,512,177,-0.01414663827,False,False,False,False,False
random-32-32-10|150|103159|5000|b5000_short2000_t200_i2,random-32-32-10|a150|s103159|it0|g557_label_matrix_random_32_32_10_a150_s103159_hb5000_short2000_t200_i2_b5000,,random,150,5000,g557_gcst_00018,g557_gcst_00018;g557_gcst_00459;g557_gcst_00338;g557_gcst_00498;g557_gcst_00238,False,512,53,-0.0243383024,False,False,False,False,False
random-64-64-10|150|100280|500|b500_short250_t100_i2,random-64-64-10|a150|s100280|it0|g557_label_matrix_random_64_64_10_a150_s100280_hb500_short250_t100_i2_b500,,random,150,500,g557_gcst_00097,g557_gcst_00097;g557_gcst_00509;g557_gcst_00161;g557_gcst_00302;g557_gcst_00286,False,512,189,-0.01386561024,False,False,False,False,False
random-32-32-20|150|103603|500|b500_short1000_t050_i4,random-32-32-20|a150|s103603|it0|g557_label_matrix_random_32_32_20_a150_s103603_hb500_short1000_t050_i4_b500,,random,150,500,g557_gcst_00337,g557_gcst_00337;g557_gcst_00028;g557_gcst_00477;g557_gcst_00087;g557_gcst_00495,False,509,81,-0.03572433193,False,False,False,False,False
random-32-32-20|150|103637|5000|b5000_short2000_t050_i2,random-32-32-20|a150|s103637|it0|g557_label_matrix_random_32_32_20_a150_s103637_hb5000_short2000_t050_i2_b5000,,random,150,5000,g557_gcst_00508,g557_gcst_00508;g557_gcst_00107;g557_gcst_00074;g557_gcst_00293;g557_gcst_00210,False,512,57,-0.03675213675,False,False,False,False,False
random-32-32-10|150|103605|1000|b1000_short2000_t050_i4,random-32-32-10|a150|s103605|it0|g557_label_matrix_random_32_32_10_a150_s103605_hb1000_short2000_t050_i4_b1000,,random,150,1000,g557_gcst_00383,g557_gcst_00383;g557_gcst_00228;g557_gcst_00076;g557_gcst_00045;g557_gcst_00065,False,512,71,-0.03270171149,False,False,False,False,False
random-64-64-20|150|101684|500|b500_short250_t050_i2,random-64-64-20|a150|s101684|it0|g557_label_matrix_random_64_64_20_a150_s101684_hb500_short250_t050_i2_b500,,random,150,500,g557_gcst_00475,g557_gcst_00475;g557_gcst_00437;g557_gcst_00499;g557_gcst_00472;g557_gcst_00123,False,512,85,-0.01291679183,False,False,False,False,False
random-64-64-20|150|101718|5000|b5000_short500_t050_i2,random-64-64-20|a150|s101718|it0|g557_label_matrix_random_64_64_20_a150_s101718_hb5000_short500_t050_i2_b5000,,random,150,5000,g557_gcst_00505,g557_gcst_00505;g557_gcst_00213;g557_gcst_00203;g557_gcst_00435;g557_gcst_00353,False,512,320,-0.02928385039,False,False,False,False,False
random-32-32-10|150|103639|5000|b5000_short2000_t050_i2,random-32-32-10|a150|s103639|it0|g557_label_matrix_random_32_32_10_a150_s103639_hb5000_short2000_t050_i2_b5000,,random,150,5000,g557_gcst_00394,g557_gcst_00394;g557_gcst_00085;g557_gcst_00350;g557_gcst_00504;g557_gcst_00406,False,512,177,-0.0448615972,False,False,False,False,False
random-64-64-10|150|101026|1000|b1000_short1000_t050_i2,random-64-64-10|a150|s101026|it0|g557_label_matrix_random_64_64_10_a150_s101026_hb1000_short1000_t050_i2_b1000,,random,150,1000,g557_gcst_00204,g557_gcst_00204;g557_gcst_00382;g557_gcst_00443;g557_gcst_00132;g557_gcst_00142,False,512,67,-0.01285189719,False,False,False,False,False
random-32-32-20|150|104083|500|b500_short2000_t200_i8,random-32-32-20|a150|s104083|it0|g557_label_matrix_random_32_32_20_a150_s104083_hb500_short2000_t200_i8_b500,,random,150,500,g557_gcst_00480,g557_gcst_00480;g557_gcst_00033;g557_gcst_00376;g557_gcst_00433;g557_gcst_00397,False,512,337,-0.07069486405,False,False,False,False,False
random-64-64-10|150|101060|500|b500_short2000_t050_i2,random-64-64-10|a150|s101060|it0|g557_label_matrix_random_64_64_10_a150_s101060_hb500_short2000_t050_i2_b500,,random,150,500,g557_gcst_00266,g557_gcst_00266;g557_gcst_00097;g557_gcst_00245;g557_gcst_00269;g557_gcst_00092,False,512,82,-0.00999848508,False,False,False,False,False
random-32-32-20|150|104117|5000|b5000_short250_t200_i4,random-32-32-20|a150|s104117|it0|g557_label_matrix_random_32_32_20_a150_s104117_hb5000_short250_t200_i4_b5000,,random,150,5000,g557_gcst_00288,g557_gcst_00288;g557_gcst_00248;g557_gcst_00133;g557_gcst_00406;g557_gcst_00140,False,512,332,-0.10013495277,False,False,False,False,False
random-32-32-10|150|104085|1000|b1000_short2000_t200_i8,random-32-32-10|a150|s104085|it0|g557_label_matrix_random_32_32_10_a150_s104085_hb1000_short2000_t200_i8_b1000,,random,150,1000,g557_gcst_00296,g557_gcst_00296;g557_gcst_00195;g557_gcst_00124;g557_gcst_00210;g557_gcst_00183,False,512,409,-0.05593116164,False,False,False,False,False
random-32-32-10|150|104119|5000|b5000_short250_t200_i4,random-32-32-10|a150|s104119|it0|g557_label_matrix_random_32_32_10_a150_s104119_hb5000_short250_t200_i4_b5000,,random,150,5000,g557_gcst_00236,g557_gcst_00236;g557_gcst_00423;g557_gcst_00122;g557_gcst_00270;g557_gcst_00472,False,511,94,-0.02967625899,False,False,False,False,False
random-32-32-20|150|104563|500|b500_short2000_t050_i2,random-32-32-20|a150|s104563|it0|g557_label_matrix_random_32_32_20_a150_s104563_hb500_short2000_t050_i2_b500,,random,150,500,g557_gcst_00307,g557_gcst_00307;g557_gcst_00007;g557_gcst_00126;g557_gcst_00317;g557_gcst_00243,False,512,119,-0.04349112426,False,False,False,False,False
random-64-64-20|150|102404|500|b500_short2000_t200_i4,random-64-64-20|a150|s102404|it0|g557_label_matrix_random_64_64_20_a150_s102404_hb500_short2000_t200_i4_b500,,random,150,500,g557_gcst_00235,g557_gcst_00235;g557_gcst_00142;g557_gcst_00036;g557_gcst_00204;g557_gcst_00308,False,512,75,-0.01524758454,False,False,False,False,False
random-64-64-20|150|102438|5000|b5000_short250_t200_i4,random-64-64-20|a150|s102438|it0|g557_label_matrix_random_64_64_20_a150_s102438_hb5000_short250_t200_i4_b5000,,random,150,5000,g557_gcst_00483,g557_gcst_00483;g557_gcst_00277;g557_gcst_00499;g557_gcst_00110;g557_gcst_00349,False,512,116,-0.01623011409,False,False,False,False,False
random-64-64-10|150|101806|1000|b1000_short1000_t200_i2,random-64-64-10|a150|s101806|it0|g557_label_matrix_random_64_64_10_a150_s101806_hb1000_short1000_t200_i2_b1000,,random,150,1000,g557_gcst_00079,g557_gcst_00079;g557_gcst_00368;g557_gcst_00509;g557_gcst_00504;g557_gcst_00437,False,512,339,-0.0285854296,False,False,False,False,False
random-32-32-10|150|104565|1000|b1000_short250_t100_i2,random-32-32-10|a150|s104565|it0|g557_label_matrix_random_32_32_10_a150_s104565_hb1000_short250_t100_i2_b1000,,random,150,1000,g557_gcst_00081,g557_gcst_00081;g557_gcst_00241;g557_gcst_00183;g557_gcst_00180;g557_gcst_00172,False,511,165,-0.02901524033,False,False,False,False,False
random-32-32-20|150|104597|5000|b5000_short250_t050_i8,random-32-32-20|a150|s104597|it0|g557_label_matrix_random_32_32_20_a150_s104597_hb5000_short250_t050_i8_b5000,,random,150,5000,g557_gcst_00252,g557_gcst_00252;g557_gcst_00117;g557_gcst_00466;g557_gcst_00455;g557_gcst_00511,False,512,131,-0.04054054054,False,False,False,False,False
random-64-64-10|150|101840|500|b500_short1000_t200_i2,random-64-64-10|a150|s101840|it0|g557_label_matrix_random_64_64_10_a150_s101840_hb500_short1000_t200_i2_b500,,random,150,500,g557_gcst_00248,g557_gcst_00248;g557_gcst_00442;g557_gcst_00236;g557_gcst_00225;g557_gcst_00493,False,512,352,-0.02077051926,False,False,False,False,False
random-32-32-10|150|104599|5000|b5000_short500_t100_i8,random-32-32-10|a150|s104599|it0|g557_label_matrix_random_32_32_10_a150_s104599_hb5000_short500_t100_i8_b5000,,random,150,5000,g557_gcst_00394,g557_gcst_00394;g557_gcst_00405;g557_gcst_00461;g557_gcst_00071;g557_gcst_00111,False,510,28,-0.02238586156,False,False,False,False,False
random-32-32-20|150|105043|500|b500_short250_t200_i2,random-32-32-20|a150|s105043|it0|g557_label_matrix_random_32_32_20_a150_s105043_hb500_short250_t200_i2_b500,,random,150,500,g557_gcst_00220,g557_gcst_00220;g557_gcst_00476;g557_gcst_00488;g557_gcst_00420;g557_gcst_00352,False,512,197,-0.04899135447,False,False,False,False,False
random-32-32-20|150|105077|5000|b5000_short500_t200_i2,random-32-32-20|a150|s105077|it0|g557_label_matrix_random_32_32_20_a150_s105077_hb5000_short500_t200_i2_b5000,,random,150,5000,g557_gcst_00287,g557_gcst_00287;g557_gcst_00018;g557_gcst_00052;g557_gcst_00082;g557_gcst_00107,False,512,52,-0.04876562024,False,False,False,False,False
random-64-64-10|150|102620|500|b500_short1000_t100_i2,random-64-64-10|a150|s102620|it0|g557_label_matrix_random_64_64_10_a150_s102620_hb500_short1000_t100_i2_b500,,random,150,500,g557_gcst_00053,g557_gcst_00053;g557_gcst_00212;g557_gcst_00509;g557_gcst_00248;g557_gcst_00269,False,512,232,-0.01650641026,False,False,False,False,False
random-64-64-10|150|102586|1000|b1000_short500_t100_i2,random-64-64-10|a150|s102586|it0|g557_label_matrix_random_64_64_10_a150_s102586_hb1000_short500_t100_i2_b1000,,random,150,1000,g557_gcst_00444,g557_gcst_00444;g557_gcst_00114;g557_gcst_00014;g557_gcst_00186;g557_gcst_00081,False,512,154,-0.01202060675,False,False,False,False,False
random-32-32-10|150|105045|1000|b1000_short250_t200_i4,random-32-32-10|a150|s105045|it0|g557_label_matrix_random_32_32_10_a150_s105045_hb1000_short250_t200_i4_b1000,,random,150,1000,g557_gcst_00297,g557_gcst_00297;g557_gcst_00094;g557_gcst_00122;g557_gcst_00262;g557_gcst_00431,False,512,41,-0.02457655264,False,False,False,False,False
random-64-64-20|150|103124|500|b500_short1000_t200_i2,random-64-64-20|a150|s103124|it0|g557_label_matrix_random_64_64_20_a150_s103124_hb500_short1000_t200_i2_b500,,random,150,500,g557_gcst_00277,g557_gcst_00277;g557_gcst_00406;g557_gcst_00103;g557_gcst_00146;g557_gcst_00322,False,512,112,-0.01376546436,False,False,False,False,False
random-32-32-10|150|105079|5000|b5000_short500_t200_i2,random-32-32-10|a150|s105079|it0|g557_label_matrix_random_32_32_10_a150_s105079_hb5000_short500_t200_i2_b5000,,random,150,5000,g557_gcst_00459,g557_gcst_00459;g557_gcst_00330;g557_gcst_00444;g557_gcst_00110;g557_gcst_00356,False,512,119,-0.02485529451,False,False,False,False,False
random-32-32-20|150|105523|500|b500_short500_t100_i4,random-32-32-20|a150|s105523|it0|g557_label_matrix_random_32_32_20_a150_s105523_hb500_short500_t100_i4_b500,,random,150,500,g557_gcst_00317,g557_gcst_00317;g557_gcst_00438;g557_gcst_00075;g557_gcst_00325;g557_gcst_00068,False,512,133,-0.05030891439,False,False,False,False,False
random-64-64-20|150|103158|5000|b5000_short2000_t200_i8,random-64-64-20|a150|s103158|it0|g557_label_matrix_random_64_64_20_a150_s103158_hb5000_short2000_t200_i8_b5000,,random,150,5000,g557_gcst_00499,g557_gcst_00499;g557_gcst_00092;g557_gcst_00448;g557_gcst_00021;g557_gcst_00346,False,512,395,-0.02881152461,False,False,False,False,False
random-32-32-10|150|105525|1000|b1000_short500_t100_i8,random-32-32-10|a150|s105525|it0|g557_label_matrix_random_32_32_10_a150_s105525_hb1000_short500_t100_i8_b1000,,random,150,1000,g557_gcst_00122,g557_gcst_00122;g557_gcst_00367;g557_gcst_00378;g557_gcst_00070;g557_gcst_00347,False,511,4,-0.01682905226,False,False,False,False,False
random-32-32-20|150|105557|5000|b5000_short500_t100_i4,random-32-32-20|a150|s105557|it0|g557_label_matrix_random_32_32_20_a150_s105557_hb5000_short500_t100_i4_b5000,,random,150,5000,g557_gcst_00050,g557_gcst_00050;g557_gcst_00277;g557_gcst_00111;g557_gcst_00077;g557_gcst_00081,False,512,10,-0.018287373,False,False,False,False,False
random-32-32-10|150|105559|5000|b5000_short1000_t100_i4,random-32-32-10|a150|s105559|it0|g557_label_matrix_random_32_32_10_a150_s105559_hb5000_short1000_t100_i4_b5000,,random,150,5000,g557_gcst_00303,g557_gcst_00303;g557_gcst_00217;g557_gcst_00121;g557_gcst_00221;g557_gcst_00481,False,512,374,-0.04905418404,False,False,False,False,False
random-32-32-20|150|106003|500|b500_short500_t200_i8,random-32-32-20|a150|s106003|it0|g557_label_matrix_random_32_32_20_a150_s106003_hb500_short500_t200_i8_b500,,random,150,500,g557_gcst_00097,g557_gcst_00097;g557_gcst_00277;g557_gcst_00236;g557_gcst_00026;g557_gcst_00351,False,511,4,-0.01003039514,False,False,False,False,False
random-32-32-10|150|106005|1000|b1000_short500_t200_i8,random-32-32-10|a150|s106005|it0|g557_label_matrix_random_32_32_10_a150_s106005_hb1000_short500_t200_i8_b1000,,random,150,1000,g557_gcst_00455,g557_gcst_00455;g557_gcst_00428;g557_gcst_00000;g557_gcst_00141;g557_gcst_00371,False,512,120,-0.02915082382,False,False,False,False,False
random-64-64-10|150|103366|1000|b1000_short250_t050_i2,random-64-64-10|a150|s103366|it0|g557_label_matrix_random_64_64_10_a150_s103366_hb1000_short250_t050_i2_b1000,,random,150,1000,g557_gcst_00368,g557_gcst_00368;g557_gcst_00253;g557_gcst_00414;g557_gcst_00509;g557_gcst_00005,False,512,353,-0.0260374288,False,False,False,False,False
random-64-64-20|150|103844|500|b500_short500_t100_i4,random-64-64-20|a150|s103844|it0|g557_label_matrix_random_64_64_20_a150_s103844_hb500_short500_t100_i4_b500,,random,150,500,g557_gcst_00506,g557_gcst_00506;g557_gcst_00435;g557_gcst_00050;g557_gcst_00204;g557_gcst_00368,False,512,171,-0.02435357787,False,False,False,False,False
random-32-32-20|150|106037|5000|b5000_short1000_t200_i8,random-32-32-20|a150|s106037|it0|g557_label_matrix_random_32_32_20_a150_s106037_hb5000_short1000_t200_i8_b5000,,random,150,5000,g557_gcst_00447,g557_gcst_00447;g557_gcst_00080;g557_gcst_00212;g557_gcst_00223;g557_gcst_00365,False,512,40,-0.02919492775,False,False,False,False,False
random-64-64-10|150|103400|500|b500_short500_t050_i2,random-64-64-10|a150|s103400|it0|g557_label_matrix_random_64_64_10_a150_s103400_hb500_short500_t050_i2_b500,,random,150,500,g557_gcst_00419,g557_gcst_00419;g557_gcst_00453;g557_gcst_00258;g557_gcst_00203;g557_gcst_00493,False,512,311,-0.02319214044,False,False,False,False,False
random-64-64-20|150|103878|5000|b5000_short1000_t100_i4,random-64-64-20|a150|s103878|it0|g557_label_matrix_random_64_64_20_a150_s103878_hb5000_short1000_t100_i4_b5000,,random,150,5000,g557_gcst_00509,g557_gcst_00509;g557_gcst_00266;g557_gcst_00506;g557_gcst_00435;g557_gcst_00207,False,512,241,-0.02269334129,False,False,False,False,False
random-32-32-20|150|106483|500|b500_short1000_t100_i2,random-32-32-20|a150|s106483|it0|g557_label_matrix_random_32_32_20_a150_s106483_hb500_short1000_t100_i2_b500,,random,150,500,g557_gcst_00076,g557_gcst_00076;g557_gcst_00403;g557_gcst_00432;g557_gcst_00222;g557_gcst_00378,False,512,164,-0.05030532132,False,False,False,False,False
random-32-32-10|150|106039|5000|b5000_short1000_t050_i8,random-32-32-10|a150|s106039|it0|g557_label_matrix_random_32_32_10_a150_s106039_hb5000_short1000_t050_i8_b5000,,random,150,5000,g557_gcst_00252,g557_gcst_00252;g557_gcst_00147;g557_gcst_00181;g557_gcst_00156;g557_gcst_00380,False,512,426,-0.05583281348,False,False,False,False,False
random-32-32-10|150|106485|1000|b1000_short1000_t100_i2,random-32-32-10|a150|s106485|it0|g557_label_matrix_random_32_32_10_a150_s106485_hb1000_short1000_t100_i2_b1000,,random,150,1000,g557_gcst_00381,g557_gcst_00381;g557_gcst_00131;g557_gcst_00201;g557_gcst_00222;g557_gcst_00452,False,512,164,-0.02570162481,False,False,False,False,False
random-32-32-20|150|106517|5000|b5000_short2000_t100_i2,random-32-32-20|a150|s106517|it0|g557_label_matrix_random_32_32_20_a150_s106517_hb5000_short2000_t100_i2_b5000,,random,150,5000,g557_gcst_00372,g557_gcst_00372;g557_gcst_00178;g557_gcst_00087;g557_gcst_00335;g557_gcst_00107,False,512,315,-0.07547169812,False,False,False,False,False
random-64-64-20|150|104564|500|b500_short250_t050_i2,random-64-64-20|a150|s104564|it0|g557_label_matrix_random_64_64_20_a150_s104564_hb500_short250_t050_i2_b500,,random,150,500,g557_gcst_00115,g557_gcst_00115;g557_gcst_00236;g557_gcst_00134;g557_gcst_00428;g557_gcst_00314,False,512,253,-0.03000441242,False,False,False,False,False
random-32-32-10|150|106519|5000|b5000_short2000_t100_i2,random-32-32-10|a150|s106519|it0|g557_label_matrix_random_32_32_10_a150_s106519_hb5000_short2000_t100_i2_b5000,,random,150,5000,g557_gcst_00171,g557_gcst_00171;g557_gcst_00037;g557_gcst_00474;g557_gcst_00112;g557_gcst_00317,False,511,50,-0.0205640423,False,False,False,False,False
random-32-32-20|150|106997|5000|b5000_short2000_t050_i4,random-32-32-20|a150|s106997|it0|g557_label_matrix_random_32_32_20_a150_s106997_hb5000_short2000_t050_i4_b5000,,random,150,5000,g557_gcst_00175,g557_gcst_00175;g557_gcst_00478;g557_gcst_00014;g557_gcst_00487;g557_gcst_00101,False,512,25,-0.02814371258,False,False,False,False,False
random-32-32-20|150|106963|500|b500_short1000_t050_i4,random-32-32-20|a150|s106963|it0|g557_label_matrix_random_32_32_20_a150_s106963_hb500_short1000_t050_i4_b500,,random,150,500,g557_gcst_00458,g557_gcst_00458;g557_gcst_00201;g557_gcst_00043;g557_gcst_00497;g557_gcst_00118,False,509,94,-0.0339715874,False,False,False,False,False
random-64-64-20|150|104598|5000|b5000_short250_t100_i8,random-64-64-20|a150|s104598|it0|g557_label_matrix_random_64_64_20_a150_s104598_hb5000_short250_t100_i8_b5000,,random,150,5000,g557_gcst_00391,g557_gcst_00391;g557_gcst_00322;g557_gcst_00437;g557_gcst_00092;g557_gcst_00509,False,512,293,-0.03666304179,False,False,False,False,False
random-32-32-10|150|106965|1000|b1000_short2000_t050_i4,random-32-32-10|a150|s106965|it0|g557_label_matrix_random_32_32_10_a150_s106965_hb1000_short2000_t050_i4_b1000,,random,150,1000,g557_gcst_00351,g557_gcst_00351;g557_gcst_00471;g557_gcst_00397;g557_gcst_00032;g557_gcst_00321,False,512,4,-0.00781005936,False,False,False,False,False
random-64-64-10|150|104146|1000|b1000_short250_t100_i2,random-64-64-10|a150|s104146|it0|g557_label_matrix_random_64_64_10_a150_s104146_hb1000_short250_t100_i2_b1000,,random,150,1000,g557_gcst_00177,g557_gcst_00177;g557_gcst_00376;g557_gcst_00498;g557_gcst_00502;g557_gcst_00203,False,512,113,-0.0094637224,False,False,False,False,False
random-64-64-10|150|104180|500|b500_short500_t200_i2,random-64-64-10|a150|s104180|it0|g557_label_matrix_random_64_64_10_a150_s104180_hb500_short500_t200_i2_b500,,random,150,500,g557_gcst_00506,g557_gcst_00506;g557_gcst_00414;g557_gcst_00460;g557_gcst_00483;g557_gcst_00349,False,512,260,-0.02956656346,False,False,False,False,False
