candidate_id,candidate_region,candidate_family,candidate_purpose,source_candidate,candidate_fingerprint,raw_pool_selected,selected_for_execution,include_in_probe,alpha_cong_committed,alpha_cong_blocked,alpha_flow_progress,alpha_flow_wait_or_nonprogress,rho_cong,rho_flow,flow_shield_beta,max_flow_shield,c_only,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,nearest_g518_candidate,nearest_g518_distance,nearest_old14_candidate,nearest_old14_distance,nearest_g521_candidate,nearest_g521_distance,exact_duplicate_of_retained_g518,exact_duplicate_of_old14,exact_duplicate_of_g521,selection_rank
repair5g522_grid_c0p90_b1p75_f1p00_w0p40_dc0p93_df1p00_beta0p30_max0p90_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.900000|1.750000|1.000000|0.400000|0.930000|1.000000|0.300000|0.900000|0,False,False,False,0.9,1.75,1.0,0.4,0.93,1.0,0.3,0.9,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.194679223339,repair5g59_block_heavy_flow_guard,0.328481354113,repair5g521_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.194679223339,False,False,False,
repair5g522_grid_c0p90_b1p75_f1p00_w0p55_dc0p93_df1p00_beta0p45_max0p90_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.900000|1.750000|1.000000|0.550000|0.930000|1.000000|0.450000|0.900000|0,False,False,False,0.9,1.75,1.0,0.55,0.93,1.0,0.45,0.9,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.23,repair5g59_block_heavy_flow_guard,0.328481354113,repair5g521_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.23,False,False,False,
repair5g522_grid_c1p05_b1p30_f1p00_w0p25_dc0p95_df1p00_beta0p30_max0p75_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,1.050000|1.300000|1.000000|0.250000|0.950000|1.000000|0.300000|0.750000|0,False,False,False,1.05,1.3,1.0,0.25,0.95,1.0,0.3,0.75,False,False,False,False,False,False,repair5g518_grid_c1p25_b1p25_f1p00_w0p35_dc0p95_df1p00_beta0p30_max0p75_c0,0.229128784748,repair5g59_block_heavy_flow_guard,0.327871926215,repair5g521_grid_c1p25_b1p25_f1p00_w0p35_dc0p95_df1p00_beta0p30_max0p75_c0,0.229128784748,False,False,False,
repair5g522_grid_c1p05_b1p30_f1p00_w0p40_dc0p95_df1p00_beta0p30_max0p75_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,1.050000|1.300000|1.000000|0.400000|0.950000|1.000000|0.300000|0.750000|0,False,False,False,1.05,1.3,1.0,0.4,0.95,1.0,0.3,0.75,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.19364916731,repair5g59_block_heavy_flow_guard,0.234520787991,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.19364916731,False,False,False,
repair5g522_grid_c1p05_b1p30_f1p00_w0p55_dc0p95_df1p00_beta0p45_max0p75_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,1.050000|1.300000|1.000000|0.550000|0.950000|1.000000|0.450000|0.750000|0,False,False,False,1.05,1.3,1.0,0.55,0.95,1.0,0.45,0.75,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.229128784748,repair5g59_block_heavy_flow_guard,0.234520787991,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.229128784748,False,False,False,
repair5g522_grid_c1p05_b1p55_f1p00_w0p25_dc0p93_df1p00_beta0p30_max0p90_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,1.050000|1.550000|1.000000|0.250000|0.930000|1.000000|0.300000|0.900000|0,False,False,False,1.05,1.55,1.0,0.25,0.93,1.0,0.3,0.9,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.312889756943,repair5g59_block_heavy_flow_guard,0.304795013083,repair5g521_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.312889756943,False,False,False,
repair5g522_grid_c1p05_b1p55_f1p00_w0p40_dc0p93_df1p00_beta0p30_max0p90_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,1.050000|1.550000|1.000000|0.400000|0.930000|1.000000|0.300000|0.900000|0,False,False,False,1.05,1.55,1.0,0.4,0.93,1.0,0.3,0.9,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.245764114549,repair5g59_block_heavy_flow_guard,0.200997512422,repair5g521_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.245764114549,False,False,False,
repair5g522_grid_c1p05_b1p55_f1p00_w0p55_dc0p93_df1p00_beta0p45_max0p90_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,1.050000|1.550000|1.000000|0.550000|0.930000|1.000000|0.450000|0.900000|0,False,False,False,1.05,1.55,1.0,0.55,0.93,1.0,0.45,0.9,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,0.24062418831,repair5g59_block_heavy_flow_guard,0.200997512422,repair5g521_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,0.24062418831,False,False,False,
repair5g522_grid_c1p05_b1p75_f1p00_w0p25_dc0p93_df1p00_beta0p30_max0p90_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,1.050000|1.750000|1.000000|0.250000|0.930000|1.000000|0.300000|0.900000|0,False,False,False,1.05,1.75,1.0,0.25,0.93,1.0,0.3,0.9,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.312889756943,repair5g59_block_heavy_flow_guard,0.39102429592,repair5g521_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.312889756943,False,False,False,
repair5g522_grid_c1p05_b1p75_f1p00_w0p40_dc0p93_df1p00_beta0p30_max0p90_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,1.050000|1.750000|1.000000|0.400000|0.930000|1.000000|0.300000|0.900000|0,False,False,False,1.05,1.75,1.0,0.4,0.93,1.0,0.3,0.9,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.245764114549,repair5g59_block_heavy_flow_guard,0.316859590355,repair5g521_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.245764114549,False,False,False,
repair5g522_grid_c1p05_b1p75_f1p00_w0p55_dc0p93_df1p00_beta0p45_max0p90_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,1.050000|1.750000|1.000000|0.550000|0.930000|1.000000|0.450000|0.900000|0,False,False,False,1.05,1.75,1.0,0.55,0.93,1.0,0.45,0.9,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.274590604355,repair5g59_block_heavy_flow_guard,0.316859590355,repair5g521_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.274590604355,False,False,False,
repair5g522_grid_c1p05_b1p05_f1p00_w0p50_dc0p95_df1p00_beta0p55_max0p75_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,1.050000|1.050000|1.000000|0.500000|0.950000|1.000000|0.550000|0.750000|0,False,False,False,1.05,1.05,1.0,0.5,0.95,1.0,0.55,0.75,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,0.269258240357,repair5g59_wait_conservative,0.346410161514,repair5g521_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,0.269258240357,False,False,False,
repair5g522_grid_c1p05_b1p05_f1p00_w0p65_dc0p95_df1p00_beta0p55_max0p75_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,1.050000|1.050000|1.000000|0.650000|0.950000|1.000000|0.550000|0.750000|0,False,False,False,1.05,1.05,1.0,0.65,0.95,1.0,0.55,0.75,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,0.187082869339,repair5g59_high_beta_cap_safe,0.304138126515,repair5g521_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,0.187082869339,False,False,False,
repair5g522_grid_c1p05_b1p05_f1p00_w0p80_dc0p95_df1p00_beta0p70_max0p75_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,1.050000|1.050000|1.000000|0.800000|0.950000|1.000000|0.700000|0.750000|0,False,False,False,1.05,1.05,1.0,0.8,0.95,1.0,0.7,0.75,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.229128784748,repair5g59_high_beta_cap_safe,0.304138126515,repair5g521_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.229128784748,False,False,False,
repair5g522_grid_c1p05_b1p30_f1p00_w0p50_dc0p93_df1p00_beta0p55_max0p90_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,1.050000|1.300000|1.000000|0.500000|0.930000|1.000000|0.550000|0.900000|0,False,False,False,1.05,1.3,1.0,0.5,0.93,1.0,0.55,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.300665927567,repair5g59_block_heavy_flow_guard,0.324653661615,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,0.296479341607,False,False,False,
repair5g522_grid_c1p05_b1p30_f1p00_w0p65_dc0p93_df1p00_beta0p55_max0p90_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,1.050000|1.300000|1.000000|0.650000|0.930000|1.000000|0.550000|0.900000|0,False,False,False,1.05,1.3,1.0,0.65,0.93,1.0,0.55,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.23,repair5g59_slow_decay_high_shield,0.259807621135,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,0.224499443206,False,False,False,
repair5g522_grid_c1p05_b1p30_f1p00_w0p80_dc0p93_df1p00_beta0p70_max0p90_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,1.050000|1.300000|1.000000|0.800000|0.930000|1.000000|0.700000|0.900000|0,False,False,False,1.05,1.3,1.0,0.8,0.93,1.0,0.7,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.260576284416,repair5g59_high_beta_cap_safe,0.279105714739,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.260576284416,False,False,False,
repair5g522_grid_c1p20_b1p05_f1p00_w0p50_dc0p95_df1p00_beta0p55_max0p75_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,1.200000|1.050000|1.000000|0.500000|0.950000|1.000000|0.550000|0.750000|0,False,False,False,1.2,1.05,1.0,0.5,0.95,1.0,0.55,0.75,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,0.22360679775,repair5g59_wait_conservative,0.287228132327,repair5g521_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,0.22360679775,False,False,False,
repair5g522_grid_c1p20_b1p05_f1p00_w0p65_dc0p95_df1p00_beta0p55_max0p75_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,1.200000|1.050000|1.000000|0.650000|0.950000|1.000000|0.550000|0.750000|0,True,True,True,1.2,1.05,1.0,0.65,0.95,1.0,0.55,0.75,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,0.111803398875,repair5g59_high_beta_cap_safe,0.234520787991,repair5g521_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,0.111803398875,False,False,False,3
repair5g522_grid_c1p20_b1p05_f1p00_w0p80_dc0p95_df1p00_beta0p70_max0p75_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,1.200000|1.050000|1.000000|0.800000|0.950000|1.000000|0.700000|0.750000|0,False,False,False,1.2,1.05,1.0,0.8,0.95,1.0,0.7,0.75,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.173205080757,repair5g59_high_beta_cap_safe,0.234520787991,repair5g521_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.173205080757,False,False,False,
repair5g522_grid_c1p20_b1p30_f1p00_w0p50_dc0p93_df1p00_beta0p55_max0p90_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,1.200000|1.300000|1.000000|0.500000|0.930000|1.000000|0.550000|0.900000|0,False,False,False,1.2,1.3,1.0,0.5,0.93,1.0,0.55,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.260576284416,repair5g59_wait_conservative,0.260576284416,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,0.255734237051,False,False,False,
repair5g522_grid_c1p20_b1p30_f1p00_w0p65_dc0p93_df1p00_beta0p55_max0p90_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,1.200000|1.300000|1.000000|0.650000|0.930000|1.000000|0.550000|0.900000|0,False,False,False,1.2,1.3,1.0,0.65,0.93,1.0,0.55,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.174355957742,repair5g59_slow_decay_high_shield,0.173205080757,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,0.167032930885,False,False,False,
repair5g522_grid_c1p20_b1p30_f1p00_w0p80_dc0p93_df1p00_beta0p70_max0p90_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,1.200000|1.300000|1.000000|0.800000|0.930000|1.000000|0.700000|0.900000|0,False,False,False,1.2,1.3,1.0,0.8,0.93,1.0,0.7,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.213072757527,repair5g59_high_beta_cap_safe,0.200997512422,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.213072757527,False,False,False,
repair5g522_grid_c1p35_b1p05_f1p00_w0p50_dc0p95_df1p00_beta0p55_max0p75_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,1.350000|1.050000|1.000000|0.500000|0.950000|1.000000|0.550000|0.750000|0,False,False,False,1.35,1.05,1.0,0.5,0.95,1.0,0.55,0.75,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,0.269258240357,repair5g59_wait_conservative,0.3,repair5g521_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,0.269258240357,False,False,False,
repair5g522_grid_c1p35_b1p05_f1p00_w0p65_dc0p95_df1p00_beta0p55_max0p75_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,1.350000|1.050000|1.000000|0.650000|0.950000|1.000000|0.550000|0.750000|0,False,False,False,1.35,1.05,1.0,0.65,0.95,1.0,0.55,0.75,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,0.187082869339,repair5g59_high_beta_cap_safe,0.25,repair5g521_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,0.187082869339,False,False,False,
repair5g522_grid_c1p35_b1p05_f1p00_w0p80_dc0p95_df1p00_beta0p70_max0p75_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,1.350000|1.050000|1.000000|0.800000|0.950000|1.000000|0.700000|0.750000|0,False,False,False,1.35,1.05,1.0,0.8,0.95,1.0,0.7,0.75,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.229128784748,repair5g59_high_beta_cap_safe,0.25,repair5g521_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.229128784748,False,False,False,
repair5g522_grid_c1p35_b1p30_f1p00_w0p50_dc0p93_df1p00_beta0p55_max0p90_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,1.350000|1.300000|1.000000|0.500000|0.930000|1.000000|0.550000|0.900000|0,False,False,False,1.35,1.3,1.0,0.5,0.93,1.0,0.55,0.9,False,False,False,False,False,False,repair5g518_grid_c1p25_b1p25_f1p00_w0p50_dc0p95_df1p00_beta0p35_max0p75_c0,0.274590604355,repair5g59_wait_conservative,0.274590604355,repair5g521_grid_c1p25_b1p25_f1p00_w0p50_dc0p95_df1p00_beta0p35_max0p75_c0,0.274590604355,False,False,False,
repair5g522_grid_c1p35_b1p30_f1p00_w0p65_dc0p93_df1p00_beta0p55_max0p90_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,1.350000|1.300000|1.000000|0.650000|0.930000|1.000000|0.550000|0.900000|0,False,False,False,1.35,1.3,1.0,0.65,0.93,1.0,0.55,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.23,repair5g59_slow_decay_high_shield,0.19364916731,repair5g521_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p55_max0p75_c0,0.213072757527,False,False,False,
repair5g522_grid_c1p35_b1p30_f1p00_w0p80_dc0p93_df1p00_beta0p70_max0p90_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,1.350000|1.300000|1.000000|0.800000|0.930000|1.000000|0.700000|0.900000|0,False,False,False,1.35,1.3,1.0,0.8,0.93,1.0,0.7,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.260576284416,repair5g59_high_beta_cap_safe,0.218860686282,repair5g521_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p55_max0p75_c0,0.245764114549,False,False,False,
repair5g522_grid_c0p75_b1p55_f1p00_w0p25_dc0p95_df1p00_beta0p30_max0p75_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.750000|1.550000|1.000000|0.250000|0.950000|1.000000|0.300000|0.750000|0,False,False,False,0.75,1.55,1.0,0.25,0.95,1.0,0.3,0.75,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.273861278753,repair5g59_block_heavy_flow_guard,0.360555127546,repair5g521_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.273861278753,False,False,False,
repair5g522_grid_c0p75_b1p55_f1p00_w0p40_dc0p95_df1p00_beta0p30_max0p75_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.750000|1.550000|1.000000|0.400000|0.950000|1.000000|0.300000|0.750000|0,False,False,False,0.75,1.55,1.0,0.4,0.95,1.0,0.3,0.75,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.19364916731,repair5g59_block_heavy_flow_guard,0.278388218142,repair5g521_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.19364916731,False,False,False,
repair5g522_grid_c0p75_b1p55_f1p00_w0p55_dc0p95_df1p00_beta0p45_max0p75_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.750000|1.550000|1.000000|0.550000|0.950000|1.000000|0.450000|0.750000|0,False,False,False,0.75,1.55,1.0,0.55,0.95,1.0,0.45,0.75,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,0.187082869339,repair5g59_block_heavy_flow_guard,0.278388218142,repair5g521_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,0.187082869339,False,False,False,
repair5g522_grid_c0p75_b1p80_f1p00_w0p25_dc0p93_df1p00_beta0p30_max0p90_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.750000|1.800000|1.000000|0.250000|0.930000|1.000000|0.300000|0.900000|0,False,False,False,0.75,1.8,1.0,0.25,0.93,1.0,0.3,0.9,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.332264954517,repair5g59_block_heavy_flow_guard,0.490306026885,repair5g521_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.332264954517,False,False,False,
repair5g522_grid_c0p75_b1p80_f1p00_w0p40_dc0p93_df1p00_beta0p30_max0p90_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.750000|1.800000|1.000000|0.400000|0.930000|1.000000|0.300000|0.900000|0,False,False,False,0.75,1.8,1.0,0.4,0.93,1.0,0.3,0.9,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.27,repair5g59_block_heavy_flow_guard,0.433474336034,repair5g521_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.27,False,False,False,
repair5g522_grid_c0p75_b1p80_f1p00_w0p55_dc0p93_df1p00_beta0p45_max0p90_c0,A_g518_winner_neighborhood,winner_neighborhood,local response around recurrent G5.18 winner,repair5g518_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.750000|1.800000|1.000000|0.550000|0.930000|1.000000|0.450000|0.900000|0,False,False,False,0.75,1.8,1.0,0.55,0.93,1.0,0.45,0.9,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.296479341607,repair5g59_block_heavy_flow_guard,0.433474336034,repair5g521_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.296479341607,False,False,False,
