probe_id,context_id,topology_id,map,map_family,agents,agent_count,seed,nominal_budget_ms,horizon_id,probe_method,probe_budget_ms,main_solver_must_restart_from_scratch,probe_trace_from_candidate_theta,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g557_probe_000407,g557_ctx_00000407,g557_topology_047_qd_room,room-64-64-16,qd_room,300,300,100407,1000,b1000_short1000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000408,g557_ctx_00000408,g557_topology_048_qd_warehouse,warehouse-10-20-10-2-1,qd_warehouse,300,300,100408,1000,b1000_short1000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000409,g557_ctx_00000409,g557_topology_049_qd_warehouse,warehouse-10-20-10-2-2,qd_warehouse,300,300,100409,1000,b1000_short1000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000410,g557_ctx_00000410,g557_topology_050_qd_warehouse,warehouse-20-40-10-2-1,qd_warehouse,300,300,100410,2000,b2000_short1000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000411,g557_ctx_00000411,g557_topology_051_qd_warehouse,warehouse-20-40-10-2-2,qd_warehouse,300,300,100411,2000,b2000_short1000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000412,g557_ctx_00000412,g557_topology_052_qd_bottleneck,connector,qd_bottleneck,300,300,100412,2000,b2000_short1000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000413,g557_ctx_00000413,g557_topology_053_qd_bottleneck,corners,qd_bottleneck,300,300,100413,2000,b2000_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000414,g557_ctx_00000414,g557_topology_054_qd_bottleneck,tunnel,qd_bottleneck,300,300,100414,2000,b2000_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000415,g557_ctx_00000415,g557_topology_055_qd_bottleneck,loop-chain,qd_bottleneck,300,300,100415,5000,b5000_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000416,g557_ctx_00000416,g557_topology_056_qd_bottleneck,string,qd_bottleneck,300,300,100416,5000,b5000_short2000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000417,g557_ctx_00000417,g557_topology_057_qd_bottleneck,tree,qd_bottleneck,300,300,100417,5000,b5000_short2000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000418,g557_ctx_00000418,g557_topology_058_qd_irregular,Berlin_1_256,qd_irregular,300,300,100418,5000,b5000_short2000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000419,g557_ctx_00000419,g557_topology_059_qd_irregular,Boston_0_256,qd_irregular,300,300,100419,5000,b5000_short2000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000420,g557_ctx_00000420,g557_topology_000_empty,empty-32-32,empty,400,400,100420,500,b500_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000421,g557_ctx_00000421,g557_topology_001_empty,empty-48-48,empty,400,400,100421,500,b500_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000422,g557_ctx_00000422,g557_topology_002_empty,empty-16-16,empty,100,100,100422,500,b500_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000423,g557_ctx_00000423,g557_topology_003_random,random-32-32-20,random,400,400,100423,500,b500_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000424,g557_ctx_00000424,g557_topology_004_random,random-64-64-20,random,400,400,100424,500,b500_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000425,g557_ctx_00000425,g557_topology_005_random,random-32-32-10,random,400,400,100425,1000,b1000_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000426,g557_ctx_00000426,g557_topology_006_random,random-64-64-10,random,400,400,100426,1000,b1000_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000427,g557_ctx_00000427,g557_topology_007_maze,maze-32-32-4,maze,400,400,100427,1000,b1000_short500_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000428,g557_ctx_00000428,g557_topology_008_maze,maze-32-32-2,maze,400,400,100428,1000,b1000_short500_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000429,g557_ctx_00000429,g557_topology_009_maze,maze-128-128-2,maze,400,400,100429,1000,b1000_short500_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000430,g557_ctx_00000430,g557_topology_010_maze,maze-128-128-10,maze,400,400,100430,2000,b2000_short500_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000431,g557_ctx_00000431,g557_topology_011_room,room-32-32-4,room,400,400,100431,2000,b2000_short500_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000432,g557_ctx_00000432,g557_topology_012_room,room-64-64-8,room,400,400,100432,2000,b2000_short500_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000433,g557_ctx_00000433,g557_topology_013_room,room-64-64-16,room,400,400,100433,2000,b2000_short500_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000434,g557_ctx_00000434,g557_topology_014_warehouse,warehouse-10-20-10-2-1,warehouse,400,400,100434,2000,b2000_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000435,g557_ctx_00000435,g557_topology_015_warehouse,warehouse-10-20-10-2-2,warehouse,400,400,100435,5000,b5000_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000436,g557_ctx_00000436,g557_topology_016_warehouse,warehouse-20-40-10-2-1,warehouse,400,400,100436,5000,b5000_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000437,g557_ctx_00000437,g557_topology_017_warehouse,warehouse-20-40-10-2-2,warehouse,400,400,100437,5000,b5000_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000438,g557_ctx_00000438,g557_topology_018_bottleneck,connector,bottleneck,400,400,100438,5000,b5000_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000439,g557_ctx_00000439,g557_topology_019_bottleneck,corners,bottleneck,400,400,100439,5000,b5000_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000440,g557_ctx_00000440,g557_topology_020_bottleneck,tunnel,bottleneck,400,400,100440,500,b500_short1000_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000441,g557_ctx_00000441,g557_topology_021_bottleneck,loop-chain,bottleneck,400,400,100441,500,b500_short2000_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000442,g557_ctx_00000442,g557_topology_022_bottleneck,string,bottleneck,400,400,100442,500,b500_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000443,g557_ctx_00000443,g557_topology_023_bottleneck,tree,bottleneck,400,400,100443,500,b500_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000444,g557_ctx_00000444,g557_topology_024_irregular,Berlin_1_256,irregular,400,400,100444,500,b500_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000445,g557_ctx_00000445,g557_topology_025_irregular,Boston_0_256,irregular,400,400,100445,1000,b1000_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000446,g557_ctx_00000446,g557_topology_026_irregular,Paris_1_256,irregular,400,400,100446,1000,b1000_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000447,g557_ctx_00000447,g557_topology_027_irregular,brc202d,irregular,400,400,100447,1000,b1000_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000448,g557_ctx_00000448,g557_topology_028_irregular,den312d,irregular,400,400,100448,1000,b1000_short250_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000449,g557_ctx_00000449,g557_topology_029_irregular,den520d,irregular,400,400,100449,1000,b1000_short250_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000450,g557_ctx_00000450,g557_topology_030_irregular,lak303d,irregular,400,400,100450,2000,b2000_short250_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000451,g557_ctx_00000451,g557_topology_031_irregular,orz900d,irregular,400,400,100451,2000,b2000_short250_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000452,g557_ctx_00000452,g557_topology_032_irregular,ost003d,irregular,400,400,100452,2000,b2000_short250_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000453,g557_ctx_00000453,g557_topology_033_irregular,w_woundedcoast,irregular,400,400,100453,2000,b2000_short250_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000454,g557_ctx_00000454,g557_topology_034_qd_empty,empty-32-32,qd_empty,400,400,100454,2000,b2000_short250_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000455,g557_ctx_00000455,g557_topology_035_qd_empty,empty-48-48,qd_empty,400,400,100455,5000,b5000_short500_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000456,g557_ctx_00000456,g557_topology_036_qd_empty,empty-16-16,qd_empty,100,100,100456,5000,b5000_short500_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000457,g557_ctx_00000457,g557_topology_037_qd_random,random-32-32-20,qd_random,400,400,100457,5000,b5000_short500_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000458,g557_ctx_00000458,g557_topology_038_qd_random,random-64-64-20,qd_random,400,400,100458,5000,b5000_short500_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000459,g557_ctx_00000459,g557_topology_039_qd_random,random-32-32-10,qd_random,400,400,100459,5000,b5000_short500_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000460,g557_ctx_00000460,g557_topology_040_qd_random,random-64-64-10,qd_random,400,400,100460,500,b500_short500_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000461,g557_ctx_00000461,g557_topology_041_qd_maze,maze-32-32-4,qd_maze,400,400,100461,500,b500_short500_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000462,g557_ctx_00000462,g557_topology_042_qd_maze,maze-32-32-2,qd_maze,400,400,100462,500,b500_short1000_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000463,g557_ctx_00000463,g557_topology_043_qd_maze,maze-128-128-2,qd_maze,400,400,100463,500,b500_short1000_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000464,g557_ctx_00000464,g557_topology_044_qd_maze,maze-128-128-10,qd_maze,400,400,100464,500,b500_short1000_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000465,g557_ctx_00000465,g557_topology_045_qd_room,room-32-32-4,qd_room,400,400,100465,1000,b1000_short1000_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000466,g557_ctx_00000466,g557_topology_046_qd_room,room-64-64-8,qd_room,400,400,100466,1000,b1000_short1000_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000467,g557_ctx_00000467,g557_topology_047_qd_room,room-64-64-16,qd_room,400,400,100467,1000,b1000_short1000_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000468,g557_ctx_00000468,g557_topology_048_qd_warehouse,warehouse-10-20-10-2-1,qd_warehouse,400,400,100468,1000,b1000_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000469,g557_ctx_00000469,g557_topology_049_qd_warehouse,warehouse-10-20-10-2-2,qd_warehouse,400,400,100469,1000,b1000_short2000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000470,g557_ctx_00000470,g557_topology_050_qd_warehouse,warehouse-20-40-10-2-1,qd_warehouse,400,400,100470,2000,b2000_short2000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000471,g557_ctx_00000471,g557_topology_051_qd_warehouse,warehouse-20-40-10-2-2,qd_warehouse,400,400,100471,2000,b2000_short2000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000472,g557_ctx_00000472,g557_topology_052_qd_bottleneck,connector,qd_bottleneck,400,400,100472,2000,b2000_short2000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000473,g557_ctx_00000473,g557_topology_053_qd_bottleneck,corners,qd_bottleneck,400,400,100473,2000,b2000_short2000_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000474,g557_ctx_00000474,g557_topology_054_qd_bottleneck,tunnel,qd_bottleneck,400,400,100474,2000,b2000_short2000_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000475,g557_ctx_00000475,g557_topology_055_qd_bottleneck,loop-chain,qd_bottleneck,400,400,100475,5000,b5000_short2000_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000476,g557_ctx_00000476,g557_topology_056_qd_bottleneck,string,qd_bottleneck,400,400,100476,5000,b5000_short250_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000477,g557_ctx_00000477,g557_topology_057_qd_bottleneck,tree,qd_bottleneck,400,400,100477,5000,b5000_short250_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000478,g557_ctx_00000478,g557_topology_058_qd_irregular,Berlin_1_256,qd_irregular,400,400,100478,5000,b5000_short250_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000479,g557_ctx_00000479,g557_topology_059_qd_irregular,Boston_0_256,qd_irregular,400,400,100479,5000,b5000_short250_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000480,g557_ctx_00000480,g557_topology_000_empty,empty-32-32,empty,25,25,100480,500,b500_short250_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000481,g557_ctx_00000481,g557_topology_001_empty,empty-48-48,empty,600,600,100481,500,b500_short250_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000482,g557_ctx_00000482,g557_topology_002_empty,empty-16-16,empty,25,25,100482,500,b500_short250_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000483,g557_ctx_00000483,g557_topology_003_random,random-32-32-20,random,25,25,100483,500,b500_short500_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000484,g557_ctx_00000484,g557_topology_004_random,random-64-64-20,random,600,600,100484,500,b500_short500_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000485,g557_ctx_00000485,g557_topology_005_random,random-32-32-10,random,25,25,100485,1000,b1000_short500_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000486,g557_ctx_00000486,g557_topology_006_random,random-64-64-10,random,600,600,100486,1000,b1000_short500_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000487,g557_ctx_00000487,g557_topology_007_maze,maze-32-32-4,maze,25,25,100487,1000,b1000_short500_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000488,g557_ctx_00000488,g557_topology_008_maze,maze-32-32-2,maze,25,25,100488,1000,b1000_short500_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000489,g557_ctx_00000489,g557_topology_009_maze,maze-128-128-2,maze,600,600,100489,1000,b1000_short500_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000490,g557_ctx_00000490,g557_topology_010_maze,maze-128-128-10,maze,600,600,100490,2000,b2000_short1000_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000491,g557_ctx_00000491,g557_topology_011_room,room-32-32-4,room,25,25,100491,2000,b2000_short1000_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000492,g557_ctx_00000492,g557_topology_012_room,room-64-64-8,room,600,600,100492,2000,b2000_short1000_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000493,g557_ctx_00000493,g557_topology_013_room,room-64-64-16,room,600,600,100493,2000,b2000_short1000_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000494,g557_ctx_00000494,g557_topology_014_warehouse,warehouse-10-20-10-2-1,warehouse,600,600,100494,2000,b2000_short1000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000495,g557_ctx_00000495,g557_topology_015_warehouse,warehouse-10-20-10-2-2,warehouse,600,600,100495,5000,b5000_short1000_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000496,g557_ctx_00000496,g557_topology_016_warehouse,warehouse-20-40-10-2-1,warehouse,600,600,100496,5000,b5000_short1000_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000497,g557_ctx_00000497,g557_topology_017_warehouse,warehouse-20-40-10-2-2,warehouse,600,600,100497,5000,b5000_short2000_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
