candidate_id,source_round,map_family,agents,seed,nominal_budget_ms,horizon_id,static_flow_success,candidate_success,candidate_minus_static_ratio_delta,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
repair5g550_theta_550000112,g550_generated_targeted,maze,100,1911,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g550_theta_550000113,g550_generated_targeted,maze,100,1911,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g550_theta_550000117,g550_generated_targeted,maze,100,1911,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g550_theta_550000116,g550_generated_targeted,maze,100,1912,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g550_theta_550000117,g550_generated_targeted,maze,100,1912,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g550_theta_550000118,g550_generated_targeted,maze,100,1912,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g550_theta_550000108,g550_generated_targeted,maze,100,1913,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g550_theta_550000101,g550_generated_targeted,maze,100,1918,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g550_theta_550000010,g550_generated_targeted,maze,100,1916,2000,generated_theta_targeted_short5000_t100_i2,True,False,,False,False,False,False,False
repair5g550_theta_550000015,g550_generated_targeted,maze,100,1916,2000,generated_theta_targeted_short5000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000396,g551_generated_targeted,random,100,3001,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000177,g551_generated_targeted,random,100,3001,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000394,g551_generated_targeted,random,100,3003,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000501,g551_generated_targeted,random,100,3012,2000,generated_theta_targeted_short5000_t100_i4,True,False,,False,False,False,False,False
repair5g551_theta_551000505,g551_generated_targeted,random,100,3012,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000095,g551_generated_targeted,random,100,3012,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000501,g551_generated_targeted,random,100,3012,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000317,g551_generated_targeted,random,100,3038,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000317,g551_generated_targeted,random,100,3038,2000,generated_theta_targeted_short5000_t100_i4,True,False,,False,False,False,False,False
repair5g551_theta_551000501,g551_generated_targeted,random,100,3040,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000505,g551_generated_targeted,random,100,3056,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000394,g551_generated_targeted,random,100,3056,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000511,g551_generated_targeted,random,100,3057,2000,generated_theta_targeted_short5000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000124,g551_generated_targeted,random,100,3057,2000,generated_theta_targeted_short5000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000393,g551_generated_targeted,random,100,3062,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000124,g551_generated_targeted,random,100,3071,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000270,g551_generated_targeted,random,100,3075,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000113,g551_generated_targeted,random,100,3075,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000393,g551_generated_targeted,random,100,3075,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000501,g551_generated_targeted,random,100,3075,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000124,g551_generated_targeted,random,100,3101,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000393,g551_generated_targeted,random,100,3123,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000501,g551_generated_targeted,random,100,3124,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000501,g551_generated_targeted,random,100,3124,2000,generated_theta_targeted_short5000_t100_i4,True,False,,False,False,False,False,False
repair5g551_theta_551000501,g551_generated_targeted,random,100,3132,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000124,g551_generated_targeted,random,100,3142,2000,generated_theta_targeted_short5000_t100_i4,True,False,,False,False,False,False,False
repair5g551_theta_551000317,g551_generated_targeted,random,100,3142,2000,generated_theta_targeted_short5000_t100_i4,True,False,,False,False,False,False,False
repair5g551_theta_551000501,g551_generated_targeted,random,100,3163,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000113,g551_generated_targeted,random,100,3163,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000382,g551_generated_targeted,random,100,3163,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000176,g551_generated_targeted,random,100,3170,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000114,g551_generated_targeted,random,100,3170,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000081,g551_generated_targeted,random,100,3170,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000082,g551_generated_targeted,random,100,3170,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000273,g551_generated_targeted,random,100,3170,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000079,g551_generated_targeted,random,100,3170,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000394,g551_generated_targeted,random,100,3170,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000511,g551_generated_targeted,random,100,3170,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000124,g551_generated_targeted,random,100,3170,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000393,g551_generated_targeted,random,100,3170,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000273,g551_generated_targeted,random,100,3170,2000,generated_theta_targeted_short5000_t100_i4,True,False,,False,False,False,False,False
repair5g551_theta_551000511,g551_generated_targeted,random,100,3170,2000,generated_theta_targeted_short5000_t100_i4,True,False,,False,False,False,False,False
repair5g551_theta_551000124,g551_generated_targeted,random,100,3170,2000,generated_theta_targeted_short5000_t100_i4,True,False,,False,False,False,False,False
repair5g551_theta_551000081,g551_generated_targeted,random,100,3172,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000505,g551_generated_targeted,random,100,3172,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000394,g551_generated_targeted,random,100,3172,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000501,g551_generated_targeted,random,100,3172,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000505,g551_generated_targeted,random,100,3172,2000,generated_theta_targeted_short5000_t100_i4,True,False,,False,False,False,False,False
repair5g551_theta_551000501,g551_generated_targeted,random,100,3178,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000053,g551_generated_targeted,random,100,3180,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000501,g551_generated_targeted,random,100,3196,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000124,g551_generated_targeted,random,100,3199,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000501,g551_generated_targeted,random,100,3199,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000505,g551_generated_targeted,random,100,3207,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000113,g551_generated_targeted,random,100,3210,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000393,g551_generated_targeted,random,100,3210,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000317,g551_generated_targeted,random,100,3212,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000317,g551_generated_targeted,random,100,3212,2000,generated_theta_targeted_short5000_t100_i4,True,False,,False,False,False,False,False
repair5g551_theta_551000511,g551_generated_targeted,maze,50,3037,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000317,g551_generated_targeted,maze,50,3037,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000511,g551_generated_targeted,maze,50,3037,2000,generated_theta_targeted_short5000_t100_i4,True,False,,False,False,False,False,False
repair5g551_theta_551000261,g551_generated_targeted,maze,50,3054,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000261,g551_generated_targeted,maze,50,3054,2000,generated_theta_targeted_short5000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000511,g551_generated_targeted,maze,50,3056,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000317,g551_generated_targeted,maze,50,3056,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000511,g551_generated_targeted,maze,50,3056,2000,generated_theta_targeted_short5000_t100_i4,True,False,,False,False,False,False,False
repair5g551_theta_551000317,g551_generated_targeted,maze,50,3067,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000095,g551_generated_targeted,maze,50,3067,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000511,g551_generated_targeted,maze,50,3067,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000394,g551_generated_targeted,maze,50,3067,2000,generated_theta_targeted_short5000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000317,g551_generated_targeted,maze,50,3067,2000,generated_theta_targeted_short5000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000511,g551_generated_targeted,maze,50,3179,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000317,g551_generated_targeted,maze,50,3179,2000,generated_theta_targeted_short5000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000511,g551_generated_targeted,maze,50,3190,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000095,g551_generated_targeted,maze,100,3001,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000096,g551_generated_targeted,maze,100,3002,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000396,g551_generated_targeted,maze,100,3003,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000505,g551_generated_targeted,maze,100,3005,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000506,g551_generated_targeted,maze,100,3004,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000273,g551_generated_targeted,maze,100,3004,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000095,g551_generated_targeted,maze,100,3004,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000176,g551_generated_targeted,maze,100,3007,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000261,g551_generated_targeted,maze,100,3009,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000082,g551_generated_targeted,maze,100,3011,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000270,g551_generated_targeted,maze,100,3013,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000317,g551_generated_targeted,maze,100,3015,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000081,g551_generated_targeted,maze,100,3016,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000317,g551_generated_targeted,maze,100,3015,2000,generated_theta_targeted_short5000_t100_i4,True,False,,False,False,False,False,False
repair5g551_theta_551000083,g551_generated_targeted,maze,100,3023,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000419,g551_generated_targeted,maze,100,3023,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000083,g551_generated_targeted,maze,100,3024,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000095,g551_generated_targeted,maze,100,3025,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000095,g551_generated_targeted,maze,100,3026,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000394,g551_generated_targeted,maze,100,3026,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000113,g551_generated_targeted,maze,100,3030,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000511,g551_generated_targeted,maze,100,3031,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000393,g551_generated_targeted,maze,100,3032,2000,generated_theta_targeted_short2000_t100_i2,True,False,,False,False,False,False,False
repair5g551_theta_551000317,g551_generated_targeted,maze,100,3027,2000,generated_theta_targeted_short5000_t100_i4,True,False,,False,False,False,False,False
