row_type,g567_evaluation_uid,context_id,map,map_family,agents,target_candidate_count,mean_L1_target_distance_to_g556,mean_L1_target_distance_to_static_flow,mean_L1_actor_prediction_distance_to_g556,mean_L1_actor_prediction_distance_to_static_flow
label_train_target_set,619564a31d38e532058c25c00cdf865990ea769e32169d9ab8a1e545139eee45,g567_gate3b_label_train_01027,g567-large-empty-128x128-a-v0,large_empty,3000,1.0,0.0037049334011379754,0.09086238928257469,,
label_train_target_set,619dfc12a4942ae9f9db07aa304213bc354f107f7b0c89ea07228adcc5f74299,g567_gate3b_label_train_00917,g567-large-empty-128x128-a-v3,large_empty,2000,1.0,0.04523415558867979,0.04574867844581613,,
label_train_target_set,61a3e54e21790f2c1e6d71cf4beb11b806764f8ca6d14ff8ee305abd3fcdb2ac,g567_gate3b_label_train_00739,g567-large-room-128x128-a-v0,large_room,3000,1.0,0.06766281372024897,0.02287396959842201,,
label_train_target_set,620bf7d973be8c66c2d1bd0c6037783a54a349be62d64c2b4430acc350de9bd0,g567_gate3b_label_train_00646,g567-large-room-128x128-a-v2,large_room,2000,1.0,0.00362482021252315,0.08888770232597991,,
label_train_target_set,6233401853e2bc3e381d3b30838e88d3386669219b0acd48de2d30c72984f69f,g567_gate3b_label_train_00698,g567-large-room-128x128-a-v1,large_room,3000,1.0,0.0018040782591652212,0.09044068817108394,,
label_train_target_set,62344a43b02e47208d398a78fb25430700176417bb11448b277cc8792e078c73,g567_gate3b_calibration_00400,g567-large-lanes-192x128-a-v3,large_lanes,2500,1.0,0.0036523692664647005,0.09081269372077223,,
label_train_target_set,62355150fdfd321d6f293e0c85ca70a7155bff81d0fb4a3f74e6a6357a012dc1,g567_gate3b_label_train_01407,maze_128_128_2,maze,256,1.0,0.06762725441228772,0.022885005757922326,,
label_train_target_set,623c22ebb018ecd12bcb8dade4de24512d54784970f24ba092ab6278eb5db5ab,g567_gate3b_label_train_01199,g567-warehouse-20x10-a-v1,warehouse,16,1.0,0.001934438281589096,0.09202865633699632,,
label_train_target_set,6248f49683b81b1bc226a55f991922bfce080a5e8c4bf52c5442bc54f126e85c,g567_gate3b_label_train_01538,g567-large-maze-192x128-a-v0,large_maze,3000,1.0,0.067641805561762,0.02288113297924166,,
label_train_target_set,6274c936b312ab9f76055f1ebe85e7d55488a7a56ac3e50a58e207a01439e4b3,g567_gate3b_label_train_00196,random_32_32_10,random,8,21.0,0.010885938072826331,0.08566988024243967,,
label_train_target_set,627fd7147f9f48733452d497659411c586c2266658276ec2ada3d637c9cd9add,g567_gate3b_label_train_01453,g567-large-maze-192x128-a-v1,large_maze,1500,1.0,0.0018304183085759555,0.08948407053947453,,
label_train_target_set,6284cd4d166c2af0d8b6fd665f78fb35550f8e755d70c0d640ece467c2a409bd,g567_gate3b_label_train_00121,den312d,game,24,2.0,0.007420055166123313,0.09166355837905218,,
label_train_target_set,6297f1bd7bb183c2f4df534f4cb74982865a9ce1344cf9a13ec6812ca1b455e2,g567_gate3b_label_train_00391,warehouse_10_20_10_2_2,warehouse,80,1.0,0.0055002237785430185,0.0911833679108393,,
label_train_target_set,62c24f176931d1a66db0319ecc36f07bf2b8f840d221a05031a74fe2e51fac56,g567_gate3b_label_train_01368,maze_128_128_2,maze,64,1.0,0.0009268522262573363,0.09102107028166456,,
label_train_target_set,62c586ca68c42a75fb537061606385ce280da1a670928514a45e6372b51ba330,g567_gate3b_label_train_00364,warehouse_10_20_10_2_2,warehouse,64,1.0,0.0018303184282211947,0.09045585737341928,,
label_train_target_set,6377ec15eafb6634cad35cb986a372d6f88f42c8afe8b8d4dfffd7202ffa7226,g567_gate3b_label_train_00069,random_64_64_20,random,1500,21.0,0.010840189579032353,0.08562535403176684,,
label_train_target_set,637dc7a7e8ac99c7eb92214d2421c3ca9bdc0647b74f6eb350790139c905c076,g567_gate3b_label_train_00245,random_32_32_10,random,48,1.0,0.06762585915270304,0.02289499525039919,,
label_train_target_set,63a119b63f4077ab28f784b58290087904e46a97166ca15f8af69e809f5a6f32,g567_gate3b_label_train_00455,room_64_64_8,room,12,3.0,0.011369592787096717,0.09835404976335153,,
label_train_target_set,63f0573c5c90572da88a50ac745428ea29c0dd4ec1dd4d279a09b6d3e99894be,g567_gate3b_label_train_00028,random_64_64_20,random,16,5.0,0.0017418275872866373,0.09032092616955442,,
label_train_target_set,6401bcb31e1c1fa9448572c8fb6f518712b029808b96c4f58dbd2466d566d9a7,g567_gate3b_label_train_00030,random_64_64_20,random,16,4.0,0.012115213682963717,0.09665062508057981,,
label_train_target_set,640933efc7ebeb0f4613d2bf577aa21dbe451453201218c4f7325b7a798566d3,g567_gate3b_label_train_01170,g567-room-48x48-a-v3,room,1000,1.0,0.010835823728924701,0.0934300517184394,,
label_train_target_set,6411b0c8f4ae1e1b9566e17e860f4a7d35a53990bacf358f610aa12cd15dc691,g567_gate3b_label_train_01957,g567-large-maze-128x128-a-v3,large_maze,2500,21.0,0.010958940911860702,0.0857584374528083,,
label_train_target_set,6432d2c2469f2d286314ae3294da7c847ad4bcbfdcdba47c4999b346d17e77fb,g567_gate3b_label_train_01050,g567-large-empty-128x128-a-v0,large_empty,3000,1.0,0.04531854439349401,0.04590133761602739,,
label_train_target_set,644c95ac99845d2155502e2cbbfb9d3a73436cfe4cd08259b94795d118eab08e,g567_gate3b_label_train_00378,warehouse_10_20_10_2_2,warehouse,64,1.0,0.0009830474853515625,0.09042190055052442,,
label_train_target_set,645734905277c13cf369d229e1df82072d4d3af24a7793eddcbd5358de3e97ab,g567_gate3b_label_train_01438,maze_128_128_2,maze,512,1.0,0.06763082788104106,0.022884699891483954,,
label_train_target_set,645ba30781cdb18134fb5cb1916f5215a055f9051083d4fbb7b138fbe7dbdc7f,g567_gate3b_label_train_01955,g567-large-maze-128x128-a-v0,large_maze,2500,1.0,0.0011897722880045692,0.0912839903434118,,
label_train_target_set,647247471ea41da0f597e5ea6a62cc862ff8de9288163ba20af7084329792324,g567_gate3b_label_train_00462,room_64_64_8,room,24,3.0,0.005616006485368877,0.09099520335437139,,
label_train_target_set,64815d131d7e1cba455e8f721e1538c3e00be78008e32c2bc29793e5d11b73eb,g567_gate3b_calibration_00239,empty_32_32,empty,384,1.0,0.005427949721851016,0.09117588966611838,,
label_train_target_set,64b85ee6891f7d49f55914599aedc6645a81173e837d2cadade33836ff1fcc0c,g567_gate3b_label_train_01502,g567-large-maze-192x128-a-v1,large_maze,2000,1.0,0.001820605321535984,0.09044970663767014,,
label_train_target_set,64b8bbe0f3d5ef6498f9de7993a1ddedaab6449270a223c6d2816d1d578ff3c6,g567_gate3b_calibration_00158,empty_16_16,empty,80,1.0,0.0018120394812690007,0.09190625753667624,,
label_train_target_set,64beafbf68197293faf176846723b160e9fc5ece0a3baf699c64523902dbbe70,g567_gate3b_label_train_01616,sortation_medium,public_other,3000,1.0,0.0013761520385742307,0.09147037009398146,,
label_train_target_set,64d5c1bcec5964fba840ac768da6c12144fb19aae11f1c1089f789c011eb9c4d,g567_gate3b_label_train_00490,room_64_64_8,room,64,1.0,0.001804209252198549,0.08949281464020414,,
label_train_target_set,64d699fe6db5fba5b55e4edbe50455308a1c285169fa45db6104a8bd935e7954,g567_gate3b_label_train_01738,g567-room-64x48-b-v2,room,1000,1.0,0.009013972211451653,0.09248117459671838,,
label_train_target_set,64dfc6a32288f800e2a56c6e4f5fb89d4161fdb9fadd00a229166c62f2db8dd7,g567_gate3b_label_train_01197,g567-warehouse-20x10-a-v2,warehouse,16,1.0,0.022770926725296847,0.06898686114757772,,
label_train_target_set,6508c48412b7e009f80691066abcdb084ac57bd93790e9e713f723c72159d5be,g567_gate3b_label_train_00370,warehouse_10_20_10_2_2,warehouse,64,2.0,0.007321257771007594,0.09154073753054184,,
label_train_target_set,650db0dca9f2be32b3780f0b9fd0da4180eca7ef666bbd5253bf11cd226bc1de,g567_gate3b_label_train_01490,g567-large-maze-192x128-a-v1,large_maze,2000,1.0,0.003640736275249127,0.09080616527133527,,
label_train_target_set,650dc8cf2bf310f28abd21fb6cea187e64e14fc4b176f826691e1f3db79adf28,g567_gate3b_label_train_01500,g567-large-maze-192x128-a-v3,large_maze,2000,1.0,0.02274732601547998,0.06866711277337305,,
label_train_target_set,6530dd62604487f2da358070e5abb2e71f8745f5b13d1393ca1a8f18f28e0639,g567_gate3b_label_train_00959,g567-large-empty-128x128-a-v3,large_empty,2500,1.0,0.022930778581944717,0.06885169067553115,,
label_train_target_set,65525a764d7507725adfeea2a045529325b8fd86752cfe1661cb7e080fba352d,g567_gate3b_calibration_00200,empty_32_32,empty,32,1.0,0.011153561794568587,0.09370631130914846,,
label_train_target_set,6591305226702166238a82a46c6a0c8a90ed4fbf0dd549a0ae5240ff3c2af40c,g567_gate3b_calibration_00083,warehouse_small,warehouse,32,21.0,0.010861532420753457,0.08564354454151003,,
label_train_target_set,65e11889295a8817f4472c85b49a18c8ed75708b5a1f8cb822f7cde8bd86253f,g567_gate3b_label_train_01865,room_32_32_4,room,80,1.0,0.005600763228204535,0.09126205073462593,,
label_train_target_set,65f514bba1ae513d48abd300ca2e35297c3a5208eb32ac49983d50484557cb40,g567_gate3b_label_train_00014,random_64_64_20,random,12,4.0,0.013693478283664514,0.09802363989490367,,
label_train_target_set,65fc24c441778128df5dfa2ca95e2cff67a6a346c6b36bf6217433b41b7d40ac,g567_gate3b_calibration_00234,empty_32_32,empty,256,1.0,1.1842378929335004e-17,0.09009421805540724,,
label_train_target_set,66100fe91a394fe71a8a9217bf7d43ec20a596e296f86b67526d498621f10e65,g567_gate3b_label_train_01864,room_32_32_4,room,80,1.0,0.022565259313772512,0.06868153470376193,,
label_train_target_set,661127bc16fc6481709027a843104c18d081b80735d9e77676a6d7e6b43063c5,g567_gate3b_label_train_00210,random_32_32_10,random,12,21.0,0.010875742864806966,0.08565980511097321,,
label_train_target_set,663f9bde81f46c276cc83a94741e9e4934a018dc927ec5050a2070cd15c7a18e,g567_gate3b_calibration_00429,g567-large-lanes-192x128-a-v2,large_lanes,2500,21.0,0.01097204379709219,0.08577413531297642,,
label_train_target_set,6646f2e68bc618398caf00c31e4e1721d8b13b9c6e2bf1da02741dd07f77ffde,g567_gate3b_label_train_00280,g567-tunnel-64x32-a-v3,tunnel,256,1.0,0.005478583096511824,0.09123721114699816,,
label_train_target_set,6646fab39b0215452fc600fd72583041fbe3dfe6a9ea54297839be30e20ac00c,g567_gate3b_calibration_00457,g567-spiral-40x40-a-v3,spiral,32,1.0,0.0008266766866047557,0.09092089474201198,,
label_train_target_set,6649590cd75e26add08531e371573e6bbd350add229ef2186d61d98a89e61189,g567_gate3b_label_train_00086,sortation_small,public_other,64,1.0,0.06762375999537729,0.022928519007705515,,
label_train_target_set,66622f2b4536de0581020a1e45d411db17ed202bd305b5b7e07a72b5af585f75,g567_gate3b_label_train_01682,g567-room-64x48-b-v0,room,32,1.0,0.011189226389877346,0.0937721819489722,,
label_train_target_set,668ee05b5d8ab7dab577ab3ec46521449c254c108802851c981cc09d3ce1b62c,g567_gate3b_calibration_00480,g567-connector-48x48-a-v0,connector,256,21.0,0.010842590165561754,0.08564307444062279,,
label_train_target_set,66e31c708b378a413636f0bebce1b4b85575111a125191f0c0fa39b3cd663afc,g567_gate3b_label_train_01164,g567-room-48x48-a-v3,room,1000,1.0,0.045191330133922486,0.045756192689850275,,
label_train_target_set,66ebfcaff3f767c911775d9e8dca39d650d8df4bd4e01f7fb62c86ceb7a9949d,g567_gate3b_label_train_01714,g567-room-64x48-b-v3,room,384,1.0,0.0018056282069948842,0.0904528080092537,,
label_train_target_set,671de9cc18fcf0813a5c91e64b383ce1a95f22c87b476761c26aa359d2c91758,g567_gate3b_label_train_00800,g567-large-empty-128x128-a-v3,large_empty,64,1.0,0.0227588045738993,0.06868593356439041,,
label_train_target_set,67400ae10baf98946f7326c31de9d9e74100681d22d0a3cf25fa2697881c413c,g567_gate3b_calibration_00394,g567-large-lanes-192x128-a-v3,large_lanes,2500,1.0,0.010967661293726122,0.09352454975483913,,
label_train_target_set,67567cb9d3be175b87dab078be03c27bd0ca82fef75fb60ead8602b5dce78fd4,g567_gate3b_label_train_01237,room_64_64_16,room,24,21.0,0.010893783015413725,0.08566655166993434,,
label_train_target_set,675de4414a20b4acb456cacdd8a1d9ed05cb79c9b4f48082467ad39b9d1ae98d,g567_gate3b_label_train_01000,g567-large-empty-128x128-a-v0,large_empty,3000,1.0,0.045233935552930024,0.045741105183722555,,
label_train_target_set,6760d9f49bc87e4b532412f3078bed699934e6f91b422299d14d1a8c762b5f85,g567_gate3b_calibration_00313,maze_128_128_1,maze,32,1.0,0.06749492383192456,0.022992365322415824,,
label_train_target_set,6763a7507ea78de1c179c4cc0d11d71f10371379915d685dab25f7020b92b29e,g567_gate3b_calibration_00489,g567-connector-48x48-a-v3,connector,256,21.0,0.010846083845636297,0.08564692022015631,,
label_train_target_set,677c221c4ceae52d222c50695f528fa760a925e814e29e999bd6ac9d2870ec2b,g567_gate3b_calibration_00300,maze_128_128_1,maze,16,4.0,0.007149826305962751,0.09138305010185359,,
label_train_target_set,67a4731b160f96c1a0811581a84886e42faaa4f2b555adb5578a0c4a0bcd27f6,g567_gate3b_calibration_00089,warehouse_small,warehouse,384,21.0,0.010839296674196789,0.08564191746671188,,
label_train_target_set,67c7cd3361a8079b134de87f71177713f0dba71de2be874a9b77bd2f5dd8a584,g567_gate3b_label_train_01420,maze_128_128_2,maze,384,1.0,0.06763824202711621,0.02289907797934518,,
label_train_target_set,67cd26eab288f42e1e0f6b7f27f907e74f99251349c889707fd5a3e443aab4c7,g567_gate3b_label_train_00784,g567-large-empty-128x128-a-v3,large_empty,24,11.0,0.007874315796476426,0.09337076004707455,,
label_train_target_set,67de87872a4bdea733a1f579e2b9d38c2cc265235283010819737c9002d249f3,g567_gate3b_label_train_01039,g567-large-empty-128x128-a-v0,large_empty,3000,1.0,0.04523626171407246,0.045742952785794704,,
label_train_target_set,680ae427a0a5f9f019cd2228ada7780b3ceba23af8c9a3b848114d0fa09f6ffc,g567_gate3b_label_train_01639,warehouse_10_20_10_2_1,warehouse,80,1.0,0.005596161479987791,0.09127387066209129,,
label_train_target_set,68414853dcec9bfc413d94442c366b9234e3fda5aa13a8a74240de822b123423,g567_gate3b_label_train_01142,g567-room-48x48-a-v1,room,512,1.0,0.0013880332310994587,0.0914822512865067,,
label_train_target_set,68453884cc6b583e95c7e2e64e822ef68df419c3a9957294e084852fc9d0d72b,g567_gate3b_label_train_01291,room_64_64_16,room,192,1.0,0.001166929139031316,0.09126114719443854,,
label_train_target_set,68538ae3bd16d36fb7058248635cc940c78afe311118ff53cd764081cf8e9960,g567_gate3b_calibration_00054,ht_chantry,game,192,1.0,0.0016846153471205088,0.09177883340252774,,
label_train_target_set,686140e079301278729413ce1a8be89cb0d9a51788f38ff24ec45c4513a47e5a,g567_gate3b_label_train_00125,den312d,game,24,1.0,0.045192155544719934,0.04584478156907227,,
label_train_target_set,68799e255e971b79edbb29771ed8e9754e2df9261144707b158cc9b7d0443b88,g567_gate3b_label_train_01056,g567-large-empty-128x128-a-v0,large_empty,3000,1.0,0.04523301734810785,0.0457403900320568,,
label_train_target_set,689ee71f7dafb958349f1896374b5b16eecd3d4b0d9bbc9113e8b41bb429eab4,g567_gate3b_label_train_01973,g567-large-maze-128x128-a-v0,large_maze,3000,1.0,0.00364027080081763,0.09080210722628108,,
label_train_target_set,690a6e06dee27da0d6c7a158d98b964c2f48b65b42f873dd53513200fdc1dae0,g567_gate3b_calibration_00305,maze_128_128_1,maze,24,3.0,0.016875743638901465,0.07549792631277964,,
label_train_target_set,690c07e5dad8ee0ba2f8ee679a92cf2d6fadedf52b56d13be60803728ed29d8e,g567_gate3b_calibration_00398,g567-large-lanes-192x128-a-v3,large_lanes,2500,1.0,0.003652912699987022,0.09081336152932004,,
label_train_target_set,690e75f9af2f5ca93634597bb7605d322b8bb0be56938708e86d479f7704a499,g567_gate3b_label_train_00052,random_64_64_20,random,32,2.0,0.01180547448377763,0.07991943067028404,,
label_train_target_set,69208ac74394027131de47503714369e570b90d8e9b2684bf300423c56c4bd95,g567_gate3b_calibration_00059,ht_chantry,game,192,2.0,0.0014544699589411683,0.0903560566902161,,
label_train_target_set,693b3dd884e5ea91dc95413bef7cf7bb12848760da1e4c87b84384900773246f,g567_gate3b_label_train_01111,g567-room-48x48-a-v3,room,48,1.0,0.009153783439643785,0.09247789653047686,,
label_train_target_set,6943ad10e49ee535382c141e07bffaca1e7998a1d050c63c5eb8f0ed041692b3,g567_gate3b_label_train_00951,g567-large-empty-128x128-a-v3,large_empty,2500,1.0,0.001502444554889013,0.09059503754926108,,
label_train_target_set,694e4da9e64a4280ace206c7a66e67efd06727b781c4717b14daac30a140b9e5,g567_gate3b_label_train_00992,g567-large-empty-128x128-a-v0,large_empty,3000,1.0,0.02280302899224414,0.06861116181290346,,
label_train_target_set,69944e9cbd08726c8ea722f30eddd11b015eaf51a3806a9631878540f642639a,g567_gate3b_label_train_00654,g567-large-room-128x128-a-v2,large_room,2000,1.0,0.04531163131906879,0.045900470836768036,,
label_train_target_set,69d9071e4238af6f5aac83d001db25ff9b6af4ddcc7409ed43a8e2acde1af15c,g567_gate3b_label_train_01954,g567-large-maze-128x128-a-v3,large_maze,2500,1.0,0.0676405034462611,0.02288372079531353,,
label_train_target_set,69e30e94636343672439d25c5eba95da74fcd0db6c53d5d3e9d81b135323691f,g567_gate3b_label_train_01314,room_64_64_16,room,256,1.0,0.0018170074621836414,0.08948855499426528,,
label_train_target_set,69e44116a9a6f6a207a074c99259c81d5f6ca7d6edcf85b18804f8330f917b31,g567_gate3b_label_train_00166,den312d,game,80,1.0,0.06764453159911284,0.022893669080166698,,
label_train_target_set,69e6f15708464d1d46d4be674e826b098d7c747fa62ae11b7f89c9deec79d7f8,g567_gate3b_calibration_00034,ht_chantry,game,128,1.0,0.005450887580712618,0.08949640442927685,,
label_train_target_set,69efa7f2861114df9fe9518287c8e5d92e8727067cdc2ddfe923076e8ab4486c,g567_gate3b_label_train_01400,maze_128_128_2,maze,192,1.0,0.045155840241719765,0.045770902624205995,,
label_train_target_set,69f70f2e922e13c1d73dec5956d6f9f26743b0b052d3e7d10d34297a150a2d66,g567_gate3b_label_train_01823,room_32_32_4,room,24,1.0,0.002047729492187512,0.09214194754759474,,
label_train_target_set,6a0ee6b1062fcc3511c1b065f3809247bd0e5f90c325f9f8a36b27aa1369230a,g567_gate3b_calibration_00094,warehouse_small,warehouse,768,21.0,0.0108514647565371,0.08562463342445151,,
label_train_target_set,6a121cde48bb21ce5d066df80fe2b52e20a78c8b01a3bb77531486ddaa7243cd,g567_gate3b_label_train_01082,g567-room-48x48-a-v1,room,24,1.0,0.028357651725647928,0.11469287702961577,,
label_train_target_set,6a2865d2474e254635ff2ea42a53535ec732bc90019b732b82204e254afae1a2,g567_gate3b_label_train_00423,warehouse_10_20_10_2_2,warehouse,256,1.0,0.0013717412948607778,0.09146595935026801,,
label_train_target_set,6a4fb278caa4144d1ec830882df3889b9edb940710d01233ad6482e3b81fbf5b,g567_gate3b_label_train_00498,room_64_64_8,room,64,1.0,0.0055537382761637446,0.08953065415223443,,
label_train_target_set,6a8fb45eb60c3473ebbf7410f23164e9d3015b9575d2f1be8f3b07e627528bcf,g567_gate3b_label_topup_00000,maze_32_32_2,maze,8,18.0,0.002821382821867739,0.09086338443573196,,
label_train_target_set,6a95f209316b9b61ed141ab42268e0a68fced0baa6fbafb9ee8ce400452fe334,g567_gate3b_calibration_00193,empty_32_32,empty,32,1.0,0.0018751515282525073,0.09196936958365973,,
label_train_target_set,6abcf5e1da4c65dcf80700804ab2900ffadeb4745839b480e734052e4fc1c1fd,g567_gate3b_label_train_01295,room_64_64_16,room,192,1.0,0.009101341196468875,0.09249416970071347,,
label_train_target_set,6af7e69ce33bfac2a6af97ba7a24d469fd61a5c0aa3cc56d8e42285b54a8d39d,g567_gate3b_label_train_01828,room_32_32_4,room,24,1.0,0.009485103364974741,0.09292888986685921,,
label_train_target_set,6b211dcf13ad70773f69bb87b1763fd4a427ef14af5e0ddf48c5e38e937aaa79,g567_gate3b_label_train_00417,warehouse_10_20_10_2_2,warehouse,256,1.0,0.0013717412948607778,0.09146595935026801,,
label_train_target_set,6b31dba2eca5c61f3d716161f78cc960d251017a1ad059c87b60ba896b41e548,g567_gate3b_label_train_00233,random_32_32_10,random,24,1.0,0.005560848608849519,0.09124880323334349,,
label_train_target_set,6b325756bc7a452297a95186ed54e7d533082414cbe44ddf40868530106d48a4,g567_gate3b_label_train_00955,g567-large-empty-128x128-a-v1,large_empty,2500,1.0,0.0035998055196943776,0.09080514896483653,,
label_train_target_set,6b3b8a8d5691c6f3a6abc4ae778270b8148cb6036374c3e18991a43c78703cd6,g567_gate3b_label_train_01860,room_32_32_4,room,80,2.0,0.007467670800193824,0.09172269082258613,,
label_train_target_set,6b4c137a20765a33ae30ed97ef774b6877bfe14e51acb5bbe0c96841ca22ab3d,g567_gate3b_label_train_01917,g567-large-maze-128x128-a-v2,large_maze,1000,1.0,0.0037320001825453075,0.09087611932603136,,
label_train_target_set,6b77ec606faf9144985276e72b82382ff38ccb07f2aee48ed7f4b6dea6626973,g567_gate3b_label_train_01569,sortation_medium,public_other,16,10.0,0.0058170269704054325,0.09110167095822005,,
label_train_target_set,6b9f63632c360cb246f3b9d15678d7c8b67e6590223ddc5d03a42f79aaaca3e0,g567_gate3b_label_train_00889,g567-large-empty-128x128-a-v1,large_empty,2000,1.0,0.0676647680382879,0.022873930737139784,,
