model,sample_id,top3_safe_oracle_capture_rate,region_top2_capture_rate,safe_policy_sim_utility,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
candidate_label_shuffled_control,89,0.08333333333333333,0.4305555555555556,0.026374428642083336,False,False,False,False,False
candidate_label_shuffled_control,90,0.1111111111111111,0.4861111111111111,0.024939931015892862,False,False,False,False,False
candidate_label_shuffled_control,91,0.06944444444444445,0.4722222222222222,0.019626228496730767,False,False,False,False,False
candidate_label_shuffled_control,92,0.06944444444444445,0.4583333333333333,0.03418944372,False,False,False,False,False
candidate_label_shuffled_control,93,0.08333333333333333,0.4861111111111111,0.027226042840199992,False,False,False,False,False
candidate_label_shuffled_control,94,0.09722222222222222,0.4861111111111111,0.013173240701702128,False,False,False,False,False
candidate_label_shuffled_control,95,0.05555555555555555,0.4305555555555556,0.03201034087724137,False,False,False,False,False
candidate_label_shuffled_control,96,0.08333333333333333,0.5694444444444444,0.027775104811956514,False,False,False,False,False
candidate_label_shuffled_control,97,0.125,0.5,0.01794642852482143,False,False,False,False,False
candidate_label_shuffled_control,98,0.125,0.4861111111111111,0.026115940512549018,False,False,False,False,False
candidate_label_shuffled_control,99,0.05555555555555555,0.4305555555555556,0.029542119173913042,False,False,False,False,False
candidate_label_shuffled_control,100,0.125,0.5,0.035602344960000004,False,False,False,False,False
candidate_label_shuffled_control,101,0.1388888888888889,0.5138888888888888,0.02141841917458333,False,False,False,False,False
candidate_label_shuffled_control,102,0.1111111111111111,0.4444444444444444,0.02716279594884615,False,False,False,False,False
candidate_label_shuffled_control,103,0.08333333333333333,0.4722222222222222,0.029097190890408162,False,False,False,False,False
candidate_label_shuffled_control,104,0.05555555555555555,0.5277777777777778,0.0340947500555814,False,False,False,False,False
candidate_label_shuffled_control,105,0.09722222222222222,0.5416666666666666,0.015513275073170737,False,False,False,False,False
candidate_label_shuffled_control,106,0.09722222222222222,0.4444444444444444,0.028147370536249997,False,False,False,False,False
candidate_label_shuffled_control,107,0.1388888888888889,0.5416666666666666,0.02299957048019608,False,False,False,False,False
candidate_label_shuffled_control,108,0.125,0.6111111111111112,0.03165070124673078,False,False,False,False,False
candidate_label_shuffled_control,109,0.05555555555555555,0.4027777777777778,0.02770195664770834,False,False,False,False,False
candidate_label_shuffled_control,110,0.06944444444444445,0.4722222222222222,0.02871414340727273,False,False,False,False,False
candidate_label_shuffled_control,111,0.1111111111111111,0.3472222222222222,0.016304639635740744,False,False,False,False,False
candidate_label_shuffled_control,112,0.08333333333333333,0.4722222222222222,0.02516144821086957,False,False,False,False,False
candidate_label_shuffled_control,113,0.06944444444444445,0.5,0.021791081078,False,False,False,False,False
candidate_label_shuffled_control,114,0.1111111111111111,0.4305555555555556,0.022060771596875004,False,False,False,False,False
candidate_label_shuffled_control,115,0.1111111111111111,0.4583333333333333,0.029214940939999993,False,False,False,False,False
candidate_label_shuffled_control,116,0.06944444444444445,0.4305555555555556,0.020644746181555554,False,False,False,False,False
candidate_label_shuffled_control,117,0.1111111111111111,0.5277777777777778,0.025519500198749996,False,False,False,False,False
candidate_label_shuffled_control,118,0.06944444444444445,0.4305555555555556,0.02581985699117647,False,False,False,False,False
candidate_label_shuffled_control,119,0.05555555555555555,0.3888888888888889,0.028989572369999994,False,False,False,False,False
candidate_label_shuffled_control,120,0.05555555555555555,0.4027777777777778,0.028151403977288148,False,False,False,False,False
candidate_label_shuffled_control,121,0.1388888888888889,0.4305555555555556,0.02062733758425925,False,False,False,False,False
candidate_label_shuffled_control,122,0.125,0.5,0.0170560074955102,False,False,False,False,False
candidate_label_shuffled_control,123,0.06944444444444445,0.4861111111111111,0.025740358269777774,False,False,False,False,False
candidate_label_shuffled_control,124,0.09722222222222222,0.5416666666666666,0.028462815232391296,False,False,False,False,False
candidate_label_shuffled_control,125,0.1111111111111111,0.4305555555555556,0.033940186148,False,False,False,False,False
candidate_label_shuffled_control,126,0.1388888888888889,0.6111111111111112,0.018280738404423073,False,False,False,False,False
candidate_label_shuffled_control,127,0.1111111111111111,0.4444444444444444,0.017473686432954535,False,False,False,False,False
candidate_label_shuffled_control,128,0.125,0.3888888888888889,0.0262937268514,False,False,False,False,False
candidate_label_shuffled_control,129,0.125,0.5416666666666666,0.028515112148775515,False,False,False,False,False
candidate_label_shuffled_control,130,0.1111111111111111,0.4583333333333333,0.023596428361458328,False,False,False,False,False
candidate_label_shuffled_control,131,0.06944444444444445,0.5138888888888888,0.030808723680384613,False,False,False,False,False
candidate_label_shuffled_control,132,0.09722222222222222,0.5,0.027985005144864863,False,False,False,False,False
candidate_label_shuffled_control,133,0.06944444444444445,0.5277777777777778,0.028276457756530603,False,False,False,False,False
candidate_label_shuffled_control,134,0.1111111111111111,0.4444444444444444,0.02523077189294118,False,False,False,False,False
candidate_label_shuffled_control,135,0.08333333333333333,0.4861111111111111,0.026643172377083333,False,False,False,False,False
candidate_label_shuffled_control,136,0.09722222222222222,0.4305555555555556,0.028661398979433966,False,False,False,False,False
candidate_label_shuffled_control,137,0.06944444444444445,0.5833333333333334,0.033724354794,False,False,False,False,False
candidate_label_shuffled_control,138,0.1111111111111111,0.4861111111111111,0.029933898608035723,False,False,False,False,False
candidate_label_shuffled_control,139,0.06944444444444445,0.4722222222222222,0.034235849849600014,False,False,False,False,False
candidate_label_shuffled_control,140,0.1111111111111111,0.5138888888888888,0.02022378157018181,False,False,False,False,False
candidate_label_shuffled_control,141,0.125,0.5138888888888888,0.034277551195000026,False,False,False,False,False
candidate_label_shuffled_control,142,0.125,0.5,0.023176379928888897,False,False,False,False,False
candidate_label_shuffled_control,143,0.125,0.4861111111111111,0.02476128910333333,False,False,False,False,False
candidate_label_shuffled_control,144,0.09722222222222222,0.4861111111111111,0.031061677440222226,False,False,False,False,False
candidate_label_shuffled_control,145,0.1111111111111111,0.4583333333333333,0.021764947760000004,False,False,False,False,False
candidate_label_shuffled_control,146,0.041666666666666664,0.4305555555555556,0.03292426938600001,False,False,False,False,False
candidate_label_shuffled_control,147,0.1111111111111111,0.5138888888888888,0.018118268270599994,False,False,False,False,False
candidate_label_shuffled_control,148,0.05555555555555555,0.4305555555555556,0.035588909730434784,False,False,False,False,False
candidate_label_shuffled_control,149,0.1111111111111111,0.5555555555555556,0.03210348383574999,False,False,False,False,False
candidate_label_shuffled_control,150,0.06944444444444445,0.4444444444444444,0.027131233174230777,False,False,False,False,False
candidate_label_shuffled_control,151,0.05555555555555555,0.4583333333333333,0.034015560932553195,False,False,False,False,False
candidate_label_shuffled_control,152,0.05555555555555555,0.375,0.030171327923913048,False,False,False,False,False
candidate_label_shuffled_control,153,0.05555555555555555,0.5,0.0303775973790909,False,False,False,False,False
candidate_label_shuffled_control,154,0.08333333333333333,0.4444444444444444,0.02227204145039999,False,False,False,False,False
candidate_label_shuffled_control,155,0.08333333333333333,0.5,0.02963498000512195,False,False,False,False,False
candidate_label_shuffled_control,156,0.1111111111111111,0.5,0.03315524470977273,False,False,False,False,False
candidate_label_shuffled_control,157,0.1527777777777778,0.5277777777777778,0.021047602457647058,False,False,False,False,False
candidate_label_shuffled_control,158,0.09722222222222222,0.5277777777777778,0.01989369541235293,False,False,False,False,False
candidate_label_shuffled_control,159,0.06944444444444445,0.4166666666666667,0.027707485774999995,False,False,False,False,False
candidate_label_shuffled_control,160,0.09722222222222222,0.5138888888888888,0.026256694133913037,False,False,False,False,False
candidate_label_shuffled_control,161,0.06944444444444445,0.4166666666666667,0.019486406478679247,False,False,False,False,False
candidate_label_shuffled_control,162,0.09722222222222222,0.5138888888888888,0.015251990755918363,False,False,False,False,False
candidate_label_shuffled_control,163,0.06944444444444445,0.5416666666666666,0.029346455891590906,False,False,False,False,False
candidate_label_shuffled_control,164,0.08333333333333333,0.6111111111111112,0.02374091726659091,False,False,False,False,False
candidate_label_shuffled_control,165,0.09722222222222222,0.4027777777777778,0.025315093570196078,False,False,False,False,False
candidate_label_shuffled_control,166,0.08333333333333333,0.4583333333333333,0.02629927683333334,False,False,False,False,False
candidate_label_shuffled_control,167,0.08333333333333333,0.4583333333333333,0.02774948194931818,False,False,False,False,False
candidate_label_shuffled_control,168,0.08333333333333333,0.4305555555555556,0.02620152215264151,False,False,False,False,False
candidate_label_shuffled_control,169,0.06944444444444445,0.4861111111111111,0.027149179872857157,False,False,False,False,False
candidate_label_shuffled_control,170,0.09722222222222222,0.4583333333333333,0.02933504047244897,False,False,False,False,False
candidate_label_shuffled_control,171,0.08333333333333333,0.5416666666666666,0.017662995340599997,False,False,False,False,False
candidate_label_shuffled_control,172,0.06944444444444445,0.5138888888888888,0.025246184507391307,False,False,False,False,False
candidate_label_shuffled_control,173,0.1388888888888889,0.5138888888888888,0.024934758607708333,False,False,False,False,False
candidate_label_shuffled_control,174,0.08333333333333333,0.4166666666666667,0.035889323913799995,False,False,False,False,False
candidate_label_shuffled_control,175,0.041666666666666664,0.4444444444444444,0.018292341330192304,False,False,False,False,False
candidate_label_shuffled_control,176,0.16666666666666666,0.5138888888888888,0.027054586829803922,False,False,False,False,False
candidate_label_shuffled_control,177,0.08333333333333333,0.3611111111111111,0.0268948444472,False,False,False,False,False
candidate_label_shuffled_control,178,0.125,0.4444444444444444,0.02663489050881357,False,False,False,False,False
candidate_label_shuffled_control,179,0.06944444444444445,0.4166666666666667,0.022497531508085103,False,False,False,False,False
candidate_label_shuffled_control,180,0.05555555555555555,0.4444444444444444,0.022229427534807698,False,False,False,False,False
candidate_label_shuffled_control,181,0.1527777777777778,0.4722222222222222,0.022919304666153835,False,False,False,False,False
candidate_label_shuffled_control,182,0.125,0.6111111111111112,0.016678167702272727,False,False,False,False,False
candidate_label_shuffled_control,183,0.08333333333333333,0.4444444444444444,0.023719444297999995,False,False,False,False,False
candidate_label_shuffled_control,184,0.1388888888888889,0.5138888888888888,0.02760606124461539,False,False,False,False,False
candidate_label_shuffled_control,185,0.09722222222222222,0.5,0.02975939438977273,False,False,False,False,False
candidate_label_shuffled_control,186,0.08333333333333333,0.5416666666666666,0.018543839279230763,False,False,False,False,False
candidate_label_shuffled_control,187,0.06944444444444445,0.4305555555555556,0.025457029437954536,False,False,False,False,False
candidate_label_shuffled_control,188,0.1527777777777778,0.5555555555555556,0.027729065408703707,False,False,False,False,False
candidate_label_shuffled_control,189,0.09722222222222222,0.5,0.026879095436000006,False,False,False,False,False
candidate_label_shuffled_control,190,0.1111111111111111,0.5277777777777778,0.01783403398226415,False,False,False,False,False
candidate_label_shuffled_control,191,0.1527777777777778,0.5694444444444444,0.027255954405853655,False,False,False,False,False
candidate_label_shuffled_control,192,0.05555555555555555,0.4722222222222222,0.025597412224791668,False,False,False,False,False
candidate_label_shuffled_control,193,0.06944444444444445,0.5555555555555556,0.024328988738536585,False,False,False,False,False
candidate_label_shuffled_control,194,0.1388888888888889,0.5277777777777778,0.030306226543829792,False,False,False,False,False
candidate_label_shuffled_control,195,0.09722222222222222,0.4861111111111111,0.0188686122266,False,False,False,False,False
candidate_label_shuffled_control,196,0.1527777777777778,0.5,0.027146474400000006,False,False,False,False,False
candidate_label_shuffled_control,197,0.125,0.5,0.019889214369999998,False,False,False,False,False
candidate_label_shuffled_control,198,0.16666666666666666,0.6111111111111112,0.015553318178749997,False,False,False,False,False
candidate_label_shuffled_control,199,0.1388888888888889,0.6527777777777778,0.027197257903999995,False,False,False,False,False
candidate_label_shuffled_control,200,0.09722222222222222,0.5,0.03268535525255321,False,False,False,False,False
candidate_label_shuffled_control,201,0.125,0.5138888888888888,0.025153446832083332,False,False,False,False,False
candidate_label_shuffled_control,202,0.09722222222222222,0.5694444444444444,0.024022513130212763,False,False,False,False,False
candidate_label_shuffled_control,203,0.06944444444444445,0.4722222222222222,0.026271922752244898,False,False,False,False,False
candidate_label_shuffled_control,204,0.1111111111111111,0.4166666666666667,0.018664857512941176,False,False,False,False,False
candidate_label_shuffled_control,205,0.08333333333333333,0.4444444444444444,0.02364012111078431,False,False,False,False,False
candidate_label_shuffled_control,206,0.06944444444444445,0.4583333333333333,0.027065963682777774,False,False,False,False,False
candidate_label_shuffled_control,207,0.18055555555555555,0.4722222222222222,0.02141069800200001,False,False,False,False,False
candidate_label_shuffled_control,208,0.041666666666666664,0.3611111111111111,0.019913099026363634,False,False,False,False,False
candidate_label_shuffled_control,209,0.1111111111111111,0.5138888888888888,0.024111135074772725,False,False,False,False,False
candidate_label_shuffled_control,210,0.1111111111111111,0.4583333333333333,0.02009010848645833,False,False,False,False,False
candidate_label_shuffled_control,211,0.125,0.4166666666666667,0.027907414342545456,False,False,False,False,False
candidate_label_shuffled_control,212,0.09722222222222222,0.5972222222222222,0.02819261641754718,False,False,False,False,False
candidate_label_shuffled_control,213,0.09722222222222222,0.5277777777777778,0.022752745224042553,False,False,False,False,False
candidate_label_shuffled_control,214,0.1527777777777778,0.3888888888888889,0.021481918519,False,False,False,False,False
candidate_label_shuffled_control,215,0.125,0.5555555555555556,0.020128960763888884,False,False,False,False,False
candidate_label_shuffled_control,216,0.06944444444444445,0.5555555555555556,0.01344864228283019,False,False,False,False,False
candidate_label_shuffled_control,217,0.08333333333333333,0.3611111111111111,0.025119103582448985,False,False,False,False,False
candidate_label_shuffled_control,218,0.1111111111111111,0.4166666666666667,0.029373481286875006,False,False,False,False,False
candidate_label_shuffled_control,219,0.1111111111111111,0.4027777777777778,0.02197280854307692,False,False,False,False,False
candidate_label_shuffled_control,220,0.05555555555555555,0.3888888888888889,0.023015659852499995,False,False,False,False,False
candidate_label_shuffled_control,221,0.09722222222222222,0.6111111111111112,0.011611727492340428,False,False,False,False,False
candidate_label_shuffled_control,222,0.08333333333333333,0.4861111111111111,0.02481944161139999,False,False,False,False,False
candidate_label_shuffled_control,223,0.1388888888888889,0.5138888888888888,0.028194197018269217,False,False,False,False,False
candidate_label_shuffled_control,224,0.05555555555555555,0.5138888888888888,0.028815095542758618,False,False,False,False,False
candidate_label_shuffled_control,225,0.1111111111111111,0.5138888888888888,0.03460756084975609,False,False,False,False,False
candidate_label_shuffled_control,226,0.027777777777777776,0.4305555555555556,0.032362441464081626,False,False,False,False,False
candidate_label_shuffled_control,227,0.1111111111111111,0.5277777777777778,0.027707609564523814,False,False,False,False,False
candidate_label_shuffled_control,228,0.08333333333333333,0.5277777777777778,0.027295526484883724,False,False,False,False,False
candidate_label_shuffled_control,229,0.06944444444444445,0.4583333333333333,0.02908454926021739,False,False,False,False,False
candidate_label_shuffled_control,230,0.027777777777777776,0.4861111111111111,0.031115330753958337,False,False,False,False,False
candidate_label_shuffled_control,231,0.08333333333333333,0.4166666666666667,0.018241247392,False,False,False,False,False
candidate_label_shuffled_control,232,0.09722222222222222,0.4861111111111111,0.023016431246875,False,False,False,False,False
candidate_label_shuffled_control,233,0.09722222222222222,0.5833333333333334,0.03460654373692307,False,False,False,False,False
candidate_label_shuffled_control,234,0.125,0.5138888888888888,0.02411173332685186,False,False,False,False,False
candidate_label_shuffled_control,235,0.1111111111111111,0.4444444444444444,0.02884366213529413,False,False,False,False,False
candidate_label_shuffled_control,236,0.1111111111111111,0.6111111111111112,0.019293567434680855,False,False,False,False,False
candidate_label_shuffled_control,237,0.16666666666666666,0.5,0.018072361226888885,False,False,False,False,False
candidate_label_shuffled_control,238,0.09722222222222222,0.5833333333333334,0.021090460595283023,False,False,False,False,False
candidate_label_shuffled_control,239,0.1527777777777778,0.5694444444444444,0.026058810708461534,False,False,False,False,False
candidate_label_shuffled_control,240,0.06944444444444445,0.3888888888888889,0.030010167631399985,False,False,False,False,False
candidate_label_shuffled_control,241,0.1388888888888889,0.5833333333333334,0.018705767929999995,False,False,False,False,False
candidate_label_shuffled_control,242,0.05555555555555555,0.4027777777777778,0.02087979669906976,False,False,False,False,False
candidate_label_shuffled_control,243,0.125,0.4444444444444444,0.027252917816122445,False,False,False,False,False
candidate_label_shuffled_control,244,0.08333333333333333,0.5416666666666666,0.027510431725000006,False,False,False,False,False
candidate_label_shuffled_control,245,0.06944444444444445,0.4861111111111111,0.017137782827173913,False,False,False,False,False
candidate_label_shuffled_control,246,0.08333333333333333,0.5694444444444444,0.019754808933846155,False,False,False,False,False
candidate_label_shuffled_control,247,0.05555555555555555,0.4583333333333333,0.030534261976956523,False,False,False,False,False
candidate_label_shuffled_control,248,0.08333333333333333,0.5555555555555556,0.02583302234960785,False,False,False,False,False
candidate_label_shuffled_control,249,0.05555555555555555,0.4027777777777778,0.02285101784234043,False,False,False,False,False
candidate_label_shuffled_control,250,0.09722222222222222,0.5138888888888888,0.026577535401290327,False,False,False,False,False
candidate_label_shuffled_control,251,0.041666666666666664,0.4027777777777778,0.03462856114212765,False,False,False,False,False
candidate_label_shuffled_control,252,0.09722222222222222,0.4305555555555556,0.0311692240518,False,False,False,False,False
candidate_label_shuffled_control,253,0.05555555555555555,0.4444444444444444,0.02056978432395833,False,False,False,False,False
candidate_label_shuffled_control,254,0.08333333333333333,0.5833333333333334,0.02415977944386364,False,False,False,False,False
candidate_label_shuffled_control,255,0.08333333333333333,0.5277777777777778,0.028782345648823524,False,False,False,False,False
candidate_label_shuffled_control,256,0.09722222222222222,0.5,0.02639815953145834,False,False,False,False,False
candidate_label_shuffled_control,257,0.1111111111111111,0.5138888888888888,0.02977404971529412,False,False,False,False,False
candidate_label_shuffled_control,258,0.013888888888888888,0.5416666666666666,0.029083372699999995,False,False,False,False,False
candidate_label_shuffled_control,259,0.09722222222222222,0.5555555555555556,0.014854788796470586,False,False,False,False,False
candidate_label_shuffled_control,260,0.08333333333333333,0.5277777777777778,0.01361662386318182,False,False,False,False,False
candidate_label_shuffled_control,261,0.08333333333333333,0.4722222222222222,0.028529806217142864,False,False,False,False,False
candidate_label_shuffled_control,262,0.05555555555555555,0.5138888888888888,0.016626706989791667,False,False,False,False,False
candidate_label_shuffled_control,263,0.1111111111111111,0.5833333333333334,0.025819087707111103,False,False,False,False,False
candidate_label_shuffled_control,264,0.1388888888888889,0.4583333333333333,0.017690137277446814,False,False,False,False,False
candidate_label_shuffled_control,265,0.1111111111111111,0.3888888888888889,0.027494698426250005,False,False,False,False,False
candidate_label_shuffled_control,266,0.125,0.4861111111111111,0.02689387747061225,False,False,False,False,False
candidate_label_shuffled_control,267,0.1111111111111111,0.5833333333333334,0.026171160606190475,False,False,False,False,False
candidate_label_shuffled_control,268,0.1111111111111111,0.4722222222222222,0.011962126260545453,False,False,False,False,False
candidate_label_shuffled_control,269,0.09722222222222222,0.4861111111111111,0.006233276288409093,False,False,False,False,False
candidate_label_shuffled_control,270,0.1527777777777778,0.5694444444444444,0.02281566056079999,False,False,False,False,False
candidate_label_shuffled_control,271,0.1111111111111111,0.5277777777777778,0.0167301332875,False,False,False,False,False
candidate_label_shuffled_control,272,0.08333333333333333,0.375,0.028228416056724135,False,False,False,False,False
candidate_label_shuffled_control,273,0.09722222222222222,0.5555555555555556,0.02231676403244444,False,False,False,False,False
candidate_label_shuffled_control,274,0.06944444444444445,0.4861111111111111,0.040539707902549016,False,False,False,False,False
candidate_label_shuffled_control,275,0.1111111111111111,0.4444444444444444,0.025708010974038464,False,False,False,False,False
candidate_label_shuffled_control,276,0.1388888888888889,0.5416666666666666,0.028122344695882363,False,False,False,False,False
candidate_label_shuffled_control,277,0.08333333333333333,0.4305555555555556,0.03379947285800001,False,False,False,False,False
candidate_label_shuffled_control,278,0.1111111111111111,0.5138888888888888,0.024304084782800005,False,False,False,False,False
candidate_label_shuffled_control,279,0.06944444444444445,0.5138888888888888,0.014872033031914898,False,False,False,False,False
candidate_label_shuffled_control,280,0.125,0.4861111111111111,0.025792078123584906,False,False,False,False,False
candidate_label_shuffled_control,281,0.08333333333333333,0.5277777777777778,0.03207790188392157,False,False,False,False,False
candidate_label_shuffled_control,282,0.2222222222222222,0.4583333333333333,0.013613116670600002,False,False,False,False,False
candidate_label_shuffled_control,283,0.125,0.6388888888888888,0.029990425906808504,False,False,False,False,False
candidate_label_shuffled_control,284,0.09722222222222222,0.4861111111111111,0.028259328631071428,False,False,False,False,False
candidate_label_shuffled_control,285,0.09722222222222222,0.4583333333333333,0.027195384195454534,False,False,False,False,False
candidate_label_shuffled_control,286,0.1527777777777778,0.4444444444444444,0.03132873700614036,False,False,False,False,False
candidate_label_shuffled_control,287,0.125,0.5416666666666666,0.02308856635098039,False,False,False,False,False
candidate_label_shuffled_control,288,0.1111111111111111,0.4166666666666667,0.025089356252692298,False,False,False,False,False
candidate_label_shuffled_control,289,0.1111111111111111,0.5,0.025090214228518523,False,False,False,False,False
candidate_label_shuffled_control,290,0.06944444444444445,0.4166666666666667,0.02929231025893617,False,False,False,False,False
candidate_label_shuffled_control,291,0.1388888888888889,0.4444444444444444,0.01922186591660001,False,False,False,False,False
candidate_label_shuffled_control,292,0.125,0.4305555555555556,0.01503870197740741,False,False,False,False,False
candidate_label_shuffled_control,293,0.1111111111111111,0.5555555555555556,0.026850832181632662,False,False,False,False,False
candidate_label_shuffled_control,294,0.08333333333333333,0.4583333333333333,0.029176054869074066,False,False,False,False,False
candidate_label_shuffled_control,295,0.05555555555555555,0.4722222222222222,0.023329330837407417,False,False,False,False,False
candidate_label_shuffled_control,296,0.125,0.5555555555555556,0.02949313314654545,False,False,False,False,False
candidate_label_shuffled_control,297,0.1527777777777778,0.5694444444444444,0.01395926629125,False,False,False,False,False
candidate_label_shuffled_control,298,0.06944444444444445,0.3472222222222222,0.029199984340000002,False,False,False,False,False
candidate_label_shuffled_control,299,0.125,0.4722222222222222,0.023268501500370367,False,False,False,False,False
blocked_reason_shuffled_control,0,0.25,0.625,0.032206951222075474,False,False,False,False,False
blocked_reason_shuffled_control,1,0.18055555555555555,0.5833333333333334,0.038716823899615394,False,False,False,False,False
blocked_reason_shuffled_control,2,0.2361111111111111,0.6111111111111112,0.0444347856044898,False,False,False,False,False
blocked_reason_shuffled_control,3,0.20833333333333334,0.6944444444444444,0.03066608794468085,False,False,False,False,False
blocked_reason_shuffled_control,4,0.1388888888888889,0.4166666666666667,0.04275927754020001,False,False,False,False,False
blocked_reason_shuffled_control,5,0.2222222222222222,0.6666666666666666,0.047546165358750024,False,False,False,False,False
blocked_reason_shuffled_control,6,0.19444444444444445,0.5694444444444444,0.030111540268936164,False,False,False,False,False
blocked_reason_shuffled_control,7,0.19444444444444445,0.5972222222222222,0.038807950859999996,False,False,False,False,False
blocked_reason_shuffled_control,8,0.09722222222222222,0.5694444444444444,0.035553268066799995,False,False,False,False,False
blocked_reason_shuffled_control,9,0.1111111111111111,0.5138888888888888,0.045740007427400003,False,False,False,False,False
blocked_reason_shuffled_control,10,0.08333333333333333,0.5138888888888888,0.03989215838115385,False,False,False,False,False
blocked_reason_shuffled_control,11,0.1388888888888889,0.5277777777777778,0.03472312130464285,False,False,False,False,False
blocked_reason_shuffled_control,12,0.2638888888888889,0.5833333333333334,0.03902537531534884,False,False,False,False,False
blocked_reason_shuffled_control,13,0.18055555555555555,0.625,0.0552628629151064,False,False,False,False,False
blocked_reason_shuffled_control,14,0.25,0.5555555555555556,0.03428613096363638,False,False,False,False,False
blocked_reason_shuffled_control,15,0.2222222222222222,0.5555555555555556,0.030120032550999997,False,False,False,False,False
blocked_reason_shuffled_control,16,0.1388888888888889,0.4583333333333333,0.03656498150777778,False,False,False,False,False
blocked_reason_shuffled_control,17,0.18055555555555555,0.6666666666666666,0.052884947545000026,False,False,False,False,False
blocked_reason_shuffled_control,18,0.09722222222222222,0.5833333333333334,0.042580715517599996,False,False,False,False,False
blocked_reason_shuffled_control,19,0.16666666666666666,0.6388888888888888,0.030772188412439016,False,False,False,False,False
blocked_reason_shuffled_control,20,0.1388888888888889,0.5694444444444444,0.03591352747093023,False,False,False,False,False
blocked_reason_shuffled_control,21,0.2222222222222222,0.6111111111111112,0.04532500723897959,False,False,False,False,False
blocked_reason_shuffled_control,22,0.25,0.6388888888888888,0.04426502521611112,False,False,False,False,False
blocked_reason_shuffled_control,23,0.125,0.4305555555555556,0.06616592868934784,False,False,False,False,False
blocked_reason_shuffled_control,24,0.1527777777777778,0.4861111111111111,0.037160405975192295,False,False,False,False,False
blocked_reason_shuffled_control,25,0.1388888888888889,0.625,0.03696424665511629,False,False,False,False,False
blocked_reason_shuffled_control,26,0.20833333333333334,0.6111111111111112,0.03631387399434784,False,False,False,False,False
blocked_reason_shuffled_control,27,0.19444444444444445,0.5833333333333334,0.053862059781000025,False,False,False,False,False
blocked_reason_shuffled_control,28,0.125,0.5972222222222222,0.05108589041865385,False,False,False,False,False
blocked_reason_shuffled_control,29,0.1388888888888889,0.6111111111111112,0.04656477598557693,False,False,False,False,False
blocked_reason_shuffled_control,30,0.19444444444444445,0.5833333333333334,0.03936833372581395,False,False,False,False,False
blocked_reason_shuffled_control,31,0.18055555555555555,0.5694444444444444,0.03895519033816326,False,False,False,False,False
blocked_reason_shuffled_control,32,0.20833333333333334,0.5972222222222222,0.03920907524120001,False,False,False,False,False
blocked_reason_shuffled_control,33,0.1111111111111111,0.4166666666666667,0.05217044092466668,False,False,False,False,False
blocked_reason_shuffled_control,34,0.16666666666666666,0.5694444444444444,0.05270133683884616,False,False,False,False,False
blocked_reason_shuffled_control,35,0.125,0.5833333333333334,0.03347661201204546,False,False,False,False,False
blocked_reason_shuffled_control,36,0.1388888888888889,0.6666666666666666,0.026145052009148937,False,False,False,False,False
blocked_reason_shuffled_control,37,0.1111111111111111,0.5972222222222222,0.057681331068571436,False,False,False,False,False
blocked_reason_shuffled_control,38,0.1388888888888889,0.5,0.04415857913618183,False,False,False,False,False
blocked_reason_shuffled_control,39,0.125,0.5833333333333334,0.05084652856926829,False,False,False,False,False
blocked_reason_shuffled_control,40,0.16666666666666666,0.5833333333333334,0.0402777863496,False,False,False,False,False
blocked_reason_shuffled_control,41,0.1527777777777778,0.5972222222222222,0.04945571149324325,False,False,False,False,False
blocked_reason_shuffled_control,42,0.1527777777777778,0.7083333333333334,0.04301328889320755,False,False,False,False,False
blocked_reason_shuffled_control,43,0.16666666666666666,0.5833333333333334,0.03112986268795455,False,False,False,False,False
blocked_reason_shuffled_control,44,0.1388888888888889,0.5833333333333334,0.03059410872250001,False,False,False,False,False
blocked_reason_shuffled_control,45,0.18055555555555555,0.6944444444444444,0.04919064293553192,False,False,False,False,False
blocked_reason_shuffled_control,46,0.2638888888888889,0.6388888888888888,0.03166976186102565,False,False,False,False,False
blocked_reason_shuffled_control,47,0.2638888888888889,0.4583333333333333,0.04849645051886364,False,False,False,False,False
blocked_reason_shuffled_control,48,0.16666666666666666,0.5972222222222222,0.04632025805173912,False,False,False,False,False
blocked_reason_shuffled_control,49,0.1527777777777778,0.5972222222222222,0.05040523712212121,False,False,False,False,False
blocked_reason_shuffled_control,50,0.1527777777777778,0.625,0.03971378244173077,False,False,False,False,False
blocked_reason_shuffled_control,51,0.1388888888888889,0.6388888888888888,0.05352717897021278,False,False,False,False,False
blocked_reason_shuffled_control,52,0.125,0.5833333333333334,0.054763837620666694,False,False,False,False,False
blocked_reason_shuffled_control,53,0.1111111111111111,0.5138888888888888,0.04863204560111112,False,False,False,False,False
blocked_reason_shuffled_control,54,0.125,0.5277777777777778,0.037996632228085116,False,False,False,False,False
blocked_reason_shuffled_control,55,0.18055555555555555,0.5277777777777778,0.03960360025979999,False,False,False,False,False
blocked_reason_shuffled_control,56,0.19444444444444445,0.6944444444444444,0.023285055734893614,False,False,False,False,False
blocked_reason_shuffled_control,57,0.08333333333333333,0.4722222222222222,0.04411187297551021,False,False,False,False,False
blocked_reason_shuffled_control,58,0.2361111111111111,0.6527777777777778,0.04815534852980001,False,False,False,False,False
blocked_reason_shuffled_control,59,0.1527777777777778,0.5138888888888888,0.039272087762444445,False,False,False,False,False
blocked_reason_shuffled_control,60,0.18055555555555555,0.625,0.05543819425981133,False,False,False,False,False
