map,map_family,solver_seed,solver_scenario_path,scenario_file_exists,scenario_sha256_expected,scenario_sha256_actual,scenario_sha256_match,map_file_exists,map_sha256_expected,map_sha256_actual,map_sha256_match,scenario_pair_count_expected,scenario_pair_count_actual,scenario_pair_count_match,unique_start_count,unique_goal_count,duplicate_starts,duplicate_goals,all_starts_traversable,all_goals_traversable,all_pairs_reachable,assignment_sha256_expected,assignment_sha256_actual,assignment_sha256_match,width_height_match,valid,failure_reasons,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g559-synth-warehouse-b-36,warehouse,7035,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-b-36-random-7035.scen,True,a1899b4bf991957512c769a1de09c5103010de138ffdeb97c342c51e433852dc,a1899b4bf991957512c769a1de09c5103010de138ffdeb97c342c51e433852dc,True,True,7eda51851dd2afa59c52d6a5fbdeeeb17b207741386ce1ada1d85ca0cf365f1d,7eda51851dd2afa59c52d6a5fbdeeeb17b207741386ce1ada1d85ca0cf365f1d,True,256,256,True,256,256,False,False,True,True,True,a1d1afceedec93325d1b7f23b65da6b537a2512a8f2fe2a7cffb58bc6548bf4c,a1d1afceedec93325d1b7f23b65da6b537a2512a8f2fe2a7cffb58bc6548bf4c,True,True,True,,False,False,False,False,False
g559-synth-connector-32,irregular_bottleneck,7036,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-connector-32-random-7036.scen,True,3dd6e4ac964c9fb9d5a5c8ed73873b19c7a7916bb154a9def295e4f29e6da030,3dd6e4ac964c9fb9d5a5c8ed73873b19c7a7916bb154a9def295e4f29e6da030,True,True,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,True,16,16,True,16,16,False,False,True,True,True,eee780ffaed706e7ec8e5339a1ff19bea836ff39312ebd8a6849ef056f93f631,eee780ffaed706e7ec8e5339a1ff19bea836ff39312ebd8a6849ef056f93f631,True,True,True,,False,False,False,False,False
g559-synth-corners-34,irregular_bottleneck,7037,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-7037.scen,True,96ef211d36af553af367f218f76bff867dd8639e12d46be05cda8632ba54ac84,96ef211d36af553af367f218f76bff867dd8639e12d46be05cda8632ba54ac84,True,True,33822b244b5fb1505e8fe751d2c372f2c2c3b2089dfa483741f4b13e15249ead,33822b244b5fb1505e8fe751d2c372f2c2c3b2089dfa483741f4b13e15249ead,True,32,32,True,32,32,False,False,True,True,True,bfb69ad6e2927da58e570e1ffe6cacba0f2a9d3cdef307997ac11e6cdb79ecab,bfb69ad6e2927da58e570e1ffe6cacba0f2a9d3cdef307997ac11e6cdb79ecab,True,True,True,,False,False,False,False,False
g559-synth-loop-chain-36,irregular_bottleneck,7038,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-7038.scen,True,1d7e677c5f2f4d3d4f05819649b4f3d7582920dd7695b450ff705b95f47031d3,1d7e677c5f2f4d3d4f05819649b4f3d7582920dd7695b450ff705b95f47031d3,True,True,85857b3a98d44d92a658dfcb83956bf6974eccd6a188fb2b62db6f7236a70586,85857b3a98d44d92a658dfcb83956bf6974eccd6a188fb2b62db6f7236a70586,True,64,64,True,64,64,False,False,True,True,True,131244baf16e17e8c64bc307804603c990c786ef2af1a196560b57450a2d6282,131244baf16e17e8c64bc307804603c990c786ef2af1a196560b57450a2d6282,True,True,True,,False,False,False,False,False
g559-synth-tunnel-38,irregular_bottleneck,7039,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tunnel-38-random-7039.scen,True,f0c1d38270e4e92310d4d0ac098cfa583d415e7bf856f48f4605259825064a9a,f0c1d38270e4e92310d4d0ac098cfa583d415e7bf856f48f4605259825064a9a,True,True,23214cb2cb4c09521a0966f84567a04e85a24ba8f340e506a6cd559cf75feff1,23214cb2cb4c09521a0966f84567a04e85a24ba8f340e506a6cd559cf75feff1,True,96,96,True,75,96,True,False,True,True,True,c0adcaa97a784aa971588fd02c98a5f164a978880ad9f70b1ee86e8e33dfcea7,c0adcaa97a784aa971588fd02c98a5f164a978880ad9f70b1ee86e8e33dfcea7,True,True,False,duplicate_starts,False,False,False,False,False
g559-synth-string-40,irregular_bottleneck,7040,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-string-40-random-7040.scen,True,81e7816ee3902c91d8460b1cddb4719d7b0e8b6992cdac05cffd7faf2437ebcd,81e7816ee3902c91d8460b1cddb4719d7b0e8b6992cdac05cffd7faf2437ebcd,True,True,3171ce0b0eddd2175682e1475a39379eff680061daff35b202eb74d103a1ef4d,3171ce0b0eddd2175682e1475a39379eff680061daff35b202eb74d103a1ef4d,True,128,128,True,128,128,False,False,True,True,True,12aad41b724043813999d4ebc0fd291b91ea4981444f93de0f981a3eb4428640,12aad41b724043813999d4ebc0fd291b91ea4981444f93de0f981a3eb4428640,True,True,True,,False,False,False,False,False
g559-synth-tree-42,irregular_bottleneck,7041,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tree-42-random-7041.scen,True,5f12a88e988676b55efc487e923e8088e68ea4810c722167b6b8d0defd5f9a62,5f12a88e988676b55efc487e923e8088e68ea4810c722167b6b8d0defd5f9a62,True,True,97cb3563b14fd15d79a9d57ab7229543ba3696b3f01dd4f2050c55dfebfa425f,97cb3563b14fd15d79a9d57ab7229543ba3696b3f01dd4f2050c55dfebfa425f,True,256,256,True,93,86,True,True,True,True,True,eb2be24a1486dc51319f6221ef269ce6f6d675c954ec0704b9dc7bae3a8e0a57,eb2be24a1486dc51319f6221ef269ce6f6d675c954ec0704b9dc7bae3a8e0a57,True,True,False,duplicate_goals;duplicate_starts,False,False,False,False,False
g559-synth-game-den-32,game,7042,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-den-32-random-7042.scen,True,65f1732bcf18462c8dfc064f85bbb9330197e326e83d5aca4a865a15b05e0612,65f1732bcf18462c8dfc064f85bbb9330197e326e83d5aca4a865a15b05e0612,True,True,d96c41b59aa078d09c801722aec67079a0acdbe2ed9cdc11b71bfccf5cf466b1,d96c41b59aa078d09c801722aec67079a0acdbe2ed9cdc11b71bfccf5cf466b1,True,16,16,True,16,16,False,False,True,True,True,9365d9c0092f213e4eaa1553f2326a58c53dacd63f47783cea8575a4266dbeb9,9365d9c0092f213e4eaa1553f2326a58c53dacd63f47783cea8575a4266dbeb9,True,True,True,,False,False,False,False,False
g559-synth-game-brc-32,game,7043,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-brc-32-random-7043.scen,True,1a5451c0c35ccdf66216cbc26e645d9c41634187f74e1185803397ad50c4e86d,1a5451c0c35ccdf66216cbc26e645d9c41634187f74e1185803397ad50c4e86d,True,True,50fb289060849b3a4b51fbced691aae336fe318c46b1ddf854fea3d9a2801c10,50fb289060849b3a4b51fbced691aae336fe318c46b1ddf854fea3d9a2801c10,True,32,32,True,32,32,False,False,True,True,True,4e57f5675e04f54b9d4db1fa4a39325176f61bf3c29f76a5f434271ef88cbd85,4e57f5675e04f54b9d4db1fa4a39325176f61bf3c29f76a5f434271ef88cbd85,True,True,True,,False,False,False,False,False
g559-synth-city-berlin-32,city,7044,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-7044.scen,True,532343306ca383cbe55ae0bdfbb110817fed75bfb6ec09fc912d6519fee22afe,532343306ca383cbe55ae0bdfbb110817fed75bfb6ec09fc912d6519fee22afe,True,True,c9d505f72da087f6016daebdf6019c5c5dfe0a411e73cb2ac436605e8b8c0762,c9d505f72da087f6016daebdf6019c5c5dfe0a411e73cb2ac436605e8b8c0762,True,64,64,True,60,64,True,False,True,True,False,909ecb1633970dc3654ed5ec4b13b7b2669af99419541a30e202b7498a64a2e1,909ecb1633970dc3654ed5ec4b13b7b2669af99419541a30e202b7498a64a2e1,True,True,False,duplicate_starts;pair_not_reachable,False,False,False,False,False
g559-synth-city-boston-32,city,7045,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-boston-32-random-7045.scen,True,841098c554e61445c80419413a90bd3c91570c680f192590ec88b2f9e90ff5f7,841098c554e61445c80419413a90bd3c91570c680f192590ec88b2f9e90ff5f7,True,True,bd53284a0aeded4a272617aea8583fd32c0fab3c62ecfb7ebc3f4e7488d68757,bd53284a0aeded4a272617aea8583fd32c0fab3c62ecfb7ebc3f4e7488d68757,True,96,96,True,96,96,False,False,True,True,False,46f565d257311d57409506f567ca04b13af4c0d55300e975a89ec84cbd39a365,46f565d257311d57409506f567ca04b13af4c0d55300e975a89ec84cbd39a365,True,True,False,pair_not_reachable,False,False,False,False,False
g559-synth-city-paris-32,city,7046,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-paris-32-random-7046.scen,True,a46bb4c1949ccaf53aeeb10aba9571cc2e843c4a7a6ac0ee286e637126c7c8df,a46bb4c1949ccaf53aeeb10aba9571cc2e843c4a7a6ac0ee286e637126c7c8df,True,True,6e581eac9b6723d7c57d7c79158160daa0dce0240ac17117f10a612be78136b9,6e581eac9b6723d7c57d7c79158160daa0dce0240ac17117f10a612be78136b9,True,128,128,True,128,128,False,False,True,True,False,85eda00dc28f17ecdef0f71ea22f6a5aabbefb0a96031c8de926d4487cbe3afa,85eda00dc28f17ecdef0f71ea22f6a5aabbefb0a96031c8de926d4487cbe3afa,True,True,False,pair_not_reachable,False,False,False,False,False
g559-synth-game-lak-32,game,7047,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-lak-32-random-7047.scen,True,136fc2c29fe577bfeea639cb576c4edc7f9c263eaee95c9d069a41a98f2bb437,136fc2c29fe577bfeea639cb576c4edc7f9c263eaee95c9d069a41a98f2bb437,True,True,d692654b8d9b2f652e6750fd39423c3cb4328fa36264f61eebb51b1984713753,d692654b8d9b2f652e6750fd39423c3cb4328fa36264f61eebb51b1984713753,True,256,256,True,256,249,False,True,True,True,True,8fb7919b627f50a7361f062b21ed2d8088d49ec50504c227dda7a7fa671b176b,8fb7919b627f50a7361f062b21ed2d8088d49ec50504c227dda7a7fa671b176b,True,True,False,duplicate_goals,False,False,False,False,False
empty-8-8,empty,7048,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-8-8-random-7048.scen,True,1206cfd36e9e38d7ef3157ef95a6a57327377bdd8529428fdc47923414f3662c,1206cfd36e9e38d7ef3157ef95a6a57327377bdd8529428fdc47923414f3662c,True,True,42776e4904ec90689dd034fbd84524d671dc554472cc4221432b0c523d51f152,42776e4904ec90689dd034fbd84524d671dc554472cc4221432b0c523d51f152,True,16,16,True,16,16,False,False,True,True,True,569689d1fc77366051f82e81b6282ca3c39670d4ec0abec13d472c375ab8f478,569689d1fc77366051f82e81b6282ca3c39670d4ec0abec13d472c375ab8f478,True,True,True,,False,False,False,False,False
empty-16-16,empty,7049,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-7049.scen,True,66e36a0e3cb2b033a473b4722d521853a562892fbf9def3604fddf8d82d6396b,66e36a0e3cb2b033a473b4722d521853a562892fbf9def3604fddf8d82d6396b,True,True,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,True,32,32,True,25,32,True,False,True,True,True,e899e246e4dc84f2bdb399f4f8581439838730a4c6035a1518edab6fc7097da3,e899e246e4dc84f2bdb399f4f8581439838730a4c6035a1518edab6fc7097da3,True,True,False,duplicate_starts,False,False,False,False,False
empty-32-32,empty,7050,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-7050.scen,True,a797de43a9871678742ca75b0f12ffa9038f6b2caec6edacd4d3b8cbca46e57e,a797de43a9871678742ca75b0f12ffa9038f6b2caec6edacd4d3b8cbca46e57e,True,True,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,True,64,64,True,64,64,False,False,True,True,True,4bcd4ec8125ce46f005ae314f65c6c876a571cee54d41c72ce2668b069823514,4bcd4ec8125ce46f005ae314f65c6c876a571cee54d41c72ce2668b069823514,True,True,True,,False,False,False,False,False
random-8-8-20,random,7051,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-8-8-20-random-7051.scen,True,edbfc80731ce63911831b2aa4333b11a6f5c2ed8fdb6381f4c4b8d849c44e09c,edbfc80731ce63911831b2aa4333b11a6f5c2ed8fdb6381f4c4b8d849c44e09c,True,True,26f22f9ae5f6980b48a5be929abf7c6291ede5f3cacb1738876224ba1d10189f,26f22f9ae5f6980b48a5be929abf7c6291ede5f3cacb1738876224ba1d10189f,True,32,32,True,20,12,True,True,True,True,True,c66670d71beed8b7378a395af24e90c0115b5e877f08777f875c4cbeaa36e829,c66670d71beed8b7378a395af24e90c0115b5e877f08777f875c4cbeaa36e829,True,True,False,duplicate_goals;duplicate_starts,False,False,False,False,False
random-32-32-10,random,7052,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-10-random-7052.scen,True,a6bfa13bbd448be9ef6e95969f2f229b00c457f375b207309ccc3d3fd6620b71,a6bfa13bbd448be9ef6e95969f2f229b00c457f375b207309ccc3d3fd6620b71,True,True,4240fddfa77d88b72ce779e02acf46a5ff056a3b04af5a4e35f7bc86cdfba3ec,4240fddfa77d88b72ce779e02acf46a5ff056a3b04af5a4e35f7bc86cdfba3ec,True,128,128,True,128,128,False,False,True,True,True,042199d29aa1e9636c8a46babaafaf396d8fde81d5e37779273e8154161c878a,042199d29aa1e9636c8a46babaafaf396d8fde81d5e37779273e8154161c878a,True,True,True,,False,False,False,False,False
random-32-32-20,random,7053,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-7053.scen,True,db343d0f18eba96af4d68fe4e0c5048fe9f155c1b0b6d35df6d08e454c0ecc6e,db343d0f18eba96af4d68fe4e0c5048fe9f155c1b0b6d35df6d08e454c0ecc6e,True,True,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,True,256,256,True,256,256,False,False,True,True,True,a09391134390d04848b4a5d897a093dd9cae45cf6de1c32b81ec8de9a7436a5f,a09391134390d04848b4a5d897a093dd9cae45cf6de1c32b81ec8de9a7436a5f,True,True,True,,False,False,False,False,False
maze-32-32-2,maze,7054,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-32-32-2-random-7054.scen,True,060f184bf93993028c3d74d834ecb0b1267eef6589d9563398929d7c2c5bd9cf,060f184bf93993028c3d74d834ecb0b1267eef6589d9563398929d7c2c5bd9cf,True,True,5c549328775ce530072cb05eda8f9010235a7e29294806d6aebb0ad667479cd3,5c549328775ce530072cb05eda8f9010235a7e29294806d6aebb0ad667479cd3,True,16,16,True,16,16,False,False,True,True,True,a4bdf31064c2da964b82b7a961d162e281dedf5d2ab7ad833da1f63653594243,a4bdf31064c2da964b82b7a961d162e281dedf5d2ab7ad833da1f63653594243,True,True,True,,False,False,False,False,False
maze-36-32-4,maze,7055,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-36-32-4-random-7055.scen,True,d8bf5b915b0885693f2d3fd23deb713886184eabe630e343080e669c96409f1b,d8bf5b915b0885693f2d3fd23deb713886184eabe630e343080e669c96409f1b,True,True,96ded52c98f958d617309cb5f08a7b67a93b5fc890a66a524907c781ae6a56fd,96ded52c98f958d617309cb5f08a7b67a93b5fc890a66a524907c781ae6a56fd,True,32,32,True,32,32,False,False,True,True,True,2c686232d05c40d916cb4daa74682b9c6f9794d20f744ec38d7a42748c715016,2c686232d05c40d916cb4daa74682b9c6f9794d20f744ec38d7a42748c715016,True,True,True,,False,False,False,False,False
room-32-32-4,room,7056,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-32-32-4-random-7056.scen,True,c8cd9bace76ee6504a53e89a57960d8e7d38f42b966717148fb68978d3aeb422,c8cd9bace76ee6504a53e89a57960d8e7d38f42b966717148fb68978d3aeb422,True,True,f107fefbf63c7a1a3753e4a033452301a1cdd7043cab7f45e4ed0e7dec1e90a9,f107fefbf63c7a1a3753e4a033452301a1cdd7043cab7f45e4ed0e7dec1e90a9,True,64,64,True,64,64,False,False,True,True,True,0ac8606db00d63ca16eb79e5251533f583e2dcfbc654cdd59206c7539be196c1,0ac8606db00d63ca16eb79e5251533f583e2dcfbc654cdd59206c7539be196c1,True,True,True,,False,False,False,False,False
room-40-32-8,room,7057,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-40-32-8-random-7057.scen,True,dacc6c2542bab2322bf686705fe3cd6dcf6a46107c161822574c21dee557c799,dacc6c2542bab2322bf686705fe3cd6dcf6a46107c161822574c21dee557c799,True,True,733de983354977847a6b110d98192b2704e5ab0c52ef6a0367f9b4533878c177,733de983354977847a6b110d98192b2704e5ab0c52ef6a0367f9b4533878c177,True,96,96,True,96,96,False,False,True,True,True,615522530f4e3a147ed4a2e4d435690f3b23691c4069e9c75bf886217ab4958c,615522530f4e3a147ed4a2e4d435690f3b23691c4069e9c75bf886217ab4958c,True,True,True,,False,False,False,False,False
g559-synth-warehouse-a-32,warehouse,7058,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-a-32-random-7058.scen,True,0de55ab1d6c2ffe1ce7879d1292fe78e9668248618241c7b068750c28ec07d3d,0de55ab1d6c2ffe1ce7879d1292fe78e9668248618241c7b068750c28ec07d3d,True,True,025838f1b34e1e18dd42eb22080d6bc0c611dfb1630c5659fbcaf745125a126a,025838f1b34e1e18dd42eb22080d6bc0c611dfb1630c5659fbcaf745125a126a,True,128,128,True,128,128,False,False,True,True,True,fe469aa689786b970a3e4f00e5d6f8b5d0b6527722429433e896f577fa2cae7f,fe469aa689786b970a3e4f00e5d6f8b5d0b6527722429433e896f577fa2cae7f,True,True,True,,False,False,False,False,False
g559-synth-warehouse-b-36,warehouse,7059,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-b-36-random-7059.scen,True,3116a057b57772a781f00cf622c2c2181ee4ff6172280ad994912cc654b15afa,3116a057b57772a781f00cf622c2c2181ee4ff6172280ad994912cc654b15afa,True,True,7eda51851dd2afa59c52d6a5fbdeeeb17b207741386ce1ada1d85ca0cf365f1d,7eda51851dd2afa59c52d6a5fbdeeeb17b207741386ce1ada1d85ca0cf365f1d,True,256,256,True,59,256,True,False,True,True,True,b61b37e8799446b03d9bddd658efc9917ec52c19a42ddebe50b2c7b8470ddef6,b61b37e8799446b03d9bddd658efc9917ec52c19a42ddebe50b2c7b8470ddef6,True,True,False,duplicate_starts,False,False,False,False,False
g559-synth-connector-32,irregular_bottleneck,7060,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-connector-32-random-7060.scen,True,ae70a9fdaa4ca76a9e3bc5d9d9baa4f2aa63c46c905963a30c367a7f7a630b5e,ae70a9fdaa4ca76a9e3bc5d9d9baa4f2aa63c46c905963a30c367a7f7a630b5e,True,True,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,True,16,16,True,16,16,False,False,True,True,True,773bbe06201e8c88256a99263b44b740761443c2616a2a20205dbf89bb524b93,773bbe06201e8c88256a99263b44b740761443c2616a2a20205dbf89bb524b93,True,True,True,,False,False,False,False,False
g559-synth-corners-34,irregular_bottleneck,7061,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-7061.scen,True,0dddaed939aabb3e6d2811f938227e571205b2a46eb3344734f17f8d5bad057f,0dddaed939aabb3e6d2811f938227e571205b2a46eb3344734f17f8d5bad057f,True,True,33822b244b5fb1505e8fe751d2c372f2c2c3b2089dfa483741f4b13e15249ead,33822b244b5fb1505e8fe751d2c372f2c2c3b2089dfa483741f4b13e15249ead,True,32,32,True,32,32,False,False,True,True,True,b9d98c8d5e971de10b2c867877682b0c758f680c8d723561e49f0ceadbb1a69e,b9d98c8d5e971de10b2c867877682b0c758f680c8d723561e49f0ceadbb1a69e,True,True,True,,False,False,False,False,False
g559-synth-loop-chain-36,irregular_bottleneck,7062,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-7062.scen,True,b464cbb1d7c68bdeff32a7a77372691bc223ba61f8c7a7b406d3345ab97a7cbe,b464cbb1d7c68bdeff32a7a77372691bc223ba61f8c7a7b406d3345ab97a7cbe,True,True,85857b3a98d44d92a658dfcb83956bf6974eccd6a188fb2b62db6f7236a70586,85857b3a98d44d92a658dfcb83956bf6974eccd6a188fb2b62db6f7236a70586,True,64,64,True,64,64,False,False,True,True,True,90e6f75221eee56cb81ea793544dbbddcab981fec4dc473f31c356734f21e361,90e6f75221eee56cb81ea793544dbbddcab981fec4dc473f31c356734f21e361,True,True,True,,False,False,False,False,False
g559-synth-tunnel-38,irregular_bottleneck,7063,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tunnel-38-random-7063.scen,True,c2daa7691f8440b15387cfb6ca075e421b686028cd447220cc4359b68b9b3573,c2daa7691f8440b15387cfb6ca075e421b686028cd447220cc4359b68b9b3573,True,True,23214cb2cb4c09521a0966f84567a04e85a24ba8f340e506a6cd559cf75feff1,23214cb2cb4c09521a0966f84567a04e85a24ba8f340e506a6cd559cf75feff1,True,96,96,True,80,73,True,True,True,True,True,8c6ef01d8e56ef9e820142bfbe9b0a4a15c7d21dd76c73ab42503d7e1908e8a7,8c6ef01d8e56ef9e820142bfbe9b0a4a15c7d21dd76c73ab42503d7e1908e8a7,True,True,False,duplicate_goals;duplicate_starts,False,False,False,False,False
g559-synth-string-40,irregular_bottleneck,7064,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-string-40-random-7064.scen,True,d37c85a135c7ee004e1917fda77058983fdc09da18c90e286714dd8b5ec9272f,d37c85a135c7ee004e1917fda77058983fdc09da18c90e286714dd8b5ec9272f,True,True,3171ce0b0eddd2175682e1475a39379eff680061daff35b202eb74d103a1ef4d,3171ce0b0eddd2175682e1475a39379eff680061daff35b202eb74d103a1ef4d,True,128,128,True,75,128,True,False,True,True,True,6d3d3770db6e6aa52c18ce101e450268112e2b9dee4320896523e10637ce62c2,6d3d3770db6e6aa52c18ce101e450268112e2b9dee4320896523e10637ce62c2,True,True,False,duplicate_starts,False,False,False,False,False
g559-synth-tree-42,irregular_bottleneck,7065,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tree-42-random-7065.scen,True,46cda561f7bb73d241b17a8e1bb70c161c94a21c1e998489591018beb4a63f51,46cda561f7bb73d241b17a8e1bb70c161c94a21c1e998489591018beb4a63f51,True,True,97cb3563b14fd15d79a9d57ab7229543ba3696b3f01dd4f2050c55dfebfa425f,97cb3563b14fd15d79a9d57ab7229543ba3696b3f01dd4f2050c55dfebfa425f,True,256,256,True,256,256,False,False,True,True,True,132b0cad9bcd9ccfd6c3d21dba27f4c753adee1cbc0c237284821aca336ad9c2,132b0cad9bcd9ccfd6c3d21dba27f4c753adee1cbc0c237284821aca336ad9c2,True,True,True,,False,False,False,False,False
g559-synth-game-den-32,game,7066,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-den-32-random-7066.scen,True,a4fbf0408cca271cbe36dc7850350e1203b7bc0dc8c460e05c62c851d13bb1d1,a4fbf0408cca271cbe36dc7850350e1203b7bc0dc8c460e05c62c851d13bb1d1,True,True,d96c41b59aa078d09c801722aec67079a0acdbe2ed9cdc11b71bfccf5cf466b1,d96c41b59aa078d09c801722aec67079a0acdbe2ed9cdc11b71bfccf5cf466b1,True,16,16,True,16,16,False,False,True,True,True,b0b0ced93b99e60deed81c570caf353530458f6930105fea6da769cc9affa1e2,b0b0ced93b99e60deed81c570caf353530458f6930105fea6da769cc9affa1e2,True,True,True,,False,False,False,False,False
g559-synth-game-brc-32,game,7067,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-brc-32-random-7067.scen,True,fd2524395635b099f5befee5a502370e8d46c7dfa9f1a9713eed3a7ac291e72a,fd2524395635b099f5befee5a502370e8d46c7dfa9f1a9713eed3a7ac291e72a,True,True,50fb289060849b3a4b51fbced691aae336fe318c46b1ddf854fea3d9a2801c10,50fb289060849b3a4b51fbced691aae336fe318c46b1ddf854fea3d9a2801c10,True,32,32,True,32,32,False,False,True,True,True,83b364ffbf502789ea7c6cba1e7b5a084e5f8c0d31049ef2c49cf2bd60b45ade,83b364ffbf502789ea7c6cba1e7b5a084e5f8c0d31049ef2c49cf2bd60b45ade,True,True,True,,False,False,False,False,False
g559-synth-city-berlin-32,city,7068,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-7068.scen,True,57c7dad20eb826c3b49bd5b474bcb70628d8b2fffc7a4aace6d6d2ed93d8769d,57c7dad20eb826c3b49bd5b474bcb70628d8b2fffc7a4aace6d6d2ed93d8769d,True,True,c9d505f72da087f6016daebdf6019c5c5dfe0a411e73cb2ac436605e8b8c0762,c9d505f72da087f6016daebdf6019c5c5dfe0a411e73cb2ac436605e8b8c0762,True,64,64,True,64,64,False,False,True,True,False,5936fe34667eb6215631cf716a63ff0b2b747fb10ca3d3619c7f8506de32eae6,5936fe34667eb6215631cf716a63ff0b2b747fb10ca3d3619c7f8506de32eae6,True,True,False,pair_not_reachable,False,False,False,False,False
