dataset_row_id,g560_evaluation_uid,g560_instance_uid,split,map,map_family,agent_count,seed,budget_ms,horizon_id,scenario_path,scenario_sha256_actual,scenario_sha256_expected,scenario_hash_match,physical_map_sha256_actual,physical_map_sha256_expected,physical_map_hash_match,node_count,directed_edge_count,node_feature_dim,edge_feature_dim,paired_od_tokens,actual_scenario_pairs_used,analytic_theta_target_used,real_solver_label_rows,safe_count,safe_improving_count,harmful_count,censored_count,best_positive_quality_delta_vs_g556,target_theta_defined_from_real_positive_safe_set,fallback_to_hard_g556_target,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g562_real_graph_000334,27b472d41e733d01ddc90cf85c980f430241f6f9e7867ab11b17a28361be94dc,199c328dacb96e19284ce7ef0c331e8108cdd0e6db672c36d7423dd93fca28ed,train,g559-synth-connector-32,irregular_bottleneck,16,7444,500,g559_b500_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-connector-32-random-7444.scen,291b734c77d2fc21c6feafdb7d7ec71583762a1708a52b3074741956d6d34d36,291b734c77d2fc21c6feafdb7d7ec71583762a1708a52b3074741956d6d34d36,True,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,True,347,1156,9,9,16,True,False,65,65,27,35,0,-0.050561797749999915,True,False,False,False,False,False,False
g562_real_graph_000335,27cb317ad2a02b26d8003e34153ae6817a1b212adcd2171bf64051d1e1ad400a,47fe8b4cc636bae298d8977d10c5de23d36135d902e77bd50c6493633be7c543,train,random-8-8-20,random,32,7795,5000,g559_b5000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/random-8-8-20-random-7795.scen,2c6fb754e192cb5651aaa39c5c657b6d09741d18376ff5288c5bcb1edff84eda,2c6fb754e192cb5651aaa39c5c657b6d09741d18376ff5288c5bcb1edff84eda,True,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,True,51,142,9,9,32,True,False,65,65,7,57,0,-0.6767676767699999,True,False,False,False,False,False,False
g562_real_graph_000336,27dea93e8e6d38765a24f631cbc979485ada17f74a9c948718fb0ce75416f3a4,59c93dc6f1936d17809b5c47ed9cf7173b9fcfa680cf04415ba3320d36111ba1,validation,maze-36-32-4,maze,32,8663,5000,g559_b5000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/maze-36-32-4-random-8663.scen,876df761dabdf30b36ff315793113cce274240ff46e84bb7fda46afe1a4129a9,876df761dabdf30b36ff315793113cce274240ff46e84bb7fda46afe1a4129a9,True,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,True,892,2860,9,9,32,True,False,65,65,12,51,0,-0.0369415807600002,True,False,False,False,False,False,False
g562_real_graph_000337,27f2d3688ee3255f32f299220060fddd45bcc7012cdcfa8d5b0dcfe42ba24d75,799eff42a3d6e35ad2ca6a2bbb7b35a1caa29eb55c83395c30966c0d4ad557db,train,g559-synth-city-paris-32,city,128,7238,2000,g559_b2000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-city-paris-32-random-7238.scen,150a88e6dbbfa1a88b1e6caab5f1f763ada2c916428b46e32de5dee57ac2a258,150a88e6dbbfa1a88b1e6caab5f1f763ada2c916428b46e32de5dee57ac2a258,True,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,True,781,2322,9,9,128,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000338,2830f2b33524a1258665140faf35c39010fa1b92bcae7dd3ecf29b820d9d5732,24b626b08ab2a1cc73ff254443bcc7aeaaa23cf429232e69e443399109873f18,train,g559-synth-connector-32,irregular_bottleneck,16,7036,500,g559_b500_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-connector-32-random-7036.scen,3dd6e4ac964c9fb9d5a5c8ed73873b19c7a7916bb154a9def295e4f29e6da030,3dd6e4ac964c9fb9d5a5c8ed73873b19c7a7916bb154a9def295e4f29e6da030,True,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,True,347,1156,9,9,16,True,False,65,65,4,59,0,-0.007334963320000165,True,False,False,False,False,False,False
g562_real_graph_000339,28619c48965d9e98df05ed2d98bfa849b110ae47703ba38c8f594b9693742a26,de0a9db60e1b25de9f7bcfa5e957952d7862d58ba9f1b96889b142f3e377db5c,validation,g559-synth-warehouse-a-32,warehouse,128,7058,2000,g559_b2000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-warehouse-a-32-random-7058.scen,0de55ab1d6c2ffe1ce7879d1292fe78e9668248618241c7b068750c28ec07d3d,0de55ab1d6c2ffe1ce7879d1292fe78e9668248618241c7b068750c28ec07d3d,True,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,True,640,2144,9,9,128,True,False,65,65,16,48,0,-0.05927835051000008,True,False,False,False,False,False,False
g562_real_graph_000340,2875740e0453dd6568c813948528ca6b765afdb2350449df7d4e5846c002d041,95d9562381d49be258aa8fc7b2efc30a798c65ac1a8a406f18b76d8666b2418f,train,g559-synth-game-brc-32,game,32,8675,5000,g559_b5000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-game-brc-32-random-8675.scen,7791118c4a4c22cf1238b23ba9e42959b90384eb66b797b4d29a8de3c7ea2b77,7791118c4a4c22cf1238b23ba9e42959b90384eb66b797b4d29a8de3c7ea2b77,True,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,True,794,2378,9,9,32,True,False,65,65,13,49,0,-0.02978235967999998,True,False,False,False,False,False,False
g562_real_graph_000341,289a65e9a156a0877f47f5e6541025ed021b7d9ac03fcfab7bb09fda213b5ea4,b17e9a41ad12e3272326311e0d4d031f1fc597a9f5e908d3dddb6ff595173583,train,g559-synth-loop-chain-36,irregular_bottleneck,64,7950,2000,g559_b2000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-loop-chain-36-random-7950.scen,d7ee57def49ce5e335706a529f9b7ccf906c404d980e331f0bd07ee1b1c4a8e0,d7ee57def49ce5e335706a529f9b7ccf906c404d980e331f0bd07ee1b1c4a8e0,True,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,True,371,1236,9,9,64,True,False,65,65,8,56,0,-0.050000000000000044,True,False,False,False,False,False,False
g562_real_graph_000342,28c504c737e5de77e8478a681e06eae32e9433d4945963f323db8195ff8398af,d4760487ede01397253c414a937e97b73775ef58f78d1a678a0f629516514abc,validation,maze-36-32-4,maze,32,8183,5000,g559_b5000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/maze-36-32-4-random-8183.scen,d2128133cc64898a4469f8a7d2b5970ea6886b703d4ca81cb8799541aa1e8f8e,d2128133cc64898a4469f8a7d2b5970ea6886b703d4ca81cb8799541aa1e8f8e,True,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,True,892,2860,9,9,32,True,False,65,65,33,29,0,-0.057675244009999904,True,False,False,False,False,False,False
g562_real_graph_000343,2923e247f63ac092e6711b049dabfbd3526f16293c4a98a85caef13f512cdd8b,ef809d20a19bdccee1a43d83e6691de9e1231a1dfc88e1f76ff9e39e85f507a3,train,g559-synth-tunnel-38,irregular_bottleneck,96,7423,5000,g559_b5000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-tunnel-38-random-7423.scen,c2daa7691f8440b15387cfb6ca075e421b686028cd447220cc4359b68b9b3573,c2daa7691f8440b15387cfb6ca075e421b686028cd447220cc4359b68b9b3573,True,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,True,385,1280,9,9,96,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000344,29467f87f0d01af5ac69a46829b84f0a40dddfa0093f1126fa60af318a342216,bb4cebab8cbdf7f93c76a83ab3803c97178ba25d95d2bd6bd162f60d020e857e,train,random-32-32-10,random,128,8564,500,g559_b500_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/random-32-32-10-random-8564.scen,416c11e63daa1c938ce999c37c49481850e9ae67a930f70bac51c5e50e5e7b8f,416c11e63daa1c938ce999c37c49481850e9ae67a930f70bac51c5e50e5e7b8f,True,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,True,922,3238,9,9,128,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000345,294f0062464bbdb09a7ac1adba5e4fb36256f8f09352dc805fcf476159307f22,5c64b3bc4c4a352104c8640a1528b9cb35d6c325e6e70a1f490b4271d5cf0ce4,train,g559-synth-tunnel-38,irregular_bottleneck,96,8335,5000,g559_b5000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-tunnel-38-random-8335.scen,58a4806f0b3bb3d5a88205a6dba922502e88c598791ca1602f1d7b12d43467fc,58a4806f0b3bb3d5a88205a6dba922502e88c598791ca1602f1d7b12d43467fc,True,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,True,385,1280,9,9,96,True,False,65,65,7,57,0,-0.05099502486999996,True,False,False,False,False,False,False
g562_real_graph_000346,2989004e4a3e989d1f2b2169e5f2d08e1edc9feff089046f4fec36299d4b6a5e,76c41f51357dc58fcb6e569e294679bc7d4b09f2eaa50f2768a8717c2d0d0aea,train,room-40-32-8,room,96,8833,1000,g559_b1000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/room-40-32-8-random-8833.scen,a31d199a1c98253b10789881f636f7ddec5e0cb921b16e10cdefe16809984360,a31d199a1c98253b10789881f636f7ddec5e0cb921b16e10cdefe16809984360,True,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,True,1213,4572,9,9,96,True,False,65,65,26,38,0,-0.06686518679000009,True,False,False,False,False,False,False
g562_real_graph_000347,299316f9c4aea1fbdb3c1375f68f0a7f00844139150724994448370ac67de398,43ff3ba3964d26e383eafee94644990dcb544f558d2fc2b2b22d959098b3dc04,train,g559-synth-game-brc-32,game,32,8987,5000,g559_b5000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-game-brc-32-random-8987.scen,b115a3efc0d64e005997c98c114679b2aa9f0140dbc2e941408da8c5b08ba2fd,b115a3efc0d64e005997c98c114679b2aa9f0140dbc2e941408da8c5b08ba2fd,True,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,True,794,2378,9,9,32,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000348,29de62718714a063cf3a42a9633fd30fd743f7d9b6de264f201d681889346f5f,ea41a3ac35f5d9f759a46fdf95a6d16373b29282d2c1f3fd8af71ebdf88461d3,train,g559-synth-loop-chain-36,irregular_bottleneck,64,7398,2000,g559_b2000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-loop-chain-36-random-7398.scen,357e8e3ecd46a5b97c41b639ca35579a1293c212c6285e5ae089758caf089bca,357e8e3ecd46a5b97c41b639ca35579a1293c212c6285e5ae089758caf089bca,True,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,True,371,1236,9,9,64,True,False,65,44,5,59,0,-1.09617755857,True,False,False,False,False,False,False
g562_real_graph_000349,2a5698ba97aecbe10d55d27cbad003e7c5ca064d0b5368a3ce2a6c358c6d4a40,469ff8a30aed4553d2d9ab76573ade74bfecf6640d4f134d4c63649e326dfa71,train,g559-synth-game-lak-32,game,256,7503,5000,g559_b5000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-game-lak-32-random-7503.scen,c654ad3e0ac96670c8ad0febafb4469671e0cac23ab7691595e798e8ca0bb6d0,c654ad3e0ac96670c8ad0febafb4469671e0cac23ab7691595e798e8ca0bb6d0,True,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,True,794,2370,9,9,256,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000350,2a5a46b676b9721f73c7eb45604c44a1df02a0c9d74ffdaa3e1351e488237213,39d7317b042aef4f91cfb4735e10e0f12d3c06a88423448778c190159b92d665,train,g559-synth-city-paris-32,city,128,7910,2000,g559_b2000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-city-paris-32-random-7910.scen,716a7535fb3eb332e79f26796e5d36fd452a8d5d7e396496cc11112389fe18df,716a7535fb3eb332e79f26796e5d36fd452a8d5d7e396496cc11112389fe18df,True,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,True,781,2322,9,9,128,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000351,2ad9170ea95e8f795c746d0e71fc311be799b29f9a5e2fd0645918f538de0d15,8d5f976985460083476b657ef8ada278e3a0cadf4498ba10556f481f751d184e,heldout,g559-synth-string-40,irregular_bottleneck,128,7448,500,g559_b500_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-string-40-random-7448.scen,4056a0e5cbd3373bea2be01e713a45900e5b54e14b6c9685552184c939909ee6,4056a0e5cbd3373bea2be01e713a45900e5b54e14b6c9685552184c939909ee6,True,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,True,397,1320,9,9,128,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000352,2adde0ab56934e6c0fe383204de473b87c9f6af4c60602d3556c9bd0fbb779ca,83f9592ee2ca9c152d1e2ae4bb43a4f5ad8c5190a3ad5c4c19d775cbc679bf5c,heldout,g559-synth-string-40,irregular_bottleneck,128,7976,500,g559_b500_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-string-40-random-7976.scen,ec2fccb6fb0d71d5d81eb760b96a6e986f3ea9a1f230a29ebd167b63cdbc6cad,ec2fccb6fb0d71d5d81eb760b96a6e986f3ea9a1f230a29ebd167b63cdbc6cad,True,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,True,397,1320,9,9,128,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000353,2afaf9560f7a80d1508a2b9c7b7451d42f449b996d795350fa0dc2f1b08eaf81,71bb891f4aec40ed35c2e5bcf87c4b4e87c310a5046c0b1ace737a927c22c976,train,g559-synth-connector-32,irregular_bottleneck,16,7900,500,g559_b500_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-connector-32-random-7900.scen,471ae16e15c213fec1689a38e3287d1699edb5362a2fd7516ccef183666385c1,471ae16e15c213fec1689a38e3287d1699edb5362a2fd7516ccef183666385c1,True,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,True,347,1156,9,9,16,True,False,65,65,1,60,0,-0.01607717042000001,True,False,False,False,False,False,False
g562_real_graph_000354,2b0215e096285dc7db87e2f457576dcf7efe36edddc13c44b5a23c301363b69d,9c3a1d4f960a321682172e15050378cba07762efbdfa26b76d143ed7a01b68bf,train,random-8-8-20,random,32,8347,5000,g559_b5000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/random-8-8-20-random-8347.scen,aaae4553c14a9ad1d90b7eb3273e47edf7f8004d9422d7a36f88c0a2befa03df,aaae4553c14a9ad1d90b7eb3273e47edf7f8004d9422d7a36f88c0a2befa03df,True,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,True,51,142,9,9,32,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000355,2b0b88191a4c560f7626fd00d48cf352d70e30598db5febbe65692ce663b7111,7ea86ec959c634829d9c1a381437154b394d20228863575bea01ef0366b3d772,train,empty-8-8,empty,16,7624,500,g559_b500_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/empty-8-8-random-7624.scen,37fc2ca6db42618cb1410f331b02be6b650a29a10a95a7c7770273d985580a0a,37fc2ca6db42618cb1410f331b02be6b650a29a10a95a7c7770273d985580a0a,True,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,True,64,224,9,9,16,True,False,65,65,50,12,0,-0.52830188679,True,False,False,False,False,False,False
g562_real_graph_000356,2b5c75d8e32174c1b34c44f8b973921698ba050cc5b5cb040e26b52dcef4fd60,1f4f073f3845768afbb21b599b99b0a2942703ba6ee790b04fee06e552085ddf,validation,g559-synth-game-den-32,game,16,7474,2000,g559_b2000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-game-den-32-random-7474.scen,266d74119e6eec1cc4646eef2bf07b4d695db96cfb5899ec9251c8a79f013a4e,266d74119e6eec1cc4646eef2bf07b4d695db96cfb5899ec9251c8a79f013a4e,True,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,True,784,2308,9,9,16,True,False,65,65,27,37,0,-0.060606060609999846,True,False,False,False,False,False,False
g562_real_graph_000357,2b640c7bf214251e3f06068c196ef1dbd2c479618bb4fc7191e37257ab15afe5,233685cf50ca422dcf447face5e5414a3b6e445462d88fe28a582e7038dc6d4b,validation,g559-synth-city-berlin-32,city,64,8220,500,g559_b500_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-city-berlin-32-random-8220.scen,f2359a63b8510b87fdcc0c9b6eb58aa5cc48888ea8c09f55ee86d5e07d7a5080,f2359a63b8510b87fdcc0c9b6eb58aa5cc48888ea8c09f55ee86d5e07d7a5080,True,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,True,795,2392,9,9,64,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000358,2b6df1091b8e92fda69704fe3592411c580bb900c9232a5e7931d3608a074682,0740cc3b00f04878f95c8e2d6cbd749c0c8c91d69827d238ab993961f5159a20,train,room-32-32-4,room,64,8376,500,g559_b500_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/room-32-32-4-random-8376.scen,30bfdb3d745e390c11d691f52a7ba4ab7b469964b1f545c47c32ac2aeeebf38a,30bfdb3d745e390c11d691f52a7ba4ab7b469964b1f545c47c32ac2aeeebf38a,True,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,True,682,1928,9,9,64,True,False,65,65,1,63,0,-0.019433882550000003,True,False,False,False,False,False,False
g562_real_graph_000359,2b7c2e138167cd5ec39d475e85fa6416e94e2e75e1181779b06429628f047570,20c3d7ce26e3872f29229491627f0d87028521f9b024d049f5eceeff348afc29,validation,random-32-32-20,random,256,7629,1000,g559_b1000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/random-32-32-20-random-7629.scen,2c572a7c9c98856c2a9d47ede2477d058508143956e6485a782877ac2470ddb9,2c572a7c9c98856c2a9d47ede2477d058508143956e6485a782877ac2470ddb9,True,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,True,819,2540,9,9,256,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000360,2ba83f713590dbc9021b32d333931d7fa96cd391bb9a6d472650e5ff0c052e11,9f8328fbc7d41319b0ee6737cfff20709c9ea257fc17c3d884fafb163980881b,train,empty-8-8,empty,16,7048,500,g559_b500_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/empty-8-8-random-7048.scen,1206cfd36e9e38d7ef3157ef95a6a57327377bdd8529428fdc47923414f3662c,1206cfd36e9e38d7ef3157ef95a6a57327377bdd8529428fdc47923414f3662c,True,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,True,64,224,9,9,16,True,False,65,65,27,34,0,-0.29770992367000004,True,False,False,False,False,False,False
g562_real_graph_000361,2bb20c057fce4e53358b4b7cb1c762e7bd80a68dd3882bf0d4a134eb84b7bc03,3a262557ccee61796e045843f50152d66b833a134c48f196ecca1145a6777064,train,g559-synth-connector-32,irregular_bottleneck,16,7372,500,g559_b500_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-connector-32-random-7372.scen,f060b2bac80034e6460f20c284c72367a4b28036a54eaa5ee37d3a242ffb1531,f060b2bac80034e6460f20c284c72367a4b28036a54eaa5ee37d3a242ffb1531,True,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,True,347,1156,9,9,16,True,False,65,65,23,39,0,-0.030690537080000135,True,False,False,False,False,False,False
g562_real_graph_000362,2bfbd452e59c8dc0096c85457196300d3a6a73e9c5e730c143254fb61b33dac4,dad177177a55c03ffef364e82c3f4cc485683878d97aff45cf45fd9fe83902a6,train,g559-synth-loop-chain-36,irregular_bottleneck,64,8454,2000,g559_b2000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-loop-chain-36-random-8454.scen,51d7b388aa81740f04e939a97ebbb2b3fc3cd1721ffe3457e4f445d69a728a97,51d7b388aa81740f04e939a97ebbb2b3fc3cd1721ffe3457e4f445d69a728a97,True,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,True,371,1236,9,9,64,True,False,65,65,25,38,0,-0.11662531016999989,True,False,False,False,False,False,False
g562_real_graph_000363,2c0b75e5d5f9fd8d240ed2d4ff3bc6d4d4242c8a116f32f9d484cfcb3d24eb31,0d6bb262d63142bcee76b015dbd03f92da1fc1f899033e3e11f3f8dca41d5304,train,room-40-32-8,room,96,8977,1000,g559_b1000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/room-40-32-8-random-8977.scen,376bf03f93c89256882060707fe7678c302cbb9ab0fbaca7a2813a77b766b48f,376bf03f93c89256882060707fe7678c302cbb9ab0fbaca7a2813a77b766b48f,True,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,True,1213,4572,9,9,96,True,False,65,60,47,17,0,-0.07007938681000003,True,False,False,False,False,False,False
