context_horizon_key,context_id,map_family,agents,seed,nominal_budget_ms,horizon_id,route,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
random-32-32-20|50|2268|2000|iteration_label_expansion_short5000_t050_i2,random-32-32-20|a50|s2268|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2268_hiteration_label_expansion_short5000_t050_i2_b2000,random,50,2268,2000,iteration_label_expansion_short5000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2269|2000|iteration_label_expansion_failure_short1000_t050_i2,random-32-32-20|a50|s2269|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2269_hiteration_label_expansion_failure_short1000_t050_i2_b2000,random,50,2269,2000,iteration_label_expansion_failure_short1000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2269|2000|iteration_label_expansion_short2000_t050_i2,random-32-32-20|a50|s2269|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2269_hiteration_label_expansion_short2000_t050_i2_b2000,random,50,2269,2000,iteration_label_expansion_short2000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2269|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2269|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2269_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2269,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2270|2000|iteration_label_expansion_failure_short1000_t050_i2,random-32-32-20|a50|s2270|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2270_hiteration_label_expansion_failure_short1000_t050_i2_b2000,random,50,2270,2000,iteration_label_expansion_failure_short1000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2269|2000|iteration_label_expansion_failure_short2000_t100_i2,random-32-32-20|a50|s2269|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2269_hiteration_label_expansion_failure_short2000_t100_i2_b2000,random,50,2269,2000,iteration_label_expansion_failure_short2000_t100_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2268|2000|iteration_label_expansion_short5000_t100_i4,random-32-32-20|a50|s2268|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2268_hiteration_label_expansion_short5000_t100_i4_b2000,random,50,2268,2000,iteration_label_expansion_short5000_t100_i4,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2270|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2270|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2270_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2270,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2270|2000|iteration_label_expansion_failure_short2000_t100_i2,random-32-32-20|a50|s2270|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2270_hiteration_label_expansion_failure_short2000_t100_i2_b2000,random,50,2270,2000,iteration_label_expansion_failure_short2000_t100_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2269|2000|iteration_label_expansion_short1000_t050_i2,random-32-32-20|a50|s2269|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2269_hiteration_label_expansion_short1000_t050_i2_b2000,random,50,2269,2000,iteration_label_expansion_short1000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2269|2000|iteration_label_expansion_short5000_t050_i2,random-32-32-20|a50|s2269|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2269_hiteration_label_expansion_short5000_t050_i2_b2000,random,50,2269,2000,iteration_label_expansion_short5000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2269|2000|iteration_label_expansion_short2000_t100_i2,random-32-32-20|a50|s2269|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2269_hiteration_label_expansion_short2000_t100_i2_b2000,random,50,2269,2000,iteration_label_expansion_short2000_t100_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2269|2000|iteration_label_expansion_short5000_t100_i4,random-32-32-20|a50|s2269|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2269_hiteration_label_expansion_short5000_t100_i4_b2000,random,50,2269,2000,iteration_label_expansion_short5000_t100_i4,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2270|2000|iteration_label_expansion_short1000_t050_i2,random-32-32-20|a50|s2270|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2270_hiteration_label_expansion_short1000_t050_i2_b2000,random,50,2270,2000,iteration_label_expansion_short1000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2270|2000|iteration_label_expansion_short2000_t050_i2,random-32-32-20|a50|s2270|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2270_hiteration_label_expansion_short2000_t050_i2_b2000,random,50,2270,2000,iteration_label_expansion_short2000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2270|2000|iteration_label_expansion_short2000_t100_i2,random-32-32-20|a50|s2270|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2270_hiteration_label_expansion_short2000_t100_i2_b2000,random,50,2270,2000,iteration_label_expansion_short2000_t100_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2270|2000|iteration_label_expansion_short5000_t050_i2,random-32-32-20|a50|s2270|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2270_hiteration_label_expansion_short5000_t050_i2_b2000,random,50,2270,2000,iteration_label_expansion_short5000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2273|2000|iteration_label_expansion_short5000_t050_i2,iteration_label_expansion|random|a50|s2273|b2000|short5000_t050_i2,random,50,2273,2000,iteration_label_expansion_short5000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2272|2000|iteration_label_expansion_short5000_t050_i2,iteration_label_expansion|random|a50|s2272|b2000|short5000_t050_i2,random,50,2272,2000,iteration_label_expansion_short5000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2274|2000|iteration_label_expansion_failure_short1000_t050_i2,iteration_label_expansion|random|a50|s2274|b2000|failure_short1000_t050_i2,random,50,2274,2000,iteration_label_expansion_failure_short1000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2273|2000|iteration_label_expansion_short2000_t050_i2,iteration_label_expansion|random|a50|s2273|b2000|short2000_t050_i2,random,50,2273,2000,iteration_label_expansion_short2000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2272|2000|iteration_label_expansion_short2000_t050_i2,iteration_label_expansion|random|a50|s2272|b2000|short2000_t050_i2,random,50,2272,2000,iteration_label_expansion_short2000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2274|2000|iteration_label_expansion_short2000_t050_i2,iteration_label_expansion|random|a50|s2274|b2000|short2000_t050_i2,random,50,2274,2000,iteration_label_expansion_short2000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2271|2000|iteration_label_expansion_short1000_t050_i2,iteration_label_expansion|random|a50|s2271|b2000|short1000_t050_i2,random,50,2271,2000,iteration_label_expansion_short1000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2275|2000|iteration_label_expansion_failure_short1000_t050_i2,iteration_label_expansion|random|a50|s2275|b2000|failure_short1000_t050_i2,random,50,2275,2000,iteration_label_expansion_failure_short1000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2273|2000|iteration_label_expansion_failure_short2000_t100_i2,random-32-32-20|a50|s2273|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2273_hiteration_label_expansion_failure_short2000_t100_i2_b2000,random,50,2273,2000,iteration_label_expansion_failure_short2000_t100_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2273|2000|iteration_label_expansion_failure_short1000_t050_i2,random-32-32-20|a50|s2273|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2273_hiteration_label_expansion_failure_short1000_t050_i2_b2000,random,50,2273,2000,iteration_label_expansion_failure_short1000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2271|2000|iteration_label_expansion_short5000_t100_i4,random-32-32-20|a50|s2271|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2271_hiteration_label_expansion_short5000_t100_i4_b2000,random,50,2271,2000,iteration_label_expansion_short5000_t100_i4,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2272|2000|iteration_label_expansion_short2000_t100_i2,random-32-32-20|a50|s2272|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2272_hiteration_label_expansion_short2000_t100_i2_b2000,random,50,2272,2000,iteration_label_expansion_short2000_t100_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2272|2000|iteration_label_expansion_failure_short1000_t050_i2,random-32-32-20|a50|s2272|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2272_hiteration_label_expansion_failure_short1000_t050_i2_b2000,random,50,2272,2000,iteration_label_expansion_failure_short1000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2273|2000|iteration_label_expansion_short2000_t100_i2,random-32-32-20|a50|s2273|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2273_hiteration_label_expansion_short2000_t100_i2_b2000,random,50,2273,2000,iteration_label_expansion_short2000_t100_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2271|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2271|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2271_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2271,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2272|2000|iteration_label_expansion_short5000_t100_i4,random-32-32-20|a50|s2272|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2272_hiteration_label_expansion_short5000_t100_i4_b2000,random,50,2272,2000,iteration_label_expansion_short5000_t100_i4,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2273|2000|iteration_label_expansion_short1000_t050_i2,random-32-32-20|a50|s2273|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2273_hiteration_label_expansion_short1000_t050_i2_b2000,random,50,2273,2000,iteration_label_expansion_short1000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2275|2000|iteration_label_expansion_short2000_t050_i2,random-32-32-20|a50|s2275|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2275_hiteration_label_expansion_short2000_t050_i2_b2000,random,50,2275,2000,iteration_label_expansion_short2000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2275|2000|iteration_label_expansion_short1000_t050_i2,random-32-32-20|a50|s2275|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2275_hiteration_label_expansion_short1000_t050_i2_b2000,random,50,2275,2000,iteration_label_expansion_short1000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2274|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2274|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2274_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2274,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2274|2000|iteration_label_expansion_short5000_t100_i4,random-32-32-20|a50|s2274|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2274_hiteration_label_expansion_short5000_t100_i4_b2000,random,50,2274,2000,iteration_label_expansion_short5000_t100_i4,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2275|2000|iteration_label_expansion_failure_short2000_t100_i2,random-32-32-20|a50|s2275|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2275_hiteration_label_expansion_failure_short2000_t100_i2_b2000,random,50,2275,2000,iteration_label_expansion_failure_short2000_t100_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2273|2000|iteration_label_expansion_short5000_t100_i4,random-32-32-20|a50|s2273|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2273_hiteration_label_expansion_short5000_t100_i4_b2000,random,50,2273,2000,iteration_label_expansion_short5000_t100_i4,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2271|2000|iteration_label_expansion_short2000_t050_i2,random-32-32-20|a50|s2271|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2271_hiteration_label_expansion_short2000_t050_i2_b2000,random,50,2271,2000,iteration_label_expansion_short2000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2273|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2273|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2273_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2273,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2275|2000|iteration_label_expansion_short5000_t050_i2,random-32-32-20|a50|s2275|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2275_hiteration_label_expansion_short5000_t050_i2_b2000,random,50,2275,2000,iteration_label_expansion_short5000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2271|2000|iteration_label_expansion_short5000_t050_i2,random-32-32-20|a50|s2271|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2271_hiteration_label_expansion_short5000_t050_i2_b2000,random,50,2271,2000,iteration_label_expansion_short5000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2274|2000|iteration_label_expansion_short5000_t050_i2,random-32-32-20|a50|s2274|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2274_hiteration_label_expansion_short5000_t050_i2_b2000,random,50,2274,2000,iteration_label_expansion_short5000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2275|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2275|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2275_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2275,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2272|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2272|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2272_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2272,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2274|2000|iteration_label_expansion_short2000_t100_i2,random-32-32-20|a50|s2274|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2274_hiteration_label_expansion_short2000_t100_i2_b2000,random,50,2274,2000,iteration_label_expansion_short2000_t100_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2270|2000|iteration_label_expansion_short5000_t100_i4,random-32-32-20|a50|s2270|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2270_hiteration_label_expansion_short5000_t100_i4_b2000,random,50,2270,2000,iteration_label_expansion_short5000_t100_i4,A_core_calibrated_evaluable,False,False,False,False,False
