g552_plan_row_id,source_row_key,source_round,context_key,map,map_family,agents,seed,nominal_budget_ms,horizon_id,short_budget_ms,base_time_limit_sec,ltm_max_iterations,candidate_id,theta_family,context_source,theta_source,planned_execution_mode,requires_policy_as_executed_replay,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g552_label_plan_00000049,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000050,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000050,negative_control,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000050,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000051,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000051,static_flow_local_perturbation_fulltheta,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000051,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000052,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000052,lambda_flow_lambda_cong_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000052,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000053,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000053,alpha_flow_wait_progress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000053,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000054,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000054,edge_cost_clamp_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000054,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000055,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000055,goal_projection_mode_ablation,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000055,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000056,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000056,alpha_cong_commit_nonprogress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000056,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000057,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000057,g543_true_near_signal_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000057,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000058,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000058,g546_g548_safe_no_gain_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000058,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000059,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000059,surrogate_guided_theta_if_model_exists,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000059,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000060,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000060,negative_control,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000060,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000061,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000061,static_flow_local_perturbation_fulltheta,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000061,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000062,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000062,lambda_flow_lambda_cong_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000062,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000063,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000063,alpha_flow_wait_progress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000063,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000064,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000064,edge_cost_clamp_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000064,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000065,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000065,goal_projection_mode_ablation,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000065,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000066,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000066,alpha_cong_commit_nonprogress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000066,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000067,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000067,g543_true_near_signal_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000067,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000068,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000068,g546_g548_safe_no_gain_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000068,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000069,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000069,surrogate_guided_theta_if_model_exists,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000069,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000070,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000070,negative_control,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000070,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000071,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000071,static_flow_local_perturbation_fulltheta,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000071,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000072,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000072,lambda_flow_lambda_cong_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000072,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000073,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000073,alpha_flow_wait_progress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000073,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000074,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000074,edge_cost_clamp_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000074,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000075,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000075,goal_projection_mode_ablation,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000075,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000076,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000076,alpha_cong_commit_nonprogress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000076,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000077,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000077,g543_true_near_signal_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000077,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000078,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000078,g546_g548_safe_no_gain_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000078,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000079,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000079,surrogate_guided_theta_if_model_exists,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000079,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000080,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000080,negative_control,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000080,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000081,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000081,static_flow_local_perturbation_fulltheta,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000081,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000082,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000082,lambda_flow_lambda_cong_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000082,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000083,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000083,alpha_flow_wait_progress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000083,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000084,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000084,edge_cost_clamp_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000084,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000085,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000085,goal_projection_mode_ablation,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000085,random-32-32-20|50|1406|2000|c0_short1000_t050_i2|random-32-32-20|50|1406|1000|0|14650fb0739d0383|random-32-32-20|50|1406|2000|c0_short1000_t050_i2|repair5g549_theta_549000086,g549_fulltheta,random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000086,alpha_cong_commit_nonprogress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
