agents,best_delta,best_minus_second,best_minus_target,best_probe_rule,candidate_count,checkpoint_id,harmful_candidate_count,iteration,map_name,second_delta,second_probe_rule,seed,split,target_delta,target_in_tie_eps_0_001,target_in_tie_eps_0_0025,target_in_tie_eps_0_005,target_in_tie_eps_0_01,target_in_tie_eps_0_02,target_rule_executable,target_rule_original,tie_count_eps_0_001,tie_count_eps_0_0025,tie_count_eps_0_005,tie_count_eps_0_01,tie_count_eps_0_02
400,0.0,0.0,0.0,wait_light,8,maze-32-32-4__a400__i5__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-4,0.0,wait_heavy,5,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,8,8,8,8,8
50,0.0,0.0,0.0,decay_095,8,maze-32-32-4__a50__i6__phase4_phase4-full-repair1__iter0,4,0,maze-32-32-4,0.0,decay_090,6,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,3,4,4,4,4
50,0.013769363167,0.0030120481927999997,0.0,wait_heavy,8,maze-32-32-4__a50__i6__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-4,0.0107573149742,decay_090,6,validation,0.013769363167,1,1,1,1,1,wait_heavy,wait_heavy,1,1,4,5,8
50,0.013769363167,0.0021514629949000007,0.0,block_light,8,maze-32-32-4__a50__i6__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-4,0.0116179001721,commit_heavy,6,validation,0.013769363167,1,1,1,1,1,block_light,block_light,1,2,2,4,7
50,0.00301204819277,0.002151462994835,0.00301204819277,wait_light,8,maze-32-32-4__a50__i6__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-4,0.000860585197935,wait_heavy,6,validation,0.0,0,0,1,1,1,additive_ltm,neutral_additive,1,2,4,5,8
100,0.021978021978,0.011466794075500001,0.0,wait_light,8,maze-32-32-4__a100__i6__phase4_phase4-full-repair1__iter0,1,0,maze-32-32-4,0.0105112279025,commit_heavy,6,validation,0.021978021978,1,1,1,1,1,wait_light,wait_light,1,1,1,1,3
100,0.00286669851887,0.00286669851887,0.00286669851887,block_light,8,maze-32-32-4__a100__i6__phase4_phase4-full-repair1__iter1,2,1,maze-32-32-4,0.0,additive_ltm,6,validation,0.0,0,0,1,1,1,additive_ltm,neutral_additive,1,1,2,4,6
100,0.0145723841376,0.0014333492594000002,0.0,wait_light,8,maze-32-32-4__a100__i6__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-4,0.0131390348782,commit_heavy,6,validation,0.0145723841376,1,1,1,1,1,wait_light,wait_light,1,2,3,4,7
100,0.026994744386,0.001433349259400002,0.0,commit_heavy,8,maze-32-32-4__a100__i6__phase4_phase4-full-repair1__iter3,2,3,maze-32-32-4,0.0255613951266,block_light,6,validation,0.026994744386,1,1,1,1,1,commit_heavy,commit_heavy,1,2,2,2,3
200,0.0464392579294,0.0312387791742,0.0,wait_heavy,8,maze-32-32-4__a200__i6__phase4_phase4-full-repair1__iter0,1,0,maze-32-32-4,0.0152004787552,commit_heavy,6,validation,0.0464392579294,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,1,1
200,0.100179533214,0.015439856373799993,0.0,wait_light,8,maze-32-32-4__a200__i6__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-4,0.0847396768402,wait_heavy,6,validation,0.100179533214,1,1,1,1,1,wait_light,wait_light,1,1,1,1,2
200,0.0257330939557,0.003231597845599999,0.0,commit_heavy,8,maze-32-32-4__a200__i6__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-4,0.0225014961101,block_light,6,validation,0.0257330939557,1,1,1,1,1,commit_heavy,commit_heavy,1,1,2,3,4
200,0.0141232794734,0.0022740873729,0.0,wait_heavy,8,maze-32-32-4__a200__i6__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-4,0.0118491921005,wait_light,6,validation,0.0141232794734,1,1,1,1,1,wait_heavy,wait_heavy,1,2,2,3,7
400,1.0,1.0,0.0,commit_heavy,8,maze-32-32-4__a400__i6__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-4,0.0,wait_light,6,validation,1.0,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,1
400,1.0,0.0,0.0,wait_light,8,maze-32-32-4__a400__i6__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-4,1.0,block_light,6,validation,1.0,1,1,1,1,1,block_light,block_light,2,2,2,2,2
400,0.349452664501,0.07007097317399996,0.0,block_light,8,maze-32-32-4__a400__i6__phase4_phase4-full-repair1__iter2,2,2,maze-32-32-4,0.279381691327,decay_090,6,validation,0.349452664501,1,1,1,1,1,block_light,block_light,1,1,1,1,1
50,0.025641025641,0.021367521367500003,0.0,wait_heavy,8,maze-32-32-4__a50__i7__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-4,0.0042735042735,block_light,7,validation,0.025641025641,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,1,1
50,0.0101495726496,0.0026709401709699996,0.0,decay_095,8,maze-32-32-4__a50__i7__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-4,0.00747863247863,decay_090,7,validation,0.0101495726496,1,1,1,1,1,decay_095,decay_095,1,1,2,5,7
50,0.017094017094,0.0016025641024999988,0.0,decay_090,8,maze-32-32-4__a50__i7__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-4,0.0154914529915,commit_heavy,7,validation,0.017094017094,1,1,1,1,1,decay_090,decay_090,1,4,5,6,8
50,0.0261752136752,0.0016025641025999987,0.0,wait_light,8,maze-32-32-4__a50__i7__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-4,0.0245726495726,decay_095,7,validation,0.0261752136752,1,1,1,1,1,wait_light,wait_light,1,2,3,4,5
100,0.0154037267081,0.0014906832297999998,0.0,block_heavy,8,maze-32-32-4__a100__i7__phase4_phase4-full-repair1__iter0,2,0,maze-32-32-4,0.0139130434783,wait_heavy,7,validation,0.0154037267081,1,1,1,1,1,block_heavy,block_heavy,1,2,2,2,6
100,0.0146583850932,0.008198757764009999,0.0,wait_light,8,maze-32-32-4__a100__i7__phase4_phase4-full-repair1__iter1,1,1,maze-32-32-4,0.00645962732919,decay_095,7,validation,0.0146583850932,1,1,1,1,1,wait_light,wait_light,1,1,1,3,7
100,0.0452173913043,0.0223602484472,0.0,block_heavy,8,maze-32-32-4__a100__i7__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-4,0.0228571428571,commit_heavy,7,validation,0.0452173913043,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,1
100,0.0370186335404,0.007701863354099999,0.0,block_light,8,maze-32-32-4__a100__i7__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-4,0.0293167701863,commit_heavy,7,validation,0.0370186335404,1,1,1,1,1,block_light,block_light,1,1,1,3,5
200,0.0236017209588,0.01782421634909,0.0,wait_light,8,maze-32-32-4__a200__i7__phase4_phase4-full-repair1__iter0,2,0,maze-32-32-4,0.00577750460971,block_heavy,7,validation,0.0236017209588,1,1,1,1,1,wait_light,wait_light,1,1,1,1,2
200,0.0146281499693,0.01155500921945,0.0,wait_light,8,maze-32-32-4__a200__i7__phase4_phase4-full-repair1__iter1,5,1,maze-32-32-4,0.00307314074985,block_heavy,7,validation,0.0146281499693,1,1,1,1,1,wait_light,wait_light,1,1,1,1,3
200,0.0540872771973,0.017947141979100002,0.0,decay_095,8,maze-32-32-4__a200__i7__phase4_phase4-full-repair1__iter2,1,2,maze-32-32-4,0.0361401352182,wait_light,7,validation,0.0540872771973,1,1,1,1,1,decay_095,decay_095,1,1,1,1,2
200,0.0534726490473,0.0226183159188,0.0,decay_095,8,maze-32-32-4__a200__i7__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-4,0.0308543331285,wait_light,7,validation,0.0534726490473,1,1,1,1,1,decay_095,decay_095,1,1,1,1,1
400,0.08997031907,0.08885728419491,0.0,wait_light,8,maze-32-32-4__a400__i7__phase4_phase4-full-repair1__iter0,3,0,maze-32-32-4,0.00111303487509,block_heavy,7,validation,0.08997031907,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
400,0.354254266634,0.07673757111099999,0.0,decay_095,8,maze-32-32-4__a400__i7__phase4_phase4-full-repair1__iter1,3,1,maze-32-32-4,0.277516695523,decay_090,7,validation,0.354254266634,1,1,1,1,1,decay_095,decay_095,1,1,1,1,1
400,6.18352708384e-05,6.18352708384e-05,6.18352708384e-05,block_heavy,8,maze-32-32-4__a400__i7__phase4_phase4-full-repair1__iter2,6,2,maze-32-32-4,0.0,additive_ltm,7,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,2,2,2,2,2
400,0.320368538214,0.10685134800900001,0.0,block_heavy,8,maze-32-32-4__a400__i7__phase4_phase4-full-repair1__iter3,4,3,maze-32-32-4,0.213517190205,decay_095,7,validation,0.320368538214,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,1
50,0.040586797066,0.012224938875299997,0.0,block_heavy,8,maze-32-32-4__a50__i8__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-4,0.0283618581907,wait_light,8,validation,0.040586797066,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,3
50,0.0366748166259,0.010268948655199998,0.0,wait_heavy,8,maze-32-32-4__a50__i8__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-4,0.0264058679707,commit_heavy,8,validation,0.0366748166259,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,1,3
50,0.039608801956,0.0024449877751000007,0.0,commit_heavy,8,maze-32-32-4__a50__i8__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-4,0.0371638141809,block_heavy,8,validation,0.039608801956,1,1,1,1,1,commit_heavy,commit_heavy,1,2,2,2,2
50,0.0127139364303,0.0127139364303,0.0,decay_095,8,maze-32-32-4__a50__i8__phase4_phase4-full-repair1__iter3,3,3,maze-32-32-4,0.0,additive_ltm,8,validation,0.0127139364303,1,1,1,1,1,decay_095,decay_095,1,1,1,1,3
100,0.0527595429127,0.0036469730123999955,0.0,commit_heavy,8,maze-32-32-4__a100__i8__phase4_phase4-full-repair1__iter0,2,0,maze-32-32-4,0.0491125699003,block_light,8,validation,0.0527595429127,1,1,1,1,1,commit_heavy,commit_heavy,1,1,2,2,3
100,0.0,0.00705081449064,0.0,additive_ltm,8,maze-32-32-4__a100__i8__phase4_phase4-full-repair1__iter1,6,1,maze-32-32-4,-0.00705081449064,commit_heavy,8,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,1,1,2,2
100,0.0119134451738,0.006807682956440001,0.0,decay_095,8,maze-32-32-4__a100__i8__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-4,0.00510576221736,wait_light,8,validation,0.0119134451738,1,1,1,1,1,decay_095,decay_095,1,1,1,2,5
100,0.0330658886458,0.0194505227328,0.0,commit_heavy,8,maze-32-32-4__a100__i8__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-4,0.013615365913,wait_heavy,8,validation,0.0330658886458,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,2
200,1.0,0.0,0.0,commit_heavy,8,maze-32-32-4__a200__i8__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-4,1.0,block_heavy,8,validation,1.0,1,1,1,1,1,block_heavy,block_heavy,2,2,2,2,2
200,0.0291170576447,0.0291170576447,0.0,wait_heavy,8,maze-32-32-4__a200__i8__phase4_phase4-full-repair1__iter1,6,1,maze-32-32-4,0.0,additive_ltm,8,validation,0.0291170576447,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,1,1
200,0.0,0.0292349404692,0.0,additive_ltm,8,maze-32-32-4__a200__i8__phase4_phase4-full-repair1__iter2,7,2,maze-32-32-4,-0.0292349404692,block_light,8,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,1,1,1,1
200,0.107627018743,0.013910173287400004,0.0,wait_light,8,maze-32-32-4__a200__i8__phase4_phase4-full-repair1__iter3,2,3,maze-32-32-4,0.0937168454556,block_light,8,validation,0.107627018743,1,1,1,1,1,wait_light,wait_light,1,1,1,1,2
400,0.0,0.0,0.0,wait_light,8,maze-32-32-4__a400__i8__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-4,0.0,wait_heavy,8,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,8,8,8,8,8
400,0.0,0.0192604922126,0.0,additive_ltm,8,maze-32-32-4__a400__i8__phase4_phase4-full-repair1__iter1,6,1,maze-32-32-4,-0.0192604922126,block_heavy,8,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,1,1,1,2
50,0.017015070491,0.0019445794847000007,0.0,wait_light,8,maze-32-32-4__a50__i9__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-4,0.0150704910063,wait_heavy,9,validation,0.017015070491,1,1,1,1,1,wait_light,wait_light,1,2,2,2,7
50,0.00243072435586,0.00243072435586,0.00243072435586,commit_heavy,8,maze-32-32-4__a50__i9__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-4,0.0,wait_heavy,9,validation,0.0,0,1,1,1,1,additive_ltm,neutral_additive,1,3,3,3,8
50,0.0413223140496,0.010209042294599995,0.0,decay_095,8,maze-32-32-4__a50__i9__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-4,0.031113271755,block_light,9,validation,0.0413223140496,1,1,1,1,1,decay_095,decay_095,1,1,1,1,4
50,0.00486144871172,0.00048614487117999965,0.00486144871172,wait_heavy,8,maze-32-32-4__a50__i9__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-4,0.00437530384054,block_heavy,9,validation,0.0,0,0,1,1,1,additive_ltm,neutral_additive,2,2,4,6,8
100,0.0,0.0,0.0,decay_095,8,maze-32-32-4__a100__i9__phase4_phase4-full-repair1__iter0,5,0,maze-32-32-4,0.0,decay_090,9,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,3,3,3,3,3
100,1.0,0.0,0.0,wait_light,8,maze-32-32-4__a100__i9__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-4,1.0,wait_heavy,9,validation,1.0,1,1,1,1,1,block_light,block_light,5,5,5,5,5
100,0.016077170418,0.006201194304080001,0.0,block_heavy,8,maze-32-32-4__a100__i9__phase4_phase4-full-repair1__iter2,5,2,maze-32-32-4,0.00987597611392,decay_095,9,validation,0.016077170418,1,1,1,1,1,block_heavy,block_heavy,1,1,1,2,3
100,1.0,0.0,0.0,wait_light,8,maze-32-32-4__a100__i9__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-4,1.0,decay_090,9,validation,1.0,1,1,1,1,1,wait_light,wait_light,4,4,4,4,4
200,1.0,0.0,0.0,wait_heavy,8,maze-32-32-4__a200__i9__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-4,1.0,commit_heavy,9,validation,1.0,1,1,1,1,1,wait_heavy,wait_heavy,2,2,2,2,2
200,0.00709134615385,0.00709134615385,0.0,wait_light,8,maze-32-32-4__a200__i9__phase4_phase4-full-repair1__iter1,4,1,maze-32-32-4,0.0,additive_ltm,9,validation,0.00709134615385,1,1,1,1,1,wait_light,wait_light,1,1,1,2,3
200,0.0,0.0263221153846,0.0,additive_ltm,8,maze-32-32-4__a200__i9__phase4_phase4-full-repair1__iter2,7,2,maze-32-32-4,-0.0263221153846,wait_heavy,9,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,1,1,1,1
200,0.0329326923077,0.031370192307699996,0.0,decay_095,8,maze-32-32-4__a200__i9__phase4_phase4-full-repair1__iter3,5,3,maze-32-32-4,0.0015625,wait_light,9,validation,0.0329326923077,1,1,1,1,1,decay_095,decay_095,1,1,1,1,1
400,0.0,0.0,0.0,wait_light,8,maze-32-32-4__a400__i9__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-4,0.0,wait_heavy,9,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,8,8,8,8,8
400,1.49927413501,0.32149770143,0.0,block_light,8,maze-32-32-4__a400__i9__phase4_phase4-full-repair1__iter1,1,1,maze-32-32-4,1.17777643358,decay_095,9,validation,1.49927413501,1,1,1,1,1,block_light,block_light,1,1,1,1,1
50,0.0276174773289,0.0037098103873999984,0.0,wait_light,8,maze-32-32-4__a50__i10__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-4,0.0239076669415,block_heavy,10,validation,0.0276174773289,1,1,1,1,1,wait_light,wait_light,1,1,2,2,4
50,0.0276174773289,0.011129431162399998,0.0,wait_heavy,8,maze-32-32-4__a50__i10__phase4_phase4-full-repair1__iter1,1,1,maze-32-32-4,0.0164880461665,decay_090,10,validation,0.0276174773289,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,1,3
50,0.0362737015664,0.03338829348726,0.0,wait_heavy,8,maze-32-32-4__a50__i10__phase4_phase4-full-repair1__iter2,2,2,maze-32-32-4,0.00288540807914,decay_095,10,validation,0.0362737015664,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,1,1
50,0.0812036273702,0.018961253091599996,0.0,wait_light,8,maze-32-32-4__a50__i10__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-4,0.0622423742786,block_light,10,validation,0.0812036273702,1,1,1,1,1,wait_light,wait_light,1,1,1,1,2
100,0.0647650222118,0.0310965630114,0.0,block_heavy,8,maze-32-32-4__a100__i10__phase4_phase4-full-repair1__iter0,3,0,maze-32-32-4,0.0336684592004,wait_light,10,validation,0.0647650222118,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,1
100,0.0292260930559,0.007715688566800001,0.0,block_light,8,maze-32-32-4__a100__i10__phase4_phase4-full-repair1__iter1,2,1,maze-32-32-4,0.0215104044891,decay_090,10,validation,0.0292260930559,1,1,1,1,1,block_light,block_light,1,1,1,3,3
100,0.140051437924,0.013093289688999976,0.0,block_heavy,8,maze-32-32-4__a100__i10__phase4_phase4-full-repair1__iter2,1,2,maze-32-32-4,0.126958148235,decay_090,10,validation,0.140051437924,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,2
100,0.0,0.0341360766893,0.0,additive_ltm,8,maze-32-32-4__a100__i10__phase4_phase4-full-repair1__iter3,7,3,maze-32-32-4,-0.0341360766893,commit_heavy,10,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,1,1,1,1
200,0.0,0.0,0.0,decay_095,8,maze-32-32-4__a200__i10__phase4_phase4-full-repair1__iter0,5,0,maze-32-32-4,0.0,decay_090,10,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,3,3,3,3,3
200,0.0653439467744,0.054413686586700004,0.0,wait_light,8,maze-32-32-4__a200__i10__phase4_phase4-full-repair1__iter1,5,1,maze-32-32-4,0.0109302601877,block_light,10,validation,0.0653439467744,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
200,0.156587857907,0.0914815254845,0.0,wait_heavy,8,maze-32-32-4__a200__i10__phase4_phase4-full-repair1__iter2,3,2,maze-32-32-4,0.0651063324225,decay_090,10,validation,0.156587857907,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,1,1
200,0.151716763693,0.0032077937509999987,0.0,wait_heavy,8,maze-32-32-4__a200__i10__phase4_phase4-full-repair1__iter3,1,3,maze-32-32-4,0.148508969942,block_light,10,validation,0.151716763693,1,1,1,1,1,wait_heavy,wait_heavy,1,1,2,2,2
400,0.0,0.0,0.0,wait_light,8,maze-32-32-4__a400__i10__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-4,0.0,wait_heavy,10,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,8,8,8,8,8
400,0.426603296836,0.33527854650510003,0.0,block_light,8,maze-32-32-4__a400__i10__phase4_phase4-full-repair1__iter1,4,1,maze-32-32-4,0.0913247503309,wait_heavy,10,validation,0.426603296836,1,1,1,1,1,block_light,block_light,1,1,1,1,1
50,0.021850302185,0.0125523012552,0.0,wait_light,8,maze-32-32-4__a50__i11__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-4,0.0092980009298,commit_heavy,11,validation,0.021850302185,1,1,1,1,1,wait_light,wait_light,1,1,1,1,3
50,0.00511390051139,0.00511390051139,0.0,wait_light,8,maze-32-32-4__a50__i11__phase4_phase4-full-repair1__iter1,1,1,maze-32-32-4,0.0,decay_095,11,validation,0.00511390051139,1,1,1,1,1,wait_light,wait_light,1,1,1,4,5
50,0.0595072059507,0.005113900511399996,0.0,wait_heavy,8,maze-32-32-4__a50__i11__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-4,0.0543933054393,wait_light,11,validation,0.0595072059507,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,2,3
50,0.0195258019526,0.007438400743900002,0.0,block_heavy,8,maze-32-32-4__a50__i11__phase4_phase4-full-repair1__iter3,2,3,maze-32-32-4,0.0120874012087,decay_095,11,validation,0.0195258019526,1,1,1,1,1,block_heavy,block_heavy,1,1,1,2,5
100,0.0039457459926,0.0039457459926,0.0039457459926,block_heavy,8,maze-32-32-4__a100__i11__phase4_phase4-full-repair1__iter0,4,0,maze-32-32-4,0.0,decay_095,11,validation,0.0,0,0,1,1,1,additive_ltm,neutral_additive,1,1,4,4,4
100,0.0473489519112,0.022688039457399996,0.0,commit_heavy,8,maze-32-32-4__a100__i11__phase4_phase4-full-repair1__iter1,3,1,maze-32-32-4,0.0246609124538,wait_light,11,validation,0.0473489519112,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,1
100,0.0581997533909,0.003205918618999999,0.0,block_heavy,8,maze-32-32-4__a100__i11__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-4,0.0549938347719,wait_light,11,validation,0.0581997533909,1,1,1,1,1,block_heavy,block_heavy,1,1,2,2,2
100,0.0332922318126,0.0332922318126,0.0,wait_heavy,8,maze-32-32-4__a100__i11__phase4_phase4-full-repair1__iter3,1,3,maze-32-32-4,0.0,additive_ltm,11,validation,0.0332922318126,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,1,1
200,0.0218412698413,0.0218412698413,0.0,wait_light,8,maze-32-32-4__a200__i11__phase4_phase4-full-repair1__iter0,2,0,maze-32-32-4,0.0,decay_095,11,validation,0.0218412698413,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
200,0.0,0.00139682539683,0.0,additive_ltm,8,maze-32-32-4__a200__i11__phase4_phase4-full-repair1__iter1,4,1,maze-32-32-4,-0.00139682539683,wait_light,11,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,2,4,4,4
200,0.118349206349,0.012825396824999988,0.0,block_heavy,8,maze-32-32-4__a200__i11__phase4_phase4-full-repair1__iter2,1,2,maze-32-32-4,0.105523809524,decay_090,11,validation,0.118349206349,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,2
200,0.21346031746,0.04584126984099998,0.0,wait_heavy,8,maze-32-32-4__a200__i11__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-4,0.167619047619,commit_heavy,11,validation,0.21346031746,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,1,1
400,2.51317261091,0.24754566918999998,0.0,wait_heavy,8,maze-32-32-4__a400__i11__phase4_phase4-full-repair1__iter0,1,0,maze-32-32-4,2.26562694172,block_light,11,validation,2.51317261091,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,1,1
400,0.0999751460171,0.036970299490399997,0.0,decay_095,8,maze-32-32-4__a400__i11__phase4_phase4-full-repair1__iter1,4,1,maze-32-32-4,0.0630048465267,commit_heavy,11,validation,0.0999751460171,1,1,1,1,1,decay_095,decay_095,1,1,1,1,1
400,0.139120169007,0.1071206660867,0.0,block_heavy,8,maze-32-32-4__a400__i11__phase4_phase4-full-repair1__iter2,5,2,maze-32-32-4,0.0319995029203,wait_heavy,11,validation,0.139120169007,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,1
400,0.494035044116,0.175282714055,0.0,wait_light,8,maze-32-32-4__a400__i11__phase4_phase4-full-repair1__iter3,3,3,maze-32-32-4,0.318752330061,decay_090,11,validation,0.494035044116,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
50,0.0541645375575,0.0061318344405,0.0,wait_heavy,8,maze-32-32-4__a50__i12__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-4,0.048032703117,block_heavy,12,validation,0.0541645375575,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,2,2
50,0.034236075626,0.02759325498216,0.0,wait_light,8,maze-32-32-4__a50__i12__phase4_phase4-full-repair1__iter1,2,1,maze-32-32-4,0.00664282064384,wait_heavy,12,validation,0.034236075626,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
50,0.00766479305059,0.00408788962698,0.0,commit_heavy,8,maze-32-32-4__a50__i12__phase4_phase4-full-repair1__iter2,2,2,maze-32-32-4,0.00357690342361,block_heavy,12,validation,0.00766479305059,1,1,1,1,1,commit_heavy,commit_heavy,1,1,2,3,5
50,0.0107307102708,0.00766479305056,0.0,block_light,8,maze-32-32-4__a50__i12__phase4_phase4-full-repair1__iter3,2,3,maze-32-32-4,0.00306591722024,wait_light,12,validation,0.0107307102708,1,1,1,1,1,block_light,block_light,1,1,1,2,5
100,0.0462257192033,0.0012294074256000015,0.0,wait_light,8,maze-32-32-4__a100__i12__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-4,0.0449963117777,block_heavy,12,validation,0.0462257192033,1,1,1,1,1,wait_light,wait_light,1,2,2,2,2
100,0.0,0.000245881485124,0.0,additive_ltm,8,maze-32-32-4__a100__i12__phase4_phase4-full-repair1__iter1,3,1,maze-32-32-4,-0.000245881485124,commit_heavy,12,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,2,2,2,4,5
100,0.000491762970248,0.000491762970248,0.000491762970248,wait_heavy,8,maze-32-32-4__a100__i12__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-4,0.0,additive_ltm,12,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,2,4,5,8,8
